N	2gram	Trubetskoy_1	FransuaR
185	и эти	1	2
186	дело в	1	2
187	чтобы стать	1	2
188	с одним	1	2
189	особое значение	1	2
190	что на	1	2
191	похож на	1	2
192	числе и	1	2
193	той или	3	2
194	данном случае	3	2
195	жизни своего	2	2
196	только не	1	2
197	культуры и	2	2
198	в борьбе	2	2
199	две части	1	2
200	с ним	2	2
201	образом в	1	2
202	язык и	1	2
203	его жизни	1	2
204	можно сказать	1	2
205	в значительной	3	2
206	и во	3	2
207	к нему	2	2
208	власти и	1	2
209	вся эта	2	2
210	отметить что	2	2
211	было бы	5	2
212	что он	6	2
213	это не	1	2
214	только на	2	2
215	из них	3	2
216	точка зрения	1	2
217	к ним	1	2
218	в других	2	2
219	для того	6	2
220	связан с	1	2
221	а на	1	2
222	был в	1	2
223	то ни	4	2
224	у всех	1	2
225	не может	22	2
226	о себе	1	2
227	вместе с	4	2
228	так же	2	2
229	всех странах	1	2
230	нет ни	1	2
231	из которых	5	2
232	в данном	7	2
233	а не	2	2
234	в церкви	1	2
235	с этой	1	2
236	благодаря этому	2	2
237	но это	2	2
238	все же	4	2
239	многие из	1	2
240	и для	6	2
241	которых он	1	2
242	себя на	2	2
243	а в	5	2
244	это в	2	2
245	культуры в	3	2
246	более или	4	2
247	для эпохи	1	2
248	к этому	1	2
249	речь идет	2	1
250	говоря о	2	1
251	того же	1	1
252	сил и	3	1
253	идет о	1	1
254	тем же	1	1
255	он всегда	1	1
256	и яркое	1	1
257	либо с	2	1
258	вопрос о	5	1
259	он как	1	1
260	так чтобы	3	1
261	свою особую	1	1
262	и народов	1	1
263	на свою	1	1
264	то это	3	1
265	нем все	1	1
266	и видеть	1	1
267	собой в	1	1
268	по этому	2	1
269	между собой	5	1
270	географических названий	1	1
271	там и	2	1
272	а следовательно	3	1
273	друг к	1	1
274	но когда	1	1
275	русского языка	1	1
276	по отношению	2	1
277	оно вовсе	1	1
278	стремящийся к	1	1
279	себя в	4	1
280	которые не	1	1
281	одного и	1	1
282	культуре в	1	1
283	в одной	1	1
284	для всех	6	1
285	стороны и	1	1
286	что по	1	1
287	было только	1	1
288	культуре он	1	1
289	речь шла	2	1
290	не можем	2	1
291	преимущественно из	1	1
292	перестанет быть	1	1
293	и у	1	1
294	из этих	3	1
295	сущности и	1	1
296	им в	1	1
297	тому же	1	1
298	во многих	2	1
299	но ведь	1	1
300	претендовать на	1	1
301	но на	1	1
302	можно лишь	1	1
303	вообще не	1	1
304	не следует	1	1
305	для народа	2	1
306	всех остальных	1	1
307	а скорее	1	1
308	говорили в	2	1
309	и писать	1	1
310	они в	1	1
311	состоит в	2	1
312	к одному	1	1
313	не к	2	1
314	пор мы	1	1
315	и вот	2	1
316	языком и	1	1
317	что ни	1	1
318	можно было	4	1
319	это конечно	1	1
320	громадное количество	1	1
321	для всей	1	1
322	те же	1	1
323	народа его	1	1
324	момент и	1	1
325	на все	1	1
326	на этой	2	1
327	лишь в	3	1
328	больше в	1	1
329	заключается в	1	1
330	с другими	1	1
331	его личности	1	1
332	на почве	2	1
333	участие в	2	1
334	время вполне	1	1
335	о которых	3	1
336	исторический момент	1	1
337	со своими	1	1
338	не всегда	1	1
339	его и	2	1
340	культуры с	2	1
341	в один	1	1
342	народа и	2	1
343	что значит	1	1
344	все элементы	1	1
345	и сейчас	3	1
346	известной степени	1	1
347	не во	1	1
348	шла о	1	1
349	просто в	1	1
350	мы говорили	3	1
351	место в	2	1
352	оказывается что	1	1
353	результате этого	1	1
354	быта и	1	1
355	своему существу	1	1
356	нельзя было	1	1
357	народа это	1	1
358	были проникнуты	1	1
359	точку зрения	4	1
360	быть таким	1	1
361	на другую	1	1
362	войти в	1	1
363	о какой-то	1	1
364	том же	2	1
365	показать что	1	1
366	же мы	1	1
367	и вся	1	1
368	тому что	2	1
369	задачи и	1	1
370	ясностью и	2	1
371	к такой	1	1
372	далее что	1	1
373	и внешней	1	1
374	до известной	1	1
375	строя и	1	1
376	она могла	1	1
377	самого начала	1	1
378	весь смысл	2	1
379	тогда когда	4	1
380	полного и	1	1
381	и сама	1	1
382	не по	1	1
383	было не	1	1
384	личности к	1	1
385	три века	1	1
386	отношениях к	1	1
387	он с	1	1
388	следовательно и	2	1
389	и всегда	1	1
390	преимущественно в	1	1
391	в самой	1	1
392	и весь	1	1
393	которые и	1	1
394	таким путем	1	1
395	явление в	1	1
396	этих последних	1	1
397	при котором	3	1
398	и является	2	1
399	свидетельствуют о	1	1
400	хочет быть	1	1
401	как будто	2	1
402	этом отношении	1	1
403	с другом	14	1
404	если этот	1	1
405	не могут	4	1
406	но вся	1	1
407	могут быть	1	1
408	совершенно новым	1	1
409	же самое	1	1
410	к другу	1	1
411	к тому	7	1
412	что оно	3	1
413	и серьезно	2	1
414	в полной	1	1
415	если же	2	1
416	и это	1	1
417	политической деятельности	1	1
418	из всего	1	1
419	значительной мере	2	1
420	но при	1	1
421	на нем	1	1
422	таит в	1	1
423	может только	3	1
424	только то	1	1
425	в себя	1	1
426	но мы	3	1
427	с самого	1	1
428	ряду с	1	1
429	стремиться к	2	1
430	на том	3	1
431	ином виде	1	1
432	мог бы	1	1
433	глубоко и	1	1
434	с реальными	1	1
435	это только	2	1
436	культуры которая	2	1
437	по сравнению	1	1
438	мы в	1	1
439	для этого	3	1
440	которому принадлежит	1	1
441	или иной	5	1
442	в отдельных	1	1
443	или от	2	1
444	и что	2	1
445	влияние на	1	1
446	что его	1	1
447	из которой	1	1
448	для нас	2	1
449	в вопросах	3	1
450	по их	1	1
451	должно было	1	1
452	невозможным не	1	1
453	на отдельные	1	1
454	от них	1	1
455	такие черты	1	1
456	борьба с	1	1
457	с реальной	1	1
458	в лице	1	1
459	человека а	1	1
460	происходит в	1	1
461	наконец и	1	1
462	на будущее	1	1
463	оставаясь в	1	1
464	быть и	2	1
465	оно и	1	1
466	сомнению что	1	1
467	и культуре	1	1
468	время когда	2	1
469	бы ни	2	1
470	и тем	2	1
471	что эта	1	1
472	к которой	6	1
473	с нею	3	1
474	носит в	1	1
475	культурой и	1	1
476	вопроса о	1	1
477	тем чтобы	3	1
478	в начале	2	1
479	же у	1	1
480	или даже	1	1
481	и обратно	1	1
482	за ним	1	1
483	к своим	1	1
484	мы знаем	1	1
485	он весь	1	1
486	русского человека	1	1
487	в прошлом	1	1
488	мы можем	2	1
489	только с	2	1
490	тем что	3	1
491	и вместе	2	1
492	образом связаны	1	1
493	этот последний	1	1
494	того что	3	1
495	с общим	1	1
496	себе представить	1	1
497	говорить и	1	1
498	именно в	3	1
499	и прежде	1	1
500	а с	2	1
501	на национальном	1	1
502	на ней	1	1
503	превращается в	1	1
504	из тех	1	1
505	на этот	1	1
506	которых мы	1	1
507	не верит	1	1
508	и культур	1	1
509	однако и	1	1
510	не быть	1	1
511	именно на	2	1
512	которой он	4	1
513	играют в	1	1
514	как современная	1	1
515	все свое	1	1
516	речь не	1	1
517	политической жизни	2	1
518	иметь никакой	1	1
519	их к	2	1
520	неожиданно и	1	1
521	в тот	1	1
522	культуре и	2	1
523	друг с	14	1
524	по сторонам	2	1
525	в очень	1	1
526	ложь и	1	1
527	этого слова	1	1
528	с некоторым	1	1
529	этого вида	2	1
530	есть много	1	1
531	и тогда	2	1
532	к другим	1	1
533	к вопросу	4	1
534	с большой	1	1
535	всего в	1	1
536	слова но	1	1
537	и от	2	1
538	этому и	1	1
539	что кроме	1	1
540	узнаем что	1	1
541	о котором	3	1
542	это как	1	1
543	от него	2	1
544	и ни	3	1
545	тем более	1	1
546	ибо в	3	1
547	другая в	1	1
548	и углубляют	1	1
549	ее в	2	1
550	но если	3	1
551	разных сторон	2	1
552	может и	1	1
553	всюду где	1	1
554	на другие	1	1
555	и только	5	1
556	отношению к	1	1
557	из этого	3	1
558	значение их	1	1
559	жизни и	4	1
560	яркое выражение	1	1
561	как на	8	1
