N	2gram	Losev_Prob_1	VrazhdaK
283	ничего не	10	1
284	того как	3	1
285	это то	1	1
286	порождены известной	1	1
287	мыслей и	1	1
288	по своей	1	1
289	потому что	16	1
290	существуют в	1	1
291	этом отношении	1	1
292	в каком	3	1
293	встречался с	1	1
294	этот закон	1	1
295	вот в	2	1
296	только от	1	1
297	могут быть	2	1
298	этой сцене	1	1
299	этого и	1	1
300	же только	1	1
301	не есть	29	1
302	уже на	2	1
303	ничего общего	11	1
304	правда не	1	1
305	у себя	1	1
306	с ее	1	1
307	и образ	1	1
308	это будет	1	1
309	у чехова	2	1
310	в ее	3	1
311	то время	1	1
312	и сам	1	1
313	так и	12	1
314	на нее	1	1
315	не с	1	1
316	ясно что	3	1
317	нам уже	1	1
318	именно этот	1	1
319	том как	2	1
320	гораздо подробнее	1	1
321	и вообще	4	1
322	а поскольку	1	1
323	во всяком	7	1
324	его жизни	1	1
325	до сих	3	1
326	не стоит	2	1
327	единства и	1	1
328	нас в	2	1
329	к нему	3	1
330	доходит до	1	1
331	во всех	7	1
332	во всей	3	1
333	крайней мере	2	1
334	можно проследить	1	1
335	с большими	1	1
336	тотчас же	1	1
337	и можно	1	1
338	именно у	1	1
339	в свете	1	1
340	в литературе	4	1
341	имеется в	1	1
342	этом смысле	6	1
343	один из	4	1
344	но с	1	1
345	сразу же	2	1
346	оказалось что	1	1
347	не хотят	1	1
348	он стал	1	1
349	романа и	1	1
350	в полтаве	1	1
351	то он	2	1
352	он уже	1	1
353	сложности и	1	1
354	это же	1	1
355	в качестве	2	1
356	же он	1	1
357	себя в	1	1
358	указания на	1	1
359	мы бы	1	1
360	факт остается	1	1
361	записках из	1	1
362	хотя в	3	1
363	а это	2	1
364	в душе	1	1
365	этот раз	2	1
366	достоевский так	1	1
367	что для	2	1
368	несомненно в	1	1
369	говорит о	3	1
370	в известной	1	1
371	мы находим	2	1
372	для правильного	1	1
373	считать что	1	1
374	ее не	1	1
375	друг друга	1	1
376	каждый из	1	1
377	возможно при	1	1
378	не просто	23	1
379	от того	1	1
380	гораздо больше	2	1
381	связан с	1	1
382	что пишет	2	1
383	с другой	3	1
384	именно в	4	1
385	все равно	5	1
386	прежде всего	10	1
387	в стиле	1	1
388	у человека	1	1
389	на этот	3	1
390	и самый	1	1
391	и считает	1	1
392	для начала	1	1
393	в ту	1	1
394	человек в	1	1
395	обычно не	1	1
396	что из	1	1
397	нет ничего	10	1
398	с первого	1	1
399	человека к	1	1
400	или по	1	1
401	полтаве пушкина	1	1
402	из которых	1	1
403	чуть было	1	1
404	без труда	1	1
405	не знал	5	1
406	что за	1	1
407	с типом	1	1
408	по которой	1	1
409	того что	7	1
410	хотя он	1	1
411	неожиданности и	1	1
412	указанием на	1	1
413	с очень	1	1
414	еще к	1	1
415	известном смысле	1	1
416	в условиях	1	1
417	сих пор	3	1
418	в основном	1	1
419	между прочим	2	1
420	у вас	2	1
421	но для	3	1
422	под влиянием	1	1
423	ближе к	1	1
424	и выражение	1	1
425	образ петра	1	1
426	и от	1	1
427	но на	1	1
428	и указание	1	1
429	о котором	1	1
430	тот кто	2	1
431	хотя и	6	1
432	ее и	1	1
433	конце концов	4	1
434	но зато	1	1
435	только что	2	1
436	уже давно	2	1
437	но вот	1	1
438	о своем	2	1
439	быть и	3	1
440	только как	1	1
441	другой стороны	3	1
442	мы считаем	1	1
443	бы его	1	1
444	об отношениях	1	1
445	жизни и	1	1
446	к этой	1	1
447	молодой человек	1	1
448	как на	1	1
449	в таком	9	1
450	точно так	4	1
451	он часто	2	1
