N	2gram	Vygotskiy__3	Marksizm
362	только изучение	1	1
363	сам по	1	1
364	творческий характер	1	1
365	словами и	1	1
366	но тем	2	1
367	то в	3	1
368	являющаяся одним	1	1
369	между двумя	2	1
370	и принципиально	1	1
371	с целым	2	1
372	слова являются	1	1
373	от конкретной	1	1
374	деятельность человека	1	1
375	что эти	3	1
376	определяется в	1	1
377	уже по	2	1
378	и могут	2	1
379	в единой	1	1
380	это делают	1	1
381	такой комплекс	5	1
382	не приходится	1	1
383	бы что	4	1
384	что уже	1	1
385	именно к	1	1
386	является необходимым	1	1
387	речи оно	1	1
388	совпадает с	6	1
389	что иное	1	1
390	из того	2	1
391	мы и	2	1
392	и тенденцией	1	1
393	внутренних знаков	1	1
394	моментом для	2	1
395	какого бы	1	1
396	слово не	1	1
397	бы формулировать	2	1
398	отношении в	1	1
399	но при	1	1
400	начало и	1	1
401	между собой	13	1
402	определенное значение	2	1
403	всего этого	1	1
404	принципиальное значение	1	1
405	является еще	1	1
406	ними в	1	1
407	а следовательно	1	1
408	в интеллектуальную	1	1
409	из этих	4	1
410	видели что	3	1
411	совсем не	1	1
412	а только	1	1
413	только при	2	1
414	вступают в	2	1
415	друг от	1	1
416	и чем	1	1
417	слов сколько	1	1
418	форме и	1	1
419	помощью которых	7	1
420	мышления мы	3	1
421	эта связь	1	1
422	и процессы	2	1
423	как в	9	1
424	поскольку они	1	1
425	так называемая	4	1
426	чем мы	1	1
427	этим мы	1	1
428	образом каждый	1	1
429	и представляют	1	1
430	кроме того	1	1
431	в единый	1	1
432	когда он	3	1
433	могли бы	11	1
434	не являются	1	1
435	связанный с	1	1
436	мышление о	1	1
437	показали что	4	1
438	следующим образом	1	1
439	увидим что	1	1
440	к конкретным	1	1
441	и хотя	1	1
442	в этот	1	1
443	что слово	4	1
444	для которого	1	1
445	сливается с	1	1
446	в которой	1	1
447	как это	7	1
448	время это	1	1
449	формы в	3	1
450	бы с	2	1
451	так или	1	1
452	основного фактора	2	1
453	ни одна	1	1
454	в последнее	3	1
455	речи но	2	1
456	с их	2	1
457	к единству	1	1
458	мысли ни	1	1
459	этот вывод	3	1
460	как он	3	1
461	этот процесс	3	1
462	вообще не	1	1
463	на момент	1	1
464	к выводу	2	1
465	что она	5	1
466	мышления имеет	3	1
467	как оно	3	1
468	главным образом	2	1
469	о которой	1	1
470	в нашей	2	1
471	и самый	1	1
472	всех этих	2	1
473	момента в	2	1
474	или иному	2	1
475	не связан	1	1
476	к одному	5	1
477	в силу	6	1
478	не абстрактная	1	1
479	не совершается	1	1
480	увидим не	1	1
481	и связанные	1	1
482	быть с	1	1
483	противоречие которое	1	1
484	понимание и	1	1
485	от общего	1	1
486	в основу	4	1
487	но все	2	1
488	ни были	1	1
489	как они	2	1
490	же не	1	1
491	связанные с	2	1
492	в совершенно	2	1
493	речи или	1	1
494	со всеми	6	1
495	этапом в	1	1
496	ясно что	2	1
497	этого процесса	9	1
498	входит в	5	1
499	заключается в	9	1
500	совершается на	1	1
501	он есть	1	1
502	не совпадает	1	1
503	спор в	1	1
504	приходит в	1	1
505	его состав	4	1
506	только одно	1	1
507	к области	2	1
508	из нее	2	1
509	в них	2	1
510	о которых	1	1
511	котором говорил	1	1
512	и внутренним	1	1
513	в общей	2	1
514	с тем	16	1
515	которой он	1	1
516	несмотря на	1	1
517	его практического	1	1
518	слова если	1	1
519	речевого процесса	1	1
520	являются как	1	1
521	поэтому с	1	1
522	стороны с	1	1
523	возникнуть и	3	1
524	все это	6	1
525	остается в	1	1
526	в восприятии	3	1
527	и конец	1	1
528	нужно чтобы	1	1
529	является продуктом	1	1
530	внешним и	1	1
531	лежат в	1	1
532	почти не	1	1
533	в глубь	1	1
534	не столько	4	1
535	себе а	1	1
536	собой не	1	1
537	от его	1	1
538	значение для	1	1
539	не менее	6	1
540	что имеет	1	1
541	не стоят	2	1
542	та высшая	1	1
543	выше мы	1	1
544	что было	1	1
545	тем не	5	1
546	но было	1	1
547	не могли	3	1
548	этого мало	1	1
549	же самого	1	1
550	степень его	1	1
551	на один	1	1
552	слова мы	2	1
553	цели и	2	1
554	далее что	1	1
555	что эта	1	1
556	как основного	1	1
557	что с	4	1
558	мышления и	23	1
559	тогда когда	4	1
560	и остается	1	1
561	и часто	1	1
562	состоящее из	1	1
563	мышление в	3	1
564	языка с	1	1
565	и внутренней	4	1
566	эти формы	2	1
567	но только	3	1
568	это еще	1	1
569	не могло	1	1
570	находится в	2	1
571	мышления которые	3	1
572	столько слов	1	1
573	тому или	2	1
574	на себя	2	1
575	и речевой	1	1
576	эти связи	3	1
577	связанное с	2	1
578	уже говорили	5	1
579	а лишь	1	1
580	внешней и	3	1
581	так называемый	1	1
582	путям и	1	1
583	этом отношении	3	1
584	и делает	1	1
585	с другом	5	1
586	в действительности	1	1
587	места для	1	1
588	поэтому не	1	1
589	не могут	4	1
590	восприятия а	1	1
591	что все	1	1
592	т.е с	1	1
593	и другой	1	1
594	и развития	1	1
595	числе и	1	1
596	другом месте	1	1
597	слова т.е	2	1
598	и свое	1	1
599	отличное от	1	1
600	оно не	2	1
601	него как	1	1
602	т.е в	1	1
603	самый тип	2	1
604	основной и	2	1
605	от друга	1	1
606	речи ее	1	1
607	связи со	2	1
608	учении о	1	1
609	последнее время	3	1
610	уже с	1	1
611	в себя	3	1
612	говорили что	2	1
613	роль в	1	1
614	мы наблюдаем	1	1
615	на том	3	1
616	и сам	3	1
617	внутреннюю речь	1	1
618	здесь нет	1	1
619	связи которые	1	1
620	в непосредственном	1	1
621	речи ей	1	1
622	еще в	2	1
623	подойти к	1	1
624	когда в	3	1
625	по сравнению	4	1
626	все остальные	2	1
627	понятно что	1	1
628	с предшествующим	2	1
629	т.е все	1	1
630	и вообще	1	1
631	и формами	1	1
632	с ним	4	1
633	на ряд	3	1
634	только и	1	1
635	их точки	1	1
636	при такой	1	1
637	слова тем	1	1
638	раз эта	1	1
639	внимание на	2	1
640	и внутреннее	1	1
641	и что	10	1
642	как ее	1	1
643	или на	1	1
644	речи то	1	1
645	социальная среда	1	1
646	на следующее	1	1
647	входящими в	4	1
648	вопросу о	1	1
649	на каждой	2	1
650	по типу	5	1
651	которые мы	1	1
652	переходит в	1	1
653	в конечном	1	1
654	нуждается в	1	1
655	находит свое	2	1
656	во всей	1	1
657	существенную роль	1	1
658	каждый элемент	1	1
659	и только	2	1
660	в другой	1	1
661	не сводится	1	1
662	и существенным	1	1
663	в него	3	1
664	в другую	2	1
665	всегда в	1	1
666	внутреннее противоречие	2	1
667	знаков в	2	1
668	сомнению что	1	1
669	мы видим	3	1
670	тот же	2	1
671	дело с	3	1
672	может оказаться	1	1
673	ключом к	1	1
674	их не	1	1
675	тот или	1	1
676	мере развития	1	1
677	с которыми	3	1
678	так что	2	1
679	есть в	1	1
680	не над	1	1
681	для целого	1	1
682	можно выразить	1	1
683	уже не	2	1
684	так можно	1	1
685	он начинает	1	1
686	в конкретной	1	1
687	или не	1	1
688	оно в	1	1
689	же в	2	1
690	время является	1	1
691	если в	3	1
692	внутри а	1	1
693	или даже	1	1
694	и других	2	1
695	из них	4	1
696	был бы	1	1
697	одно из	1	1
698	эти три	1	1
699	не находит	1	1
700	предшествующим и	1	1
701	могло бы	4	1
702	в одном	2	1
703	иначе как	1	1
704	сами по	3	1
705	содержание и	1	1
706	гораздо большей	1	1
707	не о	1	1
708	случае не	1	1
709	само по	2	1
710	это речь	2	1
711	эти методы	1	1
712	от того	4	1
713	речью в	1	1
714	были бы	3	1
715	в исторической	1	1
716	другого в	2	1
717	исходящая из	1	1
718	или иначе	2	1
719	связаны с	3	1
720	если только	1	1
721	стороны он	2	1
722	внешней речи	6	1
723	а именно	1	1
724	ему не	1	1
725	к которому	3	1
726	с той	2	1
727	следовательно не	2	1
728	в ряде	4	1
729	и между	1	1
730	на которые	2	1
731	и затем	1	1
732	его социальная	1	1
733	говорит о	1	1
734	и последующим	1	1
735	превращается в	1	1
736	чтобы убедиться	1	1
737	понимание с	1	1
738	это говорит	2	1
739	которых мы	2	1
740	на которых	2	1
741	самое слово	1	1
742	другой стороны	3	1
743	как ни	1	1
744	на основании	11	1
745	на эту	1	1
746	понимания с	1	1
747	во внимание	1	1
748	или с	1	1
749	эта особенность	1	1
750	значению слов	1	1
751	мышлении и	1	1
752	бы оно	1	1
753	слова от	2	1
754	говорит нам	1	1
755	исходить из	1	1
756	на который	1	1
757	него в	1	1
758	исторического характера	1	1
759	ни на	2	1
760	своего речевого	1	1
761	чрезвычайно важно	1	1
762	эти исследования	3	1
763	со словом	1	1
764	этих случаях	1	1
765	к жизни	2	1
766	для обозначения	2	1
767	сравнению с	3	1
768	те кто	1	1
769	в течение	2	1
770	что же	1	1
771	друг с	5	1
772	в состоянии	1	1
773	быть не	1	1
774	в это	1	1
775	этом случае	1	1
776	в гораздо	1	1
777	и другим	1	1
778	значения оно	1	1
779	в условиях	1	1
780	в целом	13	1
781	на которой	1	1
782	но это	5	1
783	дальше к	1	1
784	этом и	2	1
785	развития именно	1	1
786	силу и	1	1
787	переход в	1	1
788	однако не	1	1
789	это последнее	1	1
790	независимое от	1	1
791	к вопросу	1	1
792	из реальных	1	1
793	является ли	1	1
794	известной степени	1	1
795	деле как	1	1
796	мышление мы	1	1
797	тех областях	1	1
798	об отношении	2	1
799	не подлежит	1	1
800	при обучении	1	1
801	о котором	2	1
802	хотя и	2	1
803	эти тенденции	1	1
804	или нет	1	1
805	мы должны	6	1
806	ибо в	1	1
807	потому что	6	1
808	все они	2	1
809	только по	1	1
810	чтобы прийти	1	1
811	знака в	3	1
812	бы далеко	1	1
813	мы в	2	1
814	к ее	1	1
815	бы стать	2	1
816	этой проблемы	2	1
817	других или	1	1
818	не сами	1	1
819	никакой связи	1	1
820	в последнем	1	1
821	этом мы	1	1
822	не что	1	1
823	значение не	1	1
824	проникнуть в	1	1
825	протекает и	1	1
826	речи как	4	1
827	пути к	3	1
828	вещь которая	1	1
829	с процессом	1	1
830	по поводу	1	1
831	также не	1	1
832	каждое слово	1	1
833	том числе	1	1
