N	2gram	Tiupa_Hudo_1	FransuaR
200	жизнь и	1	2
201	за что	1	2
202	в этих	5	2
203	из которых	1	2
204	по отношению	8	2
205	и всегда	1	2
206	одного из	1	2
207	почти ничего	1	2
208	или менее	1	2
209	никому не	1	2
210	находится в	1	2
211	интерес к	5	2
212	они в	2	2
213	связано с	1	2
214	тот же	1	2
215	в одной	2	2
216	как он	2	2
217	особое значение	1	2
218	в чем	1	2
219	дело в	1	2
220	а только	4	2
221	во второй	5	2
222	них и	1	2
223	моря и	1	2
224	и глубокое	1	2
225	том как	3	2
226	также и	1	2
227	перед нами	5	2
228	в человеке	2	2
229	в изображении	2	2
230	было как	1	2
231	что все	1	2
232	уже не	7	2
233	это прежде	2	2
234	по своему	3	2
235	и т.д	1	2
236	в особенности	1	2
237	и др	1	2
238	оно было	2	2
239	на всю	1	2
240	именно в	7	2
241	этом отношении	3	2
242	на другом	1	2
243	до конца	2	2
244	в результате	2	2
245	характерно что	1	2
246	роль в	1	2
247	далеко не	1	2
248	своего времени	3	2
249	их в	1	2
250	к человеку	1	2
251	с его	5	2
252	в каждой	1	2
253	по адресу	2	2
254	с самого	1	2
255	же в	3	2
256	а также	3	2
257	а не	12	2
258	своего рода	7	2
259	в которых	1	2
260	он берет	1	2
261	может стать	1	2
262	с ним	4	2
263	только на	2	2
264	где все	1	2
265	человека в	6	2
266	и как	1	2
267	в первой	6	2
268	видел как	1	2
269	более или	1	2
270	в данном	1	2
271	и действительности	1	1
272	и из	1	1
273	его от	1	1
274	этих словах	2	1
275	не могла	1	1
276	и там	1	1
277	бы малую	1	1
278	со своим	2	1
279	узнает что	1	1
280	но она	1	1
281	все же	3	1
282	реализма в	1	1
283	внешняя сторона	1	1
284	большей степени	1	1
285	к той	1	1
286	тебе и	2	1
287	самом же	1	1
288	к которым	1	1
289	в частности	5	1
290	не равнодушна	1	1
291	характера в	3	1
292	когда же	1	1
293	в письме	1	1
294	его на	1	1
295	данном случае	1	1
296	в другом	2	1
297	частности к	1	1
298	из области	1	1
299	в него	2	1
300	в столь	1	1
301	но одновременно	3	1
302	же это	1	1
303	первом случае	1	1
304	момент когда	2	1
305	тех же	1	1
306	отличие от	1	1
307	в ужасе	1	1
308	именно к	1	1
309	говорили что	1	1
310	да еще	1	1
311	на наших	1	1
312	говорит о	1	1
313	в двух	1	1
314	характер в	2	1
315	что они	1	1
316	они все	1	1
317	обратимся в	1	1
318	тех кто	2	1
319	эта жизнь	1	1
320	не была	2	1
321	и правде	1	1
322	ее на	1	1
323	в воду	1	1
324	обстоятельствам и	1	1
325	уже знаем	2	1
326	в средневековой	1	1
327	по пути	1	1
328	для всего	2	1
329	в настоящем	1	1
330	здесь не	2	1
331	века и	1	1
332	низом и	1	1
333	это время	1	1
334	для них	1	1
335	связи с	4	1
336	его не	1	1
337	обращается к	1	1
338	глубины и	1	1
339	к сердцу	2	1
340	человека а	1	1
341	выступает в	1	1
342	вот например	1	1
343	к рассказу	1	1
344	к концу	1	1
345	к ее	1	1
346	одно из	1	1
347	него и	1	1
348	в жизни	1	1
349	на первый	1	1
350	был и	1	1
351	это своего	1	1
352	наконец в	1	1
353	видит в	3	1
354	время это	1	1
355	такие моменты	1	1
356	даже в	3	1
357	его и	1	1
358	степени чем	1	1
359	но здесь	1	1
360	души в	1	1
361	второй половине	2	1
362	как это	1	1
363	и без	1	1
364	писателя и	1	1
365	его нет	1	1
366	от него	3	1
367	в центре	4	1
368	свою жизнь	1	1
369	по себе	2	1
370	там же	2	1
371	в другой	1	1
372	что на	2	1
373	от друга	1	1
374	их нового	1	1
375	на лошади	1	1
376	не годится	1	1
377	и наоборот	1	1
378	между прочим	1	1
379	в своих	3	1
380	смысл этого	1	1
381	и существенное	1	1
382	как его	3	1
383	что я	2	1
384	с тем	1	1
385	свою судьбу	1	1
386	по его	1	1
387	первая глава	1	1
388	по ее	1	1
389	и отрицательных	1	1
390	а теперь	1	1
391	для человека	1	1
392	или даже	1	1
393	что сама	1	1
394	существует для	1	1
395	дома с	1	1
396	принадлежит к	1	1
397	мира не	1	1
398	по своей	4	1
399	мы еще	1	1
400	и стал	1	1
401	но не	3	1
402	в трех	1	1
403	и второй	1	1
404	с совершенно	1	1
405	этого не	1	1
406	у кого	1	1
407	малую часть	1	1
408	того и	1	1
409	этом смысле	1	1
410	в ее	3	1
411	превращается в	3	1
412	в рассказе	11	1
413	с этой	2	1
414	в заключительной	3	1
415	внешних и	1	1
416	при всякой	1	1
417	представлена в	1	1
418	о своей	2	1
419	характерное для	1	1
420	знаем что	1	1
421	в начале	2	1
422	живой и	1	1
423	это были	1	1
424	в следующей	3	1
425	имеет ничего	1	1
426	о которой	1	1
427	между тем	8	1
428	но они	1	1
429	времени и	1	1
430	в речах	1	1
431	человека есть	1	1
432	различные формы	1	1
433	различие между	1	1
434	оно в	1	1
435	мысли в	1	1
436	мысли и	1	1
437	тот момент	2	1
438	друг от	1	1
439	жить в	1	1
440	служит целям	1	1
441	с праздником	1	1
442	на него	2	1
443	смерти а	1	1
444	а как	1	1
445	он уже	4	1
446	ощущение его	1	1
447	играет роль	1	1
448	в дальнейшем	1	1
449	теперь же	1	1
450	а напротив	1	1
451	третьей главе	2	1
452	в зрелом	1	1
453	этим не	1	1
454	к себе	5	1
455	в последующих	1	1
456	как все	2	1
457	так завершается	1	1
458	на север	1	1
459	героя и	5	1
460	в системе	2	1
461	не будем	1	1
462	и слово	1	1
463	из этого	1	1
464	нет ничего	2	1
465	это и	1	1
466	не соответствует	1	1
467	я могу	1	1
468	человека и	1	1
469	что его	1	1
470	к его	1	1
471	на смену	1	1
472	общего с	1	1
473	в творениях	2	1
474	каждого человека	2	1
475	к ряду	1	1
476	я едва	1	1
477	их за	1	1
478	удивительного в	1	1
479	например его	1	1
480	в первый	2	1
481	уж и	1	1
482	его мыслей	1	1
483	является для	1	1
484	в силу	1	1
485	и о	4	1
486	лице своих	1	1
487	но на	1	1
488	автора и	2	1
489	содержит в	1	1
490	тоски и	1	1
491	как два	1	1
492	о природе	3	1
493	один из	4	1
494	со своими	1	1
495	так что	2	1
496	и глубины	1	1
497	в контексте	1	1
498	от своего	1	1
499	голоса и	1	1
500	всяком случае	1	1
501	в первом	1	1
502	этот момент	2	1
503	ссылка на	1	1
504	и даже	3	1
505	в слове	1	1
506	характер и	2	1
507	ничего общего	1	1
508	в последнем	1	1
509	и рождается	1	1
510	такого рода	3	1
511	о чем	1	1
512	говорится о	2	1
513	о вечном	3	1
514	едва ли	3	1
515	заметить что	2	1
516	об этом	5	1
517	человеку и	1	1
518	вторая глава	2	1
519	в основе	1	1
520	ему в	1	1
521	по аналогии	1	1
522	бы вовсе	1	1
523	этим и	1	1
524	xix века	1	1
525	и человечества	1	1
526	однако и	3	1
527	как от	2	1
528	жизни с	1	1
529	герои в	1	1
530	и когда	3	1
531	около дома	1	1
532	и тем	1	1
533	и всей	1	1
534	никакого отношения	1	1
535	слова в	2	1
536	говорили о	1	1
537	героев в	2	1
538	иной раз	1	1
539	с таким	1	1
540	неотделим от	1	1
541	и та	1	1
542	к другому	4	1
543	он в	1	1
544	нельзя было	1	1
545	в мир	1	1
546	и об	2	1
547	чем у	1	1
548	новеллы и	1	1
549	в самом	4	1
550	есть своя	1	1
551	элемента в	1	1
552	в таком	3	1
553	в античной	1	1
554	легче и	1	1
555	не могут	1	1
556	переходит в	1	1
557	в тот	2	1
558	берет в	1	1
559	героя в	2	1
560	гораздо большей	1	1
561	и что	2	1
562	свой рассказ	1	1
563	картину мира	3	1
564	она не	4	1
565	однако не	1	1
566	не являются	1	1
567	как к	3	1
568	вот как	1	1
569	все дело	1	1
570	эпохи однако	1	1
571	и она	1	1
572	еще раз	2	1
573	ближе к	2	1
574	как у	1	1
575	обратиться к	1	1
576	не как	1	1
577	возвращается к	3	1
578	так в	2	1
579	взглянуть на	1	1
580	по ходу	1	1
581	ведь и	1	1
582	по своим	1	1
583	тем более	1	1
584	богу душу	1	1
585	в гораздо	1	1
586	не смеет	1	1
587	ничего удивительного	1	1
588	характер но	1	1
589	описаний в	1	1
590	еще и	1	1
591	участие в	2	1
592	для других	2	1
593	самого начала	1	1
594	бы совершенно	1	1
595	его жену	1	1
596	всего это	1	1
597	ему не	2	1
598	таком же	1	1
599	знаем а	1	1
600	же самое	1	1
601	в такой	2	1
602	тогда как	7	1
603	за голову	1	1
604	их как	1	1
605	только для	2	1
606	на свой	1	1
607	другое в	1	1
608	есть нечто	1	1
609	него наиболее	1	1
610	книги и	1	1
611	эта роль	1	1
612	себя в	4	1
613	самом деле	5	1
614	которая не	2	1
615	то чего	1	1
616	или как	1	1
617	жизни есть	1	1
618	его жизни	2	1
619	с такой	1	1
620	чем же	1	1
621	и внутренних	1	1
622	сказать что	1	1
623	ли ему	1	1
624	жизнью и	2	1
625	и они	1	1
626	которым в	2	1
627	как об	1	1
628	же деле	1	1
629	своей природе	2	1
630	он и	1	1
631	и уже	1	1
632	рассказу о	1	1
633	но уже	1	1
634	к каждому	1	1
635	они не	2	1
636	были две	1	1
637	на страницах	1	1
638	опираясь на	1	1
639	может и	3	1
640	оказывается как	1	1
641	этой главе	1	1
642	на фоне	2	1
643	него в	1	1
644	сказано они	1	1
645	он сам	1	1
646	себе и	2	1
647	поднимаясь к	1	1
648	именно поэтому	1	1
649	и обновления	1	1
650	на спине	1	1
651	в лучшем	1	1
652	к настоящей	1	1
653	все в	1	1
654	общие черты	1	1
655	того времени	1	1
656	в смерти	1	1
657	что именно	1	1
658	человека на	1	1
659	за ней	1	1
660	также в	2	1
661	счастья и	2	1
662	том чтобы	1	1
663	что еще	1	1
664	в речи	2	1
665	признать что	1	1
666	из названных	1	1
667	во втором	1	1
