N	2gram	Ircho_Kome_2	slovoVRo
204	всяком случае	2	2
205	уже в	4	2
206	него свои	1	2
207	на протяжении	10	2
208	для того	5	2
209	то что	6	2
210	не было	3	2
211	во власти	1	2
212	до сих	2	2
213	именно в	1	2
214	действующих лиц	5	2
215	и затем	1	2
216	изображения в	1	2
217	с которым	2	2
218	как о	1	2
219	не всегда	2	2
220	в одно	1	2
221	в связи	3	2
222	вместе с	9	2
223	и особенно	3	2
224	себя то	1	2
225	материал для	1	2
226	и нет	1	2
227	сих пор	2	2
228	и единственного	1	2
229	в более	1	2
230	или в	3	2
231	в результате	1	2
232	и ни	1	2
233	обстоит дело	1	2
234	жизни в	1	2
235	не знает	1	2
236	лишь тогда	1	2
237	к его	2	2
238	все что	1	2
239	и шире	1	1
240	как известно	2	1
241	речь идет	3	1
242	того же	3	1
243	становится в	3	1
244	идет о	2	1
245	и есть	2	1
246	исключения и	1	1
247	за собой	2	1
248	мы слышим	1	1
249	из самых	2	1
250	и этот	1	1
251	и за	2	1
252	нам в	1	1
253	место в	4	1
254	в самих	1	1
255	как не	2	1
256	и быта	1	1
257	между собой	1	1
258	первый план	1	1
259	и служит	1	1
260	слова эти	1	1
261	что его	3	1
262	в создании	1	1
263	то мы	1	1
264	чем это	2	1
265	то он	1	1
266	с какими	1	1
267	с каким	1	1
268	связанного с	1	1
269	не просто	1	1
270	человеку и	2	1
271	ситуаций и	2	1
272	создается образ	1	1
273	с жадностью	1	1
274	чем же	1	1
275	в одной	2	1
276	очень трудно	1	1
277	пределах одной	1	1
278	иначе обстоит	1	1
279	себя так	1	1
280	целый ряд	2	1
281	этой цели	1	1
282	в герое	1	1
283	для ее	1	1
284	для которого	1	1
285	в самом	4	1
286	та же	1	1
287	ряде случаев	1	1
288	в целом	4	1
289	только два	1	1
290	сил в	1	1
291	выражение в	1	1
292	и самый	1	1
293	в этой	3	1
294	что она	2	1
295	больше всего	1	1
296	все случаи	1	1
297	время и	1	1
298	и еще	2	1
299	и сам	3	1
300	с собой	2	1
301	в каждом	3	1
302	для изображения	1	1
303	в мире	2	1
304	об этом	2	1
305	на все	1	1
306	сказать в	1	1
307	знает что	1	1
308	это было	4	1
309	не умеет	1	1
310	для нее	1	1
311	действительности в	1	1
312	конечно приходится	1	1
313	здесь нет	1	1
314	мог бы	1	1
315	в социальном	1	1
316	но уже	1	1
317	о которых	1	1
318	соединение в	1	1
319	в соединении	1	1
320	можем сказать	1	1
321	на основании	5	1
322	попадает в	1	1
323	несмотря на	1	1
324	ведет к	1	1
325	в один	2	1
326	здесь она	1	1
327	на первый	1	1
328	в эту	1	1
329	в своей	3	1
330	мысль и	1	1
331	и без	1	1
332	имеет различное	1	1
333	стихов в	1	1
334	и новый	1	1
335	его современников	3	1
336	от его	1	1
337	должны были	1	1
338	быта и	1	1
339	тем не	1	1
340	своего времени	2	1
341	как от	1	1
342	вещей и	1	1
343	освободиться от	1	1
344	в двух	6	1
345	и одной	1	1
346	лиц и	1	1
347	с которой	1	1
348	самого начала	1	1
349	не о	1	1
350	на себе	1	1
351	весь этот	1	1
352	иметь в	1	1
353	и уже	1	1
354	источников в	1	1
355	ничего не	1	1
356	римской империи	2	1
357	действительности но	1	1
358	она с	1	1
359	таким путем	1	1
360	для постановки	1	1
361	по своей	1	1
362	это слово	4	1
363	внешней и	1	1
364	в сознании	1	1
365	эти три	1	1
366	не столь	2	1
367	как-то устроить	1	1
368	его лежит	1	1
369	к себе	1	1
370	в духе	2	1
371	было у	1	1
372	и всех	1	1
373	числе и	1	1
374	протяжении всего	1	1
375	которые его	1	1
376	и это	2	1
377	дошедшие до	1	1
378	то она	1	1
379	в виду	2	1
380	всего этого	1	1
381	человека если	1	1
382	с самого	2	1
383	приводит к	1	1
384	речь как	1	1
385	еще в	4	1
386	различное значение	1	1
387	во второй	1	1
388	это как	1	1
389	одно из	2	1
390	быту и	2	1
391	с человеком	1	1
392	не на	1	1
393	этой традиции	1	1
394	за пределами	1	1
395	никак не	1	1
396	и что	2	1
397	нас в	1	1
398	мы понимаем	2	1
399	за свое	1	1
400	авторов в	1	1
401	нем не	2	1
402	во всей	1	1
403	соединении с	1	1
404	представления о	2	1
405	и следовательно	1	1
406	условия для	1	1
407	не зная	1	1
408	слов или	1	1
409	всякого рода	1	1
410	речи о	1	1
411	среди других	1	1
412	одной из	4	1
413	в какой	2	1
414	что различные	1	1
415	друг друга	3	1
416	целом ряде	1	1
417	до нас	4	1
418	лиц не	1	1
419	и ее	2	1
420	в качестве	5	1
421	с нею	1	1
422	говорить об	1	1
423	только на	1	1
424	значение и	1	1
425	за ним	1	1
426	мир в	1	1
427	представить себе	3	1
428	в известной	1	1
429	в конце	2	1
430	не для	2	1
431	может служить	1	1
432	мы можем	3	1
433	жизни ситуациях	1	1
434	как раз	1	1
435	тем что	3	1
436	в других	2	1
437	которые как	1	1
438	чувствует себя	1	1
439	встреча на	1	1
440	и произведения	1	1
441	в общественном	1	1
442	или иначе	3	1
443	не обязательно	1	1
444	с той	2	1
445	и образов	1	1
446	на которые	1	1
447	что не	1	1
448	приближаться к	1	1
449	говорит о	1	1
450	касается самого	1	1
451	опять же	5	1
452	а на	2	1
453	этого не	1	1
454	однако и	1	1
455	другой стороны	1	1
456	все время	2	1
457	отнюдь не	2	1
458	взаимоотношения между	1	1
459	мира в	4	1
460	ближе к	1	1
461	для этой	2	1
462	мы находим	2	1
463	все более	1	1
464	в частности	4	1
465	о себе	1	1
466	ближе всего	1	1
467	в рамках	1	1
468	даже не	3	1
469	только его	1	1
470	нет ни	1	1
471	не одно	1	1
472	его для	1	1
473	он говорит	1	1
474	какой мере	1	1
475	если они	1	1
476	всех других	1	1
477	или иного	1	1
478	в литературе	1	1
479	шире и	1	1
480	да и	3	1
481	образом на	1	1
482	поэтому когда	1	1
483	на пути	2	1
484	только для	1	1
485	того или	1	1
486	однако не	1	1
487	говорят и	1	1
488	которые были	1	1
489	исчерпана и	1	1
490	в наше	1	1
491	не является	2	1
492	сюжета и	1	1
493	интерес к	3	1
494	разной степени	1	1
495	вести себя	2	1
496	же в	4	1
497	соединяется с	1	1
498	но всегда	1	1
499	в системе	1	1
500	к самому	1	1
501	признания в	1	1
502	конкретным содержанием	1	1
503	только как	1	1
504	они были	1	1
505	также в	2	1
506	бы быть	1	1
507	в последнем	1	1
508	ко всему	1	1
509	кстати сказать	1	1
510	частности в	2	1
511	их автора	1	1
512	к этому	5	1
513	том числе	3	1
514	гораздо более	1	1
