N	2gram	Medvedev_F_3	Problemy
116	меня не	1	4
117	никогда не	5	4
118	стиль и	1	4
119	как раз	8	4
120	и делает	1	4
121	той или	1	4
122	внутреннюю речь	1	4
123	сознания и	2	4
124	еще в	3	4
125	между тем	7	4
126	говорит он	5	4
127	наконец в	1	4
128	все время	6	4
129	и так	1	4
130	и у	1	4
131	только на	4	4
132	всяком случае	6	4
133	так как	9	4
134	не о	3	4
135	тем что	5	4
136	или иной	2	4
137	с другой	6	4
138	с другом	1	4
139	до конца	4	4
140	а не	17	4
141	в творчестве	1	4
142	вот как	2	4
143	в той	3	4
144	бы в	6	4
145	тот же	1	4
146	во всяком	6	4
147	как его	9	3
148	это и	2	3
149	высшей степени	2	3
150	обойтись без	2	3
151	говорить о	2	3
152	и со	2	3
153	в виду	3	3
154	теперь на	2	3
155	это действительно	1	3
156	бы то	4	3
157	во всех	3	3
158	установкой на	2	3
159	он умеет	1	3
160	совсем не	5	3
161	в общем	2	3
162	за пределы	2	3
163	в одной	5	3
164	с этим	1	3
165	в целом	4	3
166	все эти	6	3
167	одно и	1	3
168	то ни	4	3
169	знает что	1	3
170	было бы	6	3
171	этом смысле	2	3
172	нет в	1	3
173	в высшей	2	3
174	с тем	7	3
175	такой же	2	3
176	в котором	2	3
177	к одному	1	3
178	не как	2	3
179	раз и	3	3
180	с миром	1	3
181	perpetuum mobile	1	3
182	но только	1	3
183	ничего не	2	3
184	с ее	2	3
185	всего этого	1	3
186	в ее	4	3
187	внутренняя речь	2	3
188	с внутренним	1	3
189	под влиянием	1	3
190	сводится к	5	3
191	время не	1	3
192	и во	2	3
193	что и	2	3
194	это не	3	3
195	в форме	1	3
196	слов и	4	3
197	в него	3	3
198	того что	3	3
199	но так	2	3
200	одного сознания	1	3
201	нуждается в	3	3
202	человека с	1	3
203	уже не	3	3
204	уже в	4	3
205	из них	2	3
206	его и	3	3
207	даже и	1	3
208	мы остановимся	1	3
209	слов в	1	3
210	другого человека	1	3
211	должно быть	1	3
212	в реальном	5	3
213	дело идет	3	3
214	в начале	1	3
215	и от	11	3
216	может войти	4	3
217	конце концов	2	3
218	мы должны	2	3
219	ни было	5	3
220	том что	4	3
221	сказать что	3	3
222	другой стороны	5	3
223	бы его	1	3
224	каждое слово	1	3
225	я и	1	2
226	в движение	1	2
227	чтобы не	2	2
228	сам по	1	2
229	его внутреннюю	1	2
230	в первом	1	2
231	и этот	1	2
232	она в	1	2
233	да еще	1	2
234	мы говорили	1	2
235	на тему	2	2
236	одного слова	1	2
237	в каждой	1	2
238	в ней	5	2
239	и определяется	1	2
240	в которых	3	2
241	столь же	3	2
242	что его	1	2
243	бы не	2	2
244	но конечно	1	2
245	друг на	1	2
246	герой не	1	2
247	отличие от	2	2
248	не просто	1	2
249	определяется не	1	2
250	однако в	2	2
251	в кругозор	2	2
252	в своем	2	2
253	им в	1	2
254	мы можем	4	2
255	хотя и	1	2
256	и как	4	2
257	увидим что	2	2
258	внедряется в	1	2
259	бы и	3	2
260	его целом	1	2
261	еще один	1	2
262	но ведь	4	2
263	как он	2	2
264	так сказать	5	2
265	вообще не	2	2
266	теми же	1	2
267	при этом	8	2
268	а просто	1	2
269	всех этих	2	2
270	этот процесс	3	2
271	с таким	2	2
272	их в	3	2
273	и по	1	2
274	на этом	2	2
275	без исключения	5	2
276	ни был	1	2
277	той же	3	2
278	с другими	1	2
279	кажется что	2	2
280	ни в	8	2
281	но уже	2	2
282	и того	1	2
283	в этих	3	2
284	с точки	14	2
285	в отличие	2	2
286	но эта	2	2
287	войти в	5	2
288	тому чтобы	1	2
289	между двумя	1	2
290	можем сказать	1	2
291	тому что	3	2
292	его внутреннего	1	2
293	не менее	7	2
294	тогда и	1	2
295	слово и	1	2
296	подобно тому	4	2
297	и лишь	2	2
298	другой как	1	2
299	же слова	2	2
300	лежит в	1	2
301	этого и	1	2
302	а что	3	2
303	его внутреннему	1	2
304	слова с	1	2
305	из их	1	2
306	и самое	1	2
307	так в	2	2
308	в дальнейшем	5	2
309	можно было	1	2
310	те же	3	2
311	жизнь и	3	2
312	для этого	2	2
313	и вообще	1	2
314	в построении	1	2
315	о нем	3	2
316	именно потому	2	2
317	о том	4	2
318	и та	1	2
319	разобранной нами	1	2
320	переходит в	2	2
321	увидеть и	2	2
322	и мир	2	2
323	быть и	1	2
324	за исключением	1	2
325	одной из	2	2
326	мы увидим	2	2
327	то в	2	2
328	сырой материал	1	2
329	в эти	1	2
330	в произведении	3	2
331	себя в	1	2
332	в сторону	2	2
333	конечно не	4	2
334	в большинстве	4	2
335	в жизни	11	2
336	к слову	1	2
337	большинстве случаев	5	2
338	за ним	1	2
339	чего бы	1	2
340	мы знаем	4	2
341	совсем другое	2	2
342	в роман	4	2
343	друг друга	5	2
344	всех тех	1	2
345	здесь в	1	2
346	совпадает с	2	2
347	они действительно	1	2
348	говорит о	1	2
349	на друга	1	2
350	человека как	2	2
351	мы видели	4	2
352	знают и	1	2
353	вместе с	6	2
354	отрывок из	1	2
355	с каким-то	1	2
356	смысле этого	2	2
357	тому как	5	2
358	его собственные	1	2
359	из этого	4	2
360	с этой	1	2
361	но для	2	2
362	в речи	1	2
363	же степени	1	2
364	его нельзя	1	2
365	хотя бы	6	2
366	слово в	2	2
367	и внутренне	1	2
368	в последнем	2	2
369	сущности в	1	2
370	вполне понятно	1	2
371	это в	1	2
372	путь к	1	1
373	но наоборот	1	1
374	же нам	1	1
375	от этой	1	1
376	не иначе	1	1
377	ту же	2	1
378	нем нет	1	1
379	художественных функций	1	1
380	одним из	3	1
381	функции в	3	1
382	и через	1	1
383	эту категорию	1	1
384	не имел	1	1
385	всего этот	1	1
386	он может	2	1
387	с какой-то	1	1
388	нам кажется	2	1
389	здесь и	6	1
390	и до	1	1
391	уже указывали	1	1
392	все те	1	1
393	в доме	1	1
394	собою в	1	1
395	отношения к	2	1
396	входящих в	1	1
397	в их	1	1
398	и обнажение	1	1
399	есть не	1	1
400	со всех	1	1
401	или наоборот	1	1
402	на ответную	1	1
403	своего внутреннего	1	1
404	мы не	4	1
405	что уже	2	1
406	ни единого	1	1
407	в каждый	1	1
408	двух сознаний	1	1
409	и понять	2	1
410	но даже	1	1
411	ему в	1	1
412	то это	1	1
413	как впрочем	1	1
414	зависимости от	5	1
415	того же	3	1
416	мы без	2	1
417	всех сторон	2	1
418	проявляется в	2	1
419	и сводится	1	1
420	он был	4	1
421	оценок и	2	1
422	служит для	1	1
423	лежал бы	1	1
424	сказать хотя	1	1
425	то он	3	1
426	тех же	1	1
427	в качестве	1	1
428	менее всего	4	1
429	иначе что	1	1
430	что так	1	1
431	на речь	1	1
432	всему тому	1	1
433	оно является	1	1
434	сама по	1	1
435	отнюдь не	8	1
436	чем же	2	1
437	независимо от	5	1
438	лишь различно	1	1
439	где может	1	1
440	в различные	1	1
441	новыми и	1	1
442	и положений	1	1
443	и пр	15	1
444	в одних	1	1
445	безысходный круг	1	1
446	кроме того	1	1
447	и внутреннюю	1	1
448	в точке	1	1
449	это определение	1	1
450	именно эта	1	1
451	основная тенденция	1	1
452	составляет содержание	1	1
453	вопрос почему	1	1
454	у каждого	1	1
455	то я	1	1
456	в другие	1	1
457	является лишь	4	1
458	тоже не	1	1
459	в этой	2	1
460	деле все	1	1
461	роль в	4	1
462	не могла	1	1
463	вследствие этого	3	1
464	не следует	3	1
465	говорили в	1	1
466	литературных произведений	1	1
467	а вовсе	4	1
468	весь и	1	1
469	первоначально как	1	1
470	ведь не	2	1
471	и если	1	1
472	из виду	2	1
473	ни были	1	1
474	исповедь и	1	1
475	на жизнь	2	1
476	так например	1	1
477	они на	2	1
478	в нее	1	1
479	именно это	2	1
480	человека в	2	1
481	поэтому слово	1	1
482	конечно то	1	1
483	форма у	1	1
484	что этот	2	1
485	об этом	1	1
486	а его	1	1
487	на все	2	1
488	своей стороны	1	1
489	входит в	8	1
490	его структуре	1	1
491	понять его	1	1
492	может стать	3	1
493	момент этого	1	1
494	приходит в	1	1
495	это целое	1	1
496	освободиться от	1	1
497	произошло явление	1	1
498	приема и	4	1
499	для чего	2	1
500	и согласно	1	1
501	строгом смысле	1	1
502	стиля и	1	1
503	такою же	1	1
504	теперь это	1	1
505	этого произведения	1	1
506	элемента в	1	1
507	как таковой	3	1
508	нисколько не	2	1
509	но почему	1	1
510	одного и	1	1
511	том как	2	1
512	во взаимодействии	1	1
513	или точнее	2	1
514	таким же	2	1
515	и ее	6	1
516	случае в	3	1
517	что говорит	1	1
518	но путь	1	1
519	подводит под	1	1
520	тем не	2	1
521	и эти	1	1
522	и более	3	1
523	том же	1	1
524	и почти	1	1
525	бы быть	2	1
526	же такое	1	1
527	и очень	2	1
528	оно занимает	1	1
529	громадное значение	1	1
530	одни элементы	1	1
531	нового материала	1	1
532	в идеологическом	5	1
533	она не	4	1
534	правда в	2	1
535	дело в	2	1
536	одна из	2	1
537	первая часть	1	1
538	слову и	1	1
539	реагирует на	1	1
540	на себе	1	1
541	в процессе	15	1
542	в основе	3	1
543	материала в	5	1
544	и именно	2	1
545	и исповедь	1	1
546	как здесь	1	1
547	того чтобы	5	1
548	все без	3	1
549	для всего	1	1
550	только не	2	1
551	в самой	2	1
552	слова как	2	1
553	и существенное	1	1
554	это всецело	1	1
555	заложенные в	2	1
556	это сделать	1	1
557	того в	1	1
558	как она	1	1
559	развивается в	1	1
560	с читателем	1	1
561	вот что	1	1
562	связи с	5	1
563	здесь же	1	1
564	и при	1	1
565	своей оценки	1	1
566	входят в	1	1
567	этом отношении	3	1
568	приведенный нами	1	1
569	эти речи	1	1
570	но там	1	1
571	не могут	10	1
572	и другой	1	1
573	определенного жизненного	1	1
574	отличается от	2	1
575	же самое	3	1
576	значительной степени	1	1
577	его акценты	1	1
578	они и	3	1
579	для того	4	1
580	оно не	3	1
581	особый тип	1	1
582	из нее	2	1
583	оно может	1	1
584	можно и	1	1
585	но по	1	1
586	как не	2	1
587	здесь не	2	1
588	данном случае	4	1
589	реальной действительности	3	1
590	ведь оно	1	1
591	него самого	1	1
592	в себя	1	1
593	но мы	1	1
594	она только	1	1
595	и может	1	1
596	элементов произведения	4	1
597	речи то	1	1
598	и совершенно	1	1
599	котором мы	1	1
600	же касается	1	1
601	этим еще	1	1
602	моментом которого	1	1
603	мы приведем	1	1
604	слова у	1	1
605	до бесконечности	1	1
606	является в	2	1
607	поэтому в	2	1
608	даны в	1	1
609	если бы	12	1
610	все видит	1	1
611	нашей современности	1	1
612	другой не	1	1
613	ними и	2	1
614	говорят что	1	1
615	все дело	1	1
616	не найдем	1	1
617	и человека	1	1
618	и должно	1	1
619	неразрывной связи	2	1
620	зрения на	1	1
621	этом произведении	1	1
622	всех без	1	1
623	никак не	3	1
624	что каждый	2	1
625	пр в	1	1
626	или на	2	1
627	что такой	1	1
628	другой ее	1	1
629	в значительной	1	1
630	отлично знает	1	1
631	не выходит	1	1
632	нас в	1	1
633	других людей	1	1
634	признать то	1	1
635	все в	1	1
636	связь между	4	1
637	том или	1	1
638	от них	1	1
639	лишь путем	1	1
640	точке пересечения	1	1
641	что человек	1	1
642	ними в	1	1
643	и только	2	1
644	в середине	1	1
645	из одних	1	1
646	каков бы	1	1
647	в ту	1	1
648	из моментов	1	1
649	из средств	1	1
650	для самого	1	1
651	происходит в	1	1
652	эти последние	1	1
653	известно что	1	1
654	как например	1	1
655	в формах	2	1
656	является подлинным	1	1
657	один из	1	1
658	образом как	1	1
659	но с	1	1
660	значение в	1	1
661	что только	1	1
662	видели что	2	1
663	и часто	1	1
664	и действительно	2	1
665	еще и	1	1
666	это очень	1	1
667	впрочем и	1	1
668	всех его	1	1
669	одних и	1	1
670	бы ни	4	1
671	не происходит	1	1
672	с одной	1	1
673	же он	2	1
674	без этого	1	1
675	материал как	2	1
676	целом это	1	1
677	определения и	1	1
678	для всех	1	1
679	есть в	1	1
680	не входит	1	1
681	то и	1	1
682	или не	1	1
683	есть уже	1	1
684	а то	1	1
685	только ему	1	1
686	или даже	1	1
687	и обратно	1	1
688	в ином	1	1
689	и других	1	1
690	или просто	1	1
691	превращаются в	2	1
692	характерно что	2	1
693	себе в	1	1
694	ведь это	1	1
695	самого слова	1	1
696	и навсегда	3	1
697	другую сторону	1	1
698	чтобы она	1	1
699	здесь действительно	1	1
700	слово как	3	1
701	для меня	1	1
702	жить как	1	1
703	дело и	1	1
704	случае не	1	1
705	и столь	1	1
706	или напротив	1	1
707	почему не	1	1
708	или ином	1	1
709	и вместе	1	1
710	в других	1	1
711	рассказа и	1	1
712	момент в	1	1
713	без всякой	2	1
714	нашли бы	1	1
715	и из	2	1
716	до сих	1	1
717	нем происходит	1	1
718	и тех	2	1
719	и создает	1	1
720	человека а	1	1
721	к которому	2	1
722	а наоборот	1	1
723	действующих лиц	2	1
724	и быть	1	1
725	и между	5	1
726	мы еще	2	1
727	к его	3	1
728	его художественных	1	1
729	борьба за	1	1
730	пародии на	2	1
731	уже почти	1	1
732	от сюжетного	1	1
733	предмет на	1	1
734	ее внутренний	1	1
735	и их	5	1
736	превращается в	2	1
737	возможно лишь	2	1
738	не на	3	1
739	слове в	1	1
740	о чем	1	1
741	произведение в	4	1
742	или с	1	1
743	жизнь в	1	1
744	автора а	1	1
745	все более	1	1
746	но оно	2	1
747	нет ничего	1	1
748	действительно и	1	1
749	на который	1	1
750	в непрерывном	1	1
751	нигде нет	1	1
752	и потому	5	1
753	оставаясь в	1	1
754	требует от	1	1
755	категорию и	1	1
756	какого бы	1	1
757	без труда	2	1
758	не кончаются	1	1
759	он говорит	1	1
760	в данном	6	1
761	находятся в	2	1
762	в положении	1	1
763	и всей	1	1
764	со всею	2	1
765	образ и	1	1
766	как самоцель	1	1
767	более и	1	1
768	этом случае	1	1
769	художественное произведение	11	1
770	можно сказать	3	1
771	сих пор	1	1
772	в основном	2	1
773	только для	1	1
774	всего определяется	1	1
775	обращения к	1	1
776	поступков и	2	1
777	при всем	1	1
778	не два	1	1
779	не является	5	1
780	всего произведения	1	1
781	совершается в	3	1
782	его творчества	1	1
783	в результате	5	1
784	между ними	15	1
785	в двух	1	1
786	развертывается в	1	1
787	лишь как	3	1
788	романе это	1	1
789	в романе	4	1
790	еще более	1	1
791	главным образом	2	1
792	не должен	1	1
793	образ героя	1	1
794	романе как	1	1
795	оставалось бы	1	1
796	же в	1	1
797	нем и	2	1
798	очень хорошо	1	1
799	произведении нет	2	1
800	же принцип	1	1
801	на фоне	3	1
802	может и	3	1
803	а ведь	1	1
804	но этот	1	1
805	является и	2	1
806	роли в	1	1
807	в кругу	1	1
808	исключением этого	1	1
809	то ведь	2	1
810	под эту	1	1
811	особенно отчетливо	1	1
812	того или	1	1
813	как слово	1	1
814	в своих	6	1
815	и эта	3	1
816	к этому	2	1
