N	4gram	Tiupa_Disk_2	Hudozhes
130	понимание излагаемой жизни как	1	1
131	масштабов и соотношений такая	1	1
132	в новелле есть нарушение	1	1
133	нас самих состоят все	1	1
134	с совершенно иными границами	1	1
135	жанр посрамляющий умершее солнце	1	1
136	и возможность иного языка	1	1
137	и ценностями иными соседствами	1	1
138	образ становящегося человека с	1	1
139	и иных пространственно-временных масштабов	1	1
140	субъекта объекта и адресата	1	1
141	нарушение запрета есть профанация	1	1
142	мире случайности полноценная биография	1	1
143	которыми устанавливаются отношения ценностно-смысловой	1	1
144	острота наизнанку глупость неуместность	1	1
145	вещами и ценностями иными	1	1
146	иной конкретной ценностно-смысловой картины	1	1
147	и строго отграниченная система	1	1
148	доверительной и раскованной беседы	1	1
149	различного жизненного опыта их	1	1
150	за которым обнаруживается преодолеваемая	1	1
151	есть биография и не	1	1
152	прямой речи именно диалог	1	1
153	типу актанту не может	1	1
154	вполне самобытно но и	1	1
155	нем звучит один голос	1	1
156	в мире на свой	1	1
157	ошибка оговорка где слово	1	1
158	и не быть субъектом	1	1
159	в значительной степени зависим	1	1
160	жизнеописания вполне самобытно но	1	1
161	не знает к его	1	1
162	первую очередь по отношению	1	1
163	пространственно-временных масштабов и соотношений	1	1
164	как притчу в принципе	1	1
165	ни для рассказчика ни	1	1
166	ними здесь невозможно притчевое	1	1
167	игра случая непредсказуемое стечение	1	1
168	не у-влекать слушателей преодолевая	1	1
169	реализатором самобытного смысла развертывающейся	1	1
170	ценностно-смысловой картины мира с	1	1
171	из нас самих состоят	1	1
172	родственным анекдотическому дискурсу речевая	1	1
173	неуместность ошибка оговорка где	1	1
174	иных пространственно-временных масштабов и	1	1
175	дай мне бог сойти	1	1
176	но раз-влекать их предлагая	1	1
177	глазами анекдота это игра	1	1
178	сказания или анекдота ценностное	1	1
179	диалогизм биографического слова не	1	1
180	подготовившем почву для жизнеописания	1	1
181	фон романного видения мира	1	1
182	эта возможность иного включает	1	1
183	и другого в себе	1	1
184	мире императивной нормы ни	1	1
185	свою жизненную позицию опираясь	1	1
186	проектировать свою жизненную позицию	1	1
187	интонации доверительной и раскованной	1	1
188	анекдот должен не у-влекать	1	1
189	к иллюзии живого голоса	1	1
190	реальному человеческому существованию вследствие	1	1
191	лексики например в значительной	1	1
192	одном и том же	1	1
193	анекдот но без благоговейного	1	1
194	слова не сводится к	1	1
195	полноценная биография возможна только	1	1
196	и реализатором самобытного смысла	1	1
197	мира с совершенно иными	1	1
198	с человеком неким ибо	1	1
199	составляет необходимый фон романного	1	1
200	любопытство к реальному человеческому	1	1
201	обладать собственным смыслом ни	1	1
202	события суть равнодостойные субъекты	1	1
203	при этом и сам	1	1
204	анекдота не столько от	1	1
205	анекдота выбор лексики например	1	1
206	анекдот легко может быть	1	1
207	была впервые освоена в	1	1
208	этом и сам текст	1	1
209	иными границами между вещами	1	1
210	вследствие которого он от	1	1
211	и раскованной беседы автора	1	1
212	впервые освоена в анекдоте	1	1
213	и возможность иной интонации	1	1
214	тогда как притчу в	1	1
215	конкретной ценностно-смысловой картины мира	1	1
216	коммуникативного события суть равнодостойные	1	1
217	ни анекдот ни притча	1	1
218	позиции в мире это	1	1
219	анекдоте подготовившем почву для	1	1
220	неадекватным субъект объект и	1	1
221	непристойность необыкновенное в новелле	1	1
222	глупость неуместность ошибка оговорка	1	1
223	иллюзии живого голоса зримого	1	1
224	несобственно-прямая речь включая разные	1	1
225	формы скрытой полускрытой рассеянной	1	1
226	как бы непосредственного присутствия	1	1
227	готовом стабильно дифференцированном и	1	1
228	жизни то есть субъектом	1	1
229	чего не требует анекдот	1	1
230	по отношению к самому	1	1
231	жизненный опыт запечатлеваемый и	1	1
232	это ощущение составляет необходимый	1	1
233	столько от содержания сколько	1	1
234	речь включая разные формы	1	1
235	постоянно переходит к позиции	1	1
236	от содержания сколько от	1	1
237	мне бог сойти с	1	1
238	сам текст анекдота выбор	1	1
239	соседствами именно это ощущение	1	1
240	знакомство слушателей с содержанием	1	1
241	сюжетообразующим при этом и	1	1
242	является сюжетообразующим при этом	1	1
243	текст анекдота выбор лексики	1	1
244	к позиции изобразителя жизни	1	1
245	установка не на раскрытие	1	1
246	неприемлемо ни для рассказчика	1	1
247	иного языка и возможность	1	1
248	манифестирующего двоякий жизненный опыт	1	1
249	чужой речи и т.п	1	1
250	индивидуальный опыт чужой жизненной	1	1
251	того требует авторитетное слово	1	1
252	не быть субъектом ролевого	1	1
253	и как бы непосредственного	1	1
254	возможность иного включает в	1	1
255	самому тогда как притчу	1	1
256	от нудительной серьезности бахтин	1	1
257	включает в себя и	1	1
258	собственным смыслом ни в	1	1
259	изобразителя жизни повествователя о	1	1
260	в готовом стабильно дифференцированном	1	1
261	к его ценностно-смысловой позиции	1	1
262	и соотношений такая возможность	1	1
263	в себя и возможность	1	1
264	свободного согласия за которым	1	1
265	возможность иной интонации и	1	1
266	свой опыт жизни а	1	1
267	комическая апофегма то есть	1	1
268	мире на свой опыт	1	1
269	ценностями иными соседствами именно	1	1
270	адресат протороманного коммуникативного события	1	1
271	ощущение составляет необходимый фон	1	1
272	потому что из нас	1	1
273	ней установка не на	1	1
274	принципе можно припоминая и	1	1
275	знает к его ценностно-смысловой	1	1
276	необходимости ни в мире	1	1
277	жизненную позицию опираясь на	1	1
278	дискурса призван обладать проективной	1	1
279	припоминая и примеряя ее	1	1
280	позиции учителя жизни постоянно	1	1
281	чувства юмора умения отрешиться	1	1
282	профанация священного новелла ночной	1	1
283	в противоположность характеру типу	1	1
284	двоякий жизненный опыт запечатлеваемый	1	1
285	узнавания себя в другом	1	1
286	смыслом ни в мире	1	1
287	жизни постоянно переходит к	1	1
288	согласия за которым обнаруживается	1	1
289	к своему герою определяемое	1	1
290	у-влекать слушателей преодолевая их	1	1
291	и адресат протороманного коммуникативного	1	1
292	опытом выводится в просторную	1	1
293	проецировать чужой экзистенциальный опыт	1	1
294	ни в мире императивной	1	1
295	жизнеописание несет в себе	1	1
296	в себе ему надлежит	1	1
297	себя и возможность иного	1	1
298	разные формы скрытой полускрытой	1	1
299	образа и романного слова	1	1
300	и романного слова эта	1	1
301	анекдота это игра случая	1	1
302	возможна только в вероятностном	1	1
303	предел до которого анекдот	1	1
304	читателем к иллюзии живого	1	1
305	притче была впервые освоена	1	1
306	позицию опираясь на индивидуальный	1	1
307	просторную сферу исторического бытия	1	1
308	его уникальным жизненным опытом	1	1
309	оговорка где слово деритуализовано	1	1
310	человеческому существованию вследствие которого	1	1
311	актанту не может обладать	1	1
312	не сводится к этим	1	1
313	дистанции между ними здесь	1	1
314	мире всеобщей межличностной соотносительности	1	1
315	в анекдоте подготовившем почву	1	1
316	слова манифестирующего двоякий жизненный	1	1
317	между ними здесь невозможно	1	1
318	субъекты смыслополагания между которыми	1	1
319	или субъектом инициативного самообнаружения	1	1
320	доверия к чужому слову	1	1
321	картины мира с совершенно	1	1
322	слова прямой речи именно	1	1
323	до которого анекдот легко	1	1
324	сказании или притче была	1	1
325	жизни повествователя о ней	1	1
326	опираясь на индивидуальный опыт	1	1
327	сводится к этим моментам	1	1
328	живет в готовом стабильно	1	1
329	еще не есть биография	1	1
330	к этим моментам родственным	1	1
331	в принципе можно припоминая	1	1
332	герою жизнеописания чего анекдот	1	1
333	носителем и реализатором самобытного	1	1
334	непредубежденное любопытство к реальному	1	1
335	биография возможна только в	1	1
336	от героя окажется неадекватным	1	1
337	содержания сколько от мастерства	1	1
338	переходит к позиции изобразителя	1	1
339	окажется неадекватным субъект объект	1	1
340	характеру типу актанту не	1	1
341	слову чего не требует	1	1
342	не есть биография и	1	1
343	живого голоса зримого жеста	1	1
344	себя в другом и	1	1
345	на свой опыт жизни	1	1
346	как того требует авторитетное	1	1
347	романного слова эта возможность	1	1
348	собственной ситуации жизненного выбора	1	1
349	искусство заинтересовывать судьбой отдельных	1	1
350	включая разные формы скрытой	1	1
351	в другом и другого	1	1
352	между которыми устанавливаются отношения	1	1
353	ответную реакцию предварительное знакомство	1	1
354	или субъектом этического выбора	1	1
355	опыт чужой жизненной позиции	1	1
356	дискурсу речевая маска биографа	1	1
357	раскованной беседы автора с	1	1
358	и не дает позвоночника	1	1
359	к собственной ситуации жизненного	1	1
360	обнаруживается преодолеваемая даль и	1	1
361	той или иной мере	1	1
362	в нем звучит один	1	1
363	живое непредубежденное любопытство к	1	1
364	героя окажется неадекватным субъект	1	1
365	что из нас самих	1	1
366	чего анекдот не знает	1	1
367	их свободного согласия за	1	1
368	это игра случая непредсказуемое	1	1
369	не требует анекдот но	1	1
370	но без благоговейного приятия	1	1
371	ибо предметно-тематическое содержание жизнеописания	1	1
372	романного дискурса призван обладать	1	1
373	грани между индивидуальными жизнями	1	1
374	следит за блужданиями его	1	1
375	для восприятия сказания или	1	1
376	уметь проецировать чужой экзистенциальный	1	1
377	всем потому что из	1	1
378	легко может быть редуцирован	1	1
379	беседы автора с читателем	1	1
380	примеряя ее содержание к	1	1
381	притчевое нормативное самоотождествление с	1	1
382	ночной жанр посрамляющий умершее	1	1
383	требует анекдот но без	1	1
384	излагаемой жизни как исполненной	1	1
385	содержание к собственной ситуации	1	1
386	предварительное знакомство слушателей с	1	1
387	очередь по отношению к	1	1
388	то есть субъектом самоопределения	1	1
389	отсутствием ценностной дистанции между	1	1
390	в имени тебе моем	1	1
391	экзистенциальный опыт присутствия в	1	1
392	и сам текст анекдота	1	1
393	к интонации доверительной и	1	1
394	определяемое отсутствием ценностной дистанции	1	1
395	стабильно дифференцированном и оцененном	1	1
396	быть субъектом ролевого действия	1	1
397	оценки и иных пространственно-временных	1	1
398	существованию вследствие которого он	1	1
399	с его уникальным жизненным	1	1
400	самоотождествление с человеком неким	1	1
401	этим моментам родственным анекдотическому	1	1
402	ценностной дистанции между ними	1	1
403	не может обладать собственным	1	1
404	раз-влекать их предлагая адресату	1	1
405	в первую очередь по	1	1
406	возможность иного языка и	1	1
407	предметно-тематическое содержание жизнеописания вполне	1	1
408	для рассказчика ни для	1	1
409	мы имеем дело не	1	1
410	обычно является сюжетообразующим при	1	1
411	строго отграниченная система смыслов	1	1
412	человека с его уникальным	1	1
413	жизни как исполненной некоторого	1	1
414	мира романного образа и	1	1
415	выбор лексики например в	1	1
416	в мире императивной нормы	1	1
417	повествователя о ней установка	1	1
418	и непристойность необыкновенное в	1	1
419	иной интонации и оценки	1	1
420	есть нарушение запрета есть	1	1
421	не дай мне бог	1	1
422	в сказании или притче	1	1
423	здесь невозможно притчевое нормативное	1	1
424	необходимый фон романного видения	1	1
425	которым обнаруживается преодолеваемая даль	1	1
426	значительной степени зависим от	1	1
427	моментам родственным анекдотическому дискурсу	1	1
428	иного включает в себя	1	1
429	на индивидуальный опыт чужой	1	1
430	речи именно диалог персонажей	1	1
431	жизненного опыта их свободного	1	1
432	отношение к своему герою	1	1
433	скрытой полускрытой рассеянной чужой	1	1
434	биографического слова не сводится	1	1
435	чужой экзистенциальный опыт присутствия	1	1
436	опыт присутствия в мире	1	1
437	которого он от позиции	1	1
438	наизнанку глупость неуместность ошибка	1	1
439	дифференцированном и оцененном мире	1	1
440	не столько от содержания	1	1
441	другого в себе ему	1	1
442	закономерно приводит к интонации	1	1
443	самому герою жизнеописания чего	1	1
444	можно припоминая и примеряя	1	1
445	неким ибо предметно-тематическое содержание	1	1
446	преодолевая их внутреннюю обособленность	1	1
447	есть профанация священного новелла	1	1
448	совершенно иной конкретной ценностно-смысловой	1	1
449	противоположность характеру типу актанту	1	1
450	ценностно-смысловой позиции в мире	1	1
451	в просторную сферу исторического	1	1
452	к реальному человеческому существованию	1	1
453	к самому герою жизнеописания	1	1
454	выводится в просторную сферу	1	1
455	анекдот ни притча не	1	1
456	завершенная и строго отграниченная	1	1
457	романного видения мира романного	1	1
458	полускрытой рассеянной чужой речи	1	1
459	зримого жеста и как	1	1
460	между вещами и ценностями	1	1
461	его под сводами чужой	1	1
462	необыкновенное в новелле есть	1	1
463	языка и возможность иной	1	1
464	его ценностно-смысловой позиции в	1	1
465	призван обладать проективной компетентностью	1	1
466	и примеряя ее содержание	1	1
467	восприятия сказания или анекдота	1	1
468	жизнь глазами анекдота это	1	1
469	своему герою определяемое отсутствием	1	1
470	интересно всем потому что	1	1
471	запечатлеваемый и запечатлевающий основу	1	1
472	однако диалогизм биографического слова	1	1
473	отрешиться от нудительной серьезности	1	1
