N	2gram	Trubetskoy_1	Istorich
235	и на	2	2
236	основана на	1	2
237	если бы	3	2
238	мы читаем	1	2
239	другими словами	1	2
240	в самую	1	2
241	после того	1	2
242	связь между	1	2
243	а у	1	2
244	от них	2	2
245	видели выше	1	2
246	и во	1	2
247	видим что	1	2
248	того что	3	2
249	происходит в	1	2
250	на которой	1	2
251	этот факт	2	2
252	их не	1	2
253	себя в	1	2
254	так что	3	2
255	уже в	2	2
256	чтобы он	1	2
257	в виде	4	2
258	ни в	1	2
259	могло бы	1	2
260	он становится	1	2
261	с этими	1	2
262	только с	1	2
263	в других	3	2
264	возможно что	1	2
265	к рассмотрению	1	2
266	из таких	1	2
267	на этот	4	2
268	с помощью	1	2
269	солнца или	1	2
270	этого слова	1	2
271	смысле этого	1	2
272	здесь имеется	1	2
273	с этой	3	2
274	же самое	2	2
275	но для	1	2
276	это уже	1	2
277	в связи	3	2
278	на задний	1	2
279	морского бога	1	2
280	и все	2	2
281	превратился в	1	2
282	этот вопрос	1	2
283	сказать что	2	2
284	на это	1	2
285	говорили о	2	1
286	представляют себе	1	1
287	вряд ли	1	1
288	эта новая	1	1
289	силы и	2	1
290	своей основной	1	1
291	полагают что	1	1
292	стоит всегда	1	1
293	что эти	3	1
294	к нашим	1	1
295	все те	1	1
296	и могут	1	1
297	по очереди	1	1
298	той же	1	1
299	их и	1	1
300	есть не	1	1
301	это совершенно	1	1
302	мы не	1	1
303	он как	1	1
304	так чтобы	2	1
305	время как	1	1
306	совпадает с	1	1
307	не вполне	3	1
308	существо которое	1	1
309	но даже	1	1
310	не совсем	1	1
311	так называемые	3	1
312	в ней	1	1
313	на них	1	1
314	он сам	1	1
315	в широком	1	1
316	в чем	1	1
317	правда этот	1	1
318	во всех	2	1
319	некоторые другие	1	1
320	ними в	1	1
321	землю и	1	1
322	произошло в	1	1
323	друг на	2	1
324	к богу	3	1
325	если в	3	1
326	у сибирских	1	1
327	культуру и	1	1
328	а и	1	1
329	боги к	1	1
330	или иное	2	1
331	отчасти и	1	1
332	общего с	2	1
333	что именно	2	1
334	как к	1	1
335	рассматриваться как	1	1
336	однако не	1	1
337	всей этой	1	1
338	на человека	1	1
339	его смерти	2	1
340	целый ряд	4	1
341	и наконец	2	1
342	разнообразных мифов	1	1
343	и материальной	2	1
344	и к	5	1
345	мироздания и	1	1
346	есть ли	1	1
347	к чему	1	1
348	еще на	2	1
349	та же	1	1
350	что так	1	1
351	думать что	1	1
352	и заставить	1	1
353	образом при	1	1
354	и те	3	1
355	не могла	2	1
356	не следует	1	1
357	уже тогда	1	1
358	в нашей	1	1
359	которой не	1	1
360	на одну	1	1
361	всех этих	1	1
362	его тела	1	1
363	не как	2	1
364	во главе	1	1
365	широком смысле	1	1
366	и связанные	2	1
367	но вместе	2	1
368	из него	2	1
369	людей и	2	1
370	а остальные	1	1
371	в старину	1	1
372	вера в	1	1
373	них не	2	1
374	на все	2	1
375	на этой	1	1
376	себя не	1	1
377	этой силы	1	1
378	идет и	1	1
379	смерть и	1	1
380	в них	2	1
381	существовали в	1	1
382	о которых	1	1
383	она и	1	1
384	на друга	2	1
385	перестает быть	2	1
386	при которых	1	1
387	восходят к	1	1
388	бога и	4	1
389	такой же	1	1
390	и тогда	4	1
391	героем и	1	1
392	с луной	1	1
393	особенно сильно	1	1
394	его нельзя	1	1
395	или вообще	1	1
396	точки зрения	13	1
397	в сети	1	1
398	согласно этому	1	1
399	с развитием	1	1
400	представить себе	1	1
401	и смерть	1	1
402	в котором	4	1
403	то для	1	1
404	было очень	1	1
405	должны были	1	1
406	у народов	1	1
407	образы эти	1	1
408	русской сказки	1	1
409	при рассмотрении	1	1
410	именно к	1	1
411	не должно	1	1
412	сам он	1	1
413	что происходит	1	1
414	вплоть до	2	1
415	эти дни	1	1
416	особенно ярко	1	1
417	в то	4	1
418	тогда когда	2	1
419	чтобы стать	1	1
420	на восток	2	1
421	найти в	1	1
422	в общих	1	1
423	имеются и	1	1
424	которые и	1	1
425	предков и	1	1
426	они являются	1	1
427	очень мало	4	1
428	в русском	2	1
429	что жизнь	1	1
430	можно сказать	3	1
431	ее с	2	1
432	и является	2	1
433	это слово	1	1
434	как бог	1	1
435	и делает	1	1
436	мы и	1	1
437	однако это	1	1
438	не потому	2	1
439	и несколько	1	1
440	одним из	2	1
441	в момент	1	1
442	когда мы	1	1
443	и заставляет	2	1
444	и другой	2	1
445	он посылает	1	1
446	всякого кто	1	1
447	только еще	1	1
448	должны быть	1	1
449	к тому	6	1
450	заставляет их	1	1
451	которых каждый	1	1
452	ничего общего	2	1
453	с образом	1	1
454	и это	2	1
455	с ее	1	1
456	как не	1	1
457	то время	1	1
458	всей своей	1	1
459	приводит к	2	1
460	имеет никакого	1	1
461	в индии	8	1
462	роль в	1	1
463	как с	1	1
464	в глаза	1	1
465	на нее	3	1
466	ясно что	3	1
467	на путь	1	1
468	особенно в	2	1
469	с агни	1	1
470	между собой	1	1
471	с этого	1	1
472	в эпоху	7	1
473	должны признать	2	1
474	собой и	1	1
475	смерти человека	1	1
476	для этого	2	1
477	его тело	1	1
478	по мере	1	1
479	с ним	1	1
480	путь приобретения	1	1
481	творец и	2	1
482	в виду	2	1
483	что дает	1	1
484	или через	1	1
485	то они	1	1
486	еще при	1	1
487	характер этого	1	1
488	и весь	1	1
489	одного из	1	1
490	весьма вероятным	1	1
491	к обряду	1	1
492	как этот	1	1
493	с нашей	1	1
494	путь к	3	1
495	а через	1	1
496	идет к	1	1
497	бы в	1	1
498	тем более	1	1
499	виде эта	1	1
500	сказать и	1	1
501	и следовательно	1	1
502	ряд других	1	1
503	и об	1	1
504	обращаются с	1	1
505	быть и	2	1
506	один из	2	1
507	но с	3	1
508	человека в	1	1
509	тот же	2	1
510	одной из	5	1
511	что даже	1	1
512	огонь в	1	1
513	к их	1	1
514	между этим	1	1
515	очень много	2	1
516	и так	1	1
517	до нас	1	1
518	обычно объясняется	1	1
519	и раньше	1	1
520	сказки в	1	1
521	или его	1	1
522	этому источнику	1	1
523	чаще всего	1	1
524	из которого	3	1
525	всем богам	1	1
526	же она	1	1
527	не можем	1	1
528	эти черты	2	1
529	только на	1	1
530	попадают в	1	1
531	друг за	3	1
532	вернуться к	1	1
533	в начале	2	1
534	предков на	1	1
535	социальной жизни	1	1
536	первобытного человека	1	1
537	несомненно в	1	1
538	одно из	2	1
539	не для	1	1
540	друг друга	1	1
541	случае с	1	1
542	жизни на	1	1
543	заметить что	1	1
544	как раз	1	1
545	и вместе	4	1
546	смерти и	1	1
547	перейти к	1	1
548	в очень	1	1
549	умерших предков	1	1
550	которые как	1	1
551	представление о	6	1
552	откуда эта	1	1
553	не надо	1	1
554	или иначе	3	1
555	нельзя сказать	1	1
556	именно в	2	1
557	по своим	2	1
558	что тот	1	1
559	с культом	1	1
560	к которому	2	1
561	а с	7	1
562	уже почти	1	1
563	прежде всего	2	1
564	выступает в	2	1
565	связано с	2	1
566	притом не	1	1
567	не было	2	1
568	ничем не	4	1
569	зависит от	1	1
570	человеческой жизни	1	1
571	когда она	1	1
572	нашей точки	1	1
573	действия в	1	1
574	виде в	2	1
575	уже давно	2	1
576	и германцев	1	1
577	на голове	1	1
578	или по	2	1
579	вспомним что	1	1
580	с разными	1	1
581	в европе	1	1
582	этого момента	1	1
583	после его	2	1
584	к жизни	5	1
585	на эту	1	1
586	человек всегда	1	1
587	религии мы	1	1
588	никем не	2	1
589	представляется как	1	1
590	удается но	1	1
591	на пути	2	1
592	происходит с	1	1
593	обрядовых и	1	1
594	которых он	1	1
595	являются не	1	1
596	много но	1	1
597	старших в	1	1
598	в результате	3	1
599	в христианство	1	1
600	и перед	2	1
601	в другое	2	1
602	жизни и	2	1
603	она уже	1	1
604	не представляет	1	1
605	у них	3	1
606	ни к	1	1
607	причем эта	1	1
608	данного народа	1	1
609	но если	2	1
610	к ее	1	1
611	только как	1	1
612	их с	1	1
613	их он	1	1
614	к его	2	1
615	одновременно и	2	1
616	утверждать что	2	1
617	под этим	1	1
618	пути к	2	1
619	в своих	1	1
620	и заменить	1	1
621	как на	8	1
622	о превращении	1	1
623	том числе	5	1
624	и вновь	1	1
625	они не	1	1
