N	2gram	Potebnia_M_4	Istorich
130	нечто вроде	1	3
131	но они	1	3
132	как мы	2	3
133	тогда когда	8	3
134	того как	6	3
135	не все	1	3
136	видим что	1	3
137	или когда	1	3
138	и его	2	3
139	связи с	3	3
140	из одного	3	3
141	должны быть	3	3
142	данном случае	2	3
143	в образе	2	3
144	это происходит	1	3
145	в качестве	1	3
146	так что	5	3
147	уже в	5	3
148	при помощи	3	3
149	между прочим	3	3
150	в другой	2	3
151	и даже	2	3
152	но есть	4	3
153	превращается в	2	3
154	предположить что	4	3
155	происходит в	2	3
156	что мы	10	3
157	сих пор	4	3
158	но это	3	3
159	обращается к	1	3
160	от него	2	3
161	следующим образом	1	3
162	ее в	1	3
163	но тем	2	2
164	что эти	3	2
165	его не	1	2
166	их не	1	2
167	власть над	1	2
168	того же	1	2
169	в прямой	1	2
170	и на	3	2
171	что его	2	2
172	только после	1	2
173	но конечно	1	2
174	со стороны	3	2
175	которые не	2	2
176	новые отношения	1	2
177	его на	1	2
178	с этим	7	2
179	и нет	1	2
180	перед нами	1	2
181	что по	2	2
182	в действительности	3	2
183	увидим что	1	2
184	то ли	1	2
185	но эта	2	2
186	в самом	3	2
187	та же	1	2
188	в которой	6	2
189	не видят	1	2
190	он в	1	2
191	все эти	3	2
192	во многих	2	2
193	думать что	4	2
194	еще один	1	2
195	им в	1	2
196	и тот	3	2
197	полной ясности	1	2
198	вообще не	1	2
199	на его	3	2
200	то этим	2	2
201	в силу	7	2
202	не будет	3	2
203	с целью	1	2
204	было бы	8	2
205	известно что	6	2
206	должен был	1	2
207	и тем	4	2
208	участие в	1	2
209	не ясно	1	2
210	этом мы	2	2
211	это положение	1	2
212	здесь можно	1	2
213	в котором	4	2
214	не от	3	2
215	него есть	1	2
216	но он	1	2
217	ее так	1	2
218	есть еще	1	2
219	что этот	1	2
220	для нее	1	2
221	тому что	2	2
222	она не	2	2
223	стоит в	1	2
224	в таких	2	2
225	можно указать	1	2
226	в то	4	2
227	и другое	2	2
228	что такое	7	2
229	не по	1	2
230	вытекает из	1	2
231	если кто	1	2
232	к ней	2	2
233	друг друга	2	2
234	во всем	1	2
235	не могут	2	2
236	лежит в	1	2
237	же что	2	2
238	что при	1	2
239	и это	2	2
240	но при	1	2
241	без всякого	1	2
242	в ее	2	2
243	то время	1	2
244	на том	2	2
245	и когда	2	2
246	другими словами	8	2
247	не стоит	1	2
248	там же	3	2
249	все его	1	2
250	образом мы	3	2
251	доходит до	1	2
252	в ряд	2	2
253	в форме	1	2
254	все в	2	2
255	тем более	5	2
256	если это	1	2
257	и другую	1	2
258	тот же	2	2
259	и так	3	2
260	по этому	1	2
261	этот вопрос	3	2
262	конечно не	2	2
263	уже не	3	2
264	не можем	5	2
265	и у	2	2
266	только на	4	2
267	что не	6	2
268	из них	1	2
269	это обстоятельство	2	2
270	не так	2	2
271	прежде всего	1	2
272	к ним	2	2
273	видно и	1	2
274	до сих	4	2
275	на этот	2	2
276	такое же	2	2
277	и др	2	2
278	в руках	1	2
279	в связи	1	2
280	связь с	1	2
281	в лесу	1	2
282	как это	1	2
283	он говорит	1	2
284	а если	2	2
285	а потом	1	2
286	по которому	3	2
287	это значит	1	2
288	и такие	1	2
289	только о	2	2
290	и о	4	2
291	но для	1	2
292	этим она	1	2
293	сказать что	8	2
294	от всех	1	2
295	и эта	1	2
296	во сне	2	2
297	от огня	1	2
298	точно так	2	2
299	ясно видно	1	1
300	ту же	3	1
301	не прямо	1	1
302	одним из	1	1
303	связана с	1	1
304	самом деле	3	1
305	только потому	4	1
306	бы для	1	1
307	показать что	1	1
308	нам кажется	2	1
309	связь эта	1	1
310	должна быть	1	1
311	это объяснение	2	1
312	в несколько	1	1
313	и посмотрим	1	1
314	есть не	4	1
315	пока он	1	1
316	не встречает	1	1
317	очень далеко	1	1
318	или наоборот	1	1
319	это совершенно	1	1
320	же следует	1	1
321	что если	6	1
322	в первый	2	1
323	ответить на	3	1
324	и новые	1	1
325	еще до	3	1
326	что иное	2	1
327	я не	2	1
328	и другая	1	1
329	ему в	1	1
330	в некотором	1	1
331	зависимости от	1	1
332	частный случай	1	1
333	в ней	2	1
334	и этого	1	1
335	дать ему	1	1
336	в которых	3	1
337	от представления	2	1
338	что то	3	1
339	влияния на	1	1
340	и связь	1	1
341	одно важное	1	1
342	тем как	2	1
343	признаки и	1	1
344	что вносит	1	1
345	землю и	1	1
346	видели что	1	1
347	то он	2	1
348	заметим что	3	1
349	же она	1	1
350	только тогда	5	1
351	по отношению	10	1
352	искусство в	1	1
353	иногда и	1	1
354	один и	5	1
355	из которого	1	1
356	несомненно что	1	1
357	же с	2	1
358	независимо от	6	1
359	дает нам	1	1
360	в своем	8	1
361	обладает теми	1	1
362	из сознания	1	1
363	и как	2	1
364	и к	6	1
365	что этим	1	1
366	духа и	2	1
367	в непосредственной	1	1
368	имеет в	2	1
369	и хотя	3	1
370	волос и	1	1
371	вопрос почему	2	1
372	но отсюда	1	1
373	образом и	1	1
374	в греции	1	1
375	в этой	1	1
376	в известном	1	1
377	сюда относятся	1	1
378	какую роль	1	1
379	в наших	2	1
380	дальше и	1	1
381	бы ни	2	1
382	он все	2	1
383	состоит в	2	1
384	он пользуется	1	1
385	ключа к	1	1
386	важна по	1	1
387	что цель	1	1
388	довольно часто	1	1
389	для понимания	2	1
390	из него	2	1
391	что ни	1	1
392	в нее	3	1
393	и за	1	1
394	сделать из	1	1
395	в каждом	3	1
396	этим самым	1	1
397	это сопоставление	1	1
398	другой предмет	1	1
399	в другом	1	1
400	форма есть	2	1
401	сочетание с	1	1
402	к другу	1	1
403	них не	1	1
404	а по	1	1
405	на все	1	1
406	а как	2	1
407	входит в	1	1
408	от одного	3	1
409	стоит на	1	1
410	еще одно	1	1
411	духа в	1	1
412	но уже	3	1
413	когда его	1	1
414	превращаются в	1	1
415	она и	2	1
416	если я	1	1
417	далеко не	1	1
418	для своего	1	1
419	на основании	4	1
420	с тем	7	1
421	одна и	2	1
422	уже есть	2	1
423	что такого	1	1
424	можно считать	2	1
425	и было	1	1
426	должно быть	5	1
427	обратимся к	1	1
428	не мог	1	1
429	и кости	1	1
430	переносится в	1	1
431	бы на	1	1
432	но если	1	1
433	от своего	1	1
434	и при	2	1
435	форма имеет	1	1
436	в своей	1	1
437	которую мы	1	1
438	при изучении	1	1
439	этой связи	1	1
440	вспоминает о	1	1
441	взгляд на	1	1
442	и без	2	1
443	с точки	3	1
444	может сделать	1	1
445	от себя	1	1
446	что я	11	1
447	от его	2	1
448	состоящее в	1	1
449	эта цель	1	1
450	природы но	1	1
451	и другого	1	1
452	и той	1	1
453	друг другу	1	1
454	и более	4	1
455	и наоборот	1	1
456	в торговле	1	1
457	и то	5	1
458	по себе	11	1
459	что эта	1	1
460	же мы	2	1
461	и есть	3	1
462	без него	2	1
463	тем самым	4	1
464	случайно или	1	1
465	дело в	1	1
466	что их	1	1
467	в науке	3	1
468	же значение	1	1
469	этого явления	1	1
470	того и	1	1
471	почему в	1	1
472	но становится	1	1
473	не спрашивает	1	1
474	под этим	1	1
475	действительности но	1	1
476	имеем дело	2	1
477	о ней	1	1
478	находятся в	1	1
479	оно есть	2	1
480	того в	1	1
481	как она	2	1
482	ее с	1	1
483	же он	1	1
484	в сознании	4	1
485	до того	3	1
486	доказать что	1	1
487	как будто	1	1
488	условиях при	1	1
489	мы и	2	1
490	перед ним	1	1
491	есть признак	1	1
492	же самое	4	1
493	мере того	4	1
494	и другим	3	1
495	к тому	3	1
496	а что	2	1
497	больше дров	1	1
498	указывает на	2	1
499	они и	1	1
500	оно не	2	1
501	утверждать что	1	1
502	если же	4	1
503	можем предположить	1	1
504	том мире	1	1
505	подобных случаях	1	1
506	не ест	1	1
507	как не	1	1
508	не могу	2	1
509	на основе	1	1
510	второй половине	1	1
511	сочетания с	1	1
512	будет сказать	1	1
513	мысль о	6	1
514	музыку не	1	1
515	можно сделать	1	1
516	на той	2	1
517	но мы	2	1
518	вопрос что	2	1
519	и может	4	1
520	и сам	1	1
521	можно было	2	1
522	на нее	3	1
523	видит что	1	1
524	те же	3	1
525	не с	2	1
526	ясно что	1	1
527	на которую	1	1
528	дошедшего до	1	1
529	можно только	2	1
530	во второй	1	1
531	том как	1	1
532	по тому	2	1
533	и с	4	1
534	без сомнения	4	1
535	если бы	13	1
536	что под	1	1
537	должны признать	1	1
538	по мере	7	1
539	в разных	3	1
540	связанная с	3	1
541	находится в	5	1
542	к своему	1	1
543	тому и	1	1
544	и поэтому	1	1
545	и та	4	1
546	это история	1	1
547	можно сказать	4	1
548	а также	1	1
549	и во	1	1
550	связь между	3	1
551	один момент	1	1
552	ее от	1	1
553	и требует	1	1
554	от них	1	1
555	в его	5	1
556	и только	3	1
557	вслед за	1	1
558	именно в	3	1
559	которая и	1	1
560	в ту	2	1
561	том почему	1	1
562	знания и	1	1
563	данных но	1	1
564	или может	1	1
565	который бы	2	1
566	непосредственной связи	1	1
567	развития но	1	1
568	тех пор	6	1
569	как едят	1	1
570	но так	2	1
571	на которой	1	1
572	но с	1	1
573	связь и	2	1
574	с ними	3	1
575	дело с	1	1
576	пришел к	1	1
577	например так	1	1
578	к нашему	1	1
579	и потому	10	1
580	его место	1	1
581	самые разнообразные	1	1
582	хочешь так	1	1
583	жизни и	1	1
584	вопрос об	1	1
585	место из	2	1
586	объяснение только	1	1
587	обстановки в	1	1
588	так можно	1	1
589	племени а	1	1
590	в большинстве	2	1
591	и они	2	1
592	из причин	1	1
593	или не	1	1
594	в виде	2	1
595	большинстве случаев	2	1
596	за ним	2	1
597	очевидно что	7	1
598	и значения	1	1
599	которые в	1	1
600	себе в	3	1
601	и их	3	1
602	свете и	1	1
603	никто не	2	1
604	пришла к	1	1
605	ту сторону	1	1
606	но что	2	1
607	есть условие	1	1
608	тех которые	2	1
609	объяснение этого	1	1
610	как при	1	1
611	не говорит	1	1
612	от того	4	1
613	образом что	2	1
614	другое что	1	1
615	даже и	3	1
616	но из	1	1
617	для того	6	1
618	рядом с	1	1
619	из двух	1	1
620	и из	3	1
621	с другим	1	1
622	есть другой	1	1
623	отличаются от	1	1
624	здесь в	1	1
625	як у	1	1
626	а с	1	1
627	д то	1	1
628	быть названо	4	1
629	выводы можно	1	1
630	ей не	1	1
631	его как	1	1
632	здесь за	1	1
633	взгляд кажется	1	1
634	сослаться на	1	1
635	именно так	1	1
636	под влиянием	1	1
637	все более	3	1
638	увидим в	1	1
639	начиная с	1	1
640	не дается	1	1
641	нее как	2	1
642	до этого	3	1
643	в самой	2	1
644	из трех	1	1
645	с началом	1	1
646	то можно	1	1
647	наблюдение что	1	1
648	из которых	2	1
649	xix века	1	1
650	по своему	2	1
651	к другому	1	1
652	что же	5	1
653	такая форма	2	1
654	о человеке	3	1
655	ему при	1	1
656	два раза	1	1
657	многих других	1	1
658	останавливаться на	1	1
659	и формы	1	1
660	основана на	1	1
661	этом случае	5	1
662	и история	1	1
663	стороны эти	1	1
664	т п	4	1
665	прямой зависимости	1	1
666	от нас	1	1
667	одного лица	1	1
668	связь не	1	1
669	тем и	6	1
670	она проявляется	1	1
671	его с	1	1
672	мира и	1	1
673	человека это	1	1
674	человек и	1	1
675	этой веры	1	1
676	до нее	1	1
677	ее и	1	1
678	как эта	1	1
679	камня и	2	1
680	в эту	1	1
681	еще более	2	1
682	и смысл	1	1
683	можем видеть	1	1
684	уже стала	1	1
685	или за	1	1
686	от всего	1	1
687	хотя бы	4	1
688	только что	3	1
689	горы и	1	1
690	я в	2	1
691	же в	1	1
692	в связь	1	1
693	до ее	1	1
694	та что	1	1
695	к самому	1	1
696	здесь только	1	1
697	не своего	1	1
698	требует чтобы	2	1
699	а о	1	1
700	первый раз	1	1
701	две формы	1	1
702	не знает	1	1
703	только как	4	1
704	относящиеся к	1	1
705	отношению к	8	1
706	из этого	2	1
707	в свое	1	1
708	эти слова	1	1
709	все что	2	1
710	в частности	1	1
711	это в	1	1
712	можно назвать	2	1
713	как на	1	1
714	в таком	4	1
715	вот несколько	1	1
