N	2gram	Vygotskiy__2	Psycholo
305	его мнению	1	2
306	сама собой	1	2
307	даже у	1	2
308	признать что	4	2
309	должны были	3	2
310	и той	2	2
311	образом и	1	2
312	друг другу	1	2
313	и более	2	2
314	их в	4	2
315	том и	1	2
316	что сам	1	2
317	в этих	2	2
318	все более	1	2
319	дело не	1	2
320	он хочет	1	2
321	вытекает из	3	2
322	нельзя не	1	2
323	ничего не	3	2
324	под этим	2	2
325	в противоречие	1	2
326	к ней	2	2
327	своей задачей	1	2
328	деле он	1	2
329	то это	1	2
330	животных и	3	2
331	в известных	1	2
332	у нас	1	2
333	не могут	2	2
334	когда мы	1	2
335	что оно	4	2
336	он видит	1	2
337	с ее	2	2
338	данном случае	3	2
339	только то	1	2
340	действия и	3	2
341	те случаи	1	2
342	по аналогии	1	2
343	одного из	1	2
344	том как	1	2
345	для этого	3	2
346	со стороны	3	2
347	с ним	3	2
348	но мы	3	2
349	той степени	2	2
350	мы старались	4	2
351	и который	1	2
352	аналогии с	1	2
353	и во	1	2
354	у них	2	2
355	говорит он	12	2
356	показать ниже	1	2
357	что здесь	2	2
358	и одновременно	1	2
359	что только	1	2
360	что даже	1	2
361	должен был	1	2
362	по мнению	1	2
363	это же	3	2
364	в качестве	4	2
365	для всех	4	2
366	так точно	2	2
367	или не	1	2
368	в виде	1	2
369	по выражению	1	2
370	следует что	2	2
371	одно из	1	2
372	для него	3	2
373	всяком случае	6	2
374	могло бы	1	2
375	это верно	1	2
376	но что	2	2
377	что та	1	2
378	заметить что	2	2
379	к совершенно	1	2
380	свою мысль	1	2
381	на примере	1	2
382	здесь в	1	2
383	еще и	1	2
384	а с	4	2
385	до конца	1	2
386	бы назвать	1	2
387	однако и	2	2
388	же точно	1	2
389	действие которое	1	2
390	эти слова	1	2
391	к его	2	2
392	противоречие с	1	2
393	к себе	2	2
394	совершенно в	2	2
395	хотя бы	4	2
396	к своему	1	2
397	в данном	3	2
398	но сам	1	2
399	смысле этого	3	2
400	что всякое	1	2
401	это есть	2	2
402	что же	2	2
403	в первой	2	2
404	с здесь	1	2
405	по существу	5	2
406	реакции на	2	2
407	том смысле	1	2
408	этого слова	3	2
409	раньше всего	2	2
410	с этой	2	2
411	своей жизни	2	2
412	о мире	3	2
413	не знаем	1	2
414	развития и	3	2
415	только что	3	2
416	лежит в	3	2
417	так же	4	2
418	его к	2	2
419	из своей	1	2
420	чрезвычайно просто	1	2
421	указывают на	1	2
422	к этой	3	2
423	видим в	2	2
424	они не	3	2
425	во всяком	7	2
426	как известно	6	1
427	в обычном	1	1
428	он получает	1	1
429	же как	2	1
430	относится и	1	1
431	переходит к	1	1
432	легко заметить	2	1
433	и потому	1	1
434	силы и	1	1
435	это и	1	1
436	относятся к	2	1
437	и есть	2	1
438	этой теории	3	1
439	по которым	1	1
440	и до	3	1
441	и самое	1	1
442	высшей степени	7	1
443	в зависимости	6	1
444	что мы	9	1
445	от реальных	1	1
446	мы имеем	3	1
447	действительность или	2	1
448	это что	1	1
449	видов и	1	1
450	бы что	2	1
451	что уже	1	1
452	из своих	1	1
453	сущности это	1	1
454	он как	2	1
455	самую сущность	1	1
456	так чтобы	1	1
457	свою особую	1	1
458	орудия и	1	1
459	между этими	1	1
460	что можно	3	1
461	случаи когда	1	1
462	доказательство того	1	1
463	и он	1	1
464	из ее	1	1
465	быть понято	1	1
466	которую можно	2	1
467	рассуждения и	1	1
468	заключенное в	1	1
469	в чем	1	1
470	которое он	1	1
471	это достаточно	1	1
472	с его	4	1
473	значение которых	1	1
474	то мы	1	1
475	чем это	3	1
476	но не	3	1
477	на основе	7	1
478	мы будем	3	1
479	но опять	1	1
480	именно на	1	1
481	одном и	1	1
482	для всякой	1	1
483	отличие от	3	1
484	остановились на	1	1
485	нет и	2	1
486	общего правила	1	1
487	один и	1	1
488	стал бы	1	1
489	доказать что	1	1
490	которые не	2	1
491	это самое	1	1
492	как говорит	2	1
493	вызывает в	1	1
494	зрения а	1	1
495	и вовсе	1	1
496	дело идет	1	1
497	независимо от	4	1
498	является основным	1	1
499	что действительно	1	1
500	все остальные	1	1
501	и где	1	1
502	сказал бы	1	1
503	такая мысль	1	1
504	имеет в	1	1
505	более или	2	1
506	образом ни	1	1
507	для которого	3	1
508	стороны мы	1	1
509	сказать по	1	1
510	в себя	2	1
511	это решение	1	1
512	ситуации в	1	1
513	ни один	1	1
514	самой природе	1	1
515	бы сказать	1	1
516	этот новый	1	1
517	впечатления от	1	1
518	или во	2	1
519	всей своей	1	1
520	от действительности	5	1
521	в известном	2	1
522	имеет для	1	1
523	и тот	1	1
524	зависимости от	6	1
525	только один	1	1
526	имеем в	1	1
527	думается что	2	1
528	о каждой	1	1
529	подобным образом	1	1
530	в такую	1	1
531	теории и	1	1
532	не следует	2	1
533	пути развития	1	1
534	же именно	1	1
535	чтобы они	1	1
536	уже видели	2	1
537	и еще	1	1
538	в понимании	1	1
539	собой не	1	1
540	однако он	1	1
541	того целого	1	1
542	том чтобы	4	1
543	это дело	1	1
544	быть представлен	1	1
545	подобно тому	2	1
546	но все	2	1
547	этом последнем	1	1
548	как они	1	1
549	а затем	1	1
550	факт что	1	1
551	с вот	1	1
552	значение в	3	1
553	том случае	1	1
554	только не	1	1
555	и с	4	1
556	с нее	1	1
557	говорит больше	1	1
558	выводу относительно	4	1
559	целом мы	1	1
560	всякое обобщение	1	1
561	на этой	2	1
562	мы пришли	2	1
563	и новую	1	1
564	того или	1	1
565	с другими	3	1
566	целью но	1	1
567	есть не	1	1
568	это не	5	1
569	и свести	1	1
570	случаях и	1	1
571	указанием на	1	1
572	мы постараемся	1	1
573	требование чтобы	1	1
574	в итоге	1	1
575	в жизни	1	1
576	действий и	1	1
577	с которого	1	1
578	для них	1	1
579	мы пытались	1	1
580	в высшей	7	1
581	все равно	2	1
582	чем простое	1	1
583	нас к	2	1
584	на основании	1	1
585	тот самый	1	1
586	всю картину	2	1
587	должно быть	2	1
588	которых говорит	2	1
589	обратимся к	1	1
590	и тогда	2	1
591	и ко	1	1
592	быть правильнее	1	1
593	или менее	2	1
594	мы попытаемся	3	1
595	и при	1	1
596	сказать так	1	1
597	мысль и	2	1
598	что такое	1	1
599	таким же	3	1
600	нас не	1	1
601	в следующем	3	1
602	в их	2	1
603	что вся	1	1
604	на каждом	1	1
605	на известный	3	1
606	не от	1	1
607	мысли и	1	1
608	уже самый	1	1
609	и доказать	1	1
610	бы мы	2	1
611	в заключительных	1	1
612	время протекает	1	1
613	тоном с	1	1
614	но эта	3	1
615	вынуждены были	1	1
616	при рассмотрении	3	1
617	есть еще	1	1
618	однако в	1	1
619	тому чтобы	2	1
620	бы быть	1	1
621	и вообще	2	1
622	намека на	1	1
623	даже в	4	1
624	случае мы	1	1
625	и вся	1	1
626	то с	1	1
627	уже выше	1	1
628	а от	1	1
629	в таких	1	1
630	с которой	2	1
631	как о	1	1
632	мысли в	1	1
633	дело в	1	1
634	на два	1	1
635	здесь на	1	1
636	и притом	1	1
637	к этим	1	1
638	на него	1	1
639	не по	1	1
640	как показывают	2	1
641	в самых	1	1
642	в уме	1	1
643	лучше и	1	1
644	не могло	2	1
645	а тот	1	1
646	того и	1	1
647	круг этих	1	1
648	этих двух	2	1
649	или как	2	1
650	суть дела	1	1
651	как она	1	1
652	в другую	1	1
653	вот что	1	1
654	итоги нашему	1	1
655	с новой	1	1
656	не находим	1	1
657	с таким	6	1
658	этом отношении	3	1
659	которому мы	1	1
660	что на	2	1
661	представлять себе	1	1
662	которого он	1	1
663	к таким	1	1
664	из элементов	1	1
665	противопоставляет свою	1	1
666	говоря она	1	1
667	прямо говорит	1	1
668	меня на	2	1
669	и заключается	1	1
670	относиться к	1	1
671	даже невозможно	1	1
672	и другой	2	1
673	положение которое	1	1
674	всего в	1	1
675	подвести итоги	1	1
676	эти законы	1	1
677	что является	1	1
678	бы он	1	1
679	относительно того	3	1
680	к речи	2	1
681	не есть	1	1
682	сходятся и	1	1
683	что при	3	1
684	которой она	1	1
685	ничего общего	1	1
686	от той	1	1
687	в применении	2	1
688	предисловии к	4	1
689	но по	1	1
690	то она	1	1
691	всякий вопрос	1	1
692	вывод что	1	1
693	в некоторых	2	1
694	что составляет	1	1
695	будем иметь	2	1
696	в собственном	3	1
697	который может	1	1
698	постараемся показать	1	1
699	частному случаю	1	1
700	и говорит	1	1
701	говорили что	1	1
702	слова а	1	1
703	и которую	1	1
704	исключительно с	2	1
705	можно было	5	1
706	так и	8	1
707	не за	1	1
708	те же	3	1
709	это настолько	1	1
710	в споре	2	1
711	у другого	1	1
712	не оказывается	1	1
713	нигде так	1	1
714	во все	2	1
715	в результате	3	1
716	нам необходимо	1	1
717	полном согласии	1	1
718	по сравнению	5	1
719	не исчерпывается	1	1
720	понятно что	2	1
721	в словах	1	1
722	по мере	1	1
723	и самым	2	1
724	может не	1	1
725	на вопрос	4	1
726	прав в	2	1
727	язык и	1	1
728	определенным образом	1	1
729	к действительности	8	1
730	чтобы с	1	1
731	еще дальше	1	1
732	можно сказать	2	1
733	тогда его	1	1
734	в пользу	4	1
735	все та	1	1
736	нас в	2	1
737	это было	1	1
738	в конечном	4	1
739	следовательно это	1	1
740	и всю	2	1
741	которой мы	2	1
742	которых в	1	1
743	этих слов	1	1
744	этому поводу	3	1
745	этот момент	1	1
746	раньше чем	2	1
747	нет у	1	1
748	ним и	1	1
749	не видел	1	1
750	мы склонны	2	1
751	в другой	2	1
752	заключается вовсе	1	1
753	и можно	2	1
754	еще более	1	1
755	вслед за	1	1
756	выше в	1	1
757	от анализа	1	1
758	зрения о	1	1
759	существует не	1	1
760	указывает что	2	1
761	для ребенка	9	1
762	показывают что	1	1
763	но с	2	1
764	о двух	1	1
765	действие в	1	1
766	этот вопрос	5	1
767	говорили выше	2	1
768	что заключено	1	1
769	положение в	1	1
770	каждом шагу	1	1
771	верно и	1	1
772	вынужден был	1	1
773	представлен в	2	1
774	по этому	6	1
775	или несколько	1	1
776	то почему	1	1
777	с которыми	1	1
778	какой степени	1	1
779	из которого	1	1
780	целом нам	1	1
781	только на	1	1
782	ни одного	1	1
783	в нашей	1	1
784	в начале	4	1
785	имеет себе	1	1
786	предположение что	1	1
787	и других	2	1
788	он однако	1	1
789	что сама	1	1
790	за ним	1	1
791	и их	5	1
792	ведь это	1	1
793	что нам	4	1
794	представлений о	1	1
795	спрашивает о	1	1
796	другими животными	1	1
797	можно с	1	1
798	тому же	1	1
799	друг друга	5	1
800	должны будем	2	1
801	у самого	1	1
802	не говорит	1	1
803	с действительностью	2	1
804	ее развития	1	1
805	в других	2	1
806	указание на	4	1
807	бы это	1	1
808	сразу на	1	1
809	со всем	1	1
810	на второй	1	1
811	мне и	1	1
812	так не	1	1
813	как у	2	1
814	которые можно	1	1
815	именно в	2	1
816	никакого определенного	1	1
817	а именно	1	1
818	к которому	6	1
819	не потому	2	1
820	чем он	1	1
821	в предисловии	4	1
822	тому как	2	1
823	в отличие	3	1
824	что для	3	1
825	деле если	1	1
826	рассказывает он	1	1
827	от этого	2	1
828	и составляет	2	1
829	целым рядом	1	1
830	на которых	2	1
831	ничем не	3	1
832	и самый	2	1
833	зависит от	1	1
834	в теории	6	1
835	бы ее	1	1
836	на эту	2	1
837	когда же	1	1
838	которые как	1	1
839	ближе к	1	1
840	мы знаем	7	1
841	для этой	1	1
842	как именно	1	1
843	для иллюстрации	1	1
844	виде в	1	1
845	в момент	1	1
846	близкая к	1	1
847	бы одно	1	1
848	вступает в	1	1
849	в частности	6	1
850	он представляет	2	1
851	своей книги	1	1
852	заключается по	1	1
853	и особенно	3	1
854	как эти	1	1
855	согласии с	1	1
856	мы говорим	1	1
857	тот факт	1	1
858	этой основной	1	1
859	каковы же	1	1
860	предположить что	1	1
861	сравнению с	5	1
862	любой из	1	1
863	применении к	1	1
864	одновременно с	1	1
865	утверждая что	1	1
866	им с	1	1
867	эту мысль	1	1
868	в тот	1	1
869	а отнюдь	1	1
870	совершенно различных	1	1
871	и там	1	1
872	два положения	3	1
873	действительность в	1	1
874	слов которые	1	1
875	отличается от	1	1
876	на высоту	1	1
877	это последнее	1	1
878	нисколько не	2	1
879	мы вправе	1	1
880	не является	9	1
881	которых он	3	1
882	это пояснить	1	1
883	уже на	1	1
884	логической мысли	2	1
885	должна была	1	1
886	для автора	1	1
887	с как	1	1
888	можем с	3	1
889	в отдельных	2	1
890	от него	1	1
891	или нет	1	1
892	мы должны	6	1
893	мысль на	1	1
894	в заключении	1	1
895	ту форму	1	1
896	всех тех	1	1
897	это все	2	1
898	между ними	1	1
899	с ней	2	1
900	и эта	2	1
901	и так	1	1
902	развитие и	1	1
903	жизни а	1	1
904	почему он	1	1
905	указали на	1	1
906	всех других	1	1
907	до какой	1	1
908	что то	1	1
909	в заключение	3	1
910	сам того	1	1
911	случае если	1	1
912	спросить себя	1	1
913	тем самым	3	1
914	все что	5	1
915	этой точки	1	1
916	гораздо более	1	1
917	смысле что	1	1
