N	2gram	Tiupa_Anal_2	Narrotol
358	в самостоятельный	1	1
359	а непосредственно	1	1
360	отношения между	1	1
361	на две	3	1
362	формах внутренней	1	1
363	и больше	1	1
364	внутренней речью	1	1
365	едва ли	3	1
366	действительности и	1	1
367	намек на	1	1
368	по его	1	1
369	есть не	1	1
370	бы уже	1	1
371	христианской культуры	1	1
372	личностного опыта	1	1
373	совпадает с	4	1
374	своему герою	1	1
375	в изложении	2	1
376	в целом	8	1
377	а далее	2	1
378	к своему	2	1
379	рецептивное сознание	1	1
380	исторически наиболее	2	1
381	мир произведения	1	1
382	внимание и	1	1
383	своем составе	3	1
384	тексте может	1	1
385	к ее	1	1
386	нам представляется	1	1
387	в чем	1	1
388	дать научное	1	1
389	автора есть	1	1
390	во всех	4	1
391	там и	1	1
392	не смерти	1	1
393	в столь	2	1
394	быть художественно	1	1
395	не требует	1	1
396	совсем не	1	1
397	о смерти	1	1
398	для обозначения	1	1
399	типов но	1	1
400	один и	1	1
401	общий знаменатель	1	1
402	мере в	1	1
403	данного коммуникативного	2	1
404	узнает о	2	1
405	организации сюжета	1	1
406	может оказываться	1	1
407	данный момент	1	1
408	из уст	1	1
409	в художественном	1	1
410	о жизни	2	1
411	выражению бахтина	1	1
412	этом контексте	2	1
413	и наконец	1	1
414	от предложения	1	1
415	и к	5	1
416	писал что	1	1
417	национальной и	1	1
418	выделенный в	1	1
419	в действительности	3	1
420	детализация и	1	1
421	текста не	1	1
422	креативного и	1	1
423	в самом	6	1
424	текста или	1	1
425	видит слышит	1	1
426	текста при	1	1
427	позволяет говорить	1	1
428	и коммуникативным	1	1
429	стороны художественной	1	1
430	литературе нового	1	1
431	следует понимать	1	1
432	всегда шире	1	1
433	не оставляет	1	1
434	лишь одной	3	1
435	рассказ о	1	1
436	текста первый	1	1
437	данном контексте	1	1
438	также может	2	1
439	сливаются в	1	1
440	из его	2	1
441	но на	1	1
442	так сказать	1	1
443	дословная передача	1	1
444	на его	3	1
445	наш взгляд	1	1
446	как единого	1	1
447	по-видимому не	1	1
448	это явление	1	1
449	определенной жанровой	1	1
450	в первую	1	1
451	в понимании	1	1
452	внутренней речи	4	1
453	уже говорилось	4	1
454	у читателя	1	1
455	содержит в	3	1
456	свое время	1	1
457	говорилось выше	1	1
458	не гарантирует	1	1
459	его от	3	1
460	что ни	1	1
461	на наш	1	1
462	и по	1	1
463	на этом	4	1
464	адресата при	1	1
465	или иных	2	1
466	соотнесенности с	1	1
467	таким образом	2	1
468	и за	3	1
469	объект и	1	1
470	тьмы и	1	1
471	в совершенно	1	1
472	в другом	1	1
473	об этом	1	1
474	мы уже	1	1
475	предстает уже	1	1
476	входит в	1	1
477	первую очередь	1	1
478	эпизодов представляет	1	1
479	ко второму	1	1
480	и адресат	1	1
481	этом смысле	2	1
482	что один	1	1
483	делает его	1	1
484	это вызвано	1	1
485	сообщениями о	1	1
486	> и	1	1
487	смерть и	1	1
488	произведения суть	1	1
489	в них	1	1
490	фигуры и	1	1
491	по домам	1	1
492	между субъектом	1	1
493	все равно	1	1
494	соответствии с	2	1
495	как об	1	1
496	выступать в	2	1
497	глазами и	1	1
498	он и	2	1
499	суть такого	1	1
500	высказывания где	1	1
501	коммуникативной событийности	1	1
502	в один	4	1
503	и тогда	1	1
504	и нераздельности	1	1
505	рецептивной компетенцией	1	1
506	в ходе	4	1
507	таким же	1	1
508	жизненного процесса	1	1
509	в следующем	1	1
510	и третий	1	1
511	не становится	1	1
512	в котором	2	1
513	в их	3	1
514	с позиции	2	1
515	к предмету	2	1
516	вспять к	1	1
517	к одному	1	1
518	место в	3	1
519	композиционных форм	2	1
520	слова в	1	1
521	как глазами	1	1
522	обнаруживается в	1	1
523	особое место	1	1
524	теми же	2	1
525	соотнесении с	1	1
526	при рассмотрении	1	1
527	недискурсивных формах	1	1
528	рода ключ	1	1
529	по крайней	3	1
530	и более	1	1
531	в конце	4	1
532	произведения в	5	1
533	том же	1	1
534	что этот	1	1
535	собой лишь	1	1
536	описания в	1	1
537	и то	3	1
538	ни одна	1	1
539	бы но	1	1
540	второй раз	1	1
541	истории которая	1	1
542	феномена в	1	1
543	редукция референтной	1	1
544	перформативные высказывания	1	1
545	человек и	1	1
546	до известной	1	1
547	как ценностного	1	1
548	частности писал	1	1
549	может служить	1	1
550	дело не	2	1
551	данного дискурса	1	1
552	и сама	1	1
553	материала в	1	1
554	облекается в	1	1
555	эпизодов и	1	1
556	всегда имеется	1	1
557	это еще	1	1
558	для всего	1	1
559	силу своей	1	1
560	жизни не	1	1
561	именно с	1	1
562	обратим внимание	1	1
563	ибо вне	1	1
564	этих двух	1	1
565	сколь и	1	1
566	лишь в	9	1
567	такой строй	1	1
568	и является	4	1
569	на природу	1	1
570	потому что	1	1
571	на всем	1	1
572	высказывания а	1	1
573	внутренней жизни	1	1
574	было не	1	1
575	и оказывается	1	1
576	может приобретать	1	1
577	может показаться	1	1
578	с другом	1	1
579	а как	2	1
580	всех прочих	1	1
581	у нас	1	1
582	настоящего времени	1	1
583	в специальном	1	1
584	начиная с	1	1
585	данного произведения	2	1
586	мы узнаем	2	1
587	речи повествователя	1	1
588	его речевой	1	1
589	однако для	1	1
590	и смертью	1	1
591	же самое	1	1
592	в своего	1	1
593	узнаем о	1	1
594	но одновременно	1	1
595	мысли о	1	1
596	он видит	1	1
597	переходя к	1	1
598	рецептивного сознаний	1	1
599	всем протяжении	1	1
600	для себя	1	1
601	общей картины	2	1
602	нарратологии это	1	1
603	и женские	1	1
604	что все	2	1
605	в виду	1	1
606	слава богу	1	1
607	и сами	1	1
608	появляется в	2	1
609	здесь также	1	1
610	текста здесь	1	1
611	для читателя	2	1
612	а когда	1	1
613	классического реализма	2	1
614	только то	1	1
615	при соотнесении	1	1
616	в недискурсивных	1	1
617	способами высказывания	1	1
618	классическому определению	1	1
619	однако эта	1	1
620	это путь	1	1
621	слова а	1	1
622	следующем эпизоде	1	1
623	и сам	3	1
624	начала и	1	1
625	к его	2	1
626	тексте случай	1	1
627	достаточных оснований	1	1
628	с героем	1	1
629	мира вокруг	2	1
630	тот же	1	1
631	воззрении на	1	1
632	строго говоря	2	1
633	смерти не	2	1
634	если бы	3	1
635	с ним	2	1
636	повествователя в	2	1
637	и смерть	2	1
638	словно в	1	1
639	научное описание	1	1
640	и здесь	1	1
641	уже отмечали	1	1
642	оставляет места	1	1
643	внимание на	2	1
644	текста а	2	1
645	единственный в	1	1
646	цепи событий	1	1
647	одна деталь	1	1
648	субъект объект	1	1
649	в новелле	4	1
650	в конструктивной	1	1
651	и во	2	1
652	служит для	1	1
653	в драме	1	1
654	составляя основу	1	1
655	грань между	2	1
656	этой модели	2	1
657	организации кадров	1	1
658	вообще характерно	1	1
659	данного текста	1	1
660	мужские и	1	1
661	что и	3	1
662	и взаимодействия	1	1
663	в глазах	1	1
664	свидетеля и	1	1
665	утрачивает свою	1	1
666	крайней мере	3	1
667	это лишь	1	1
668	чем и	2	1
669	них в	1	1
670	событие самого	1	1
671	слов и	1	1
672	не знаю	2	1
673	другого для	1	1
674	того что	2	1
675	этой ситуации	1	1
676	зрения как	1	1
677	оно и	1	1
678	явления как	1	1
679	дважды встречается	2	1
680	выражение глаз	1	1
681	повествования мы	1	1
682	с ними	3	1
683	перемещается в	1	1
684	композиционная форма	4	1
685	в ситуации	3	1
686	вступление в	1	1
687	обнаруживает себя	3	1
688	после нее	1	1
689	т.д в	1	1
690	деле не	1	1
691	живого голоса	1	1
692	ткань текста	1	1
693	не мешает	1	1
694	в уста	1	1
695	жизни однако	1	1
696	своего другого	2	1
697	человека с	1	1
698	оделся и	1	1
699	точной характеристике	1	1
700	этой системе	2	1
701	не россыпь	1	1
702	внимание что	1	1
703	в текст	2	1
704	то и	1	1
705	за пределами	2	1
706	в начале	1	1
707	свидетельствует о	2	1
708	не обладают	1	1
709	и составляющий	1	1
710	а то	2	1
711	его текст	1	1
712	ответ на	3	1
713	его и	1	1
714	коммуникативном событии	1	1
715	ни с	2	1
716	ценностное уплотнение	1	1
717	не так	4	1
718	настолько чтобы	1	1
719	вовсе не	2	1
720	образом не	1	1
721	случае с	1	1
722	в данный	1	1
723	художественное пространство	1	1
724	как у	1	1
725	хоть и	1	1
726	на ее	1	1
727	нельзя сказать	1	1
728	и тех	1	1
729	здесь в	2	1
730	кадров внутреннего	7	1
731	согласно классическому	1	1
732	повествования о	1	1
733	понимать как	1	1
734	в облике	1	1
735	некую систему	1	1
736	личности героя	1	1
737	его из	1	1
738	в соответствии	2	1
739	для передачи	1	1
740	старуха которая	1	1
741	текста это	3	1
742	более того	1	1
743	что случилось	2	1
744	эти фрагменты	1	1
745	как о	3	1
746	объединены в	1	1
747	толстого или	1	1
748	и адресата	2	1
749	читательского произвола	1	1
750	может выступать	2	1
751	характерно для	1	1
752	в речи	3	1
753	для общей	2	1
754	о себе	2	1
755	границы между	1	1
756	в позицию	4	1
757	самого рассказывания	2	1
758	в акте	1	1
759	в дискурсе	1	1
760	возможных прочтений	1	1
761	очевидно что	1	1
762	членения на	1	1
763	напряжением между	1	1
764	членения не	1	1
765	однако эти	1	1
766	эстетического дискурса	3	1
767	в тех	1	1
768	и там	1	1
769	быть только	1	1
770	повествователь не	1	1
771	построения текста	1	1
772	друг с	1	1
773	в состоянии	2	1
774	неразрывное единство	1	1
775	текста так	2	1
776	рассмотренные выше	1	1
777	с этой	1	1
778	еще раз	1	1
779	человека который	1	1
780	мотивов в	1	1
781	своей коммуникативной	1	1
782	о его	4	1
783	качестве некоторого	2	1
784	с иными	1	1
785	и конца	1	1
786	тому или	1	1
787	всего в	2	1
788	тех или	2	1
789	известной степени	1	1
790	которых он	1	1
791	случаях когда	1	1
792	и рецептивного	1	1
793	дискурсии в	2	1
794	о событии	1	1
795	текстуальной данности	1	1
796	ю.м лотмана	1	1
797	же словами	1	1
798	жанр в	1	1
799	для нас	1	1
800	к чужому	1	1
801	от него	1	1
802	как теперь	1	1
803	как уже	3	1
804	бы он	1	1
805	в литературной	1	1
806	в поле	4	1
807	диалоговых реплик	2	1
808	но это	1	1
809	в мировом	1	1
810	что вообще	1	1
811	в равной	1	1
812	он оказывается	1	1
813	обратиться к	1	1
814	в системе	1	1
815	и общечеловеческой	1	1
816	в общем	2	1
817	на фоне	3	1
818	может и	1	1
819	а о	1	1
820	форм художественного	1	1
821	представленных в	1	1
822	научного описания	1	1
823	не знает	3	1
824	отношением к	1	1
825	было для	1	1
826	протяжении текста	1	1
827	и при	1	1
828	речи и	2	1
829	случилось однажды	1	1
830	внутреннее единство	1	1
831	формы высказывания	1	1
832	говорящего иначе	1	1
833	двух наиболее	1	1
834	в свое	1	1
835	который не	1	1
836	есть то	1	1
837	адекватности возможных	1	1
838	если же	1	1
839	тексте а	1	1
840	рецептивного сознания	1	1
841	это было	2	1
842	по поводу	3	1
843	текста где	1	1
844	собственно говоря	2	1
