N	2gram	Losev_Dial_4	Problemy
291	самое слово	1	2
292	самый факт	1	2
293	него не	1	2
294	из возможных	2	2
295	нет ни	3	2
296	в данном	3	2
297	и идеи	2	2
298	в контексте	1	2
299	с этой	2	2
300	лучшем случае	1	2
301	у вас	1	2
302	в смысле	5	2
303	можно было	1	2
304	нисколько не	2	2
305	из тех	1	2
306	слова но	1	2
307	и от	1	2
308	и человек	1	2
309	человек и	1	2
310	себя самого	1	2
311	ибо в	1	2
312	не есть	40	2
313	е в	2	2
314	этот вопрос	1	2
315	жизни а	1	2
316	есть и	3	2
317	жизни и	4	2
318	заметить что	1	2
319	смысле слова	1	1
320	иное проявление	1	1
321	это однако	1	1
322	же как	1	1
323	самостоятельность и	1	1
324	но чтобы	1	1
325	всего это	1	1
326	с какой-то	1	1
327	по этим	1	1
328	идея и	3	1
329	исходит из	1	1
330	и больше	1	1
331	видеть в	1	1
332	едва ли	3	1
333	его не	1	1
334	их и	1	1
335	идеей и	1	1
336	мы не	9	1
337	и взаимно	1	1
338	его душевный	1	1
339	теперь мы	7	1
340	есть нечто	2	1
341	земля в	1	1
342	оно есть	4	1
343	бы ни	2	1
344	и он	1	1
345	себе а	1	1
346	первый план	1	1
347	приговоренный к	1	1
348	на их	1	1
349	во всех	2	1
350	которое только	1	1
351	в окружающем	1	1
352	есть своя	2	1
353	и всякий	1	1
354	явлений и	1	1
355	нем мы	1	1
356	к слову	1	1
357	в качестве	2	1
358	можно прямо	1	1
359	нет и	2	1
360	и чем	2	1
361	что они	4	1
362	пределы и	1	1
363	сама по	5	1
364	что именно	7	1
365	вот как	2	1
366	стороны и	1	1
367	на минуту	1	1
368	еще большую	1	1
369	хотя и	6	1
370	это тоже	1	1
371	и художественного	1	1
372	и нами	1	1
373	от этого	3	1
374	о самом	1	1
375	он мыслится	1	1
376	зрения воли	1	1
377	не приходится	1	1
378	та же	3	1
379	что это	13	1
380	самосознания о	1	1
381	я там	1	1
382	в нашем	1	1
383	из этих	2	1
384	вопрос в	1	1
385	ни одна	2	1
386	и воспринимается	1	1
387	в известном	1	1
388	имеем в	1	1
389	в философии	1	1
390	как он	1	1
391	как принцип	1	1
392	не такую	1	1
393	и если	3	1
394	вообще не	1	1
395	что каждая	1	1
396	время и	2	1
397	к миру	1	1
398	как личность	1	1
399	это третье	1	1
400	показал как	1	1
401	что должно	1	1
402	и еще	1	1
403	свете этого	1	1
404	и совершенно	1	1
405	он должен	1	1
406	же это	5	1
407	есть та	1	1
408	и вот	11	1
409	и наглядно	1	1
410	дано и	1	1
411	и по	2	1
412	его можно	1	1
413	прежде чем	2	1
414	или иных	1	1
415	переход к	1	1
416	в основу	1	1
417	от нее	3	1
418	не будет	2	1
419	в вечности	5	1
420	что все	4	1
421	что мир	1	1
422	их подлинный	1	1
423	об этом	3	1
424	из них	2	1
425	есть конечно	1	1
426	сознания если	1	1
427	от земли	1	1
428	лишь в	2	1
429	заключается в	2	1
430	и мы	7	1
431	на познании	1	1
432	роль в	1	1
433	времени что	1	1
434	быть не	2	1
435	истории и	2	1
436	весь мир	2	1
437	он является	1	1
438	быть только	1	1
439	она и	1	1
440	смысле она	1	1
441	все равно	2	1
442	другу как	1	1
443	под собою	1	1
444	их взаимоотношения	1	1
445	мы имеем	5	1
446	т д	15	1
447	не всегда	3	1
448	всегда и	3	1
449	и вне	2	1
450	между собою	2	1
451	меня но	1	1
452	же самый	1	1
453	становится и	2	1
454	ведет к	1	1
455	действительно не	1	1
456	потому и	1	1
457	смысл и	3	1
458	со всей	2	1
459	одного и	1	1
460	и становится	1	1
461	этих трех	1	1
462	меняется и	1	1
463	на первый	1	1
464	бытии и	3	1
465	сказать так	2	1
466	можно найти	1	1
467	будет и	1	1
468	мы замечаем	1	1
469	могла быть	1	1
470	почти не	1	1
471	то для	1	1
472	знает и	1	1
473	мир не	2	1
474	как непосредственно	1	1
475	место в	1	1
476	логика и	1	1
477	и другого	1	1
478	его действия	1	1
479	только такой	1	1
480	по крайней	7	1
481	она или	1	1
482	свобода и	1	1
483	того кто	1	1
484	образ не	1	1
485	в аспекте	2	1
486	диалектика и	2	1
487	и необходимость	2	1
488	нас самих	1	1
489	при всех	1	1
490	и другое	2	1
491	что дано	1	1
492	не имеет	14	1
493	дело в	1	1
494	личности что	1	1
495	и притом	3	1
496	ее с	1	1
497	только это	1	1
498	и именно	2	1
499	он еще	1	1
500	значение только	1	1
501	и имеет	1	1
502	отделяется от	1	1
503	иметь в	2	1
504	того чтобы	5	1
505	та или	3	1
506	не могло	1	1
507	может только	2	1
508	только не	3	1
509	не то	1	1
510	основного принципа	1	1
511	того и	1	1
512	найти в	3	1
513	и всегда	1	1
514	в недоумении	1	1
515	самой жизни	1	1
516	и весь	1	1
517	кто является	1	1
518	и лишь	1	1
519	или иная	2	1
520	того в	1	1
521	на этом	3	1
522	ибо все	1	1
523	и сама	1	1
524	здесь же	1	1
525	эти три	1	1
526	даже самая	1	1
527	так то	4	1
528	то это	1	1
529	в области	3	1
530	в каком	5	1
531	ему не	1	1
532	у нас	3	1
533	у меня	1	1
534	именно оно	1	1
535	сохранить свое	1	1
536	одно и	1	1
537	просто на	1	1
538	лежит в	3	1
539	должны быть	4	1
540	всего в	1	1
541	самом предмете	1	1
542	они и	1	1
543	и свое	1	1
544	и возникает	1	1
545	из прошлого	1	1
546	в нас	1	1
547	и специфичность	1	1
548	не могли	2	1
549	с образом	1	1
550	сорок лет	1	1
551	для всей	1	1
552	бы тогда	1	1
553	а предмет	1	1
554	но только	5	1
555	то она	1	1
556	е все	1	1
557	свою очередь	2	1
558	как один	1	1
559	в ее	2	1
560	личности и	10	1
561	только при	1	1
562	которую так	1	1
563	чтобы быть	1	1
564	от обычного	1	1
565	можно сделать	1	1
566	и когда	2	1
567	лежащей в	1	1
568	достаточно чтобы	1	1
569	здесь как	1	1
570	по природе	1	1
571	как таковые	1	1
572	самого понятия	1	1
573	именно этот	2	1
574	по сравнению	2	1
575	всех возможных	1	1
576	понятно что	1	1
577	для этого	2	1
578	со стороны	3	1
579	собою но	1	1
580	даже не	2	1
581	образом в	1	1
582	как формы	3	1
583	третья идея	1	1
584	в виду	9	1
585	как идея	2	1
586	познания и	2	1
587	о том	5	1
588	и та	3	1
589	другими словами	5	1
590	говорит об	1	1
591	наконец на	1	1
592	мира а	1	1
593	можно сказать	5	1
594	поставить и	1	1
595	все голоса	1	1
596	событий как	1	1
597	или более	2	1
598	того как	2	1
599	явления но	2	1
600	по типу	2	1
601	во втором	1	1
602	как его	1	1
603	и только	2	1
604	крайней мере	7	1
605	и всякое	1	1
606	если это	1	1
607	вся жизнь	1	1
608	и противопоставить	1	1
609	и последнее	1	1
610	она может	1	1
611	того что	13	1
612	бы эти	1	1
613	быть и	3	1
614	оно и	3	1
615	одной из	2	1
616	что даже	2	1
617	явления в	1	1
618	то в	5	1
619	даже если	1	1
620	и так	2	1
621	нарушение законов	1	1
622	имеет под	3	1
623	оценка личности	1	1
624	себя в	2	1
625	вот почему	3	1
626	с нею	1	1
627	ничто не	2	1
628	да еще	2	1
629	говорить об	2	1
630	есть действительно	1	1
631	и чисто	5	1
632	слова не	1	1
633	а то	1	1
634	двух основных	1	1
635	и других	1	1
636	не так	1	1
637	себе в	1	1
638	и их	2	1
639	чтобы она	1	1
640	не для	1	1
641	но что	5	1
642	бытия и	4	1
643	случае не	2	1
644	своем существе	1	1
645	того или	2	1
646	это было	2	1
647	она имеет	1	1
648	для того	5	1
649	необходимо заметить	1	1
650	у которого	1	1
651	в особенности	4	1
652	нами не	1	1
653	его изображение	1	1
654	ней и	1	1
655	себе такая	1	1
656	тотчас же	3	1
657	а именно	6	1
658	если мы	5	1
659	что не	3	1
660	но есть	1	1
661	только к	1	1
662	что для	1	1
663	смысловая точка	1	1
664	такое понимание	2	1
665	нужно сказать	1	1
666	через это	1	1
667	и самый	1	1
668	жизнь в	1	1
669	и оно	1	1
670	тут есть	2	1
671	его именно	1	1
672	случайным и	1	1
673	и диалектическую	1	1
674	что мы	7	1
675	переходим к	1	1
676	становления но	1	1
677	я называю	3	1
678	или другого	2	1
679	слово слово	1	1
680	в частности	2	1
681	и она	1	1
682	ни на	6	1
683	личности если	1	1
684	прямо сказать	1	1
685	бы это	1	1
686	как одно	2	1
687	только его	2	1
688	к своему	2	1
689	нет а	1	1
690	сравнению с	2	1
691	что бы	1	1
692	в чистом	1	1
693	но вы	1	1
694	реальность и	2	1
695	вдруг как	1	1
696	наконец и	1	1
697	к событию	1	1
698	в состоянии	1	1
699	нем как	1	1
700	мы сказали	1	1
701	есть теория	1	1
702	таковой и	2	1
703	он от	1	1
704	этом случае	1	1
705	изображение как	1	1
706	и одна	1	1
707	личность как	4	1
708	при условии	2	1
709	не раз	2	1
710	бытием и	1	1
711	тех или	4	1
712	в идеале	1	1
713	потому не	1	1
714	и само	2	1
715	что я	5	1
716	единой и	1	1
717	мы только	2	1
718	показать как	2	1
719	которой можно	1	1
720	в другое	1	1
721	е о	3	1
722	ее и	1	1
723	и все	11	1
724	у них	1	1
725	вполне понятно	1	1
726	отношении не	1	1
727	будто бы	1	1
728	только что	2	1
729	все они	1	1
730	ее в	2	1
731	мы видели	1	1
732	быть отнесены	1	1
733	или другим	2	1
734	становления и	1	1
735	может и	2	1
736	лишь те	1	1
737	в свою	3	1
738	но если	5	1
739	возможно лишь	2	1
740	остается как	1	1
741	совершенно не	3	1
742	этот третий	1	1
743	на ней	1	1
744	на своем	1	1
745	себе не	2	1
746	вполне можно	1	1
747	слово и	1	1
748	случае если	1	1
749	личности это	1	1
750	гораздо ближе	1	1
751	к этому	3	1
752	точно так	2	1
753	такой же	1	1
754	этой точки	2	1
755	только она	1	1
