N	2gram	Tiupa_Narr_2	TeoriaLi
164	в соответствии	3	3
165	художественного целого	1	3
166	и потому	1	3
167	по своему	2	3
168	мира в	4	3
169	к которому	2	3
170	таким образом	5	3
171	или в	1	3
172	в основе	1	3
173	отношения к	1	2
174	того же	1	2
175	это и	1	2
176	перед лицом	1	2
177	я как	1	2
178	случае это	1	2
179	всех без	1	2
180	но она	1	2
181	принадлежит к	1	2
182	на себя	1	2
183	я не	5	2
184	следует смешивать	1	2
185	в целом	3	2
186	но напротив	1	2
187	между собой	3	2
188	в чем	2	2
189	и мира	4	2
190	могло быть	1	2
191	у него	6	2
192	свою жизнь	1	2
193	человеческих отношений	1	2
194	за пределы	1	2
195	что они	3	2
196	как говорит	1	2
197	данный момент	1	2
198	человеческого бытия	1	2
199	как к	3	2
200	в противном	1	2
201	и как	1	2
202	в которой	1	2
203	так или	1	2
204	рассказ о	1	2
205	противном случае	1	2
206	к герою	1	2
207	однако при	1	2
208	поведение в	1	2
209	писал бахтин	1	2
210	без исключения	1	2
211	не следует	3	2
212	здесь мы	1	2
213	это позиция	1	2
214	об этом	4	2
215	это не	3	2
216	и иных	1	2
217	и тем	5	2
218	тарасе бульбе	1	2
219	соответствии с	3	2
220	вовсе не	2	2
221	и того	3	2
222	личности как	2	2
223	иначе говоря	7	2
224	одного и	1	2
225	вненаходимости бахтин	1	2
226	высказывания как	2	2
227	причастной вненаходимости	1	2
228	с точки	2	2
229	от себя	1	2
230	поступки только	1	2
231	к такой	1	2
232	принципиальное отличие	1	2
233	их в	1	2
234	я героя	1	2
235	в культуре	2	2
236	автора и	1	2
237	и притом	1	2
238	человеческого я	5	2
239	дело не	1	2
240	не могло	2	2
241	только не	2	2
242	вытекает из	1	2
243	и соответственно	1	2
244	имеем дело	2	2
245	своей природе	2	2
246	смешивать с	1	2
247	с читателем	1	2
248	как будто	1	2
249	личности к	1	2
250	и для	3	2
251	следует признать	4	2
252	имеет место	2	2
253	и о	1	2
254	здесь не	2	2
255	воображенного мира	1	2
256	в организации	1	2
257	в себя	4	2
258	роль в	2	2
259	не с	1	2
260	к его	3	2
261	если бы	4	2
262	коммуникативное событие	6	2
263	в виду	1	2
264	и здесь	2	2
265	в состав	3	2
266	о том	5	2
267	роль принадлежит	1	2
268	первого эпизода	1	2
269	времени в	1	2
270	это было	1	2
271	восходит к	2	2
272	к нему	1	2
273	во всех	1	2
274	или иначе	2	2
275	вслед за	6	2
276	существования в	2	2
277	говорит в	1	2
278	в литературе	4	2
279	в аспекте	3	2
280	к смыслу	1	2
281	с одной	5	2
282	этой системе	1	2
283	в большинстве	1	2
284	в прозе	1	2
285	в конце	4	2
286	во всей	1	2
287	в структуре	1	2
288	способ существования	1	2
289	внутреннего мира	1	2
290	и даже	3	2
291	со стороны	6	2
292	в данный	1	2
293	в области	2	2
294	следует подчеркнуть	3	2
295	а именно	1	2
296	равной степени	2	2
297	жизни то	1	2
298	одной стороны	5	2
299	и составляет	1	2
300	воспринимающего сознания	1	2
301	в рассказе	4	2
302	не на	1	2
303	человеческой жизни	1	2
304	знания о	1	2
305	ролевая граница	1	2
306	о чем	2	2
307	и адресата	2	2
308	мастера и	1	2
309	в тарасе	1	2
310	на фоне	2	2
311	о себе	1	2
312	вместе с	1	2
313	так же	2	2
314	и особенно	1	2
315	текста в	1	2
316	жизни но	1	2
317	к жизни	1	2
318	в кадры	1	2
319	в той	5	2
320	человеческое я	1	2
321	и маргариты	1	2
322	к тому	9	2
323	реализуется в	1	2
324	совершенно иной	1	2
325	собственно говоря	2	2
326	в равной	2	2
327	жизни в	6	2
328	поскольку не	3	2
329	одной из	1	2
330	имеет в	1	2
331	о своем	2	2
332	в романе	1	2
333	что он	5	2
334	и состоит	2	2
335	а между	1	1
336	только к	3	1
337	говоря о	1	1
338	те же	2	1
339	также и	1	1
340	таком случае	1	1
341	самой себе	1	1
342	начинается с	1	1
343	отделен от	1	1
344	субъекта самоопределения	3	1
345	е годы	1	1
346	говорилось выше	3	1
347	слова эта	1	1
348	тем же	1	1
349	от своей	1	1
350	к другому	2	1
351	отношения между	2	1
352	гегелевское определение	1	1
353	это придает	1	1
354	из его	1	1
355	проходит бесследно	1	1
356	жизни героя	1	1
357	едва ли	3	1
358	едины судьба	1	1
359	и должен	1	1
360	одним из	1	1
361	личность чтобы	1	1
362	той же	2	1
363	же как	2	1
364	несут в	1	1
365	говоря и	1	1
366	вопрос о	1	1
367	героя но	1	1
368	мира выступает	1	1
369	в литературном	1	1
370	все и	1	1
371	от всего	2	1
372	своей судьбы	1	1
373	это всегда	1	1
374	ориентирована на	1	1
375	современных гуманитарных	1	1
376	ему представилось	1	1
377	не вполне	2	1
378	убеждения мнения	1	1
379	пребывания в	3	1
380	не субъективно	1	1
381	не от	1	1
382	собой в	1	1
383	как говорится	1	1
384	проявляет себя	1	1
385	как субъекта	2	1
386	креативные компетенции	1	1
387	столь же	2	1
388	время в	1	1
389	и служит	2	1
390	но иного	1	1
391	события в	1	1
392	место слияние	1	1
393	не смерти	1	1
394	еще одним	1	1
395	порой и	1	1
396	судьба выражает	1	1
397	не входит	1	1
398	для других	3	1
399	с совершенно	1	1
400	или смерть	1	1
401	центрального героя	1	1
402	в е	1	1
403	на то	2	1
404	общий знаменатель	1	1
405	отнюдь не	4	1
406	мере в	2	1
407	более чем	2	1
408	в центре	2	1
409	смысловой значимости	1	1
410	перед читателем	1	1
411	встречи с	2	1
412	о жизни	4	1
413	жизненной ситуации	2	1
414	что касается	1	1
415	встрече с	4	1
416	кто я?	1	1
417	сознания в	1	1
418	могли бы	2	1
419	как уже	2	1
420	адресата в	1	1
421	того личность	1	1
422	неизмеримо более	1	1
423	общения посредством	1	1
424	здесь и	1	1
425	дамы с	7	1
426	в герое	4	1
427	собой некий	2	1
428	личности а	1	1
429	креативного и	1	1
430	то в	1	1
431	шире и	1	1
432	с собачкой	10	1
433	что это	4	1
434	участок текста	1	1
435	из этих	2	1
436	большей части	3	1
437	наличии у	1	1
438	в известном	3	1
439	в современных	1	1
440	раз в	2	1
441	с их	1	1
442	субъекта однако	1	1
443	ее как	1	1
444	от позиции	2	1
445	всей его	1	1
446	не могла	1	1
447	в случае	2	1
448	вследствие этого	2	1
449	жизнью и	2	1
450	произведений чехова	1	1
451	что она	2	1
452	и слушающих	2	1
453	в реальной	1	1
454	полноударных слов	1	1
455	при виде	1	1
456	в силу	4	1
457	силу своей	1	1
458	уже говорилось	4	1
459	принадлежащих к	1	1
460	у читателя	1	1
461	адресата высказывания	1	1
462	он уже	1	1
463	чтобы в	2	1
464	не отделен	1	1
465	внутри себя	1	1
466	подобно тому	2	1
467	когда на	1	1
468	его можно	1	1
469	рефлексии и	1	1
470	является не	1	1
471	не бывает	1	1
472	иной жизни	1	1
473	по его	2	1
474	этом втором	1	1
475	не будет	2	1
476	что все	1	1
477	говорящих и	1	1
478	состояние как	1	1
479	и внутренняя	1	1
480	оно становится	1	1
481	времени и	4	1
482	большинстве случаев	1	1
483	свое я	1	1
484	могут встречаться	1	1
485	было бы	2	1
486	знания убеждения	1	1
487	должен был	2	1
488	делает его	1	1
489	на второй	2	1
490	даже сказать	1	1
491	как об	1	1
492	пространственных и	1	1
493	всю жизнь	1	1
494	автору и	1	1
495	не всегда	1	1
496	ведет к	2	1
497	специфически человеческий	1	1
498	собой как	1	1
499	обратимся к	1	1
500	персонажем в	1	1
501	о ком	1	1
502	сводятся к	2	1
503	жизненного поведения	1	1
504	сторону индивида	1	1
505	таким же	1	1
506	смысле можно	1	1
507	в такой	1	1
508	и без	1	1
509	это делает	1	1
510	в котором	5	1
511	еще нет	1	1
512	и читателя	2	1
513	жизненный опыт	1	1
514	высказывания смена	1	1
515	от его	2	1
516	той мере	2	1
517	и рецептивного	2	1
518	только раскрывают	1	1
519	противоречием между	1	1
520	и персонажи	1	1
521	временных примет	1	1
522	и более	2	1
523	ли я	1	1
524	в прошлом	1	1
525	из виду	1	1
526	значимость в	1	1
527	собой и	1	1
528	личность в	1	1
529	у нее	4	1
530	между людьми	1	1
531	случае в	1	1
532	с которой	1	1
533	из нас	1	1
534	не имеет	2	1
535	принадлежат к	1	1
536	одна из	3	1
537	между жизнью	1	1
538	был но	1	1
539	всегда имеется	1	1
540	себе самом	2	1
541	не приносит	1	1
542	очевидный пример	1	1
543	каждый из	1	1
544	того и	1	1
545	соотносимых с	1	1
546	народной жизни	1	1
547	жизни не	1	1
548	слияние пространственных	1	1
549	в самой	1	1
550	вследствие того	1	1
551	с одним	1	1
552	собственного я	2	1
553	идиллический хронотоп	1	1
554	как внутренняя	1	1
555	личностное я	1	1
556	персонажа в	1	1
557	и теперь	1	1
558	связи с	1	1
559	ничто не	1	1
560	не по	1	1
561	эстетически завершенного	1	1
562	жизни я	1	1
563	не является	4	1
564	в каком	1	1
565	бытия не	1	1
566	не мыслится	1	1
567	у нас	2	1
568	настоящего времени	1	1
569	художественной литературы	1	1
570	это по	1	1
571	и конкретном	1	1
572	не могут	1	1
573	образом что	1	1
574	для личности	1	1
575	дискурса в	2	1
576	ли не	1	1
577	героя о	1	1
578	в событии	1	1
579	в осмысленном	1	1
580	этот статус	1	1
581	состоит во	1	1
582	такова стратегия	1	1
583	оно не	2	1
584	внеличную сторону	1	1
585	прошлом и	1	1
586	рецептивного сознаний	1	1
587	она не	1	1
588	говорит о	2	1
589	в каждой	2	1
590	с собственной	1	1
591	мира представляет	1	1
592	в ситуации	1	1
593	и весело	1	1
594	поскольку всякая	1	1
595	этой своей	2	1
596	для окружающих	2	1
597	как мы	1	1
598	ю.м лотман	1	1
599	того чтобы	3	1
600	меня в	1	1
601	действующие лица	1	1
602	текст не	1	1
603	это еще	1	1
604	для читателя	1	1
605	его поступки	1	1
606	языка и	1	1
607	по сути	1	1
608	мысль о	2	1
609	реальной действительности	1	1
610	единственный в	1	1
611	классического реализма	2	1
612	то время	1	1
613	однако на	2	1
614	всей своей	2	1
615	стыда за	1	1
616	как содержание	1	1
617	с собой	1	1
618	можно было	2	1
619	на нее	1	1
620	пришвин это	1	1
621	особенно в	1	1
622	начала и	2	1
623	в плоскости	1	1
624	из модификаций	1	1
625	с внутренним	1	1
626	своему происхождению	1	1
627	с толпой	1	1
628	жизнь и	1	1
629	субъектом коммуникативного	1	1
630	с ним	4	1
631	не случайна	1	1
632	означает что	1	1
633	произведения как	1	1
634	возможна только	1	1
635	текста а	1	1
636	жизненным опытом	1	1
637	никак не	3	1
638	героя не	1	1
639	выражает внеличную	1	1
640	коммуникативного поведения	3	1
641	такова что	1	1
642	мира а	1	1
643	основе своей	1	1
644	может не	1	1
645	и многих	1	1
646	в евгении	1	1
647	это была	1	1
648	внутренняя заданность	1	1
649	субъекта речи	1	1
650	по слову	3	1
651	всегда может	1	1
652	у всякого	1	1
653	художника слова	1	1
654	эти два	2	1
655	полноту и	1	1
656	личной тайной	2	1
657	утрачивает свою	1	1
658	чем и	1	1
659	в другой	1	1
660	с матерью	3	1
661	наконец в	1	1
662	иначе в	1	1
663	конкретном целом	1	1
664	ибо жизнь	1	1
665	человека как	1	1
666	глядя на	1	1
667	понимаемой как	1	1
668	о своих	1	1
669	индивидуальный характер	1	1
670	другая жизнь	1	1
671	текста на	1	1
672	в формах	1	1
673	один из	3	1
674	но с	1	1
675	оно и	1	1
676	в двух	1	1
677	дело с	2	1
678	одного сознания	1	1
679	в какой	4	1
680	даже если	1	1
681	может оказаться	2	1
682	фраза текста	1	1
683	простой и	1	1
684	к адресату	2	1
685	к миру	2	1
686	личной тайны	3	1
687	ткань текста	1	1
688	со всеми	2	1
689	по большей	3	1
690	так что	1	1
691	есть в	1	1
692	раскрывают содержание	1	1
693	с нею	2	1
694	реализма однако	1	1
695	только на	2	1
696	ничего нельзя	1	1
697	с позиций	1	1
698	эстетической завершенности	1	1
699	или даже	3	1
700	две другие	1	1
701	содержание судьбы	1	1
702	читательское восприятие	1	1
703	одно из	2	1
704	и их	1	1
705	никто не	1	1
706	представить себе	3	1
707	гуманитарных науках	2	1
708	в одном	1	1
709	которые одновременно	1	1
710	тому же	4	1
711	в такое	1	1
712	граница между	1	1
713	может служить	2	1
714	несет в	1	1
715	личности ее	1	1
716	не говорит	1	1
717	художественный текст	1	1
718	для того	1	1
719	представляют собой	2	1
720	обращением к	1	1
721	не оказывается	2	1
722	бывает в	1	1
723	индивида и	1	1
724	как у	4	1
725	если говорить	1	1
726	войны и	4	1
727	не обязательно	2	1
728	очевидным образом	2	1
729	не наделен	1	1
730	с той	1	1
731	и напротив	1	1
732	героиня не	1	1
733	мира это	2	1
734	однако что	1	1
735	превращается в	2	1
736	героя тогда	1	1
737	это мир	1	1
738	из наиболее	2	1
739	принадлежит не	2	1
740	более того	1	1
741	зависит от	2	1
742	такой картины	1	1
743	имеется некоторая	1	1
744	с которым	1	1
745	в произведениях	3	1
746	когда же	2	1
747	в бытии	2	1
748	не проходит	1	1
749	толстого или	2	1
750	осмысленном и	1	1
751	его как	1	1
752	то она	1	1
753	если не	2	1
754	в связи	1	1
755	с помощью	1	1
756	может иметь	1	1
757	нет никаких	1	1
758	свести к	1	1
759	сколь угодно	1	1
760	хронотоп не	1	1
761	поименованное в	1	1
762	в одной	1	1
763	не оставляющей	1	1
764	от ее	1	1
765	они едины	1	1
766	обнаруживаются два	1	1
767	сути дела	1	1
768	и временных	1	1
769	к своему	2	1
770	шире кругозора	1	1
771	самоактуализации я	1	1
772	пределами этой	1	1
773	с подлинным	1	1
774	истории не	1	1
775	одновременно и	1	1
776	тому как	2	1
777	человеческий способ	1	1
778	в мир	1	1
779	глядела на	2	1
780	да и	3	1
781	евгении онегине	1	1
782	многих других	1	1
783	текста так	1	1
784	главного героя	2	1
785	в это	1	1
786	с этой	3	1
787	сказать не	1	1
788	быть и	1	1
789	каждого из	1	1
790	известном смысле	3	1
791	персонаж не	1	1
792	своей жизни	1	1
793	о его	1	1
794	все это	1	1
795	этом и	1	1
796	и конца	1	1
797	каждой из	1	1
798	художественном смысле	1	1
799	примет в	1	1
800	еще одна	1	1
801	говорящего и	1	1
802	времени его	1	1
803	личность героя	1	1
804	для автора	2	1
805	дискурсии в	1	1
806	самобытного я	2	1
807	собственно и	2	1
808	и от	1	1
809	как рассказчик	1	1
810	непременно должен	1	1
811	хх века	2	1
812	в результате	2	1
813	о котором	3	1
814	этом тексте	1	1
815	своей значимости	1	1
816	себя самого	1	1
817	к различным	1	1
818	бы в	2	1
819	к позиции	3	1
820	действительной жизни	1	1
821	же в	4	1
822	субъективно оно	1	1
823	личного бытия	2	1
824	полагал что	1	1
825	оказывается всего	1	1
826	вступает в	2	1
827	является его	2	1
828	может и	1	1
829	судьбы они	1	1
830	от первого	3	1
831	участников коммуникативного	1	1
832	две стороны	1	1
833	себе самому	5	1
834	автора в	2	1
835	из этого	1	1
836	перед нею	1	1
837	рассказе чехова	1	1
838	если она	1	1
839	просто не	1	1
840	жизни и	4	1
841	судьба в	1	1
842	ее в	1	1
843	в своих	2	1
844	по поводу	2	1
845	см в	1	1
846	тайны и	1	1
847	можно назвать	2	1
848	в таком	3	1
849	точно так	2	1
850	все что	4	1
851	этой точки	1	1
