N	2gram	Losev_Prob_2	FransuaR
228	эта часть	1	2
229	только не	3	2
230	то время	1	2
231	и сам	2	2
232	с собой	1	2
233	во многом	1	2
234	с ним	1	2
235	образом в	1	2
236	этих условиях	1	2
237	язык и	2	2
238	можно сказать	6	2
239	в значительной	3	2
240	и во	1	2
241	к нему	2	2
242	этот момент	1	2
243	во всей	1	2
244	было бы	8	2
245	есть элемент	3	2
246	но с	1	2
247	что он	4	2
248	это очень	1	2
249	это не	1	2
250	устной речи	1	2
251	уже в	3	2
252	только на	9	2
253	в известном	1	2
254	в одном	1	2
255	к ним	1	2
256	как раз	8	2
257	для того	3	2
258	возможно что	1	2
259	далеко не	4	2
260	нового времени	1	2
261	говорит о	1	2
262	одной стороны	5	2
263	а на	1	2
264	то ни	3	2
265	языка в	3	2
266	не может	13	2
267	вместе с	2	2
268	так же	5	2
269	нет ни	1	2
270	из которых	2	2
271	он говорит	1	2
272	в данном	10	2
273	а не	10	2
274	в речи	1	2
275	но это	6	2
276	все же	8	2
277	многие из	1	2
278	и для	6	2
279	узком смысле	1	2
280	мира и	1	2
281	а в	4	2
282	это в	2	2
283	другой стороны	5	2
284	того нового	1	2
285	более или	4	2
286	и эта	1	2
287	к этому	1	2
288	смысле слова	7	1
289	то на	2	1
290	речь идет	2	1
291	говоря о	1	1
292	слова которые	1	1
293	в обычном	1	1
294	предполагает что	4	1
295	этого последнего	1	1
296	тем же	1	1
297	из самых	2	1
298	от всяких	2	1
299	в какой-то	2	1
300	и литературы	1	1
301	и значение	4	1
302	что между	1	1
303	это что	1	1
304	бы что	2	1
305	большую роль	2	1
306	вопрос о	3	1
307	что многие	2	1
308	каждый отдельный	1	1
309	и такой	1	1
310	между этими	2	1
311	ему в	1	1
312	то это	3	1
313	и со	1	1
314	истин и	1	1
315	к своему	1	1
316	нем все	1	1
317	литературы и	1	1
318	по этому	3	1
319	не нужно	3	1
320	между собой	5	1
321	одного человека	1	1
322	некоторые другие	1	1
323	а следовательно	1	1
324	различия между	1	1
325	друг к	2	1
326	мы еще	3	1
327	еще далеко	1	1
328	то он	1	1
329	но когда	1	1
330	языке который	1	1
331	можно прямо	1	1
332	и речи	3	1
333	большое значение	1	1
334	которые не	2	1
335	необходимо и	1	1
336	выясняется что	1	1
337	пожалуй даже	2	1
338	эта связь	2	1
339	как в	1	1
340	для всех	2	1
341	стороны и	4	1
342	предметы и	2	1
343	что нет	1	1
344	не система	1	1
345	было только	1	1
346	моменты но	1	1
347	не можем	4	1
348	перестанет быть	1	1
349	из этих	3	1
350	одно время	1	1
351	им в	1	1
352	вообще а	1	1
353	и простыми	1	1
354	во многих	2	1
355	но ведь	3	1
356	претендовать на	1	1
357	вообще не	4	1
358	не следует	1	1
359	об его	2	1
360	а скорее	2	1
361	в реальной	1	1
362	говорили в	2	1
363	на таком	1	1
364	пор мы	2	1
365	характерное для	1	1
366	свое время	1	1
367	своего обозначения	1	1
368	языком и	1	1
369	подобно тому	2	1
370	что ни	1	1
371	в нее	2	1
372	можно было	5	1
373	в основу	1	1
374	же не	1	1
375	пусть и	1	1
376	на этой	2	1
377	лишь в	3	1
378	это было	2	1
379	заключается в	4	1
380	с другими	5	1
381	на почве	1	1
382	этом смысле	5	1
383	находит и	1	1
384	само собою	1	1
385	больших чисел	1	1
386	о которых	3	1
387	и вы	2	1
388	даже без	1	1
389	место и	1	1
390	общности и	1	1
391	чем в	1	1
392	это совершенно	2	1
393	понятия и	1	1
394	веков в	1	1
395	все элементы	1	1
396	эта была	1	1
397	и мышления	2	1
398	не во	3	1
399	лежат в	1	1
400	если можно	1	1
401	что всякий	5	1
402	мы говорили	1	1
403	место в	1	1
404	оказывается что	3	1
405	мысли и	2	1
406	бы мы	2	1
407	нельзя было	3	1
408	не раз	1	1
409	которые в	2	1
410	но во	1	1
411	речи в	1	1
412	войти в	2	1
413	общего и	1	1
414	о двух	2	1
415	этот мир	1	1
416	же мы	2	1
417	тому что	3	1
418	вещей как	1	1
419	ясностью и	1	1
420	но они	1	1
421	трудно было	1	1
422	иной раз	3	1
423	самого начала	2	1
424	таких например	2	1
425	не имеет	7	1
426	тогда когда	3	1
427	правда в	2	1
428	в науке	3	1
429	и притом	3	1
430	вошедшие в	1	1
431	можно судить	3	1
432	совершенно правильно	2	1
433	следовательно и	1	1
434	человека от	1	1
435	и всегда	1	1
436	на язык	1	1
437	только и	3	1
438	слова как	3	1
439	в другую	1	1
440	и другая	1	1
441	и является	3	1
442	это слово	1	1
443	прямо сказать	1	1
444	можем здесь	1	1
445	как будто	6	1
446	этом отношении	1	1
447	ведь все	2	1
448	такие же	1	1
449	и далее	1	1
450	представляется нам	1	1
451	уже о	4	1
452	едином и	1	1
453	не могут	4	1
454	же самое	6	1
455	впервые только	1	1
456	к другу	2	1
457	к тому	3	1
458	что оно	2	1
459	то оно	1	1
460	если же	3	1
461	и это	5	1
462	вещей в	1	1
463	своим языком	1	1
464	в виду	8	1
465	значительной мере	3	1
466	но при	2	1
467	на нем	2	1
468	здесь не	2	1
469	нет никакой	2	1
470	только то	3	1
471	но мы	3	1
472	с самого	3	1
473	и самого	4	1
474	огромное количество	1	1
475	на том	3	1
476	очень долго	1	1
477	особенно в	1	1
478	речь тем	1	1
479	еще в	2	1
480	с реальными	2	1
481	это только	3	1
482	мы в	3	1
483	является в	2	1
484	в некоторой	1	1
485	для этого	3	1
486	точности и	1	1
487	или иной	5	1
488	это существенно	1	1
489	смысле и	1	1
490	в глубине	1	1
491	каждый раз	3	1
492	и возможно	1	1
493	в отдельных	1	1
494	и та	1	1
495	все вещи	1	1
496	с разных	1	1
497	и являются	1	1
498	прямо и	1	1
499	и что	13	1
500	на что	1	1
501	что его	1	1
502	из которой	1	1
503	для нас	9	1
504	и своей	1	1
505	не имеющий	1	1
506	том или	3	1
507	и всю	1	1
508	тем или	1	1
509	это нужно	1	1
510	конкретной и	1	1
511	какой-то мере	1	1
512	и главное	1	1
513	из моментов	2	1
514	и она	1	1
515	вещи как	1	1
516	вообще в	1	1
517	языка мы	1	1
518	то уж	2	1
519	быть и	2	1
520	известном смысле	1	1
521	есть такой	1	1
522	оно и	1	1
523	какой же	1	1
524	нашей книги	2	1
525	том как	1	1
526	и одновременно	1	1
527	всякого рода	4	1
528	тот же	4	1
529	речь о	1	1
530	дело с	1	1
531	что даже	1	1
532	должен был	1	1
533	и так	1	1
534	и раньше	1	1
535	и тем	4	1
536	что эта	1	1
537	к которой	1	1
538	до наших	2	1
539	со своим	1	1
540	с нею	2	1
541	да еще	1	1
542	как нечто	2	1
543	так можно	1	1
544	вопроса о	1	1
545	тем чтобы	1	1
546	языка как	2	1
547	еще очень	1	1
548	кажется что	1	1
549	или даже	3	1
550	это требует	1	1
551	понятий в	2	1
552	никто не	3	1
553	и специфического	2	1
554	слова в	1	1
555	в языке	15	1
556	в пространстве	1	1
557	оно впервые	1	1
558	мы можем	6	1
559	только с	2	1
560	каждый из	2	1
561	чтобы не	2	1
562	тем что	4	1
563	или ином	2	1
564	образом что	1	1
565	образом связаны	1	1
566	о каком	1	1
567	же деле	1	1
568	того что	12	1
569	с общим	1	1
570	со всем	1	1
571	без всякой	5	1
572	хотя оно	1	1
573	и реальных	1	1
574	имеет и	2	1
575	не один	1	1
576	не знать	1	1
577	именно в	1	1
578	а именно	6	1
579	и прежде	2	1
580	а с	1	1
581	могут иметь	1	1
582	и существует	1	1
583	всего мира	1	1
584	вещь и	2	1
585	предмет и	1	1
586	больше и	1	1
587	непосредственно близкой	1	1
588	превращается в	1	1
589	самом же	1	1
590	из тех	1	1
591	которых мы	1	1
592	однако и	1	1
593	не быть	1	1
594	о каком-то	1	1
595	эту тему	2	1
596	в живой	1	1
597	которой он	4	1
598	мира в	1	1
599	и вообще	16	1
600	времени однако	1	1
601	все более	1	1
602	о своих	1	1
603	свете этой	1	1
604	некоторые из	1	1
605	возьмем например	1	1
606	независимо от	2	1
607	речь не	2	1
608	нового не	2	1
609	если оно	3	1
610	этой последней	1	1
611	бы здесь	1	1
612	языке или	1	1
613	тело и	1	1
614	тому как	3	1
615	это за	2	1
616	в тех	2	1
617	к образу	1	1
618	тот более	1	1
619	быть только	3	1
620	даже с	1	1
621	в тот	1	1
622	чувства и	1	1
623	указание на	3	1
624	на свете	4	1
625	здесь идет	2	1
626	мы сказали	1	1
627	еще раз	1	1
628	здесь очень	1	1
629	понятий а	1	1
630	не будем	4	1
631	нет ничего	2	1
632	и тогда	1	1
633	к другим	1	1
634	она должна	2	1
635	приходили в	1	1
636	какой бы	1	1
637	в более	1	1
638	и от	3	1
639	частности в	2	1
640	речи как	1	1
641	о котором	3	1
642	или другой	5	1
643	к одной	1	1
644	другой смысл	1	1
645	отражения в	1	1
646	такие слова	1	1
647	еще более	2	1
648	и ни	3	1
649	тем более	10	1
650	находится в	1	1
651	большого числа	1	1
652	язык не	2	1
653	ее в	1	1
654	это тоже	3	1
655	же в	1	1
656	обстоит дело	1	1
657	язык это	1	1
658	но если	4	1
659	разных сторон	2	1
660	время как	1	1
661	в системе	2	1
662	по поводу	2	1
663	здесь только	3	1
664	иначе чем	1	1
665	и какой	1	1
666	слово в	2	1
667	это касается	1	1
668	не знает	3	1
669	и только	4	1
670	только как	3	1
671	но этот	1	1
672	по причине	1	1
673	и отчетливым	1	1
674	одновременно и	3	1
675	каждое слово	1	1
676	из этого	2	1
677	в свое	1	1
678	время не	2	1
679	как один	1	1
680	это определение	1	1
681	операции и	1	1
682	на каждый	1	1
683	как на	2	1
684	и особенно	2	1
685	гораздо более	4	1
