N	2gram	Trubetskoy_1	Myslijsy
121	место в	2	4
122	сих пор	5	4
123	стало быть	1	4
124	между прочим	1	4
125	они не	1	4
126	тем самым	2	4
127	и другое	1	4
128	образом в	1	4
129	одна из	3	4
130	таким путем	1	4
131	должны быть	1	4
132	в некоторых	2	4
133	никогда не	5	4
134	и что	2	4
135	что он	6	4
136	и вместе	2	4
137	в других	2	4
138	до сих	5	4
139	влияние на	1	4
140	души и	1	4
141	если не	2	4
142	что оно	3	4
143	от него	2	4
144	во время	2	4
145	в таком	2	4
146	вряд ли	3	3
147	говоря о	2	3
148	и то	4	3
149	на деле	1	3
150	тем же	1	3
151	с таким	1	3
152	но она	2	3
153	но даже	2	3
154	то это	3	3
155	при таких	4	3
156	что его	1	3
157	в создании	1	3
158	только тогда	1	3
159	если в	6	3
160	очевидно что	1	3
161	со стороны	4	3
162	которые не	1	3
163	помнить что	2	3
164	что это	3	3
165	во многих	2	3
166	чем сильнее	1	3
167	о которой	1	3
168	так например	1	3
169	человека в	1	3
170	могла бы	1	3
171	на все	1	3
172	его в	4	3
173	это не	1	3
174	и тем	2	3
175	о которых	3	3
176	и тогда	2	3
177	в этих	2	3
178	и при	6	3
179	другим и	1	3
180	ни было	1	3
181	быть не	1	3
182	в ней	2	3
183	на него	1	3
184	которых мы	1	3
185	только от	1	3
186	если мы	1	3
187	как не	1	3
188	языка и	1	3
189	те же	1	3
190	мог бы	1	3
191	мы в	1	3
192	но мы	3	3
193	от них	1	3
194	и во	3	3
195	и у	1	3
196	не так	2	3
197	это будет	1	3
198	что на	1	3
199	на ней	1	3
200	что для	3	3
201	в самой	1	3
202	смысле этого	1	3
203	но это	2	3
204	к другим	1	3
205	и для	6	3
206	и от	2	3
207	и человек	2	3
208	и все	1	3
209	с ними	1	3
210	все что	4	3
211	как на	8	3
212	без них	1	2
213	самом деле	7	2
214	на самом	6	2
215	и есть	2	2
216	отношения к	2	2
217	этот взгляд	1	2
218	не во	1	2
219	вопрос о	5	2
220	изменение в	1	2
221	то к	1	2
222	они имеют	1	2
223	значение и	1	2
224	по отношению	2	2
225	в общем	1	2
226	сама по	2	2
227	что во	1	2
228	все эти	2	2
229	и тот	2	2
230	но на	1	2
231	как оно	1	2
232	выражается в	1	2
233	время и	1	2
234	а скорее	1	2
235	всех этих	3	2
236	состоит в	2	2
237	что ни	1	2
238	и по	3	2
239	но все	1	2
240	такого же	1	2
241	мысль об	1	2
242	факт что	2	2
243	в другом	3	2
244	в жизни	1	2
245	этого не	2	2
246	мы знаем	1	2
247	должно быть	3	2
248	к мысли	1	2
249	что такое	2	2
250	остается только	1	2
251	не столько	1	2
252	их в	2	2
253	для нее	2	2
254	тому что	2	2
255	если и	1	2
256	или что	1	2
257	что с	2	2
258	самого начала	1	2
259	а тогда	1	2
260	отличное от	1	2
261	но только	1	2
262	того чтобы	8	2
263	невозможно но	1	2
264	и весь	1	2
265	же время	10	2
266	этих последних	1	2
267	к ней	1	2
268	во всем	4	2
269	превращается в	1	2
270	указывает на	2	2
271	для образования	1	2
272	и это	1	2
273	оно может	1	2
274	что все	3	2
275	в собственном	1	2
276	в себя	1	2
277	с самого	1	2
278	что у	1	2
279	что может	3	2
280	видно из	1	2
281	стремление к	7	2
282	может в	1	2
283	движения и	1	2
284	или от	2	2
285	движения в	1	2
286	эти последние	1	2
287	один из	1	2
288	что только	2	2
289	в обществе	1	2
290	с нею	3	2
291	а это	1	2
292	а то	1	2
293	и других	1	2
294	друг друга	3	2
295	у него	2	2
296	связано с	1	2
297	быть для	1	2
298	с общим	1	2
299	себе представить	1	2
300	к которому	1	2
301	а с	2	2
302	себя и	5	2
303	точке зрения	3	2
304	ничем не	1	2
305	не на	1	2
306	зависит от	2	2
307	в связи	1	2
308	так же	2	2
309	ко всем	3	2
310	и потому	3	2
311	как это	1	2
312	все это	6	2
313	сознании и	1	2
314	не знаем	1	2
315	слова но	1	2
316	в его	4	2
317	или в	3	2
318	о котором	3	2
319	бы в	1	2
320	мы должны	7	2
321	касается до	2	2
322	хотя бы	5	2
323	отношении к	2	2
324	нами не	1	2
325	но если	3	2
326	даже и	2	2
327	к этому	1	2
328	можно назвать	1	2
329	ту же	1	1
330	зависимость от	2	1
331	с новыми	1	1
332	и действительно	1	1
333	связи между	1	1
334	но тогда	1	1
335	он может	1	1
336	тех же	1	1
337	другое возможно	1	1
338	бы для	2	1
339	первое время	1	1
340	должна быть	2	1
341	видеть в	2	1
342	быть достигнуто	1	1
343	и за	1	1
344	мы уже	2	1
345	из всех	2	1
346	смотреть на	4	1
347	от всякой	1	1
348	есть единственное	1	1
349	по величине	1	1
350	изменений в	1	1
351	до такой	1	1
352	не была	1	1
353	оно есть	1	1
354	от друга	2	1
355	дальше именно	1	1
356	они были	1	1
357	указали выше	1	1
358	себе что	1	1
359	столько же	1	1
360	на нем	1	1
361	только стремление	2	1
362	но этого	1	1
363	бы то	4	1
364	в ее	1	1
365	друг к	1	1
366	но как	1	1
367	в сторону	1	1
368	при сильном	1	1
369	должны были	1	1
370	он будет	4	1
371	себе и	4	1
372	друг от	2	1
373	человек может	1	1
374	в истории	1	1
375	в одной	1	1
376	для создания	1	1
377	для всех	6	1
378	по которому	1	1
379	стороны и	1	1
380	перед нами	1	1
381	применении к	1	1
382	что по	1	1
383	и наконец	2	1
384	себе на	1	1
385	имеет в	1	1
386	этой цели	1	1
387	будет способствовать	1	1
388	от этого	1	1
389	то в	3	1
390	этом если	1	1
391	что так	1	1
392	только на	2	1
393	что к	1	1
394	остановиться на	1	1
395	его и	2	1
396	тому же	1	1
397	иначе и	1	1
398	не следует	1	1
399	всех остальных	1	1
400	он не	5	1
401	раз навсегда	2	1
402	чем для	1	1
403	наблюдение над	1	1
404	от которого	1	1
405	несогласия с	1	1
406	на том	3	1
407	он должен	5	1
408	к одному	1	1
409	не к	2	1
410	именно из	1	1
411	том чтобы	3	1
412	средствами а	1	1
413	то которое	2	1
414	на земле	4	1
415	чтобы в	2	1
416	никому не	1	1
417	всех или	1	1
418	значительной степени	1	1
419	том же	2	1
420	то ни	4	1
421	не будет	7	1
422	тем в	1	1
423	том случае	4	1
424	об этом	1	1
425	и с	7	1
426	к другу	1	1
427	лишь в	3	1
428	от степени	1	1
429	на каком	1	1
430	входит в	1	1
431	он есть	1	1
432	ни в	2	1
433	из нее	1	1
434	не всегда	1	1
435	для чего	1	1
436	жизни но	1	1
437	в царстве	1	1
438	мысли что	1	1
439	что значит	1	1
440	выше что	1	1
441	меняется в	1	1
442	можно сказать	1	1
443	таким же	3	1
444	могут не	2	1
445	в такой	1	1
446	и без	1	1
447	же это	1	1
448	это только	2	1
449	с точки	9	1
450	в их	4	1
451	прийти к	1	1
452	в которых	1	1
453	эти уступки	1	1
454	знаем что	3	1
455	для всякого	1	1
456	ее он	2	1
457	на место	1	1
458	с большею	1	1
459	который мы	1	1
460	друг другу	2	1
461	теми же	1	1
462	и эти	1	1
463	на другую	1	1
464	такое решение	1	1
465	и более	2	1
466	возможно только	1	1
467	между несколькими	1	1
468	нетрудно заметить	1	1
469	и вся	1	1
470	сознании в	1	1
471	в таких	2	1
472	она могла	1	1
473	для каждого	1	1
474	ними не	1	1
475	дело в	1	1
476	на себе	1	1
477	из предыдущего	1	1
478	не вызывает	1	1
479	при полной	1	1
480	может только	3	1
481	только не	1	1
482	мы указали	2	1
483	существующие в	1	1
484	найти в	1	1
485	и всегда	1	1
486	не всякий	1	1
487	душ не	1	1
488	всего на	1	1
489	с одним	1	1
490	все члены	2	1
491	по своей	1	1
492	внутренней и	1	1
493	это зависит	1	1
494	и деятельности	2	1
495	доказать что	1	1
496	однако это	1	1
497	сколько и	1	1
498	известной степени	1	1
499	к себе	2	1
500	похож на	1	1
501	отличается от	2	1
502	к тому	7	1
503	себя только	1	1
504	что при	1	1
505	на это	2	1
506	но вряд	1	1
507	в применении	1	1
508	должен быть	1	1
509	из всего	1	1
510	как мы	1	1
511	новой и	1	1
512	но при	1	1
513	без всякого	1	1
514	на известной	1	1
515	которые на	1	1
516	только при	1	1
517	не могло	1	1
518	только то	1	1
519	такой взгляд	1	1
520	степени и	1	1
521	это для	1	1
522	та форма	1	1
523	или нескольких	2	1
524	если они	2	1
525	понимание и	1	1
526	жизнь а	1	1
527	больше в	1	1
528	других и	1	1
529	по сравнению	1	1
530	а там	1	1
531	не за	1	1
532	на них	1	1
533	разумеется что	2	1
534	и внешней	1	1
535	некоторых из	2	1
536	то они	1	1
537	именно с	1	1
538	язык и	1	1
539	при котором	3	1
540	никак не	1	1
541	его жизни	1	1
542	одного из	1	1
543	делает возможным	1	1
544	от своего	1	1
545	и просто	1	1
546	любви к	2	1
547	по их	1	1
548	заключается в	1	1
549	переходит в	1	1
550	в глазах	2	1
551	народов и	2	1
552	к сознанию	1	1
553	может иметь	1	1
554	к нему	2	1
555	с себя	1	1
556	оно и	1	1
557	и вопрос	1	1
558	такое стремление	2	1
559	время когда	2	1
560	для себя	2	1
561	бы показать	1	1
562	недостаточно одного	1	1
563	бы его	2	1
564	не идет	1	1
565	это стремление	1	1
566	их не	2	1
567	именно на	2	1
568	сильнее чем	1	1
569	человека с	1	1
570	же и	1	1
571	конечно не	5	1
572	в большинстве	3	1
573	большинстве случаев	2	1
574	признать за	1	1
575	человека на	1	1
576	он имеет	1	1
577	роль и	1	1
578	тем легче	1	1
579	есть та	1	1
580	представить себе	2	1
581	в известной	1	1
582	могло бы	1	1
583	существование в	2	1
584	весьма сходные	1	1
585	не для	1	1
586	к ним	1	1
587	не о	2	1
588	только с	2	1
589	при отсутствии	2	1
590	следует признать	1	1
591	бы это	1	1
592	к самому	1	1
593	этой задачи	1	1
594	были бы	2	1
595	этот последний	1	1
596	а на	1	1
597	случае если	3	1
598	на ее	1	1
599	связаны с	1	1
600	именно в	3	1
601	по своим	1	1
602	всякого другого	1	1
603	человека а	1	1
604	и прежде	1	1
605	происходит при	1	1
606	а за	1	1
607	если этот	1	1
608	была бы	1	1
609	на основании	2	1
610	выражением его	1	1
611	понятие о	1	1
612	когда же	1	1
613	для человека	1	1
614	именно так	1	1
615	пор был	1	1
616	являются уже	1	1
617	усомниться в	1	1
618	которое в	1	1
619	человека к	1	1
620	многих случаях	1	1
621	при переходе	1	1
622	а если	1	1
623	в течение	2	1
624	это есть	2	1
625	что же	4	1
626	это его	1	1
627	при ближайшем	1	1
628	к чему	2	1
629	единения с	1	1
630	с этой	1	1
631	этом случае	3	1
632	и о	2	1
633	чтобы сделать	1	1
634	этом и	2	1
635	ничего кроме	1	1
636	от нас	2	1
637	но для	2	1
638	между собой	5	1
639	независимое от	1	1
640	многие из	1	1
641	отношениях к	1	1
642	всегда будет	1	1
643	при таком	1	1
644	разумеется только	1	1
645	том виде	1	1
646	понять что	2	1
647	может но	1	1
648	это как	1	1
649	чтобы понять	2	1
650	человек и	1	1
651	тот кто	1	1
652	но когда	1	1
653	необходимых для	1	1
654	тем более	1	1
655	что касается	1	1
656	мы прежде	1	1
657	в зависимость	2	1
658	все они	3	1
659	на такой	2	1
660	бы на	1	1
661	к ее	1	1
662	связь с	1	1
663	нем самом	1	1
664	может и	1	1
665	в какие	1	1
666	из тех	1	1
667	душевная жизнь	1	1
668	есть и	2	1
669	и представления	1	1
670	и средство	1	1
671	через них	1	1
672	до степени	1	1
673	жизни и	4	1
674	ни на	1	1
675	ее в	2	1
676	в своих	6	1
677	от которой	1	1
678	и ни	3	1
