N	2gram	Bakhtin_fo_2	StatiiOP
244	то и	1	2
245	что если	1	2
246	в поэзии	2	2
247	вовсе не	13	2
248	должен был	1	2
249	или иной	2	2
250	до сих	2	2
251	себя и	3	2
252	что не	1	2
253	не на	3	2
254	любовь смерть	1	2
255	вместе с	9	2
256	в одной	2	2
257	но не	5	2
258	в последнем	2	2
259	в европейской	1	2
260	в это	3	2
261	этого слова	1	2
262	сих пор	2	2
263	один из	2	2
264	этих формах	1	2
265	в результате	1	2
266	в духе	2	2
267	и ни	1	2
268	же к	1	2
269	все более	1	2
270	в свою	1	2
271	близок к	1	2
272	ту же	2	1
273	за пределы	1	1
274	в обычном	1	1
275	также и	4	1
276	начинается с	1	1
277	в следующие	1	1
278	который должен	1	1
279	и то	1	1
280	смысле слова	2	1
281	на самом	1	1
282	показаться что	1	1
283	идет о	1	1
284	по этим	1	1
285	тем же	2	1
286	и так	2	1
287	по преимуществу	1	1
288	и до	2	1
289	свое место	1	1
290	должна быть	1	1
291	видеть в	1	1
292	был и	1	1
293	для этих	1	1
294	отношения к	4	1
295	есть не	1	1
296	принадлежит только	1	1
297	на материале	1	1
298	для своего	1	1
299	вещами и	3	1
300	вопрос о	1	1
301	понимает не	1	1
302	почти все	3	1
303	он действует	1	1
304	представлением о	1	1
305	ему в	3	1
306	и он	4	1
307	форм в	1	1
308	проявляется в	1	1
309	между собой	1	1
310	всего этого	1	1
311	и среди	1	1
312	тот или	1	1
313	значении этого	1	1
314	мы будем	3	1
315	и другие	3	1
316	со всеми	2	1
317	тех же	1	1
318	она у	1	1
319	в истории	4	1
320	опирается на	2	1
321	из уст	1	1
322	что как	1	1
323	в своем	5	1
324	он часто	1	1
325	однако не	1	1
326	этом же	1	1
327	когда он	1	1
328	которой проявляется	1	1
329	целый ряд	3	1
330	и как	3	1
331	оказывается в	1	1
332	не являются	1	1
333	но эта	2	1
334	и художественного	3	1
335	от этого	2	1
336	поэтому и	1	1
337	тяготеет к	1	1
338	них как	1	1
339	хотя она	1	1
340	в большом	1	1
341	тон в	1	1
342	нужно как	1	1
343	бы не	1	1
344	еще один	1	1
345	в дальнейшем	5	1
346	общий тон	1	1
347	всего необходимо	1	1
348	а потом	2	1
349	другом случае	1	1
350	частности на	1	1
351	как он	2	1
352	человек не	2	1
353	без свидетелей	1	1
354	идей и	1	1
355	в нем	5	1
356	связанные с	5	1
357	она еще	2	1
358	сама тема	1	1
359	и больше	1	1
360	они в	1	1
361	же это	1	1
362	данном отношении	1	1
363	а затем	3	1
364	него при	1	1
365	этих форм	5	1
366	на этой	1	1
367	лирикой и	1	1
368	моменты в	1	1
369	что один	1	1
370	чаще всего	1	1
371	остановиться на	1	1
372	рядом с	2	1
373	деле может	1	1
374	а за	1	1
375	наибольшей степени	1	1
376	мы видели	2	1
377	история о	2	1
378	чем в	1	1
379	даже там	1	1
380	в первые	1	1
381	и того	1	1
382	нисколько не	1	1
383	писал свою	1	1
384	не употребляет	1	1
385	мы как	1	1
386	вещи в	1	1
387	этом выражении	1	1
388	бы на	1	1
389	основной тон	1	1
390	в наибольшей	1	1
391	и плакал	1	1
392	он тяжело	1	1
393	ясностью и	1	1
394	одном из	2	1
395	дает в	1	1
396	рода так	1	1
397	друг другу	2	1
398	через посредство	1	1
399	и эти	1	1
400	не могли	3	1
401	том же	4	1
402	важно лишь	1	1
403	по себе	2	1
404	что есть	1	1
405	начиная от	1	1
406	вплоть до	2	1
407	о значении	1	1
408	иной раз	1	1
409	что ему	1	1
410	дело в	1	1
411	на него	1	1
412	родился в	1	1
413	для кого	1	1
414	того чтобы	8	1
415	так много	1	1
416	его от	1	1
417	например у	1	1
418	преимущественно в	1	1
419	в разных	1	1
420	к вопросу	3	1
421	в самой	2	1
422	или как	1	1
423	того в	1	1
424	к определенному	1	1
425	как она	1	1
426	по своей	1	1
427	такая же	1	1
428	к вам	1	1
429	до того	2	1
430	явлениями в	1	1
431	в стиле	1	1
432	всему этому	1	1
433	мы встречаем	1	1
434	очень часто	2	1
435	когда мы	1	1
436	героев и	4	1
437	же самое	3	1
438	в числе	1	1
439	его с	1	1
440	бы он	1	1
441	той или	1	1
442	здесь же	1	1
443	протяжении всего	2	1
444	тот и	1	1
445	всегда в	1	1
446	здесь еще	3	1
447	для себя	1	1
448	приходит к	1	1
449	здесь изображается	1	1
450	он решает	1	1
451	и о	2	1
452	к будущему	2	1
453	свою очередь	1	1
454	значительной мере	1	1
455	эта борьба	1	1
456	и говорить	1	1
457	здесь не	2	1
458	в ее	1	1
459	формы и	1	1
460	и этим	1	1
461	в произведении	1	1
462	в пределах	5	1
463	так было	1	1
464	так в	1	1
465	вообще нет	1	1
466	и необходимости	1	1
467	смысле но	1	1
468	выражения и	1	1
469	и сам	1	1
470	в образе	4	1
471	по аналогии	2	1
472	в нескольких	1	1
473	не за	1	1
474	здесь он	1	1
475	те же	6	1
476	здесь как	1	1
477	особенно в	2	1
478	она была	1	1
479	отчасти в	1	1
480	том как	3	1
481	мы в	1	1
482	в эпоху	4	1
483	свободной и	1	1
484	из одного	1	1
485	и вообще	1	1
486	очень резко	1	1
487	с ним	4	1
488	к прошлому	1	1
489	но здесь	2	1
490	находится в	2	1
491	все его	4	1
492	все дело	1	1
493	в порядке	1	1
494	и должно	2	1
495	вот почему	1	1
496	и т.д	1	1
497	то они	1	1
498	его жизни	4	1
499	и исторический	1	1
500	влияние на	2	1
501	может не	1	1
502	времени в	7	1
503	в значительной	1	1
504	не выходит	1	1
505	как у	3	1
506	вопросу о	4	1
507	за эту	1	1
508	это имеет	1	1
509	что и	3	1
510	есть с	1	1
511	сил и	1	1
512	именно в	2	1
513	века и	2	1
514	для самого	1	1
515	в двух	2	1
516	его в	6	1
517	стиль в	1	1
518	ли он	1	1
519	из многих	1	1
520	как нечто	1	1
521	вопрос об	1	1
522	это же	1	1
523	где они	1	1
524	для всех	1	1
525	именно на	1	1
526	конечно не	4	1
527	с нею	1	1
528	литературы в	2	1
529	не можем	1	1
530	и они	3	1
531	вернуться к	1	1
532	час это	1	1
533	является не	1	1
534	важно подчеркнуть	1	1
535	а это	1	1
536	за счет	3	1
537	из них	8	1
538	свои силы	1	1
539	и их	4	1
540	прикреплены к	1	1
541	в одном	7	1
542	всего образ	1	1
543	всех событий	1	1
544	как его	2	1
545	но что	1	1
546	смерти и	4	1
547	не противоречит	1	1
548	в очень	1	1
549	широко пользуется	1	1
550	из приведенных	1	1
551	не были	2	1
552	имеет и	1	1
553	характерно для	1	1
554	еще и	1	1
555	и образов	2	1
556	на которые	1	1
557	объясняется тем	1	1
558	может жить	1	1
559	этого нового	2	1
560	объединяются тем	1	1
561	же функции	1	1
562	человек в	2	1
563	о чем	3	1
564	там где	2	1
565	на время	1	1
566	и силы	1	1
567	как говорит	1	1
568	если не	2	1
569	с помощью	3	1
570	в частности	5	1
571	здесь является	1	1
572	не знал	1	1
573	чумы и	1	1
574	в данном	2	1
575	наряду с	2	1
576	в той	2	1
577	в литературе	2	1
578	по существу	5	1
579	форма в	2	1
580	это значит	3	1
581	в состоянии	1	1
582	дан в	3	1
583	должно быть	5	1
584	бога и	2	1
585	в формах	1	1
586	направления в	1	1
587	о его	2	1
588	ни для	2	1
589	с большой	2	1
590	одновременно с	2	1
591	каждой из	1	1
592	это уже	1	1
593	и времени	6	1
594	п в	1	1
595	основаны на	1	1
596	котором он	1	1
597	это как	1	1
598	чтобы понять	1	1
599	но одновременно	1	1
600	особого рода	1	1
601	и все	6	1
602	у них	2	1
603	и события	1	1
604	такие слова	2	1
605	бы в	1	1
606	очень тонко	1	1
607	своих героев	1	1
608	нужно видеть	1	1
609	вообще в	1	1
610	является выражением	1	1
611	большой интерес	1	1
612	них и	1	1
613	речи об	1	1
614	этих вещей	1	1
615	не знает	2	1
616	состоит из	1	1
617	они как	1	1
618	мы здесь	1	1
619	но этот	1	1
620	которые всегда	1	1
621	одновременно и	1	1
622	ко всему	1	1
623	и еще	1	1
624	живого и	1	1
625	есть и	4	1
626	занимает в	1	1
627	возможности не	1	1
628	жизни и	8	1
629	но эти	3	1
630	сказать по	1	1
631	этой точки	1	1
632	из головы	1	1
633	так же	2	1
634	все что	2	1
635	и трагедии	1	1
636	они не	1	1
637	и идей	3	1
