N	2gram	Tiupa_Anal_3	FransuaR
119	и здесь	2	3
120	и т.д	2	3
121	все его	1	3
122	а также	2	3
123	между тем	5	3
124	в литературе	1	3
125	одной из	1	3
126	так что	1	3
127	уже не	5	3
128	что и	5	3
129	может быть	9	3
130	к которому	1	3
131	еще и	3	3
132	сказать что	2	3
133	там где	2	3
134	с помощью	1	3
135	связь с	2	3
136	к его	1	3
137	на эту	2	3
138	в первой	8	3
139	в связи	1	3
140	бы в	1	3
141	то что	2	3
142	самом деле	2	2
143	на самом	1	2
144	это игра	1	2
145	по преимуществу	2	2
146	на две	1	2
147	мы не	3	2
148	с другой	7	2
149	что они	3	2
150	как к	2	2
151	хотя и	2	2
152	когда он	2	2
153	и как	4	2
154	и хотя	1	2
155	бы и	2	2
156	с их	3	2
157	что она	2	2
158	и еще	1	2
159	не как	2	2
160	картины мира	4	2
161	но дело	1	2
162	в мире	5	2
163	его в	3	2
164	здесь как	1	2
165	в речевом	1	2
166	отражение в	1	2
167	из нее	1	2
168	с тем	2	2
169	в слове	5	2
170	он и	3	2
171	несмотря на	2	2
172	для него	6	2
173	в своей	1	2
174	с точки	2	2
175	лишь тем	1	2
176	далеки от	1	2
177	мир и	1	2
178	если бы	1	2
179	дело в	2	2
180	дело не	3	2
181	с одним	1	2
182	ему и	1	2
183	языков в	1	2
184	что на	1	2
185	похож на	1	2
186	той или	3	2
187	данном случае	3	2
188	только не	3	2
189	культуры и	1	2
190	картина мира	4	2
191	и сам	4	2
192	в борьбе	2	2
193	с ним	1	2
194	образом в	1	2
195	т.п в	1	2
196	хуторе близ	1	2
197	можно сказать	4	2
198	в значительной	2	2
199	отметить что	1	2
200	во всей	1	2
201	не тот	1	2
202	было бы	3	2
203	но с	2	2
204	что он	4	2
205	это не	2	2
206	уже в	3	2
207	на хуторе	1	2
208	ни одного	1	2
209	в известном	1	2
210	характерно что	1	2
211	в одном	4	2
212	к ним	1	2
213	как раз	7	2
214	для того	1	2
215	человека и	1	2
216	далеко не	4	2
217	говорит о	2	2
218	одной стороны	2	2
219	был в	1	2
220	его как	3	2
221	он становится	1	2
222	свое отражение	1	2
223	не может	2	2
224	о себе	2	2
225	вместе с	2	2
226	из которых	1	2
227	в данном	4	2
228	подлинное лицо	1	2
229	в точке	2	2
230	а не	9	2
231	хотя он	1	2
232	далеко за	1	2
233	с этой	1	2
234	но это	1	2
235	все же	4	2
236	и для	2	2
237	мира и	2	2
238	в эту	1	2
239	на языке	3	2
240	мертвые души	1	2
241	а в	10	2
242	между ними	1	2
243	другой стороны	5	2
244	от всех	1	2
245	к этому	3	2
246	как известно	1	1
247	роль этих	1	1
248	речь идет	1	1
249	говоря о	1	1
250	начинается с	1	1
251	того же	5	1
252	идет о	1	1
253	перед лицом	1	1
254	тем же	1	1
255	фольклора и	1	1
256	из самых	1	1
257	и развитие	1	1
258	включая и	1	1
259	при анализе	1	1
260	и себя	1	1
261	что между	1	1
262	вопрос о	1	1
263	он как	1	1
264	вступают в	1	1
265	на свою	1	1
266	и стилю	1	1
267	ему в	1	1
268	был еще	1	1
269	целого в	2	1
270	или иным	2	1
271	по этому	1	1
272	между собой	1	1
273	там и	1	1
274	как у	1	1
275	о смерти	3	1
276	таковы и	1	1
277	с отцом	1	1
278	одной общей	1	1
279	по отношению	7	1
280	в новом	2	1
281	себя в	4	1
282	одного и	3	1
283	это тот	1	1
284	как в	3	1
285	из уст	1	1
286	для всех	2	1
287	путь в	1	1
288	пределах одной	1	1
289	и точность	1	1
290	к обновлению	1	1
291	этом контексте	1	1
292	что по	4	1
293	ничего более	1	1
294	сливается с	1	1
295	не можем	1	1
296	та же	1	1
297	и у	1	1
298	этих моментов	2	1
299	из этих	3	1
300	казался мне	1	1
301	тому же	3	1
302	во многих	1	1
303	частности и	1	1
304	не следует	1	1
305	ключ к	3	1
306	они в	1	1
307	принадлежат и	1	1
308	состоит в	4	1
309	вечера на	1	1
310	и вот	2	1
311	в доме	1	1
312	свое время	2	1
313	подобно тому	3	1
314	без исключения	3	1
315	дистанции между	1	1
316	в нее	1	1
317	ни был	1	1
318	связанных с	1	1
319	те же	2	1
320	лишь в	5	1
321	художественный образ	1	1
322	это было	1	1
323	заключается в	1	1
324	с читателями	1	1
325	с другими	1	1
326	на почве	1	1
327	этом смысле	1	1
328	из первых	1	1
329	только одно	1	1
330	самом центре	1	1
331	о которых	2	1
332	выступает не	1	1
333	мира где	1	1
334	их как	1	1
335	место и	1	1
336	не всегда	3	1
337	его и	1	1
338	которой не	1	1
339	как целого	1	1
340	автора и	1	1
341	обратимся к	1	1
342	в один	1	1
343	хвалы или	1	1
344	и сейчас	1	1
345	известной степени	3	1
346	особенности же	1	1
347	книге в	1	1
348	место в	1	1
349	с политической	1	1
350	самого героя	1	1
351	в отличие	2	1
352	мысли и	1	1
353	бы мы	1	1
354	возвращение к	1	1
355	войти в	1	1
356	о двух	1	1
357	же мы	1	1
358	но они	2	1
359	и внешней	1	1
360	до известной	3	1
361	весь смысл	1	1
362	можно судить	1	1
363	и автор	1	1
364	с иными	2	1
365	на меня	2	1
366	под углом	1	1
367	народной жизни	1	1
368	в самой	1	1
369	слова как	1	1
370	образ представляется	1	1
371	при котором	1	1
372	и является	1	1
373	под названием	1	1
374	смысл этой	1	1
375	как будто	1	1
376	этом отношении	3	1
377	имени и	1	1
378	в стиле	1	1
379	и далее	1	1
380	представляется нам	2	1
381	уже о	1	1
382	не могут	1	1
383	могут быть	2	1
384	в категориях	1	1
385	героев и	1	1
386	его за	2	1
387	с полной	1	1
388	к тому	6	1
389	в наши	1	1
390	в полной	1	1
391	своего отца	1	1
392	и он	2	1
393	правда не	1	1
394	не ограничивается	1	1
395	отзывается в	1	1
396	его была	1	1
397	а затем	1	1
398	по определению	1	1
399	здесь не	3	1
400	события как	1	1
401	реальной действительности	1	1
402	нет никакой	1	1
403	без видимой	1	1
404	в себя	2	1
405	и самого	6	1
406	так в	3	1
407	его эстетическую	1	1
408	особенно в	1	1
409	живет в	1	1
410	мог бы	1	1
411	к первому	2	1
412	однако этот	1	1
413	является в	1	1
414	для этого	1	1
415	или иной	5	1
416	в глубине	2	1
417	строго говоря	1	1
418	существенно связаны	1	1
419	глубине души	1	1
420	в отдельных	1	1
421	романа а	1	1
422	должно было	1	1
423	на всех	1	1
424	тем или	2	1
425	от них	1	1
426	близ диканьки	1	1
427	этом ряду	2	1
428	и иных	1	1
429	как правило	5	1
430	подробностями и	1	1
431	внутренней стороны	1	1
432	известном смысле	1	1
433	и одновременно	1	1
434	всякого рода	1	1
435	тот же	1	1
436	речь о	1	1
437	дело с	3	1
438	из существеннейших	2	1
439	углом зрения	2	1
440	и так	1	1
441	у тебя	1	1
442	т.д в	1	1
443	бы ни	1	1
444	со всеми	2	1
445	к миру	1	1
446	со своим	1	1
447	с нею	2	1
448	да еще	1	1
449	вопроса о	2	1
450	действующего лица	2	1
451	в начале	6	1
452	или даже	1	1
453	все названные	1	1
454	ибо он	1	1
455	мы знаем	1	1
456	т.п все	1	1
457	одно из	1	1
458	слова в	1	1
459	литературу в	1	1
460	это верно	1	1
461	мы можем	2	1
462	каждый из	1	1
463	отличие от	2	1
464	тем что	2	1
465	нет в	1	1
466	лишь один	1	1
467	того что	1	1
468	границы и	1	1
469	военные действия	1	1
470	этом как	2	1
471	именно в	3	1
472	а именно	1	1
473	и прежде	2	1
474	души это	1	1
475	в предисловии	1	1
476	а с	1	1
477	в исконном	1	1
478	превращается в	1	1
479	отца в	1	1
480	чем речь	2	1
481	на этот	1	1
482	к живой	1	1
483	однако и	3	1
484	жизнь в	1	1
485	и фигура	1	1
486	занимает в	1	1
487	для их	1	1
488	его глазах	1	1
489	которой он	1	1
490	устного источника	1	1
491	очень часто	1	1
492	на фоне	1	1
493	о своих	2	1
494	я уже	1	1
495	независимо от	1	1
496	поскольку мы	1	1
497	и мир	1	1
498	новыми и	1	1
499	этой последней	1	1
500	есть на	1	1
501	в столь	1	1
502	первой строфе	3	1
503	тому как	2	1
504	в тех	2	1
505	указание на	2	1
506	с подлинной	1	1
507	существенных моментах	1	1
508	дело здесь	1	1
509	этого слова	2	1
510	в контексте	2	1
511	не забвение	1	1
512	большинстве своем	1	1
513	не будем	1	1
514	и тогда	1	1
515	какой бы	1	1
516	в книге	1	1
517	слово здесь	1	1
518	это уже	1	1
519	и от	2	1
520	в пределе	1	1
521	от него	1	1
522	тем более	1	1
523	уже неоднократно	1	1
524	и отвечает	1	1
525	ее в	1	1
526	же в	2	1
527	но если	1	1
528	по поводу	3	1
529	здесь только	1	1
530	может и	1	1
531	не знает	1	1
532	и только	1	1
533	только как	1	1
534	их с	1	1
535	по причине	1	1
536	имена в	2	1
537	отношению к	7	1
538	из этого	1	1
539	в свое	2	1
540	самом начале	1	1
541	жизни и	1	1
542	но еще	1	1
543	а того	1	1
544	как на	1	1
545	гораздо более	2	1
