N	2gram	Bakhtin_Pr_5	Myslijsy
552	но слово	1	1
553	это слово	4	1
554	же было	1	1
555	другой но	1	1
556	для другого	2	1
557	уже и	2	1
558	доказать что	1	1
559	раз как	1	1
560	зрение и	1	1
561	степени как	1	1
562	к себе	18	1
563	теперь когда	2	1
564	да рядом	1	1
565	и сам	7	1
566	про себя	2	1
567	его за	4	1
568	отличается от	1	1
569	и другой	1	1
570	к тому	6	1
571	бы он	2	1
572	целого то	1	1
573	слова с	2	1
574	и слияние	1	1
575	где он	4	1
576	него как	1	1
577	в применении	1	1
578	тем с	1	1
579	и самое	2	1
580	как мы	8	1
581	он вовсе	1	1
582	здесь не	1	1
583	без всякого	2	1
584	из приведенных	1	1
585	еще меньше	1	1
586	не говорит	1	1
587	мы наблюдаем	1	1
588	его самого	1	1
589	в собственных	1	1
590	на нее	2	1
591	времени и	2	1
592	больше в	1	1
593	здесь как	1	1
594	во многом	1	1
595	сознания и	4	1
596	собою что	1	1
597	что дело	1	1
598	по сравнению	1	1
599	в слоге	1	1
600	на них	7	1
601	был не	1	1
602	другого и	3	1
603	в содержании	1	1
604	с человеком	3	1
605	все его	4	1
606	со всех	1	1
607	каждый раз	1	1
608	приближается к	1	1
609	именно с	1	1
610	и та	2	1
611	никак не	1	1
612	что каждый	1	1
613	мысли мы	1	1
614	подобные же	1	1
615	любви к	1	1
616	самому себе	1	1
617	нельзя ни	1	1
618	переходит в	2	1
619	во втором	1	1
620	на одном	1	1
621	его мысль	4	1
622	все в	1	1
623	даже для	1	1
624	ее как	3	1
625	в ту	1	1
626	слов и	3	1
627	слиянию с	1	1
628	не знаю	2	1
629	как она	1	1
630	большей или	1	1
631	к нему	13	1
632	что здесь	1	1
633	но так	3	1
634	но с	1	1
635	по трем	1	1
636	для себя	7	1
637	и быть	1	1
638	о другом	4	1
639	обращаться к	5	1
640	в стороне	1	1
641	бы его	3	1
642	вот все	1	1
643	приводило его	1	1
644	тому какое	1	1
645	между этими	1	1
646	со всеми	3	1
647	человека с	3	1
648	же и	4	1
649	конечно не	2	1
650	в большинстве	2	1
651	большинстве случаев	2	1
652	свой собственный	1	1
653	совсем другое	2	1
654	не для	1	1
655	давно уже	1	1
656	с собою	5	1
657	не о	4	1
658	только с	3	1
659	ему а	1	1
660	каждый из	2	1
661	они становятся	1	1
662	к самому	5	1
663	этот последний	1	1
664	в особенности	1	1
665	в другой	1	1
666	не были	1	1
667	его мысли	2	1
668	и человека	1	1
669	с другим	13	1
670	силы но	1	1
671	здесь к	1	1
672	что человек	1	1
673	по своим	1	1
674	а именно	1	1
675	человека а	1	1
676	и прежде	4	1
677	или меньшей	1	1
678	на которые	1	1
679	предмет и	1	1
680	что будет	1	1
681	слияния с	1	1
682	предмет на	1	1
683	образ мы	1	1
684	ей не	1	1
685	стремится к	6	1
686	на друга	2	1
687	долго и	1	1
688	же точно	1	1
689	что из	1	1
690	и слово	8	1
691	очень часто	2	1
692	слиянию двух	1	1
693	не видит	1	1
694	уже давно	1	1
695	теперь он	2	1
696	чувствуем что	1	1
697	эти слова	3	1
698	некоторые из	1	1
699	со словом	3	1
700	какого бы	1	1
701	к своему	5	1
702	не знал	2	1
703	весь ряд	1	1
704	если оно	1	1
705	в той	4	1
706	прорывается в	1	1
707	что же	7	1
708	это его	1	1
709	в первой	1	1
710	как средство	1	1
711	ни одно	1	1
712	к чему	1	1
713	вследствие такого	1	1
714	нам еще	1	1
715	с этой	2	1
716	положении и	1	1
717	этом случае	1	1
718	что тогда	1	1
719	сплошь да	1	1
720	чтобы сделать	1	1
721	за неимением	1	1
722	от нас	1	1
723	но для	2	1
724	своей последующей	1	1
725	его внутренняя	2	1
726	это уже	2	1
727	относятся друг	1	1
728	может но	1	1
729	это как	3	1
730	человек и	4	1
731	сливаясь с	1	1
732	и совершенно	1	1
733	тем более	1	1
734	с резкими	1	1
735	необходимое для	1	1
736	что касается	1	1
737	в большей	1	1
738	на одно	2	1
739	есть уже	1	1
740	бы на	1	1
741	того времени	2	1
742	не я	1	1
743	своих мыслей	1	1
744	что слова	1	1
745	здесь только	1	1
746	его к	3	1
747	может и	1	1
748	слово в	2	1
749	но эта	2	1
750	из тех	1	1
751	на который	1	1
752	в последнем	2	1
753	который не	1	1
754	выборе между	1	1
755	время не	3	1
756	в заключение	1	1
757	об этих	1	1
758	форму мы	1	1
759	ни на	2	1
760	другие так	1	1
761	как слово	1	1
762	в своих	1	1
763	в процессе	1	1
764	и ни	2	1
765	им и	3	1
