N	2gram	Ircho_Kome_1	Problemy
441	в области	2	1
442	может показаться	1	1
443	это два	1	1
444	да рядом	1	1
445	мы найдем	2	1
446	типа который	1	1
447	последнее слово	1	1
448	человека в	1	1
449	всего в	3	1
450	значительной степени	1	1
451	и другим	1	1
452	его с	1	1
453	уже на	1	1
454	наш герой	1	1
455	слов но	2	1
456	не делает	1	1
457	того чтобы	1	1
458	как один	1	1
459	данном случае	1	1
460	от времени	1	1
461	с самого	1	1
462	идет речь	1	1
463	роль в	1	1
464	если они	2	1
465	собой в	1	1
466	отсюда и	1	1
467	иногда в	1	1
468	еще в	5	1
469	высказывание из	1	1
470	это только	1	1
471	в последней	1	1
472	один человек	1	1
473	с человеком	1	1
474	люди по	1	1
475	каждый раз	1	1
476	в драматическом	1	1
477	после того	3	1
478	все его	1	1
479	в значительной	1	1
480	книге об	1	1
481	от него	1	1
482	три раза	1	1
483	или иначе	1	1
484	ибо и	1	1
485	отметить что	1	1
486	быть даже	2	1
487	в пародийном	1	1
488	наконец в	1	1
489	ее как	1	1
490	и она	1	1
491	в литературе	1	1
492	известно что	4	1
493	один из	5	1
494	в двух	1	1
495	действие в	1	1
496	для себя	2	1
497	не видеть	1	1
498	в стороне	1	1
499	должен был	1	1
500	в большом	2	1
501	с одной	3	1
502	именно на	2	1
503	в эти	2	1
504	и у	3	1
505	очень существенное	1	1
506	своим собственным	1	1
507	отнести к	1	1
508	обстоит дело	1	1
509	следует отметить	1	1
510	правда к	1	1
511	к своим	1	1
512	никто не	1	1
513	всяком случае	2	1
514	среди которых	1	1
515	ее не	1	1
516	может служить	1	1
517	которые могут	1	1
518	даже и	1	1
519	и придают	1	1
520	что могло	1	1
521	из двух	1	1
522	одной стороны	3	1
523	нас перед	1	1
524	со стороны	2	1
525	даже не	2	1
526	границу между	1	1
527	его себе	1	1
528	именно в	4	1
529	по своим	1	1
530	к которому	3	1
531	в низком	1	1
532	только один	2	1
533	было и	1	1
534	а с	1	1
535	и др	1	1
536	в живых	1	1
537	ориентированы на	1	1
538	в комическом	1	1
539	для решения	1	1
540	в соответствии	1	1
541	что им	1	1
542	опять же	2	1
543	которых мы	2	1
544	на весь	1	1
545	человек есть	1	1
546	него не	1	1
547	совершенно очевидно	1	1
548	в малейшей	1	1
549	именно поэтому	1	1
550	все более	3	1
551	в кости	1	1
552	и особенно	4	1
553	и потому	1	1
554	как это	3	1
555	отрывок из	1	1
556	знаем о	1	1
557	словом это	1	1
558	автора в	1	1
559	слова о	2	1
560	пародией на	3	1
561	к действительности	1	1
562	в тех	3	1
563	в форме	2	1
564	в каком-нибудь	1	1
565	как целое	1	1
566	как две	1	1
567	в это	1	1
568	и формы	2	1
569	сплошь да	1	1
570	с большой	1	1
571	в книге	1	1
572	не знаем	1	1
573	мира и	1	1
574	а к	2	1
575	обращается к	1	1
576	его поведение	1	1
577	к этой	1	1
578	конце концов	4	1
579	но зато	1	1
580	ни было	2	1
581	могли быть	2	1
582	по поводу	4	1
583	ты не	1	1
584	в свою	2	1
585	с ней	1	1
586	в частности	3	1
587	сократа в	1	1
588	по одному	2	1
589	из своей	2	1
590	на это	1	1
591	а может	1	1
592	в еще	1	1
593	в своих	2	1
594	и эта	1	1
595	это в	1	1
596	к этому	4	1
597	как на	1	1
598	в таком	1	1
599	в роли	1	1
