N	2gram	Vygotskiy__6	KFilosof
233	его на	1	2
234	этих предметов	1	2
235	разве не	1	2
236	что за	1	2
237	это есть	3	2
238	в это	1	2
239	этого слова	2	2
240	которой он	1	2
241	отсюда следует	1	2
242	он имеет	2	2
243	потому что	22	2
244	но всегда	1	2
245	отношении к	3	2
246	его к	1	2
247	но этот	1	2
248	всякий предмет	2	2
249	к этому	1	2
250	смысле слова	1	1
251	осознанно и	1	1
252	ту же	3	1
253	научного и	2	1
254	функции в	1	1
255	и через	1	1
256	бы для	1	1
257	показать что	5	1
258	тем же	1	1
259	в чисто	1	1
260	и до	1	1
261	что эти	1	1
262	исходит из	2	1
263	видеть в	1	1
264	мышления но	2	1
265	в зависимости	5	1
266	отношения к	3	1
267	мы уже	2	1
268	той же	4	1
269	суждения но	1	1
270	смысле можно	1	1
271	бы что	1	1
272	что уже	2	1
273	его только	1	1
274	оба эти	3	1
275	совпадает с	4	1
276	вся система	2	1
277	и ее	1	1
278	и он	1	1
279	и иначе	1	1
280	быть понято	1	1
281	мысли и	2	1
282	в различных	1	1
283	связи между	6	1
284	в нашем	4	1
285	и значении	1	1
286	которых как	1	1
287	само это	1	1
288	вообще как	1	1
289	него с	1	1
290	не просто	1	1
291	и предметами	1	1
292	в истории	1	1
293	с этим	4	1
294	от до	1	1
295	выйти из	1	1
296	понятием как	3	1
297	нам остается	2	1
298	как вокруг	1	1
299	относятся к	1	1
300	представлено как	1	1
301	хотя и	3	1
302	и наконец	2	1
303	не являются	2	1
304	и к	6	1
305	в действительности	1	1
306	в этот	1	1
307	и полностью	2	1
308	в первом	4	1
309	за собой	3	1
310	поэтому он	2	1
311	в самом	8	1
312	как понятие	2	1
313	в которой	7	1
314	другого как	1	1
315	в известном	1	1
316	предметов и	1	1
317	ее как	1	1
318	в мышлении	6	1
319	научных и	7	1
320	на то	4	1
321	если он	2	1
322	в конкретном	1	1
323	их развития	5	1
324	в соответствующей	2	1
325	эту мысль	1	1
326	на его	3	1
327	к выводу	1	1
328	что она	1	1
329	главным образом	1	1
330	по самому	2	1
331	всех остальных	1	1
332	а просто	1	1
333	единство в	1	1
334	нее и	1	1
335	эта последняя	1	1
336	отношений между	10	1
337	оно должно	1	1
338	в понятии	4	1
339	понятиями но	2	1
340	моментом и	1	1
341	содержит в	1	1
342	их в	1	1
343	и по	3	1
344	на этом	4	1
345	возможно это	1	1
346	т.е от	1	1
347	конца и	1	1
348	том же	5	1
349	этим самым	2	1
350	об этом	1	1
351	связанных с	1	1
352	и с	1	1
353	предположение что	1	1
354	в единую	1	1
355	это было	1	1
356	т.е из	1	1
357	может стать	1	1
358	обобщения уже	1	1
359	не совпадает	2	1
360	всю свою	2	1
361	может действительно	1	1
362	должен был	3	1
363	между отдельными	3	1
364	который по	1	1
365	бы совершенно	2	1
366	это положение	1	1
367	все равно	1	1
368	нашего исследования	5	1
369	сегодняшний день	2	1
370	несмотря на	2	1
371	движение по	3	1
372	чем в	2	1
373	не мог	1	1
374	в этих	2	1
375	оперировать с	1	1
376	другим и	2	1
377	к моему	1	1
378	заключать в	1	1
379	лежат в	2	1
380	он должен	4	1
381	еще нечто	1	1
382	которого является	2	1
383	к предмету	6	1
384	цели и	1	1
385	понятием и	2	1
386	понятий и	10	1
387	не путем	1	1
388	значение для	3	1
389	совершенно иначе	1	1
390	но он	2	1
391	новое и	1	1
392	и очень	1	1
393	сознании в	1	1
394	на один	1	1
395	вообще невозможно	1	1
396	в отношении	10	1
397	играть в	1	1
398	она не	2	1
399	что ему	1	1
400	для каждого	2	1
401	мысли в	4	1
402	одна из	1	1
403	например что	1	1
404	к другим	11	1
405	но только	2	1
406	не могло	2	1
407	при установлении	1	1
408	для всего	1	1
409	это с	1	1
410	только не	3	1
411	через него	1	1
412	которые могут	1	1
413	поскольку оно	1	1
414	находятся в	1	1
415	впрочем в	1	1
416	по своей	3	1
417	самому своему	1	1
418	вместо того	2	1
419	к этим	1	1
420	и теперь	1	1
421	до того	3	1
422	факта что	1	1
423	к таким	2	1
424	в живой	1	1
425	в специальном	1	1
426	есть только	1	1
427	и всех	1	1
428	зависимости от	5	1
429	отличается от	3	1
430	к тому	10	1
431	места но	1	1
432	имеет место	2	1
433	данной области	1	1
434	оно может	1	1
435	как таковым	1	1
436	осуществляется это	1	1
437	своего развития	4	1
438	если мы	2	1
439	и входит	1	1
440	и о	1	1
441	что все	5	1
442	свою очередь	1	1
443	и от	2	1
444	но мы	3	1
445	она только	1	1
446	приводит к	6	1
447	а должен	1	1
448	как с	2	1
449	на том	2	1
450	только через	1	1
451	не с	2	1
452	мы только	1	1
453	может строить	1	1
454	мог бы	3	1
455	этой мысли	1	1
456	подойти к	1	1
457	можно только	2	1
458	длинный путь	1	1
459	остается только	1	1
460	от определенного	1	1
461	собой и	1	1
462	в настоящее	1	1
463	и даже	1	1
464	образом в	3	1
465	находится в	1	1
466	эта действительность	1	1
467	на все	1	1
468	на закон	1	1
469	настоящее время	1	1
470	второй половине	1	1
471	не содержит	1	1
472	не стоит	1	1
473	можно сказать	6	1
474	в значительной	2	1
475	мы делаем	1	1
476	ни на	1	1
477	и во	1	1
478	он его	1	1
479	и новое	1	1
480	связь между	4	1
481	одном случае	1	1
482	в переживании	1	1
483	во втором	3	1
484	когда оно	2	1
485	нуждается в	3	1
486	себя но	1	1
487	и можно	1	1
488	даже для	1	1
489	уже во	1	1
490	не знаю	1	1
491	в лучшем	1	1
492	имеет места	1	1
493	содержание но	1	1
494	это приводит	1	1
495	значит что	1	1
496	предмета и	2	1
497	один из	3	1
498	содержится в	5	1
499	но с	2	1
500	мышление есть	1	1
501	мы видим	7	1
502	нашего мышления	2	1
503	человека все	1	1
504	а только	2	1
505	но между	1	1
506	не можем	1	1
507	и современная	1	1
508	только на	2	1
509	только тогда	4	1
510	различия в	2	1
511	то только	1	1
512	в данной	1	1
513	только к	3	1
514	не для	1	1
515	смысле этого	1	1
516	так как	10	1
517	ее не	1	1
518	друг друга	4	1
519	если оно	1	1
520	мы можем	9	1
521	мы обозначаем	1	1
522	но уже	1	1
523	другом в	2	1
524	как раз	6	1
525	они будут	1	1
526	и перенос	1	1
527	к той	1	1
528	для решения	3	1
529	где есть	1	1
530	к совершенно	1	1
531	и теоретически	2	1
532	и из	1	1
533	с другим	1	1
534	до этого	1	1
535	здесь в	1	1
536	только путем	1	1
537	во второй	2	1
538	и др	2	1
539	и затем	1	1
540	противоречие между	1	1
541	понятий или	1	1
542	возможно там	1	1
543	не решает	2	1
544	и своего	2	1
545	другом случае	1	1
546	конечно только	1	1
547	зависит от	3	1
548	понятие о	2	1
549	своей структуре	1	1
550	что мы	11	1
551	действия в	1	1
552	всю полноту	1	1
553	нашей мысли	3	1
554	отношение ко	1	1
555	эти слова	1	1
556	вместе с	7	1
557	к его	2	1
558	путь от	1	1
559	мы говорим	2	1
560	что именно	2	1
561	из которых	1	1
562	над ним	1	1
563	ко всякому	1	1
564	когда мы	6	1
565	это различие	1	1
566	самого себя	1	1
567	и всей	1	1
568	синтеза и	1	1
569	лежит в	3	1
570	том смысле	2	1
571	этого факта	2	1
572	по уже	1	1
573	лучшем случае	1	1
574	же самое	6	1
575	остается в	2	1
576	должны быть	1	1
577	совершается и	1	1
578	одного и	4	1
579	в суждениях	1	1
580	к пониманию	1	1
581	при таком	1	1
582	не существует	1	1
583	эта задача	1	1
584	по принципу	3	1
585	но отнюдь	1	1
586	когда он	2	1
587	больше и	1	1
588	совершенно иной	1	1
589	мы должны	3	1
590	сторона этой	1	1
591	не непосредственно	1	1
592	только что	2	1
593	могли быть	1	1
594	будет иным	2	1
595	ими так	2	1
596	между ними	7	1
597	с ней	3	1
598	поэтому мы	2	1
599	была бы	2	1
600	в иной	2	1
601	того же	7	1
602	одновременно и	1	1
603	первом случае	3	1
604	конкретного и	2	1
605	имеет не	1	1
606	самое что	1	1
607	логических отношений	3	1
608	она исходит	1	1
609	включает в	1	1
610	но эти	1	1
611	ее в	2	1
612	т.е как	1	1
613	это в	2	1
614	это понятие	1	1
615	им и	1	1
616	все что	1	1
617	они не	4	1
618	ибо это	1	1
