N	2gram	Vygotskiy__5	Stilisti
113	в каждом	2	4
114	самого начала	3	4
115	на него	1	4
116	у нас	4	4
117	но все	2	4
118	всего в	1	4
119	так называемые	1	4
120	к тому	8	4
121	той или	2	4
122	на это	1	4
123	свою очередь	1	4
124	с самого	3	4
125	если бы	11	4
126	в словах	2	4
127	о том	10	4
128	можно сказать	2	4
129	мы показали	1	4
130	все время	20	4
131	того что	8	4
132	один из	5	4
133	мы видим	8	4
134	мы увидим	9	4
135	в качестве	2	4
136	если мы	16	4
137	вопроса о	2	4
138	точка зрения	1	4
139	были бы	1	4
140	связаны с	1	4
141	не просто	1	4
142	а с	5	4
143	то есть	13	4
144	не что	2	4
145	все это	2	4
146	не существует	3	4
147	бы в	5	4
148	природы или	1	4
149	так же	13	4
150	отношения к	2	3
151	на самом	2	3
152	еще не	5	3
153	видели что	1	3
154	ответ на	5	3
155	нет и	1	3
156	или иное	1	3
157	построения и	1	3
158	перед нами	2	3
159	хотя и	1	3
160	та же	1	3
161	что всякое	4	3
162	не к	1	3
163	и вот	2	3
164	их в	1	3
165	языком и	1	3
166	заключает в	4	3
167	об этом	3	3
168	это не	3	3
169	может стать	1	3
170	не мог	1	3
171	том что	21	3
172	что такое	1	3
173	бы мы	3	3
174	необходимо чтобы	1	3
175	в разных	1	3
176	связь и	1	3
177	связи с	2	3
178	т.п и	1	3
179	чрезвычайно важно	1	3
180	да и	1	3
181	что оно	6	3
182	в виду	4	3
183	в ее	3	3
184	то или	1	3
185	что у	3	3
186	мы в	1	3
187	и здесь	6	3
188	и поэтому	3	3
189	не имеем	2	3
190	связь между	2	3
191	нуждается в	1	3
192	то мы	1	3
193	жизни и	6	3
194	конечно не	1	3
195	только на	4	3
196	из них	2	3
197	его и	1	3
198	не так	1	3
199	представить себе	2	3
200	в котором	2	3
201	в одном	2	3
202	содержание и	4	3
203	но что	1	3
204	внешнее выражение	1	3
205	от того	4	3
206	что слова	1	3
207	что и	3	3
208	и даже	2	3
209	и эта	2	3
210	мы легко	1	3
211	конце концов	2	3
212	и уже	3	3
213	если не	1	3
214	ни на	1	3
215	этого слова	1	3
216	как только	4	3
217	этом случае	2	3
218	в целом	5	3
219	как таковой	1	3
220	в начале	1	3
221	но для	1	3
222	и для	6	3
223	для нас	3	3
224	и все	4	3
225	главным образом	1	3
226	между ними	2	3
227	не знает	2	3
228	сказать что	9	3
229	к полному	1	2
230	мы имели	1	2
231	нас не	2	2
232	что эти	2	2
233	мы имеем	8	2
234	всех его	1	2
235	вопрос о	3	2
236	для наших	1	2
237	как не	1	2
238	и он	2	2
239	между собой	2	2
240	иное как	2	2
241	но не	7	2
242	и указывает	1	2
243	только потому	1	2
244	очевидно что	2	2
245	иметь дело	1	2
246	отношение к	1	2
247	себе и	2	2
248	форме и	1	2
249	как в	3	2
250	и нет	1	2
251	переживания и	1	2
252	целый ряд	3	2
253	материалом и	1	2
254	выражение лица	2	2
255	ни один	2	2
256	представляет собой	1	2
257	все эти	2	2
258	чуть ли	1	2
259	тому же	1	2
260	этот процесс	1	2
261	слово это	1	2
262	уяснить себе	1	2
263	происходит как	2	2
264	по своему	1	2
265	одной и	2	2
266	человека в	3	2
267	ясно что	6	2
268	есть не	4	2
269	бы нам	1	2
270	с этим	2	2
271	немедленно же	2	2
272	в жизни	1	2
273	но мы	2	2
274	нашего исследования	1	2
275	при которых	1	2
276	в этих	3	2
277	и при	2	2
278	в своей	4	2
279	в отношении	2	2
280	что вся	1	2
281	мы говорили	4	2
282	в которых	2	2
283	но эта	1	2
284	которые в	1	2
285	однако в	1	2
286	и форма	1	2
287	существует и	1	2
288	для каждого	1	2
289	и форму	1	2
290	ее с	1	2
291	своего героя	2	2
292	в основе	7	2
293	в нас	13	2
294	что иное	2	2
295	каждый из	1	2
296	смысл его	1	2
297	эти три	2	2
298	этом отношении	3	2
299	в каком	3	2
300	перед ним	1	2
301	конечно только	1	2
302	все то	2	2
303	ли не	2	2
304	не есть	4	2
305	здесь не	1	2
306	и когда	9	2
307	с собой	1	2
308	из двух	3	2
309	времени и	3	2
310	не с	2	2
311	подойти к	1	2
312	быть может	1	2
313	и вообще	1	2
314	что перед	1	2
315	в значительной	1	2
316	к нему	1	2
317	находит свое	2	2
318	в него	4	2
319	видим что	3	2
320	как например	2	2
321	в том	27	2
322	тот же	3	2
323	одной из	1	2
324	что он	17	2
325	в какой	1	2
326	это же	2	2
327	или даже	1	2
328	в душе	2	2
329	глаза и	1	2
330	для него	3	2
331	литературное произведение	1	2
332	заметить что	1	2
333	тем что	6	2
334	даже и	2	2
335	и эту	1	2
336	еще и	1	2
337	об экономии	1	2
338	больше и	1	2
339	связано с	1	2
340	не было	1	2
341	до конца	2	2
342	всю совокупность	1	2
343	равно как	1	2
344	нет ничего	1	2
345	и потому	5	2
346	из которых	4	2
347	и переживания	1	2
348	смысле этого	1	2
349	которое не	1	2
350	в первой	1	2
351	должно быть	2	2
352	материал для	2	2
353	останавливаться на	1	2
354	сих пор	5	2
355	но это	1	2
356	мы найдем	4	2
357	или в	6	2
358	на первый	2	2
359	нам придется	2	2
360	у них	1	2
361	и ни	2	2
362	ни к	1	2
363	язык который	1	2
364	несмотря на	5	2
365	этот вопрос	4	2
366	в частности	4	2
367	к этому	3	2
368	что то	1	2
369	в своих	5	2
370	гораздо более	2	2
371	смысле слова	1	1
372	ту же	2	1
373	одним из	1	1
374	же как	2	1
375	художественного произведения	3	1
376	который можно	1	1
377	чего не	1	1
378	и до	2	1
379	бы к	1	1
380	собственном смысле	1	1
381	весь внешний	1	1
382	и яснее	1	1
383	в их	3	1
384	те времена	1	1
385	из всех	1	1
386	например в	1	1
387	первой и	1	1
388	если я	2	1
389	для своего	1	1
390	при анализе	1	1
391	до крайности	1	1
392	которую мы	2	1
393	бы что	1	1
394	оба эти	2	1
395	в сущности	12	1
396	совпадает с	1	1
397	х годов	1	1
398	с нашими	1	1
399	животного царства	1	1
400	себе что	1	1
401	того же	2	1
402	в каждой	3	1
403	реальной жизни	1	1
404	которые оно	1	1
405	это возможно	1	1
406	мы начинаем	1	1
407	в чем	1	1
408	но как	1	1
409	и другие	3	1
410	внимание именно	1	1
411	не то	1	1
412	к которой	1	1
413	если в	1	1
414	конечном счете	1	1
415	и никак	1	1
416	мы сейчас	3	1
417	дело со	1	1
418	значение имеет	1	1
419	теперь не	1	1
420	настроения и	1	1
421	к сожалению	1	1
422	относится к	1	1
423	принципом при	1	1
424	и читатель	2	1
425	в собственном	1	1
426	там где	4	1
427	как говорит	4	1
428	в одной	2	1
429	дает нам	1	1
430	скажем что	1	1
431	в своем	6	1
432	как нам	1	1
433	и различные	1	1
434	и где	1	1
435	и есть	5	1
436	между теми	1	1
437	когда он	5	1
438	или несогласие	1	1
439	не являются	1	1
440	более или	1	1
441	себе не	2	1
442	является выражением	1	1
443	организма на	1	1
444	увидим что	9	1
445	от этого	1	1
446	именно эта	2	1
447	то в	1	1
448	за собой	1	1
449	согласие или	2	1
450	с той	2	1
451	однако мы	1	1
452	в литературном	1	1
453	чем больше	3	1
454	он в	2	1
455	из этих	3	1
456	осуществляется в	2	1
457	были связаны	1	1
458	что так	1	1
459	еще один	2	1
460	остановиться на	1	1
461	имеем в	1	1
462	увидим то	1	1
463	в наших	1	1
464	данного речевого	1	1
465	все они	1	1
466	и если	6	1
467	в звуковом	1	1
468	действие и	3	1
469	время и	1	1
470	был только	1	1
471	он не	3	1
472	о которой	1	1
473	наши чувства	1	1
474	при виде	1	1
475	первой части	1	1
476	он должен	8	1
477	в художественном	1	1
478	этого вопроса	1	1
479	не как	3	1
480	в силу	3	1
481	сказал что	1	1
482	можно даже	1	1
483	но вместе	1	1
484	на этом	6	1
485	так например	3	1
486	на то	17	1
487	в основу	4	1
488	составной частью	1	1
489	этим самым	1	1
490	могла бы	1	1
491	факт что	6	1
492	он просто	1	1
493	в другом	3	1
494	характер в	1	1
495	и второй	1	1
496	на протяжении	1	1
497	образом если	2	1
498	искусства в	2	1
499	живых людей	1	1
500	о художественной	1	1
501	должен был	4	1
502	литературном произведении	1	1
503	обычно и	1	1
504	том насколько	1	1
505	за ним	1	1
506	но уже	1	1
507	он является	2	1
508	нет в	2	1
509	к которым	2	1
510	свое начало	1	1
511	с этой	2	1
512	во внимание	5	1
513	и вне	1	1
514	встречей с	1	1
515	и того	2	1
516	одного и	2	1
517	лучше всего	1	1
518	он конечно	1	1
519	мысли что	1	1
520	вопроса об	1	1
521	или менее	1	1
522	мы попытаемся	1	1
523	нашего переживания	1	1
524	предметом изучения	1	1
525	бы на	2	1
526	с областью	1	1
527	в любом	1	1
528	просто и	2	1
529	этого необходимо	2	1
530	мы замечаем	1	1
531	в следующем	1	1
532	это только	3	1
533	по сравнению	4	1
534	и средством	1	1
535	одним и	3	1
536	то для	1	1
537	оказывается что	1	1
538	жизни с	1	1
539	мы теперь	1	1
540	слов то	1	1
541	мнения и	1	1
542	страха и	1	1
543	по крайней	1	1
544	и эти	1	1
545	речи в	1	1
546	как велико	1	1
547	как действительное	2	1
548	стоит только	5	1
549	по себе	7	1
550	даже в	1	1
551	заставляет его	1	1
552	и вся	3	1
553	в одно	1	1
554	произведения и	1	1
555	нет никакого	1	1
556	этих трех	1	1
557	на один	1	1
558	если и	1	1
559	нашем сознании	1	1
560	не менее	1	1
561	но они	1	1
562	это чувство	1	1
563	что эта	4	1
564	с которой	2	1
565	она не	1	1
566	и ясно	2	1
567	с теми	3	1
568	в русской	1	1
569	как изменяется	1	1
570	тогда когда	1	1
571	того как	2	1
572	одна из	3	1
573	вкладывается в	1	1
574	каждый день	1	1
575	благодаря тому	1	1
576	и искусство	1	1
577	мы все	6	1
578	лицо на	1	1
579	иметь в	3	1
580	к такому	1	1
581	о той	1	1
582	только не	5	1
583	это мы	1	1
584	говорит один	1	1
585	находятся в	3	1
586	его структуры	1	1
587	свои и	1	1
588	и теперь	1	1
589	бы по	2	1
590	ничто не	1	1
591	тон и	1	1
592	нам надо	1	1
593	входят в	2	1
594	доказать что	1	1
595	есть к	1	1
596	к таким	1	1
597	и оно	1	1
598	не могут	3	1
599	конструкции и	1	1
600	существует между	5	1
601	и другой	1	1
602	должны быть	1	1
603	содержанием и	1	1
604	одну и	1	1
605	для его	1	1
606	несколько лиц	1	1
607	я чувствую	1	1
608	что при	3	1
609	в работах	1	1
610	если же	2	1
611	почти на	2	1
612	любовь в	2	1
613	должен быть	2	1
614	большей части	1	1
615	оно может	1	1
616	что для	1	1
617	уже через	1	1
618	и о	3	1
619	а затем	2	1
620	без всякого	1	1
621	там оно	1	1
622	это еще	1	1
623	которая могла	1	1
624	которые все	1	1
625	можем подвести	1	1
626	как по	1	1
627	которая заложена	1	1
628	за пределами	1	1
629	мысль о	4	1
630	что всякая	4	1
631	можно сделать	1	1
632	уже с	1	1
633	в произведении	1	1
634	с кем-нибудь	1	1
635	котором мы	3	1
636	целым рядом	1	1
637	поэтому мы	1	1
638	нам остается	1	1
639	не трудно	1	1
640	наши переживания	1	1
641	в действиях	1	1
642	здесь нет	1	1
643	в себя	2	1
644	или на	2	1
645	которых это	1	1
646	к самой	1	1
647	мы пытаемся	2	1
648	еще в	2	1
649	когда в	2	1
650	показать как	4	1
651	в которые	1	1
652	понятно что	2	1
653	является в	2	1
654	для этого	9	1
655	героя нужно	1	1
656	может в	1	1
657	не найдем	2	1
658	и начало	1	1
659	наконец он	1	1
660	каждый раз	1	1
661	именно потому	3	1
662	другом месте	1	1
663	столь же	1	1
664	мы убедимся	1	1
665	сила которая	1	1
666	и та	2	1
667	никак не	6	1
668	и что	23	1
669	вразрез с	1	1
670	становится уже	1	1
671	к действительности	1	1
672	мог бы	2	1
673	и во	1	1
674	образом мы	3	1
675	в конечном	1	1
676	всего на	1	1
677	конечно это	1	1
678	в переживании	1	1
679	между тем	1	1
680	этих различных	1	1
681	нужны только	1	1
682	противоречия и	1	1
683	это сделать	1	1
684	сильнее и	1	1
685	крайней мере	1	1
686	вслед за	1	1
687	места и	2	1
688	в каких	1	1
689	наконец в-третьих	1	1
690	и дает	1	1
691	обе эти	2	1
692	говорить не	1	1
693	которым мы	1	1
694	с ними	1	1
695	дело с	5	1
696	говорили выше	2	1
697	в вопросе	1	1
698	и действительно	1	1
699	и легче	1	1
700	что нам	3	1
701	на несколько	1	1
702	между этими	1	1
703	русской литературе	1	1
704	сам собой	1	1
705	в эти	1	1
706	наших целей	1	1
707	так что	3	1
708	и событий	1	1
709	не можем	4	1
710	иного решения	2	1
711	чтобы он	1	1
712	в нашей	2	1
713	в виде	1	1
714	его с	2	1
715	сознание как	1	1
716	здесь же	1	1
717	сделать то	1	1
718	не из	1	1
719	каким образом	2	1
720	речь в	2	1
721	что вообще	1	1
722	этого процесса	1	1
723	при помощи	1	1
724	по отношению	2	1
725	был бы	5	1
726	ни в	3	1
727	могло бы	1	1
728	так возникает	1	1
729	вовсе не	3	1
730	не о	1	1
731	у него	3	1
732	должны будем	2	1
733	этом но	1	1
734	показали что	2	1
735	к той	1	1
736	превращается в	1	1
737	мы возьмем	1	1
738	уже совершенно	3	1
739	это будет	2	1
740	сперва как	1	1
741	со стороны	3	1
742	мы воспринимаем	6	1
743	до сих	5	1
744	имеет и	1	1
745	и исчерпывающую	1	1
746	с другой	9	1
747	здесь в	1	1
748	эти две	3	1
749	все равно	2	1
750	я был	1	1
751	действующих лиц	7	1
752	как же	1	1
753	души и	1	1
754	художественной форме	1	1
755	на этот	3	1
756	три элемента	1	1
757	художественную завершенность	1	1
758	определенной точки	1	1
759	и теряет	2	1
760	его как	1	1
761	в комнате	1	1
762	же точно	6	1
763	они как	1	1
764	о чем	4	1
765	же различие	1	1
766	которое существует	2	1
767	ближе к	1	1
768	им тот	1	1
769	в речи	1	1
770	которого она	1	1
771	именно поэтому	2	1
772	нашей мысли	1	1
773	по необходимости	1	1
774	видели в	1	1
775	свое особое	1	1
776	и законченной	1	1
777	смысл который	1	1
778	тот факт	4	1
779	между языком	1	1
780	на каком-нибудь	1	1
781	как вещь	2	1
782	предположить что	2	1
783	он говорит	3	1
784	в предмет	1	1
785	сравнению с	4	1
786	ненависть к	1	1
787	же способу	1	1
788	в течение	2	1
789	мы условно	1	1
790	тому как	1	1
791	не оправдывается	1	1
792	как к	1	1
793	яснее и	2	1
794	внешнего мира	1	1
795	только то	1	1
796	силу своих	1	1
797	благодаря этому	1	1
798	именно в	6	1
799	характеры и	2	1
800	как раз	13	1
801	из чего	1	1
802	другой и	1	1
803	противоречие и	1	1
804	сознании и	1	1
805	и выражение	1	1
806	ее можно	1	1
807	только мы	1	1
808	являются не	1	1
809	и часто	1	1
810	указать на	1	1
811	в умении	1	1
812	в правильности	1	1
813	смысл для	2	1
814	не имея	1	1
815	на улице	1	1
816	совершается в	1	1
817	на одном	4	1
818	само по	2	1
819	в результате	4	1
820	о котором	6	1
821	и радостное	1	1
822	не выражает	1	1
823	именно ту	2	1
824	что в	24	1
825	который является	1	1
826	которые на	1	1
827	вот это	1	1
828	еще более	1	1
829	тем более	1	1
830	и смысл	1	1
831	к внешнему	2	1
832	будто бы	1	1
833	движение руки	1	1
834	они находятся	1	1
835	нам не	1	1
836	и формой	1	1
837	возможно ли	1	1
838	может и	1	1
839	в романе	2	1
840	другой стороны	5	1
841	состоит из	1	1
842	была бы	3	1
843	от всех	1	1
844	совершенно не	6	1
845	это на	1	1
846	отношению к	1	1
847	можно привести	1	1
848	это и	2	1
849	только о	2	1
850	происходящие в	1	1
851	в действительности	1	1
852	подтверждение в	1	1
853	но еще	2	1
854	но каким	1	1
855	в таком	3	1
856	все что	1	1
