N	2gram	Propp_Isto_2	Russkaja
113	друг друга	1	3
114	тем что	4	3
115	именно в	2	3
116	не было	2	3
117	ко всем	1	3
118	и потому	1	3
119	да и	2	3
120	этом случае	5	3
121	или в	2	3
122	о котором	1	3
123	и как	1	3
124	все они	1	3
125	из этого	1	3
126	себя как	1	2
127	и есть	5	2
128	к чему	2	2
129	но она	1	2
130	на себя	1	2
131	в ней	4	2
132	в таком	1	2
133	или от	1	2
134	время в	1	2
135	там и	1	2
136	именно на	1	2
137	по отношению	3	2
138	тогда как	1	2
139	не просто	2	2
140	друг от	1	2
141	с этим	5	2
142	и наконец	5	2
143	но в	6	2
144	не можем	1	2
145	все эти	4	2
146	и тот	1	2
147	другом случае	1	2
148	состоит в	2	2
149	так часто	1	2
150	мы уже	6	2
151	на этой	2	2
152	по себе	1	2
153	этого не	5	2
154	нисколько не	2	2
155	в этих	11	2
156	во время	2	2
157	что такое	1	2
158	в котором	5	2
159	в силу	2	2
160	и более	2	2
161	их в	2	2
162	она не	5	2
163	только для	1	2
164	как акт	1	2
165	в таких	2	2
166	для нас	4	2
167	у него	4	2
168	все члены	1	2
169	на которой	2	2
170	как будто	3	2
171	к себе	2	2
172	в роде	1	2
173	указывает на	1	2
174	которой она	1	2
175	если же	1	2
176	и о	1	2
177	от друга	1	2
178	за то	1	2
179	это только	2	2
180	общей связи	1	2
181	и что	6	2
182	от него	1	2
183	к нему	5	2
184	вся эта	1	2
185	отметить что	1	2
186	переносится на	1	2
187	быть и	1	2
188	сделать это	1	2
189	этот вопрос	1	2
190	их не	1	2
191	по этому	1	2
192	так что	6	2
193	уже не	1	2
194	только на	1	2
195	является не	2	2
196	его и	4	2
197	ни в	2	2
198	мы можем	8	2
199	только с	2	2
200	и вместе	2	2
201	в других	3	2
202	будет ли	1	2
203	а с	2	2
204	этой роли	1	2
205	в некоторых	2	2
206	у других	1	2
207	зависит от	2	2
208	а не	5	2
209	в частности	1	2
210	так же	13	2
211	их к	1	2
212	в течение	1	2
213	если человек	1	2
214	есть и	2	2
215	но это	4	2
216	стоит только	1	2
217	от нас	1	2
218	остается в	1	2
219	не подлежит	1	2
220	в результате	1	2
221	чтобы понять	2	2
222	не должен	4	2
223	с ним	1	2
224	бы его	1	2
225	на это	1	2
226	и состоит	1	2
227	ее в	2	2
228	тем самым	2	2
229	точно так	6	2
230	в силе	2	1
231	и действительно	1	1
232	должен быть	1	1
233	он может	1	1
234	народов у	1	1
235	к своей	1	1
236	это и	1	1
237	что дает	1	1
238	показать что	2	1
239	или перед	1	1
240	не хочет	1	1
241	права и	1	1
242	что эти	4	1
243	со своей	1	1
244	особенно часто	3	1
245	в зависимости	1	1
246	то самое	1	1
247	и за	1	1
248	их и	1	1
249	есть не	1	1
250	мы не	3	1
251	же как	5	1
252	и ничего	2	1
253	в семье	1	1
254	имеет свою	1	1
255	и дать	1	1
256	в сущности	2	1
257	свою особую	1	1
258	они были	2	1
259	себе что	1	1
260	без всякого	1	1
261	земле что	1	1
262	дать ему	3	1
263	он был	3	1
264	но этого	1	1
265	что его	1	1
266	важно отметить	2	1
267	в область	4	1
268	к этому	1	1
269	но как	1	1
270	а только	1	1
271	нельзя понимать	1	1
272	должны были	8	1
273	было а	1	1
274	из таких	1	1
275	в истории	1	1
276	в одной	4	1
277	по которому	1	1
278	что ее	3	1
279	перед нами	2	1
280	кто не	1	1
281	когда он	3	1
282	что по	1	1
283	по пути	1	1
284	он на	1	1
285	от этого	1	1
286	еще на	1	1
287	в которой	2	1
288	привести к	3	1
289	ни один	2	1
290	себя к	1	1
291	интересовать только	1	1
292	другим способом	1	1
293	что к	1	1
294	им в	1	1
295	тому же	2	1
296	если он	1	1
297	но на	1	1
298	или другая	1	1
299	на его	2	1
300	ему подобных	1	1
301	как оно	1	1
302	не могла	2	1
303	силу и	3	1
304	выражается в	1	1
305	тем не	1	1
306	чтобы они	1	1
307	к одному	1	1
308	этого вопроса	1	1
309	пор мы	2	1
310	естественно поэтому	1	1
311	роли не	1	1
312	войти в	1	1
313	же остается	1	1
314	но дело	1	1
315	так например	1	1
316	но все	5	1
317	здесь мы	3	1
318	этим самым	1	1
319	могла бы	2	1
320	об этом	11	1
321	а по	1	1
322	момент и	1	1
323	входит в	1	1
324	с другими	2	1
325	чтобы все	1	1
326	это не	2	1
327	уже знаем	3	1
328	остановиться на	1	1
329	в жизни	2	1
330	из нее	1	1
331	человека на	1	1
332	этого слова	1	1
333	это положение	1	1
334	она и	2	1
335	них то	1	1
336	в общей	1	1
337	как видно	1	1
338	не всегда	1	1
339	еще одну	1	1
340	без этой	1	1
341	такой же	2	1
342	не сам	2	1
343	что значит	1	1
344	переносится в	1	1
345	бы на	1	1
346	бы привести	2	1
347	из которой	1	1
348	никакому сомнению	1	1
349	прийти к	1	1
350	не столько	2	1
351	представление о	2	1
352	оказывается что	2	1
353	в которых	2	1
354	собой не	1	1
355	мы теперь	1	1
356	нельзя было	1	1
357	эта не	1	1
358	и эти	2	1
359	вовсе не	1	1
360	даже в	1	1
361	же мы	2	1
362	они сами	1	1
363	освободиться от	1	1
364	не менее	1	1
365	или что	1	1
366	что эта	2	1
367	самого начала	2	1
368	на него	5	1
369	он еще	1	1
370	образом в	1	1
371	чтобы стать	1	1
372	иметь в	2	1
373	только не	1	1
374	однако если	1	1
375	найти в	1	1
376	казалось бы	1	1
377	в разных	2	1
378	с одним	3	1
379	суть дела	1	1
380	к ней	2	1
381	особое значение	1	1
382	что на	1	1
383	с определенным	1	1
384	могут быть	2	1
385	человека в	2	1
386	как только	1	1
387	бы показать	1	1
388	общественное мнение	3	1
389	осуществление этих	1	1
390	наконец что	1	1
391	что при	5	1
392	и это	3	1
393	из всего	1	1
394	как мы	1	1
395	но по	3	1
396	с ее	2	1
397	всего этого	1	1
398	производится в	2	1
399	только при	1	1
400	совершенно ясно	2	1
401	таит в	1	1
402	в себя	3	1
403	с самого	2	1
404	роль в	3	1
405	то нужно	1	1
406	этот тип	1	1
407	и когда	2	1
408	что у	2	1
409	так и	5	1
410	мог бы	3	1
411	наука и	1	1
412	остается только	1	1
413	мы в	2	1
414	которому принадлежит	1	1
415	вопроса необходимо	1	1
416	иное как	2	1
417	какой это	1	1
418	другом месте	2	1
419	подлежит никакому	1	1
420	то они	1	1
421	одного из	1	1
422	там в	1	1
423	с другой	2	1
424	должно было	3	1
425	а во	1	1
426	воздействия на	1	1
427	переходит в	1	1
428	перед этими	2	1
429	следить за	1	1
430	представления о	5	1
431	в русском	2	1
432	может иметь	1	1
433	происходит в	2	1
434	дело так	1	1
435	один из	8	1
436	оно и	2	1
437	а если	1	1
438	или какой-нибудь	1	1
439	с ними	2	1
440	чтобы освободиться	1	1
441	узнаем что	1	1
442	же и	3	1
443	к какому	1	1
444	всем мире	1	1
445	в сторону	1	1
446	если мы	1	1
447	слишком далеко	1	1
448	а это	1	1
449	а то	2	1
450	и других	1	1
451	дает ему	2	1
452	за ним	1	1
453	он имеет	2	1
454	мы знаем	11	1
455	роль и	1	1
456	и их	2	1
457	свое желание	1	1
458	могло бы	1	1
459	даже к	1	1
460	в прошлом	1	1
461	богу не	1	1
462	превращается в	2	1
463	в семью	1	1
464	в очень	3	1
465	которые как	1	1
466	связан с	5	1
467	в свои	1	1
468	себе представить	1	1
469	о своей	2	1
470	связаны с	1	1
471	его себе	1	1
472	оно будет	1	1
473	человека а	1	1
474	к которому	5	1
475	и прежде	1	1
476	происходит при	1	1
477	что не	1	1
478	и стал	1	1
479	а на	1	1
480	здесь дело	1	1
481	на которых	1	1
482	до конца	1	1
483	ничем не	1	1
484	в свете	2	1
485	и стать	1	1
486	в одно	1	1
487	в связи	5	1
488	следовало бы	1	1
489	если его	1	1
490	связь с	4	1
491	если этот	1	1
492	а вы	1	1
493	как это	3	1
494	человека к	1	1
495	в европе	1	1
496	а самый	1	1
497	этих случаях	10	1
498	по своему	1	1
499	вступление в	2	1
500	смысле этого	2	1
501	также как	2	1
502	не видят	4	1
503	в тот	2	1
504	дух на	1	1
505	видя что	1	1
506	такие люди	1	1
507	человек с	1	1
508	на ней	1	1
509	в состоянии	3	1
510	быть не	1	1
511	материал для	1	1
512	с этой	1	1
513	и некоторые	1	1
514	весь ход	1	1
515	поэтому что	1	1
516	между прочим	3	1
517	себе еще	1	1
518	не знаем	1	1
519	в тесном	1	1
520	при таком	1	1
521	и представления	1	1
522	должны себе	1	1
523	это как	1	1
524	тот кто	2	1
525	ее и	1	1
526	но когда	1	1
527	было только	1	1
528	люди которые	1	1
529	хотя в	3	1
530	эти задачи	1	1
531	уверен в	1	1
532	в обстановке	1	1
533	к самому	1	1
534	в свою	1	1
535	из тех	1	1
536	понимать как	1	1
537	но можно	1	1
538	то хотя	1	1
539	отношению к	3	1
540	духом и	1	1
541	что ни	1	1
542	у которых	1	1
543	есть то	1	1
544	через них	1	1
545	также может	1	1
546	можно назвать	1	1
547	они не	4	1
