N	2gram	Bakhtin_Fr_5	Literetu
455	за счет	1	1
456	прямое и	1	1
457	роль и	2	1
458	там на	1	1
459	и их	5	1
460	руки и	1	1
461	в прозе	1	1
462	в котором	1	1
463	представлений о	1	1
464	так как	6	1
465	друг друга	1	1
466	у него	4	1
467	случае не	1	1
468	связано с	1	1
469	была еще	1	1
470	людей не	1	1
471	время говорит	1	1
472	как участники	1	1
473	в каждом	2	1
474	превращается в	2	1
475	нужно было	1	1
476	не были	1	1
477	ней и	1	1
478	есть не	1	1
479	что они	1	1
480	и тех	1	1
481	в ряде	2	1
482	и быть	1	1
483	что для	1	1
484	его из	1	1
485	не было	3	1
486	господствовавшей в	1	1
487	с тем	2	1
488	а сам	1	1
489	власти и	1	1
490	от мира	2	1
491	сам себе	1	1
492	в свете	2	1
493	произведение в	2	1
494	миром эти	1	1
495	в связи	5	1
496	рождение нового	1	1
497	стороны в	1	1
498	именно поэтому	1	1
499	на фоне	2	1
500	этой же	1	1
501	этого явления	1	1
502	внутреннюю свободу	1	1
503	ко всем	1	1
504	из трех	1	1
505	медицину и	1	1
506	книге о	1	1
507	общего с	1	1
508	со словом	2	1
509	нет ни	2	1
510	над ним	1	1
511	к своему	1	1
512	конечно не	2	1
513	в той	1	1
514	а вслед	1	1
515	образ такого	1	1
516	человеческой культуры	2	1
517	совершенно чуждый	1	1
518	и судьбы	1	1
519	и там	2	1
520	мира с	1	1
521	природы вот	1	1
522	где-то между	1	1
523	все это	7	1
524	общественной жизни	1	1
525	точно и	1	1
526	слова с	1	1
527	и где	1	1
528	под названием	2	1
529	это уже	1	1
530	этот образ	1	1
531	склонность к	1	1
532	и более	1	1
533	себя на	1	1
534	которая в	1	1
535	в другое	2	1
536	свидетельствует о	1	1
537	себя самого	1	1
538	и все	7	1
539	еще более	1	1
540	чтобы его	2	1
541	хотя бы	2	1
542	с ума	1	1
543	все остальные	1	1
544	для людей	1	1
545	но вот	1	1
546	человека не	1	1
547	в заключительном	1	1
548	нисколько не	3	1
549	в общем	4	1
550	в период	2	1
551	которая на	1	1
552	две стороны	1	1
553	сказать что	4	1
554	ведь он	2	1
555	жизни нет	1	1
556	не что	1	1
557	культуры в	1	1
558	из этого	1	1
559	есть и	5	1
560	в таком	1	1
561	что за	1	1
562	стороны одного	1	1
563	они не	1	1
564	которая не	2	1
