N	2gram	Voloshinov_1	Hudozhes
167	данный момент	2	2
168	опыта к	1	2
169	в своем	2	2
170	это тоже	1	2
171	образом и	1	2
172	все эти	7	2
173	в нашем	2	2
174	в этой	1	2
175	с их	1	2
176	вследствие этого	1	2
177	не как	2	2
178	ни был	1	2
179	значительной степени	1	2
180	могла бы	2	2
181	времени и	1	2
182	по себе	4	2
183	жизни но	2	2
184	с другими	3	2
185	хх века	1	2
186	известной степени	1	2
187	втором случае	1	2
188	и более	2	2
189	до известной	1	2
190	вовсе не	5	2
191	связей с	1	2
192	тому что	2	2
193	одна из	2	2
194	не могло	2	2
195	слова как	7	2
196	этих двух	1	2
197	не является	4	2
198	языка в	14	2
199	числе и	2	2
200	того чтобы	5	2
201	свою очередь	2	2
202	здесь не	1	2
203	к жизни	1	2
204	с языком	1	2
205	высказывания и	1	2
206	или в	2	2
207	индивидуального речевого	1	2
208	с человеком	1	2
209	о том	2	2
210	всех подобных	1	2
211	основе своей	1	2
212	в значительной	1	2
213	именно в	5	2
214	во внутренней	1	2
215	в литературе	2	2
216	ни к	2	2
217	тот или	1	2
218	с одной	1	2
219	эстетической деятельности	1	2
220	и др	2	2
221	за пределами	2	2
222	или даже	1	2
223	слова в	1	2
224	и прежде	2	2
225	в одном	1	2
226	форм высказывания	1	2
227	для того	4	2
228	на почве	6	2
229	в данный	2	2
230	между которыми	1	2
231	или иначе	2	2
232	себя и	1	2
233	в художественной	1	2
234	нового времени	2	2
235	превращается в	1	2
236	одной стороны	1	2
237	так же	7	2
238	и особенно	1	2
239	и потому	5	2
240	он тем	1	2
241	как в	4	2
242	из которых	2	2
243	к своему	2	2
244	так или	1	2
245	и по	1	2
246	для понимания	1	2
247	жизни в	4	2
248	в контексте	8	2
249	во всех	7	2
250	мира и	2	2
251	совершенно иной	1	2
252	отношении к	4	2
253	к внутреннему	1	2
254	одной из	3	2
255	в романе	2	2
256	из этого	2	2
257	том числе	2	2
258	к субъекту	1	1
259	этого в	1	1
260	неотделима от	1	1
261	лишь ее	1	1
262	также и	1	1
263	же как	2	1
264	именно эта	1	1
265	отделен от	1	1
266	в христианском	1	1
267	же по	1	1
268	и есть	3	1
269	то в	2	1
270	и субъективная	1	1
271	здесь и	1	1
272	от своей	1	1
273	конечно с	1	1
274	отношения между	1	1
275	и чрезвычайно	1	1
276	свое место	1	1
277	можно лишь	1	1
278	действительности и	3	1
279	той же	2	1
280	прямого значения	1	1
281	наиболее глубокий	1	1
282	превратилась в	1	1
283	содержания в	2	1
284	встает в	1	1
285	от актов	1	1
286	в каждый	1	1
287	в сущности	3	1
288	себя свою	1	1
289	никогда не	2	1
290	зависимости от	2	1
291	в каждой	1	1
292	не что	1	1
293	момент в	3	1
294	и помимо	1	1
295	на них	1	1
296	между собой	2	1
297	людей в	1	1
298	а язык	1	1
299	столь же	1	1
300	бы то	8	1
301	в различных	1	1
302	связи между	5	1
303	иного рода	1	1
304	совершенно особое	1	1
305	во внешнем	2	1
306	творчества все	1	1
307	отношения как	1	1
308	для других	2	1
309	и внутренний	1	1
310	с собою	1	1
311	себе и	2	1
312	и будет	1	1
313	себе отчет	2	1
314	друг от	1	1
315	или к	2	1
316	общий знаменатель	1	1
317	на основе	1	1
318	отнюдь не	6	1
319	в истории	3	1
320	от друга	1	1
321	образом с	1	1
322	тем же	1	1
323	от этого	2	1
324	искусство и	1	1
325	могли бы	1	1
326	добро и	1	1
327	или иную	1	1
328	только то	1	1
329	бы и	2	1
330	что это	1	1
331	ею же	1	1
332	из этих	2	1
333	тоже не	1	1
334	в известном	1	1
335	данном контексте	1	1
336	во многих	1	1
337	на стадии	2	1
338	не могла	1	1
339	т.е не	1	1
340	исходит из	1	1
341	в мир	1	1
342	и иные	2	1
343	достижения в	1	1
344	эта система	1	1
345	все это	3	1
346	первой части	2	1
347	зрения в	1	1
348	в понимании	2	1
349	по ту	1	1
350	в узком	2	1
351	к одному	4	1
352	данном отношении	1	1
353	принадлежащих к	1	1
354	ни были	1	1
355	подобно тому	1	1
356	является не	6	1
357	именно это	1	1
358	многих других	1	1
359	бы они	1	1
360	подход к	1	1
361	то ни	8	1
362	что все	2	1
363	в совершенно	1	1
364	не сможет	2	1
365	бы быть	1	1
366	а по	1	1
367	сознание не	1	1
368	глубокий и	2	1
369	косвенной речи	1	1
370	для своей	1	1
371	а как	3	1
372	художественный образ	2	1
373	двух моментов	1	1
374	отчет в	2	1
375	и иных	2	1
376	было бы	4	1
377	он ни	2	1
378	не совпадает	1	1
379	зрения и	2	1
380	лишь на	1	1
381	делает его	1	1
382	особое отношение	1	1
383	чтобы этот	1	1
384	нет в	1	1
385	ясный ответ	1	1
386	рядом с	5	1
387	моего сознания	2	1
388	творческий акт	2	1
389	всякое переживание	1	1
390	он от	1	1
391	вошел в	1	1
392	места в	3	1
393	или точнее	1	1
394	и без	1	1
395	в котором	3	1
396	и процесс	1	1
397	одним и	1	1
398	в единстве	2	1
399	на каждом	1	1
400	как совокупность	1	1
401	в условиях	4	1
402	от его	1	1
403	между внутренними	1	1
404	есть его	1	1
405	для данного	2	1
406	другом и	2	1
407	друг другу	1	1
408	между индивидуальными	2	1
409	в конце	5	1
410	из виду	2	1
411	она по	1	1
412	то с	1	1
413	есть деятельность	1	1
414	чистом виде	1	1
415	xviii века	1	1
416	виду что	1	1
417	но для	2	1
418	она могла	1	1
419	не имеет	3	1
420	что такое	2	1
421	к этим	3	1
422	является эстетическим	1	1
423	в систему	3	1
424	ясность и	1	1
425	все без	3	1
426	в самой	1	1
427	литературе в	1	1
428	иными словами	2	1
429	и является	2	1
430	же этот	1	1
431	связи с	11	1
432	ничто не	1	1
433	ту или	1	1
434	внутренней жизни	4	1
435	не по	1	1
436	в каком	3	1
437	только мы	1	1
438	настоящего времени	5	1
439	и здесь	6	1
440	нет даже	1	1
441	воспринимать ее	1	1
442	разрыв между	1	1
443	места для	1	1
444	и конкретном	1	1
445	взятое в	1	1
446	во внешних	1	1
447	ли не	1	1
448	его за	1	1
449	совпадает со	1	1
450	а можно	1	1
451	в каждом	7	1
452	о каком	1	1
453	здесь мы	4	1
454	в настоящее	6	1
455	должен быть	1	1
456	из всего	1	1
457	как мы	13	1
458	значения и	1	1
459	и служит	1	1
460	только при	3	1
461	языка и	13	1
462	реальной действительности	1	1
463	в особенности	1	1
464	действия и	1	1
465	зрения не	2	1
466	значение в	1	1
467	как с	2	1
468	высказывания но	1	1
469	и совершенно	1	1
470	на нее	1	1
471	те же	5	1
472	чужой речи	1	1
473	в окружающей	1	1
474	можно только	1	1
475	строго говоря	1	1
476	может вести	1	1
477	процесс созидания	1	1
478	для этого	1	1
479	к языку	2	1
480	ситуации и	2	1
481	не означает	1	1
482	настоящее время	6	1
483	как ее	5	1
484	для говорящего	3	1
485	в которую	1	1
486	сознания к	1	1
487	нее нет	1	1
488	эти два	1	1
489	нуждается в	3	1
490	ибо и	1	1
491	от одного	3	1
492	каждом из	1	1
493	если он	2	1
494	ибо жизнь	1	1
495	существует как	2	1
496	и мир	1	1
497	не несет	1	1
498	с системой	2	1
499	знаков в	2	1
500	мы видим	1	1
501	тот же	4	1
502	в какой	3	1
503	место лишь	1	1
504	образа в	1	1
505	или же	1	1
506	между этими	2	1
507	бы ни	1	1
508	со всеми	1	1
509	так что	1	1
510	от одной	1	1
511	же и	2	1
512	для всех	2	1
513	если мы	11	1
514	языка а	3	1
515	как такой	4	1
516	не дает	3	1
517	мышления и	1	1
518	из них	3	1
519	в высказывании	1	1
520	характерно что	1	1
521	к каким	2	1
522	переживания как	2	1
523	представить себе	1	1
524	и остальной	1	1
525	речевой акт	2	1
526	так как	2	1
527	и от	3	1
528	граница между	1	1
529	ту сторону	1	1
530	без этого	1	1
531	не просто	2	1
532	его исторического	1	1
533	не было	3	1
534	он же	1	1
535	имеет значение	2	1
536	и даже	2	1
537	под определенным	1	1
538	на ее	1	1
539	связаны с	2	1
540	еще и	1	1
541	перед ним	1	1
542	не переставая	1	1
543	что не	2	1
544	что для	1	1
545	к более	1	1
546	противоречие между	2	1
547	и пр	12	1
548	стремится к	1	1
549	более того	3	1
550	зависит от	2	1
551	и объединяет	1	1
552	в бытии	3	1
553	рассчитан на	1	1
554	не об	2	1
555	его как	1	1
556	то она	1	1
557	в связи	7	1
558	как ни	1	1
559	такие и	2	1
560	в одной	2	1
561	к особенностям	1	1
562	одну из	2	1
563	всем остальным	1	1
564	требует от	1	1
565	не могут	3	1
566	этот круг	2	1
567	подходу к	1	1
568	этого слова	2	1
569	тому как	1	1
570	совпадая со	1	1
571	никем не	1	1
572	быть не	1	1
573	него не	1	1
574	ценность и	1	1
575	с этой	2	1
576	и формы	3	1
577	этом случае	3	1
578	необходимым условием	1	1
579	не рассчитан	1	1
580	и каждая	1	1
581	чисто познавательного	1	1
582	направления в	4	1
583	как система	8	1
584	между прочим	1	1
585	все же	8	1
586	является деятельностью	1	1
587	ее содержание	1	1
588	является как	1	1
589	в более	1	1
590	самой природы	1	1
591	и внешнего	4	1
592	в следующей	1	1
593	может служить	1	1
594	еще одна	1	1
595	говорящего и	2	1
596	говоря языком	1	1
597	совершается в	5	1
598	каким бы	1	1
599	что делает	3	1
600	она может	3	1
601	в результате	9	1
602	чем является	1	1
603	звук в	1	1
604	от него	2	1
605	своих моментов	1	1
606	бы в	2	1
607	не будучи	1	1
608	ни было	10	1
609	но если	2	1
610	но всегда	1	1
611	быть и	3	1
612	членов данного	1	1
613	не есть	3	1
614	к самому	1	1
615	становления и	1	1
616	на смену	2	1
617	в системе	1	1
618	себе самому	1	1
619	формы высказывания	1	1
620	всего в	1	1
621	жизни и	2	1
622	ее в	1	1
623	и другие	1	1
624	в своих	2	1
625	прямой речи	1	1
626	можно назвать	1	1
627	не принять	1	1
628	этой точки	1	1
629	которая не	1	1
