N	2gram	Bakhtin_Pr_1	Formalny
448	для психологизма	1	1
449	не иначе	1	1
450	то на	1	1
451	и своеобразия	3	1
452	нем нет	1	1
453	и завершается	2	1
454	именно эта	1	1
455	правильная постановка	1	1
456	его моментов	2	1
457	можем это	1	1
458	а из	1	1
459	художественных произведений	2	1
460	дело обстоит	1	1
461	тех же	1	1
462	стали бы	1	1
463	познавательной и	1	1
464	к данному	1	1
465	для науки	2	1
466	и закон	1	1
467	и принципиально	1	1
468	так при	2	1
469	от своей	1	1
470	в первом	1	1
471	как необходимый	1	1
472	не вещь	1	1
473	уже указывали	1	1
474	не имеют	2	1
475	оно было	2	1
476	все те	1	1
477	к созданию	1	1
478	иметь место	1	1
479	и взаимоотношения	2	1
480	не происходит	1	1
481	объект в	5	1
482	есть не	2	1
483	со всех	2	1
484	с теорией	1	1
485	бы уже	1	1
486	воплощения в	1	1
487	мы имеем	2	1
488	готовом виде	1	1
489	всех его	4	1
490	содержания в	4	1
491	нам в	1	1
492	в искусствоведении	1	1
493	должно брать	1	1
494	быть определены	1	1
495	искусстве мы	3	1
496	эстетики и	3	1
497	внутри его	1	1
498	комбинацию в	1	1
499	как впрочем	1	1
500	познавательных и	1	1
501	в каждой	1	1
502	форм в	1	1
503	определен в	1	1
504	себе а	1	1
505	произведение и	3	1
506	оно может	2	1
507	свою ценностную	2	1
508	как таковые	1	1
509	это возможно	1	1
510	события в	1	1
511	и связь	1	1
512	психике все	1	1
513	тем как	5	1
514	terminorum в	1	1
515	а следовательно	1	1
516	не уничтожает	1	1
517	из сторон	1	1
518	коем случае	2	1
519	а только	2	1
520	смысле мы	2	1
521	не входит	10	1
522	значение и	1	1
523	этический момент	6	1
524	моменты это	1	1
525	материала мы	2	1
526	к слову	1	1
527	оно тоже	1	1
528	постановка проблемы	1	1
529	других областей	1	1
530	иногда и	3	1
531	себе и	1	1
532	не просто	1	1
533	оно является	1	1
534	значение имеет	3	1
535	контексте в	1	1
536	значение для	3	1
537	художника или	1	1
538	ни одна	2	1
539	каково бы	1	1
540	конечно совершенно	1	1
541	не приобщившись	1	1
542	своем творчестве	1	1
543	этические оценки	1	1
544	и положений	1	1
545	в противном	3	1
546	и этическую	1	1
547	кроме того	3	1
548	в событие	2	1
549	хотя и	3	1
550	может получить	1	1
551	характер носит	1	1
552	было только	1	1
553	и внутреннюю	1	1
554	нас лишь	1	1
555	и художественного	3	1
556	это определение	1	1
557	как таковое	1	1
558	определить как	2	1
559	которых идет	1	1
560	в литературном	1	1
561	технике в	1	1
562	не даны	1	1
563	формальный метод	3	1
564	их исторической	2	1
565	можно не	1	1
566	в нашем	4	1
567	определяет все	1	1
568	лингвистическая форма	1	1
569	более широкие	1	1
570	что так	1	1
571	им в	1	1
572	идет речь	1	1
573	его момент	1	1
574	высказывания не	1	1
575	на то	2	1
576	не могла	1	1
577	их конкретном	1	1
578	изобразительных искусствах	2	1
579	и если	1	1
580	противном случае	3	1
581	к искусству	1	1
582	они совершенно	1	1
583	быть выделены	1	1
584	он не	3	1
585	единство в	1	1
586	художественном восприятии	1	1
587	в принципе	1	1
588	к одному	1	1
589	этого вопроса	1	1
590	не к	6	1
591	понимания и	1	1
592	словесного материала	1	1
593	душу и	1	1
594	по существу	2	1
595	материала не	2	1
596	того можно	1	1
597	ни были	1	1
598	момент художественного	3	1
599	и единство	1	1
600	в объективном	1	1
601	чем она	1	1
602	конкретном единстве	1	1
603	так например	1	1
604	в нее	1	1
605	ее художественного	1	1
606	значительной степени	1	1
607	что является	1	1
608	назвать и	1	1
609	в одну	1	1
610	лингвистической определенности	8	1
611	значение в	1	1
612	в мире	3	1
613	его возможной	1	1
614	его не	2	1
615	значимое в	1	1
616	поэтический язык	1	1
617	зрения на	1	1
618	и этические	1	1
619	того или	2	1
620	с другими	3	1
621	художника как	1	1
622	понять его	4	1
623	с так	1	1
624	в существенном	1	1
625	не совпадает	2	1
626	форму и	2	1
627	быть не	1	1
628	наши задачи	1	1
629	его состав	1	1
630	вещи а	1	1
631	с конкретным	1	1
632	к теории	1	1
633	это событие	1	1
634	нет в	1	1
635	о которых	2	1
636	творца и	3	1
637	что совершенно	2	1
638	и конкретное	1	1
639	оно предполагает	1	1
640	место и	2	1
641	переходим к	2	1
642	двух направлениях	1	1
643	задачи и	2	1
644	чем в	2	1
645	выйти за	1	1
646	должно быть	5	1
647	автора и	1	1
648	не больше	3	1
649	который как	1	1
650	восприятия и	1	1
651	на первый	2	1
652	как единство	1	1
653	и при	2	1
654	их он	1	1
655	некоторые формалисты	1	1
656	в их	10	1
657	к предмету	1	1
658	и оправдание	1	1
659	направлен на	1	1
660	единство создается	1	1
661	является только	1	1
662	единство всех	1	1
663	единство и	2	1
664	его целом	5	1
665	материала осуществляет	1	1
666	как одну	1	1
667	но он	1	1
668	них является	1	1
669	поступка и	9	1
670	и эти	1	1
671	мере в	1	1
672	том же	2	1
673	не должна	4	1
674	познания так	1	1
675	мере и	1	1
676	важно лишь	1	1
677	как проблема	1	1
678	же мы	1	1
679	можем сказать	2	1
680	форму в	5	1
681	и форма	1	1
682	и необходимость	1	1
683	высказывания в	1	1
684	этого движения	1	1
685	каждого отдельного	1	1
686	с миром	4	1
687	оно занимает	1	1
688	поэтического произведения	3	1
689	с ним	5	1
690	тем самым	4	1
691	что эта	2	1
692	произведения это	2	1
693	в познании	2	1
694	здесь лишь	1	1
695	рассуждение чрезвычайно	1	1
696	она никогда	1	1
697	на него	3	1
698	данного искусства	3	1
699	в изобразительных	2	1
700	и отдельных	2	1
701	помощью всех	1	1
702	движется не	1	1
703	чтобы стать	4	1
704	иметь в	1	1
705	этом условии	1	1
706	та или	1	1
707	содержанием художественного	1	1
708	отнесенности к	1	1
709	не их	1	1
710	слово и	2	1
711	действительности но	2	1
712	его должно	1	1
713	таким путем	1	1
714	явление в	1	1
715	правда это	1	1
716	связь и	2	1
717	не ставит	1	1
718	определяет выбор	1	1
719	значение материала	4	1
720	формалистами и	1	1
721	материал становится	2	1
722	в сознании	1	1
723	поэзии а	1	1
724	целом и	1	1
725	своей оценки	1	1
726	входят в	3	1
727	реального осуществления	1	1
728	совершенно необходимо	1	1
729	акт не	1	1
730	в подобном	1	1
731	значения или	1	1
732	ему не	1	1
733	эстетический объект	37	1
734	в задачу	1	1
735	и нисколько	1	1
736	в момент	1	1
737	данности и	1	1
738	если он	1	1
739	является дурным	1	1
740	зрения одной	1	1
741	этого и	1	1
742	по возможности	1	1
743	той или	2	1
744	в наши	1	1
745	социальные и	1	1
746	поэтического языка	1	1
747	быть конечно	2	1
748	своих более	1	1
749	можно и	2	1
750	или научное	1	1
751	всего этого	1	1
752	с фонемой	2	1
753	на основе	6	1
754	в в	1	1
755	только при	2	1
756	этом произведении	1	1
757	от художественной	1	1
758	языка и	1	1
759	можно сделать	2	1
760	и этим	6	1
761	в себя	2	1
762	или для	1	1
763	отвлечься от	1	1
764	она только	2	1
765	эстетику и	1	1
766	на произведение	3	1
767	и может	1	1
768	все целое	1	1
769	на что-то	1	1
770	в произведение	1	1
771	содержания этого	1	1
772	художественное творчество	7	1
773	можно было	4	1
774	определены и	1	1
775	не с	4	1
776	его совершенно	1	1
777	оно как	1	1
778	произведения не	1	1
779	для него	1	1
780	и социальные	1	1
781	строго говоря	1	1
782	форма но	2	1
783	даны в	1	1
784	совершенно невозможно	3	1
785	и вообще	2	1
786	по теории	1	1
787	это внутреннее	1	1
788	в коем	2	1
789	выходит за	1	1
790	первый план	2	1
791	является конечно	2	1
792	связи со	1	1
793	часто и	1	1
794	и здесь	2	1
795	его вне	1	1
796	словесного искусства	2	1
797	искусства и	3	1
798	и должно	3	1
799	форма более	1	1
800	совершенно случайна	1	1
801	ценностной атмосфере	1	1
802	с чем-то	1	1
803	настоящее время	1	1
804	за пределами	1	1
805	относят к	1	1
806	и формалисты	1	1
807	к действительности	3	1
808	становится каким-то	1	1
809	них совершенно	1	1
810	как форма	7	1
811	положении находится	2	1
812	в значительной	2	1
813	не выходит	1	1
814	нас в	1	1
815	произведение является	1	1
816	положения и	1	1
817	пустоту но	1	1
818	виденья и	2	1
819	которого оно	1	1
820	от них	2	1
821	лишь поскольку	1	1
822	организма и	2	1
823	лишь путем	1	1
824	не чувствует	1	1
825	к произведению	3	1
826	события жизни	3	1
827	ними в	1	1
828	материал не	1	1
829	и взаимодействия	1	1
830	в форме	4	1
831	того в	1	1
832	но конечно	4	1
833	нужно только	1	1
834	что бы	1	1
835	и иных	1	1
836	его то	1	1
837	должна прийти	1	1
838	индифферентным к	1	1
839	в лучшем	2	1
840	например при	2	1
841	один момент	1	1
842	как высказывание	1	1
843	эта проблема	1	1
844	в современной	2	1
845	и самая	1	1
846	как например	1	1
847	быть и	1	1
848	понята как	1	1
849	но с	3	1
850	моменты в	1	1
851	конечно никакому	1	1
852	художественного воплощения	1	1
853	единство события	1	1
854	и назначения	1	1
855	в двух	2	1
856	в поэтическом	1	1
857	завершение и	2	1
858	о художественном	2	1
859	не имеющих	1	1
860	действительно жизнь	1	1
861	который в	1	1
862	понятую как	1	1
863	с одной	3	1
864	человека с	1	1
865	себя в	2	1
866	определения и	1	1
867	же ее	1	1
868	для всех	1	1
869	есть в	1	1
870	завершение в	2	1
871	можно выразить	1	1
872	и у	2	1
873	вопроса о	3	1
874	соглашаться с	1	1
875	у большинства	1	1
876	в нашей	2	1
877	в начале	2	1
878	и чисто	1	1
879	поэзии но	1	1
880	его жизненной	1	1
881	здесь же	2	1
882	смысла в	1	1
883	прямого отношения	1	1
884	отражается в	1	1
885	языка может	1	1
886	или даже	1	1
887	и других	2	1
888	или просто	1	1
889	направлен не	1	1
890	чего бы	1	1
891	что содержание	2	1
892	мир не	1	1
893	действительности поступка	3	1
894	самого слова	1	1
895	жизни таким	1	1
896	слова в	7	1
897	художественного виденья	2	1
898	в одном	1	1
899	прибавить что	1	1
900	и должна	3	1
901	дело и	5	1
902	случае не	2	1
903	которые могут	2	1
904	изменчивые и	1	1
905	ими и	1	1
906	художник не	1	1
907	и литература	1	1
908	quaternio terminorum	1	1
909	в других	4	1
910	даже и	1	1
911	это положение	1	1
912	момент в	1	1
913	для построения	1	1
914	с другим	1	1
915	до сих	1	1
916	материал так	1	1
917	или иначе	1	1
918	однако это	1	1
919	именно в	1	1
920	а о	1	1
921	оно будет	1	1
922	здесь в	2	1
923	человека а	1	1
924	как художественное	1	1
925	поняв его	1	1
926	точнее в	1	1
927	и быть	1	1
928	ее целом	1	1
929	служебной роли	2	1
930	не было	2	1
931	создания нового	1	1
932	одной стороны	3	1
933	а наоборот	1	1
934	материал он	1	1
935	она является	1	1
936	и завершать	2	1
937	линии и	1	1
938	как ни	1	1
939	мы все	1	1
940	о чем	1	1
941	быть определен	1	1
942	что мы	1	1
943	представляется нам	2	1
944	стороны в	1	1
945	язык для	1	1
946	как материала	2	1
947	формы оно	1	1
948	в творчестве	1	1
949	в частности	2	1
950	момент может	2	1
951	не входят	4	1
952	только его	3	1
953	стать только	1	1
954	всею полнотою	1	1
955	может обосновать	3	1
956	направление в	1	1
957	характера и	2	1
958	к своему	2	1
959	для искусства	1	1
960	строгом смысле	2	1
961	создается не	1	1
962	к ценности	3	1
963	же их	1	1
964	и всей	1	1
965	происходит в	1	1
966	образ и	1	1
967	ряд как	2	1
968	однако отметить	1	1
969	слов в	1	1
970	для понимания	2	1
971	других областях	2	1
972	конечно от	1	1
973	это какая-то	1	1
974	его лингвистической	3	1
975	не создает	1	1
976	в художественную	1	1
977	или художественно	1	1
978	в контексте	1	1
979	случайной и	1	1
980	язык в	2	1
981	и о	5	1
982	сих пор	1	1
983	лучшем случае	2	1
984	является как	2	1
985	отсюда отнюдь	1	1
986	слова с	2	1
987	отнесенным к	1	1
988	более и	1	1
989	материале и	1	1
990	необходимый в	1	1
991	за его	3	1
992	и часто	1	1
993	образом есть	1	1
994	его композиционной	1	1
995	никаких указаний	1	1
996	эта задача	1	1
997	она может	3	1
998	его пределы	2	1
999	только тем	1	1
1000	его с	1	1
1001	мира и	1	1
1002	этическое событие	3	1
1003	о котором	2	1
1004	об искусстве	3	1
1005	в настоящее	1	1
1006	но отнюдь	7	1
1007	пр в	1	1
1008	у некоторых	1	1
1009	этой действительности	1	1
1010	с социальными	1	1
1011	искусства для	1	1
1012	мы конечно	1	1
1013	взаимодействия и	1	1
1014	еще более	1	1
1015	вообще в	1	1
1016	ни к	2	1
1017	все они	5	1
1018	есть уже	1	1
1019	все то	3	1
1020	а в	6	1
1021	отношении к	1	1
1022	лишь там	2	1
1023	быть понята	2	1
1024	чисто отрицательные	1	1
1025	в готовом	1	1
1026	жанровые формы	2	1
1027	занимать совершенно	1	1
1028	и начинается	1	1
1029	искусства можно	1	1
1030	старого искусства	1	1
1031	своего своеобразия	1	1
1032	лишь что	2	1
1033	совершенно независимо	2	1
1034	не знает	3	1
1035	и заменяется	1	1
1036	понимается как	1	1
1037	но этот	1	1
1038	самого языка	1	1
1039	потому в	1	1
1040	слагается из	1	1
1041	или иного	2	1
1042	что под	1	1
1043	одного к	1	1
1044	к единству	5	1
1045	искусства является	1	1
1046	чем говорится	1	1
1047	до степени	2	1
1048	особенно отчетливо	1	1
1049	для создания	1	1
1050	как слово	1	1
1051	термину материал	1	1
1052	это в	1	1
1053	форма должна	1	1
1054	оценок а	1	1
1055	значение образа	1	1
