N	2gram	Losev_Dial_3	Istorich
170	не можем	2	3
171	если мы	1	3
172	представлений о	1	3
173	то время	4	3
174	тем что	3	3
175	именно в	2	3
176	мы еще	1	3
177	как это	5	3
178	из которых	3	3
179	что же	11	3
180	точно так	2	3
181	отношения к	1	2
182	же как	2	2
183	и потому	2	2
184	в зависимости	2	2
185	по его	1	2
186	что если	2	2
187	а для	2	2
188	не вполне	2	2
189	когда мы	2	2
190	зависимости от	3	2
191	на них	2	2
192	бы то	2	2
193	так если	1	2
194	во всех	1	2
195	как таковая	3	2
196	то он	1	2
197	а только	1	2
198	точка зрения	5	2
199	однако не	2	2
200	то ясно	3	2
201	и как	8	2
202	от этого	1	2
203	право на	1	2
204	не более	1	2
205	в себе	2	2
206	во многих	1	2
207	в жертву	2	2
208	и если	2	2
209	в нем	3	2
210	он не	5	2
211	и миф	3	2
212	всех этих	1	2
213	он должен	3	2
214	что нужно	2	2
215	и вот	2	2
216	мы получим	1	2
217	то ни	1	2
218	эти факты	3	2
219	при помощи	3	2
220	и тем	2	2
221	нет в	1	2
222	в чистом	1	2
223	должно быть	3	2
224	что данный	1	2
225	на первый	4	2
226	для него	4	2
227	но если	6	2
228	что такое	21	2
229	в такой	1	2
230	миф о	3	2
231	бы мы	1	2
232	есть еще	3	2
233	что этот	2	2
234	где нет	1	2
235	чистом виде	1	2
236	но они	2	2
237	а иногда	1	2
238	эти две	3	2
239	как о	4	2
240	тогда когда	5	2
241	одна из	3	2
242	что их	2	2
243	так чтобы	2	2
244	очень мало	2	2
245	по своей	1	2
246	на природу	1	2
247	именно это	1	2
248	не могут	4	2
249	всего в	1	2
250	не есть	54	2
251	на вопрос	1	2
252	в ее	1	2
253	и этим	3	2
254	нечто целое	1	2
255	и когда	2	2
256	ясно что	7	2
257	целое и	2	2
258	а пока	1	2
259	с ним	1	2
260	ничего не	17	2
261	в глубине	1	2
262	о нем	4	2
263	не содержит	2	2
264	не выходит	1	2
265	нас в	2	2
266	в конечном	1	2
267	и только	6	2
268	от этих	1	2
269	здесь в	1	2
270	и она	2	2
271	с той	1	2
272	но так	1	2
273	тот же	1	2
274	одной из	1	2
275	их не	2	2
276	себя в	2	2
277	то и	3	2
278	ни было	1	2
279	изучение истории	1	2
280	был бы	1	2
281	не так	1	2
282	никто не	2	2
283	вовсе не	13	2
284	само по	5	2
285	как раз	7	2
286	были бы	1	2
287	в особенности	7	2
288	со стороны	2	2
289	даже не	6	2
290	еще и	2	2
291	что не	5	2
292	говорит о	4	2
293	в некоторых	1	2
294	не на	6	2
295	зависит от	2	2
296	его как	3	2
297	мы исходим	1	2
298	конечно не	4	2
299	как бы	3	2
300	у вас	1	2
301	не знаем	1	2
302	нисколько не	1	2
303	и часто	1	2
304	лучше всего	1	2
305	не существует	10	2
306	и от	3	2
307	бы в	2	2
308	всякого рода	1	2
309	ни к	3	2
310	в мифе	13	2
311	между ними	1	2
312	была бы	3	2
313	из этого	2	2
314	самое что	1	2
315	в виде	8	2
316	в частности	2	2
317	это было	3	2
318	не зависит	1	1
319	это однако	1	1
320	речь идет	1	1
321	полнотой и	1	1
322	все остальное	4	1
323	и то	4	1
324	часто также	1	1
325	на самом	1	1
326	он может	1	1
327	это и	7	1
328	но тем	1	1
329	по этим	1	1
330	и есть	16	1
331	в первом	2	1
332	ту же	1	1
333	остальное есть	2	1
334	имеем и	1	1
335	ведь и	1	1
336	и больше	4	1
337	едва ли	1	1
338	видеть ни	1	1
339	и этот	1	1
340	уже по	2	1
341	мы уже	3	1
342	его не	2	1
343	а как	1	1
344	есть не	9	1
345	мира или	2	1
346	из всего	1	1
347	мифа о	1	1
348	образы и	1	1
349	и мифа	1	1
350	та же	1	1
351	что уже	1	1
352	ответить на	1	1
353	или с	1	1
354	есть нечто	23	1
355	говорить о	4	1
356	этот факт	1	1
357	на себя	3	1
358	эпохи в	1	1
359	но даже	3	1
360	явление не	1	1
361	же что	1	1
362	д на	1	1
363	об их	1	1
364	как миф	2	1
365	он был	1	1
366	иное как	6	1
367	оно совершенно	1	1
368	но как	2	1
369	было указано	2	1
370	в сторону	1	1
371	только тогда	3	1
372	совершенно ясно	1	1
373	более как	1	1
374	иногда и	1	1
375	тут же	1	1
376	при их	1	1
377	или нет?	2	1
378	само же	1	1
379	определен и	1	1
380	из таких	1	1
381	и нам	1	1
382	не помогает	1	1
383	отнюдь не	10	1
384	и я	3	1
385	в истории	4	1
386	метод и	1	1
387	не видно	2	1
388	если она	1	1
389	независимо от	1	1
390	что именно	3	1
391	выйти из	1	1
392	стороны и	1	1
393	что как	1	1
394	миф не	5	1
395	очень трудно	1	1
396	помнить что	1	1
397	просто как	1	1
398	себе совершенно	2	1
399	целый ряд	2	1
400	и к	5	1
401	понятие точно	1	1
402	как таковое	3	1
403	в этот	1	1
404	то в	2	1
405	них как	1	1
406	со своей	1	1
407	сказать по	1	1
408	в которой	1	1
409	и у	2	1
410	то огромное	1	1
411	из этих	2	1
412	наука всегда	1	1
413	но он	1	1
414	но его	3	1
415	говорят о	1	1
416	тому же	2	1
417	от необходимости	1	1
418	это потому	1	1
419	но ведь	1	1
420	дальше и	1	1
421	после этого	1	1
422	а просто	1	1
423	раз навсегда	2	1
424	в реальной	1	1
425	на одну	1	1
426	они в	1	1
427	сказал что	1	1
428	отца а	1	1
429	у читателя	1	1
430	факт который	1	1
431	относятся такие	1	1
432	кого бы	1	1
433	содержит в	1	1
434	оно-то и	1	1
435	его от	1	1
436	подобно тому	4	1
437	и говорить	2	1
438	и будет	1	1
439	собственно говоря	4	1
440	или иных	1	1
441	в основу	1	1
442	раз из	1	1
443	в совершенно	1	1
444	связанных с	1	1
445	часто мы	1	1
446	на ту	1	1
447	с целью	1	1
448	материалы которые	1	1
449	того или	3	1
450	легко заметить	1	1
451	чтобы было	1	1
452	известно что	1	1
453	во-вторых же	3	1
454	нас есть	1	1
455	претендует на	1	1
456	чаще всего	2	1
457	о характере	1	1
458	в них	5	1
459	в историческом	1	1
460	часто бывает	1	1
461	на основании	2	1
462	этого не	2	1
463	и уже	2	1
464	которой он	1	1
465	между собою	1	1
466	легче всего	1	1
467	чем в	1	1
468	не мог	1	1
469	не значит	3	1
470	вдруг совершенно	1	1
471	как некую	1	1
472	а наоборот	1	1
473	бы к	1	1
474	она в	1	1
475	при существовании	1	1
476	представление о	1	1
477	оказывается что	1	1
478	они уже	1	1
479	от себя	4	1
480	от его	2	1
481	объекта или	1	1
482	для всякого	1	1
483	одном из	1	1
484	мифа с	1	1
485	вплоть до	1	1
486	что там	1	1
487	друг другу	1	1
488	иным как	1	1
489	миф и	3	1
490	чтобы это	1	1
491	быть не	2	1
492	тому чтобы	1	1
493	отличаем от	1	1
494	это вопрос	1	1
495	знание и	4	1
496	нас к	2	1
497	тому что	4	1
498	душа и	1	1
499	нет никакого	7	1
500	в отношении	1	1
501	можно ли	5	1
502	не ставится	1	1
503	что эта	1	1
504	с которой	2	1
505	она не	3	1
506	мало того	1	1
507	делится на	4	1
508	было видеть	1	1
509	и притом	5	1
510	иметь в	2	1
511	что иное	6	1
512	ставит его	1	1
513	он с	1	1
514	вопрос не	1	1
515	о природе	1	1
516	отнестись к	1	1
517	имеем дело	1	1
518	о ней	2	1
519	мифе о	1	1
520	при всем	4	1
521	к ней	1	1
522	он хочет	1	1
523	я буду	1	1
524	заметить что	1	1
525	мы всегда	1	1
526	люди их	1	1
527	ничто не	2	1
528	тут только	1	1
529	кроме того	6	1
530	входят в	1	1
531	в каком	3	1
532	у нас	4	1
533	от их	1	1
534	тогда и	2	1
535	есть признак	1	1
536	уже было	1	1
537	а что	4	1
538	что оно	7	1
539	от нее	1	1
540	все еще	2	1
541	оно не	6	1
542	иногда на	1	1
543	по воздуху	1	1
544	и это	4	1
545	больше ничего	6	1
546	и стали	1	1
547	в виду	7	1
548	меня в	2	1
549	говоря уже	2	1
550	последнее время	1	1
551	нет никакой	4	1
552	только то	1	1
553	в себя	1	1
554	как с	2	1
555	что у	2	1
556	достаточно чтобы	1	1
557	слово есть	1	1
558	находятся и	1	1
559	можно только	4	1
560	имеется в	3	1
561	строго говоря	1	1
562	основана на	1	1
563	таких примеров	1	1
564	миф как	1	1
565	видим не	1	1
566	этого мы	2	1
567	мы могли	1	1
568	в самой	1	1
569	внимание на	1	1
570	и та	1	1
571	из соединения	2	1
572	никак не	2	1
573	указано что	2	1
574	миф в	1	1
575	надо было	1	1
576	что существуют	1	1
577	стоящие на	1	1
578	с соответствующими	1	1
579	на точку	1	1
580	знает что	1	1
581	дают себе	1	1
582	он исходит	2	1
583	все в	1	1
584	тем или	1	1
585	и требует	1	1
586	и хорошо	1	1
587	природы и	2	1
588	из своего	1	1
589	в другой	1	1
590	что-то другое	1	1
591	у одного	1	1
592	у всех	1	1
593	как объяснить	2	1
594	происходит в	1	1
595	значит что	24	1
596	содержится в	2	1
597	но с	1	1
598	и вопрос	1	1
599	такая же	1	1
600	не хотят	1	1
601	природой и	1	1
602	тут возникает	1	1
603	скажем что	1	1
604	даже если	2	1
605	и так	1	1
606	что миф	7	1
607	и раньше	1	1
608	или же	3	1
609	иначе мы	1	1
610	и ее	3	1
611	не мешает	2	1
612	и жизни	6	1
613	с какой	1	1
614	явление но	2	1
615	вот почему	1	1
616	же и	2	1
617	утверждают что	3	1
618	только на	7	1
619	и они	2	1
620	всем его	1	1
621	существу своему	1	1
622	одно из	5	1
623	тогда он	1	1
624	от другого	1	1
625	сами по	3	1
626	у нее	1	1
627	многое не	2	1
628	друг друга	3	1
629	нужно знать	1	1
630	мы можем	1	1
631	но что	7	1
632	у него	2	1
633	каждый из	1	1
634	так то	1	1
635	этом отношении	1	1
636	явно не	1	1
637	понятие а	1	1
638	для того	3	1
639	науки в	1	1
640	же еще	1	1
641	процессы жизни	1	1
642	но она	3	1
643	момент в	1	1
644	это будет	4	1
645	можно но	1	1
646	другого и	1	1
647	и точно	1	1
648	исходят из	2	1
649	не история	1	1
650	мы никогда	1	1
651	превратится в	1	1
652	это все	1	1
653	однако что	2	1
654	что для	5	1
655	обратиться к	1	1
656	точке зрения	1	1
657	не было	3	1
658	не сама	1	1
659	может ли	3	1
660	оно ее	1	1
661	быть только	2	1
662	на друга	1	1
663	ничем не	7	1
664	состоит из	1	1
665	и обыкновенно	1	1
666	вопросе о	2	1
667	что обычно	1	1
668	а так	1	1
669	в ущерб	3	1
670	дерево и	1	1
671	что из	1	1
672	абстрактное понятие	9	1
673	тому как	4	1
674	если это	1	1
675	что эти	1	1
676	уже давно	1	1
677	уже о	2	1
678	и первобытное	1	1
679	ничего нет	5	1
680	многих местах	1	1
681	мало и	1	1
682	куда же	2	1
683	принцип который	1	1
684	а если	3	1
685	он будет	3	1
686	не дают	1	1
687	этим мы	1	1
688	истории не	2	1
689	или иного	2	1
690	жили не	1	1
691	когда она	1	1
692	и всей	1	1
693	да и	1	1
694	где не	1	1
695	каких именно	1	1
696	бы его	2	1
697	я с	1	1
698	тех пор	2	1
699	и более	1	1
700	указанием на	1	1
701	в это	1	1
702	или оно	3	1
703	нет ничего	9	1
704	в который	2	1
705	друг на	1	1
706	божества и	2	1
707	на одной	1	1
708	поэтому совершенно	1	1
709	только одна	3	1
710	глубже чем	1	1
711	в единый	1	1
712	того есть	1	1
713	об отношении	1	1
714	в результате	1	1
715	а все	1	1
716	которая в	1	1
717	тот кто	1	1
718	хотя и	5	1
719	бы ему	1	1
720	здесь я	1	1
721	тысячи различных	1	1
722	то не	1	1
723	и все	6	1
724	это может	1	1
725	или нет	5	1
726	как абстрактное	1	1
727	тех или	2	1
728	себе ничего	1	1
729	или не	5	1
730	есть продукт	1	1
731	очень хорошо	1	1
732	такое сопоставление	1	1
733	этом примере	1	1
734	не чем	1	1
735	всегда есть	5	1
736	нами не	1	1
737	несмотря на	2	1
738	требует чтобы	2	1
739	не говоря	2	1
740	или другими	1	1
741	только как	5	1
742	для каждой	1	1
743	лишь тогда	1	1
744	совершенно не	2	1
745	по одному	2	1
746	или он	1	1
747	не сами	1	1
748	не что	6	1
749	чем иным	1	1
750	только о	3	1
751	себе не	1	1
752	об этих	1	1
753	уже есть	1	1
754	а может	1	1
755	к этой	2	1
756	во всяком	2	1
757	также не	3	1
758	это понятие	1	1
759	и научных	1	1
760	только она	1	1
