N	2gram	Losev_Prob_1	Freidism
139	на себя	2	3
140	он был	1	3
141	а только	5	3
142	в общем	1	3
143	как в	4	3
144	и той	1	3
145	и как	6	3
146	сказать о	2	3
147	учение о	3	3
148	в себе	15	3
149	и те	1	3
150	но ведь	3	3
151	о которой	1	3
152	что все	3	3
153	и может	2	3
154	конечно в	2	3
155	может стать	1	3
156	было бы	8	3
157	сознания мы	2	3
158	мы имеем	2	3
159	и чувств	1	3
160	нисколько не	3	3
161	именно и	1	3
162	войти в	1	3
163	тому чтобы	1	3
164	случае не	3	3
165	можем сказать	1	3
166	тому что	4	3
167	этой области	2	3
168	одна из	1	3
169	он пытается	1	3
170	мыслей и	1	3
171	внутренней и	1	3
172	в сознании	5	3
173	ни о	5	3
174	не могут	2	3
175	бы он	1	3
176	она не	2	3
177	ничего общего	11	3
178	с ее	1	3
179	только то	4	3
180	что может	2	3
181	если бы	4	3
182	и внешней	1	3
183	и смерть	1	3
184	и что	9	3
185	бы то	1	3
186	во втором	1	3
187	со всеми	2	3
188	человека с	1	3
189	человека к	1	3
190	себя в	1	3
191	об его	3	3
192	в них	7	3
193	со стороны	1	3
194	на этот	3	3
195	вместе с	2	3
196	по своему	9	3
197	слова и	1	3
198	сейчас же	3	3
199	и от	1	3
200	но это	8	3
201	не является	5	3
202	не знает	1	3
203	от всех	2	3
204	жизни и	1	3
205	ни на	4	3
206	ее в	2	3
207	в искусстве	3	3
208	по поводу	4	3
209	и выражение	1	2
210	отношения к	1	2
211	чтобы не	1	2
212	в такой	1	2
213	и то	6	2
214	тем же	1	2
215	в первом	2	2
216	и до	2	2
217	уже указывали	1	2
218	для своего	2	2
219	что между	1	2
220	нам в	1	2
221	с мыслью	1	2
222	того же	3	2
223	без труда	1	2
224	сказать и	3	2
225	в ее	3	2
226	видели что	1	2
227	но как	6	2
228	с которыми	4	2
229	ничуть не	1	2
230	или иное	1	2
231	относится к	1	2
232	чем же	2	2
233	дает нам	1	2
234	в своем	5	2
235	от этого	1	2
236	не приходится	1	2
237	что это	3	2
238	выражение в	1	2
239	всей его	1	2
240	что она	5	2
241	есть та	2	2
242	их в	4	2
243	наоборот мы	1	2
244	но все	3	2
245	в одну	1	2
246	в совершенно	1	2
247	же касается	3	2
248	в глубине	1	2
249	них не	1	2
250	на этой	2	2
251	при помощи	13	2
252	это было	2	2
253	это не	6	2
254	на почве	1	2
255	но их	1	2
256	жизни то	1	2
257	и уже	3	2
258	и становится	1	2
259	том что	12	2
260	в эту	2	2
261	что значит	3	2
262	на один	2	2
263	но если	2	2
264	и при	2	2
265	мыслью о	1	2
266	мы конечно	1	2
267	не подозревает	1	2
268	в их	4	2
269	мы говорили	4	2
270	сих пор	3	2
271	иным как	1	2
272	силу и	1	2
273	миф и	1	2
274	как это	6	2
275	в отношении	3	2
276	таких случаях	2	2
277	его целом	1	2
278	в таких	2	2
279	но для	3	2
280	дело не	1	2
281	правда в	1	2
282	в науке	2	2
283	и притом	4	2
284	в процессе	1	2
285	сознания как	1	2
286	в нас	2	2
287	для всего	2	2
288	только не	3	2
289	являются только	2	2
290	тем не	18	2
291	только с	1	2
292	этом отношении	1	2
293	в области	2	2
294	в момент	1	2
295	когда мы	8	2
296	должны быть	1	2
297	что оно	3	2
298	оно не	3	2
299	для себя	3	2
300	и самое	1	2
301	то или	2	2
302	в виду	6	2
303	нами выше	1	2
304	было его	1	2
305	вещи и	12	2
306	это вовсе	2	2
307	и вообще	4	2
308	о нем	3	2
309	в другом	1	2
310	и поэтому	1	2
311	притом в	1	2
312	до сих	3	2
313	единства и	1	2
314	этих двух	1	2
315	во всей	3	2
316	ни об	1	2
317	от этих	1	2
318	что бы	1	2
319	и об	1	2
320	своему содержанию	3	2
321	в него	2	2
322	мир в	1	2
323	как ее	1	2
324	быть и	3	2
325	мы видим	2	2
326	даже если	4	2
327	может оказаться	1	2
328	очень много	3	2
329	для нее	1	2
330	для всех	1	2
331	не можем	2	2
332	уже в	3	2
333	только на	4	2
334	ни было	1	2
335	в нашей	1	2
336	из них	3	2
337	его и	1	2
338	мы вкладываем	1	2
339	а потому	2	2
340	потому и	1	2
341	в прошлом	1	2
342	в конце	6	2
343	с этими	2	2
344	в систему	1	2
345	и даже	11	2
346	с другой	3	2
347	человека в	1	2
348	здесь в	3	2
349	чем он	1	2
350	которых мы	2	2
351	а не	15	2
352	всей той	1	2
353	что мы	13	2
354	так же	9	2
355	быть это	1	2
356	мы остановимся	1	2
357	для понимания	1	2
358	все наше	2	2
359	в основном	1	2
360	только для	3	2
361	же самое	9	2
362	к другим	1	2
363	и часто	2	2
364	не существует	6	2
365	для нас	5	2
366	и ни	4	2
367	поэтому все	1	2
368	конце концов	4	2
369	все они	1	2
370	да и	3	2
371	из тех	1	2
372	к его	2	2
373	есть и	3	2
374	и представления	1	2
375	к этому	1	2
376	как на	1	2
377	ту же	1	1
378	и т	11	1
379	не должны	3	1
380	одним из	1	1
381	о каких	1	1
382	же как	2	1
383	и подробно	1	1
384	других областей	1	1
385	другие моменты	1	1
386	жизни мы	1	1
387	показать что	1	1
388	не признает	1	1
389	которое мы	1	1
390	определить как	1	1
391	странное и	1	1
392	кажется что	1	1
393	не имеют	5	1
394	оно было	1	1
395	этого он	1	1
396	и должен	1	1
397	и этот	1	1
398	или наоборот	1	1
399	которую мы	1	1
400	в семье	1	1
401	бессвязные и	1	1
402	вопрос о	1	1
403	память о	1	1
404	со смертью	1	1
405	каком случае	3	1
406	никак нельзя	3	1
407	но она	3	1
408	как то	1	1
409	оно есть	1	1
410	вместо этого	1	1
411	которое не	1	1
412	но даже	1	1
413	мы и	4	1
414	то это	1	1
415	конечно и	1	1
416	физических и	1	1
417	и страха	1	1
418	учение об	1	1
419	было до	2	1
420	оказывается что	2	1
421	и самого	1	1
422	что по	1	1
423	что его	3	1
424	без всякого	2	1
425	но конечно	1	1
426	и всего	1	1
427	о смерти	1	1
428	заметим что	1	1
429	только потому	3	1
430	друг на	1	1
431	при исследовании	1	1
432	в качестве	2	1
433	мы сейчас	1	1
434	нет и	2	1
435	в свои	1	1
436	что они	3	1
437	который однако	1	1
438	к сожалению	1	1
439	которые не	3	1
440	во что	1	1
441	определения и	1	1
442	в истории	4	1
443	первый взгляд	1	1
444	общего с	8	1
445	в браке	1	1
446	и нет	1	1
447	или другую	1	1
448	однако не	3	1
449	кто не	1	1
450	нас за	1	1
451	этом же	1	1
452	его к	1	1
453	случае уже	1	1
454	в противоположность	1	1
455	то нет	1	1
456	еще на	1	1
457	и возникновение	1	1
458	бы и	1	1
459	образом и	2	1
460	говорили что	2	1
461	он в	2	1
462	жизни так	1	1
463	тут и	1	1
464	бы не	1	1
465	подозревает об	1	1
466	построение которое	1	1
467	по преимуществу	2	1
468	говорят о	2	1
469	нам как	1	1
470	о других	1	1
471	как он	4	1
472	этот вывод	1	1
473	на то	8	1
474	если он	1	1
475	в наших	1	1
476	а вовсе	1	1
477	вообще не	2	1
478	теории и	1	1
479	что было	1	1
480	т д	10	1
481	все другие	2	1
482	а скорее	1	1
483	на новые	1	1
484	вы видите	1	1
485	идеи и	1	1
486	новое и	1	1
487	но вместо	1	1
488	теперь еще	1	1
489	из него	1	1
490	его от	3	1
491	его можно	1	1
492	но всегда	1	1
493	в нее	1	1
494	как они	2	1
495	и социальных	1	1
496	со всем	2	1
497	может возникнуть	1	1
498	больше нет	1	1
499	из всех	1	1
500	то нам	1	1
501	художественный образ	9	1
502	входит в	4	1
503	и которые	5	1
504	мы на	1	1
505	этом смысле	6	1
506	самих и	1	1
507	и тем	13	1
508	мы встречаемся	2	1
509	не чем	1	1
510	на свои	1	1
511	для них	2	1
512	всеми уже	1	1
513	о которых	3	1
514	далеко не	5	1
515	на друга	1	1
516	этой борьбы	2	1
517	со своими	1	1
518	во внимание	2	1
519	он и	8	1
520	и было	1	1
521	не больше	3	1
522	момента в	1	1
523	на первый	2	1
524	нужно только	1	1
525	этом случае	2	1
526	нас не	2	1
527	он должен	2	1
528	наших дней	1	1
529	и без	1	1
530	что всякий	4	1
531	к роковому	1	1
532	имеется и	1	1
533	мы называем	2	1
534	не к	1	1
535	слова мы	1	1
536	миф о	1	1
537	нему и	1	1
538	далеки от	1	1
539	является только	1	1
540	на первой	1	1
541	которые в	2	1
542	друг другу	2	1
543	по крайней	2	1
544	есть именно	5	1
545	чтобы это	1	1
546	уже сказали	1	1
547	однако в	2	1
548	с такими	2	1
549	же такое	1	1
550	это является	1	1
551	раз и	9	1
552	точно и	1	1
553	иной раз	1	1
554	если и	1	1
555	между людьми	1	1
556	можно ли	5	1
557	до известной	1	1
558	является чем-то	1	1
559	и должно	2	1
560	мы часто	1	1
561	друг друга	1	1
562	тогда когда	1	1
563	и внутренней	1	1
564	образом в	1	1
565	о них	1	1
566	как случайные	1	1
567	из других	2	1
568	это с	1	1
569	на путях	1	1
570	это мы	2	1
571	дело в	3	1
572	обратим внимание	1	1
573	или как	3	1
574	они являются	1	1
575	явление в	1	1
576	к ней	1	1
577	ровно ничего	4	1
578	и является	7	1
579	внешней и	1	1
580	ни понимать	1	1
581	составляющих ее	1	1
582	другой но	1	1
583	видим его	1	1
584	что на	1	1
585	и здесь	6	1
586	представляется нам	1	1
587	его для	2	1
588	является одним	1	1
589	о таких	1	1
590	его с	1	1
591	смерти и	1	1
592	той или	5	1
593	уже на	2	1
594	отказаться от	1	1
595	если же	1	1
596	предмет в	1	1
597	о том	11	1
598	существует только	1	1
599	нужно отказаться	1	1
600	волю и	1	1
601	правда не	1	1
602	и это	9	1
603	на другой	1	1
604	ни стало	1	1
605	ни слова	1	1
606	мысль о	1	1
607	художественным образом	1	1
608	то время	1	1
609	в дальнейшем	4	1
610	и сам	1	1
611	только через	1	1
612	на нее	1	1
613	не с	1	1
614	ясно что	3	1
615	не смогут	1	1
616	отождествляется с	1	1
617	мог бы	1	1
618	не извлекается	1	1
619	с собой	2	1
620	в результате	2	1
621	мы в	3	1
622	хоть сколько-нибудь	1	1
623	из одного	1	1
624	остановимся на	1	1
625	на язык	1	1
626	собою но	1	1
627	ничего не	10	1
628	этого сознания	1	1
629	находится в	1	1
630	познания и	1	1
631	часто и	2	1
632	то есть	33	1
633	а также	4	1
634	того он	1	1
635	внимание на	1	1
636	и та	1	1
637	а часто	2	1
638	утверждает что	1	1
639	есть так	1	1
640	мысль не	1	1
641	основе своей	1	1
642	но когда	2	1
643	чем она	1	1
644	особого рода	2	1
645	события в	1	1
646	и во	3	1
647	не выходит	1	1
648	требуют для	3	1
649	на ее	1	1
650	уже при	1	1
651	которые мы	1	1
652	этим путем	1	1
653	окончательной ясности	1	1
654	ко всей	1	1
655	мы ни	1	1
656	на одном	2	1
657	выражения необходимо	1	1
658	что человек	1	1
659	с любым	1	1
660	но единственно	1	1
661	крайней мере	2	1
662	тотчас же	1	1
663	быть даже	2	1
664	выше в	1	1
665	ее элементов	1	1
666	уже во	1	1
667	первой ступени	1	1
668	нем и	1	1
669	а его	1	1
670	все время	2	1
671	и устойчивое	1	1
672	и следовательно	3	1
673	или может	2	1
674	скрытой форме	1	1
675	деле что	1	1
676	не зная	1	1
677	переносится на	1	1
678	следовательно в	2	1
679	материальном мире	1	1
680	всего учения	1	1
681	ведь есть	1	1
682	же все	1	1
683	этого ряда	1	1
684	оказалось что	1	1
685	понятно и	1	1
686	какие-нибудь другие	1	1
687	к нашему	2	1
688	и так	2	1
689	поэтому и	2	1
690	который в	1	1
691	кроме этого	1	1
692	ведь она	1	1
693	это же	1	1
694	только оно	1	1
695	есть в	5	1
696	для врача	1	1
697	то и	6	1
698	чтобы он	1	1
699	также и	11	1
700	в виде	15	1
701	а это	2	1
702	от других	2	1
703	и других	1	1
704	уже с	2	1
705	одно из	2	1
706	не так	1	1
707	остановимся только	1	1
708	понимать под	1	1
709	внешнее выражение	1	1
710	никакого отношения	1	1
711	как будто	3	1
712	тем что	7	1
713	к той	1	1
714	давало бы	1	1
715	менее он	1	1
716	даже и	8	1
717	и строго	1	1
718	перейти к	4	1
719	о каком	1	1
720	и только	4	1
721	момент в	2	1
722	же деле	1	1
723	связан с	1	1
724	представление о	1	1
725	или иной	5	1
726	даже не	1	1
727	на примере	1	1
728	соответствует действительности	1	1
729	заключается та	1	1
730	и чем	1	1
731	которые можно	1	1
732	именно в	4	1
733	мы никогда	3	1
734	с большим	1	1
735	к человеку	1	1
736	в некоторых	1	1
737	самом же	1	1
738	и непрерывности	1	1
739	вот в	2	1
740	что находится	1	1
741	однако и	3	1
742	в свете	1	1
743	человек в	1	1
744	меньше всего	2	1
745	отнюдь не	10	1
746	на возможность	2	1
747	об ее	1	1
748	и вовсе	4	1
749	нет никаких	1	1
750	является его	1	1
751	мы говорим	3	1
752	его содержание	1	1
753	или по	1	1
754	находим в	1	1
755	о разложении	1	1
756	выводится из	1	1
757	требует от	1	1
758	из которых	1	1
759	направление в	2	1
760	к своему	1	1
761	для искусства	1	1
762	который мы	2	1
763	для объективной	1	1
764	такого рода	7	1
765	совсем другой	1	1
766	ко всему	1	1
767	не сознавая	1	1
768	это символ	1	1
769	только весьма	1	1
770	который он	1	1
771	в это	2	1
772	к дальнейшему	1	1
773	протестует против	1	1
774	не будем	2	1
775	это выражение	1	1
776	является как	1	1
777	ближе к	1	1
778	в смысле	1	1
779	к последовательному	1	1
780	остается в	1	1
781	под влиянием	1	1
782	мира в	1	1
783	становится ясным	2	1
784	без дальнейших	1	1
785	известной степени	2	1
786	не знаем	1	1
787	указать на	1	1
788	основанная на	1	1
789	такое сознание	1	1
790	но на	1	1
791	которой можно	1	1
792	которая в	1	1
793	чтобы понять	3	1
794	ее и	1	1
795	но эти	1	1
796	тем более	5	1
797	будто бы	1	1
798	а эта	2	1
799	или не	3	1
800	же в	4	1
801	значения для	1	1
802	в том	9	1
803	утверждал что	1	1
804	этом действительно	1	1
805	может и	3	1
806	нет ничего	10	1
807	о своем	2	1
808	это все	1	1
809	на смену	1	1
810	обычно не	1	1
811	роль играет	1	1
812	говорили выше	2	1
813	имеет место	1	1
814	мы считаем	1	1
815	же мы	2	1
816	по которой	1	1
817	чем иным	1	1
818	на ней	1	1
819	эти элементы	1	1
820	учения о	2	1
821	а может	2	1
822	молодой человек	1	1
823	начинает мало-помалу	1	1
824	гораздо более	2	1
