N	2gram	Tiupa_Narr_1	Vladivir
154	другой стороны	4	3
155	одним из	2	2
156	это и	3	2
157	и до	2	2
158	в меру	1	2
159	и за	1	2
160	по его	1	2
161	нет возможности	1	2
162	этом не	1	2
163	хотя бы	4	2
164	ему в	2	2
165	еще не	7	2
166	он сам	2	2
167	в чем	1	2
168	мы будем	1	2
169	к жизни	1	2
170	ответ на	1	2
171	нет и	2	2
172	один и	1	2
173	как к	2	2
174	кто не	1	2
175	за границей	4	2
176	из этих	3	2
177	был назначен	1	2
178	и тот	2	2
179	тому же	5	2
180	всей его	2	2
181	больше всего	1	2
182	при этом	9	2
183	на этом	1	2
184	что все	1	2
185	для характеристики	1	2
186	а по	2	2
187	на ту	1	2
188	лишь в	1	2
189	и кажется	1	2
190	было бы	4	2
191	ни в	3	2
192	в них	1	2
193	все было	3	2
194	на первый	2	2
195	точки зрения	10	2
196	и сейчас	2	2
197	место в	1	2
198	тем не	3	2
199	даже в	2	2
200	не менее	3	2
201	тем самым	6	2
202	дело не	1	2
203	не по	1	2
204	к изучению	1	2
205	которого он	2	2
206	именно с	1	2
207	к концу	1	2
208	более что	1	2
209	что на	2	2
210	в детстве	5	2
211	со стороны	9	2
212	где он	1	2
213	для себя	1	2
214	году в	1	2
215	слухи о	1	2
216	не столько	4	2
217	однако эта	1	2
218	о котором	1	2
219	нас нет	1	2
220	ними и	1	2
221	на что	1	2
222	и который	1	2
223	в вопросах	1	2
224	как было	3	2
225	времени в	2	2
226	этот момент	1	2
227	а именно	3	2
228	того что	1	2
229	поскольку с	1	2
230	с ними	1	2
231	том чтобы	1	2
232	одной из	4	2
233	то и	1	2
234	из них	3	2
235	тем что	3	2
236	даже не	3	2
237	же о	1	2
238	из многочисленных	2	2
239	с которым	1	2
240	что мы	2	2
241	начиная с	1	2
242	к себе	5	2
243	в тех	1	2
244	по существу	2	2
245	в это	1	2
246	впрочем не	1	2
247	своей жизни	1	2
248	о его	1	2
249	этом и	1	2
250	пока еще	4	2
251	под названием	1	2
252	и для	2	2
253	которых он	1	2
254	указать на	1	2
255	в результате	2	2
256	от него	1	2
257	умер он	1	2
258	тем более	2	2
259	но зато	1	2
260	отношением к	1	2
261	совершенно не	2	2
262	в самом	1	2
263	в частности	14	2
264	всегда в	1	1
265	как известно	2	1
266	его матери	1	1
267	от отца	1	1
268	на самом	1	1
269	только потому	1	1
270	и есть	1	1
271	то в	6	1
272	чего не	1	1
273	и больше	1	1
274	видеть в	1	1
275	отношения к	2	1
276	в их	1	1
277	чего в	1	1
278	есть не	1	1
279	часто бывает	1	1
280	философия или	1	1
281	уже была	1	1
282	что если	1	1
283	есть нечто	1	1
284	всех без	1	1
285	в некотором	1	1
286	всю ночь	1	1
287	они еще	1	1
288	в ней	3	1
289	и самого	3	1
290	столько же	1	1
291	на них	1	1
292	иное как	2	1
293	столь же	3	1
294	бы то	3	1
295	в различных	1	1
296	во всех	1	1
297	бы она	1	1
298	академии и	1	1
299	по отношению	7	1
300	сидел в	1	1
301	тогда как	12	1
302	в настоящем	1	1
303	ему не	1	1
304	с чисто	1	1
305	дает нам	1	1
306	что как	1	1
307	итак в	1	1
308	каждый год	2	1
309	и воображение	1	1
310	как уже	1	1
311	что по	2	1
312	факте как	1	1
313	писал что	1	1
314	себе не	2	1
315	как иногда	1	1
316	в противоположность	2	1
317	из жизни	1	1
318	ни один	1	1
319	сказать о	1	1
320	таковы например	1	1
321	так или	2	1
322	представляет собой	13	1
323	тоже не	1	1
324	может считаться	1	1
325	всем его	1	1
326	на две	1	1
327	не могла	1	1
328	так сказать	1	1
329	жизнью и	2	1
330	еще раньше	1	1
331	всем своем	1	1
332	однако он	1	1
333	в силу	4	1
334	новое и	1	1
335	содержит в	1	1
336	наконец наиболее	1	1
337	именно это	2	1
338	но все	4	1
339	том же	1	1
340	подход к	2	1
341	не будет	3	1
342	а когда	1	1
343	чего он	1	1
344	те же	4	1
345	веры он	1	1
346	вклад в	1	1
347	на протяжении	6	1
348	с другими	1	1
349	его личности	2	1
350	который и	1	1
351	это не	2	1
352	и тем	4	1
353	но уже	1	1
354	в самую	2	1
355	мы имеем	2	1
356	и уже	1	1
357	жизни но	2	1
358	с такой	1	1
359	мы не	1	1
360	и ничего	1	1
361	и тогда	1	1
362	с еще	1	1
363	таким же	1	1
364	необходимо указать	1	1
365	в первый	1	1
366	от его	1	1
367	вплоть до	2	1
368	есть его	1	1
369	но во	1	1
370	теми же	1	1
371	их в	1	1
372	ни было	3	1
373	вместе со	1	1
374	она не	2	1
375	приводят к	1	1
376	любви и	1	1
377	как будет	3	1
378	только вследствие	1	1
379	некоторого рода	2	1
380	как о	1	1
381	и сама	1	1
382	каждый день	1	1
383	он еще	1	1
384	чтобы стать	2	1
385	что иное	2	1
386	с некоторой	1	1
387	не могло	2	1
388	его от	1	1
389	одна из	3	1
390	имеем дело	2	1
391	этих двух	1	1
392	целый день	1	1
393	он стоит	1	1
394	то у	1	1
395	и после	2	1
396	связи с	4	1
397	спал всю	1	1
398	этом отношении	3	1
399	в области	2	1
400	настоящего времени	1	1
401	личности в	2	1
402	очень часто	1	1
403	не спал	1	1
404	все то	2	1
405	не могут	1	1
406	процесса или	1	1
407	же самое	1	1
408	для такого	1	1
409	его детских	1	1
410	то ни	3	1
411	элементы в	1	1
412	был его	1	1
413	с ее	3	1
414	свою очередь	3	1
415	на другой	2	1
416	только то	1	1
417	в произведении	3	1
418	всей своей	2	1
419	роль в	2	1
420	и совершенно	1	1
421	и когда	2	1
422	не с	3	1
423	было в	2	1
424	особенно в	3	1
425	во второй	2	1
426	строго говоря	1	1
427	если бы	1	1
428	воззрение на	1	1
429	о ней	3	1
430	сводится к	3	1
431	он здесь	1	1
432	было не	1	1
433	тех кто	1	1
434	внимание на	1	1
435	религиозные и	1	1
436	одного из	4	1
437	в значительной	2	1
438	нас в	1	1
439	а во	3	1
440	истории в	3	1
441	для изучения	1	1
442	и всю	1	1
443	стороны же	1	1
444	и во	1	1
445	во всей	2	1
446	в историческом	1	1
447	было для	1	1
448	не знаю	1	1
449	если это	1	1
450	в литературе	2	1
451	состояние и	1	1
452	казалось что	5	1
453	тот свет	1	1
454	и одновременно	2	1
455	не как	2	1
456	человека в	2	1
457	истории и	2	1
458	в разные	1	1
459	которое мы	1	1
460	после нее	1	1
461	который в	2	1
462	не мешает	1	1
463	это же	1	1
464	с одной	7	1
465	со всеми	1	1
466	человека с	1	1
467	самом деле	2	1
468	ни одного	1	1
469	же в	4	1
470	что не	4	1
471	еще одной	1	1
472	от других	1	1
473	слова не	1	1
474	а то	1	1
475	одно из	2	1
476	у нее	2	1
477	выступает в	2	1
478	мы можем	1	1
479	бытия и	1	1
480	и никакой	2	1
481	ему казалось	1	1
482	от того	1	1
483	автора как	1	1
484	и только	2	1
485	в последние	2	1
486	в неразрывное	1	1
487	как у	1	1
488	или иначе	3	1
489	связаны с	1	1
490	именно в	6	1
491	далеко не	5	1
492	в свою	3	1
493	себя и	2	1
494	говорит о	2	1
495	прежде всего	4	1
496	и пр	1	1
497	настаивать на	1	1
498	одной стороны	7	1
499	а за	1	1
500	свою жизнь	1	1
501	а не	12	1
502	однако и	1	1
503	человеческой жизни	1	1
504	как ни	2	1
505	есть начало	1	1
506	о чем	2	1
507	ему даже	1	1
508	когда она	1	1
509	об ее	1	1
510	разных местах	1	1
511	дела и	1	1
512	его как	2	1
513	так же	2	1
514	другой день	2	1
515	в историю	1	1
516	что понятие	1	1
517	из которых	4	1
518	редко и	1	1
519	в данном	5	1
520	в церковь	1	1
521	однако эти	1	1
522	ней не	1	1
523	но имеется	1	1
524	человек с	1	1
525	в состоянии	1	1
526	и более	1	1
527	быть не	1	1
528	этого слова	2	1
529	с этой	1	1
530	за нею	1	1
531	часов утра	1	1
532	и того	1	1
533	известной степени	1	1
534	еще одна	3	1
535	большинства людей	1	1
536	волосы в	1	1
537	не существует	3	1
538	или в	2	1
539	которая в	2	1
540	человек и	1	1
541	и перед	1	1
542	постоянно и	1	1
543	мысль о	1	1
544	всего было	1	1
545	это часто	1	1
546	эта характеристика	1	1
547	хотя в	2	1
548	и ж	1	1
549	не есть	3	1
550	связь с	1	1
551	жизни в	3	1
552	нами не	2	1
553	служба и	1	1
554	это все	2	1
555	между ними	2	1
556	дело с	2	1
557	жизни а	2	1
558	не что	2	1
559	для большинства	1	1
560	или философия	1	1
561	и эта	1	1
562	в таком	2	1
