N	2gram	Vygotskiy__3	RusskieA
163	выводу что	4	2
164	как он	3	2
165	после чего	1	2
166	для обозначения	2	2
167	к выводу	2	2
168	что она	5	2
169	в нем	2	2
170	всех этих	2	2
171	чем у	1	2
172	в силу	6	2
173	и связанные	1	2
174	же не	1	2
175	главным образом	2	2
176	и с	1	2
177	к другу	1	2
178	разница между	1	2
179	на этой	5	2
180	в жизни	3	2
181	вокруг этого	1	2
182	чтобы они	1	2
183	такой же	1	2
184	в один	2	2
185	и более	1	2
186	том же	1	2
187	для этого	2	2
188	этого мало	1	2
189	нас к	2	2
190	у него	1	2
191	не встречаются	1	2
192	именно с	1	2
193	встречаются в	1	2
194	так называемый	1	2
195	до того	1	2
196	и здесь	2	2
197	могут быть	5	2
198	и другим	1	2
199	имеет место	3	2
200	ничего общего	3	2
201	как они	2	2
202	значения и	5	2
203	свою очередь	2	2
204	мы наблюдаем	1	2
205	что у	1	2
206	и другими	2	2
207	подойти к	1	2
208	составные части	1	2
209	с ним	4	2
210	означает что	1	2
211	находится в	2	2
212	связь между	4	2
213	сходство между	1	2
214	этому поводу	1	2
215	в его	15	2
216	в свете	2	2
217	к ней	1	2
218	значит что	4	2
219	не случайно	1	2
220	только у	1	2
221	этот вопрос	3	2
222	в какой	4	2
223	но ни	1	2
224	показывают что	5	2
225	их не	1	2
226	приводит нас	3	2
227	какой степени	4	2
228	так что	2	2
229	это показывает	1	2
230	в большинстве	1	2
231	но что	1	2
232	он так	1	2
233	чем в	1	2
234	такое же	1	2
235	с ней	3	2
236	только по	1	2
237	до конца	1	2
238	не на	1	2
239	а не	1	2
240	и непосредственно	1	2
241	в изучении	2	2
242	в частности	4	2
243	и потому	2	2
244	относятся к	2	2
245	судить по	1	2
246	многих случаях	1	2
247	там где	4	2
248	останавливаться на	1	2
249	между собой	13	2
250	к вопросу	1	2
251	мы видим	3	2
252	и для	2	2
253	тем и	4	2
254	не объясняет	1	2
255	или в	2	2
256	когда он	3	2
257	мы должны	6	2
258	не что	1	2
259	в своих	2	2
260	нас не	1	2
261	ту же	1	1
262	говоря о	1	1
263	также и	1	1
264	же как	6	1
265	в объяснении	1	1
266	совпадая с	1	1
267	только потому	2	1
268	тех же	1	1
269	значения что	1	1
270	зависимости от	6	1
271	форм мышления	2	1
272	невозможно вне	1	1
273	которое могло	1	1
274	по которым	1	1
275	значение он	1	1
276	на две	1	1
277	что эти	3	1
278	собственном смысле	6	1
279	видеть в	1	1
280	с таким	1	1
281	по его	1	1
282	и могут	2	1
283	приходит к	6	1
284	мы уже	5	1
285	самые разнообразные	1	1
286	имеется следующая	1	1
287	собой как	1	1
288	не приходится	1	1
289	которую мы	5	1
290	животного или	1	1
291	вопрос о	1	1
292	на место	1	1
293	к новой	1	1
294	ему в	1	1
295	основании что	2	1
296	животном мире	5	1
297	же что	1	1
298	того же	6	1
299	и он	1	1
300	которую можно	1	1
301	в отличие	6	1
302	всего этого	1	1
303	в чем	2	1
304	с его	2	1
305	этих случаях	1	1
306	не отличается	1	1
307	а следовательно	1	1
308	том основании	1	1
309	на основе	22	1
310	а только	1	1
311	оно в	1	1
312	одном и	1	1
313	с трудом	1	1
314	по отношению	3	1
315	очевидно что	1	1
316	отличие от	6	1
317	формы мышления	7	1
318	отличаются от	5	1
319	относится к	1	1
320	материал на	1	1
321	эта связь	1	1
322	общего с	1	1
323	так называемая	4	1
324	почему при	1	1
325	оторванное от	1	1
326	некоторое время	2	1
327	различаются не	1	1
328	к новому	1	1
329	однако не	1	1
330	перед нами	10	1
331	целый ряд	1	1
332	с понятием	3	1
333	опирались на	1	1
334	тем же	4	1
335	увидим что	1	1
336	от этого	6	1
337	не связаны	2	1
338	их содержания	1	1
339	в которой	1	1
340	однако совершенно	1	1
341	ни одна	1	1
342	то и	4	1
343	по форме	2	1
344	в себе	2	1
345	формами мышления	1	1
346	тому же	1	1
347	на то	4	1
348	наблюдаем в	1	1
349	в случае	3	1
350	что было	1	1
351	он не	4	1
352	потребности в	1	1
353	не как	3	1
354	собой не	1	1
355	в начале	2	1
356	однако он	1	1
357	что одно	1	1
358	подобно тому	1	1
359	объяснения и	1	1
360	а затем	1	1
361	здесь мы	2	1
362	что все	1	1
363	и характер	2	1
364	в совершенно	2	1
365	значение в	3	1
366	о котором	2	1
367	его в	3	1
368	известно что	1	1
369	и тем	1	1
370	слов для	1	1
371	ни в	9	1
372	этом мы	1	1
373	в этой	5	1
374	на основании	11	1
375	мы видели	6	1
376	в развитии	24	1
377	можно считать	3	1
378	значение как	3	1
379	ряде других	1	1
380	и того	4	1
381	одного и	4	1
382	что между	1	1
383	но если	1	1
384	и при	1	1
385	место в	2	1
386	по особым	1	1
387	не столько	4	1
388	что первые	1	1
389	которые в	3	1
390	ряда других	1	1
391	такую же	1	1
392	теми же	1	1
393	и эти	2	1
394	не могли	3	1
395	оно приводит	1	1
396	значение слова	4	1
397	этот вывод	3	1
398	слово к	1	1
399	в то	4	1
400	не о	1	1
401	дело не	1	1
402	тогда когда	4	1
403	это означает	1	1
404	что их	1	1
405	это хорошо	1	1
406	не по	1	1
407	в основе	16	1
408	к изучению	2	1
409	когда они	1	1
410	зависят от	1	1
411	в самых	1	1
412	вытекает из	2	1
413	общий для	1	1
414	каждый из	2	1
415	остановимся ниже	1	1
416	слова как	1	1
417	или как	1	1
418	явление в	1	1
419	и его	2	1
420	к этим	1	1
421	доказать что	1	1
422	этом отношении	3	1
423	котором в	1	1
424	ему не	1	1
425	не потому	1	1
426	с другом	5	1
427	от другого	2	1
428	от общего	1	1
429	тем это	1	1
430	те кто	1	1
431	другое слово	1	1
432	для дальнейшего	1	1
433	смысле в	1	1
434	для себя	1	1
435	и это	4	1
436	центральных и	1	1
437	в виду	1	1
438	на другой	1	1
439	данном случае	1	1
440	только при	2	1
441	в собственном	6	1
442	идет не	1	1
443	то время	4	1
444	на том	3	1
445	увидим не	1	1
446	и сам	3	1
447	можно было	6	1
448	на путь	1	1
449	значению слова	3	1
450	вошел в	1	1
451	часто в	2	1
452	основана на	2	1
453	быть может	1	1
454	если бы	5	1
455	собой и	1	1
456	и вообще	1	1
457	и формами	1	1
458	по мере	1	1
459	дальнейшего развития	2	1
460	из основных	3	1
461	при такой	1	1
462	внимание на	2	1
463	но мы	1	1
464	что каждый	2	1
465	в глаза	1	1
466	не позволяют	1	1
467	как этот	1	1
468	и который	1	1
469	не могло	1	1
470	эти фигуры	1	1
471	по типу	5	1
472	и во	2	1
473	не отличаются	1	1
474	раньше чем	2	1
475	а требование	1	1
476	от одного	2	1
477	во всей	1	1
478	в форме	1	1
479	является по	1	1
480	и менее	1	1
481	позже и	1	1
482	их уже	2	1
483	мы ограничимся	2	1
484	было бы	10	1
485	не так	1	1
486	задача не	2	1
487	по данным	1	1
488	на которой	1	1
489	слово с	2	1
490	обе эти	3	1
491	это вытекает	1	1
492	совсем не	1	1
493	тот же	2	1
494	что он	6	1
495	даже если	1	1
496	который в	3	1
497	что нам	1	1
498	в область	1	1
499	том чтобы	1	1
500	вот что	1	1
501	с которыми	3	1
502	есть в	1	1
503	рассматриваться как	4	1
504	и детей	1	1
505	уже в	7	1
506	развития этого	1	1
507	или не	1	1
508	в нашей	2	1
509	же в	2	1
510	каким образом	1	1
511	как показал	2	1
512	только одно	1	1
513	слова если	1	1
514	заключить что	1	1
515	всяком случае	4	1
516	нуждается в	1	1
517	лежит не	2	1
518	в животном	6	1
519	с этими	1	1
520	из одной	1	1
521	дело и	1	1
522	случае не	1	1
523	должны будем	1	1
524	не могут	4	1
525	от того	4	1
526	в очень	1	1
527	приводят нас	3	1
528	что дело	1	1
529	совершенно ином	1	1
530	к которому	3	1
531	с той	2	1
532	тому как	2	1
533	исторического развития	2	1
534	что не	1	1
535	что для	1	1
536	обратиться к	1	1
537	говорит о	1	1
538	их сходство	1	1
539	связано с	1	1
540	и своего	1	1
541	которых мы	2	1
542	на которых	2	1
543	и самый	1	1
544	с которым	1	1
545	с наступлением	1	1
546	точек зрения	1	1
547	подобного рода	1	1
548	долгое время	1	1
549	мы остановимся	2	1
550	которые по	1	1
551	или с	1	1
552	которой он	1	1
553	могут рассматриваться	1	1
554	мы знаем	4	1
555	уже давно	1	1
556	представления о	2	1
557	что дало	1	1
558	вопрос можно	1	1
559	представить себе	1	1
560	или по	1	1
561	в общую	1	1
562	нет оснований	3	1
563	из которых	5	1
564	научно объяснить	1	1
565	в пределах	1	1
566	обратил внимание	1	1
567	по своему	11	1
568	в данном	1	1
569	по поводу	1	1
570	который мы	2	1
571	наряду с	3	1
572	в той	1	1
573	составляют наиболее	1	1
574	где это	1	1
575	друг с	5	1
576	значений слова	1	1
577	быть не	1	1
578	есть и	2	1
579	и том	2	1
580	что мы	7	1
581	слово для	1	1
582	в так	1	1
583	но для	1	1
584	из ряда	1	1
585	кроме того	1	1
586	это как	1	1
587	не является	8	1
588	деле как	1	1
589	они совпадают	1	1
590	совершенно иное	1	1
591	от него	1	1
592	и все	4	1
593	на одной	1	1
594	иное чем	2	1
595	или нет	1	1
596	на более	1	1
597	что следовательно	1	1
598	нет никаких	4	1
599	те из	1	1
600	его значение	1	1
601	они ставят	1	1
602	сделать вывод	1	1
603	цель как	2	1
604	цель и	2	1
605	между ними	3	1
606	сказать что	4	1
607	отношению к	2	1
608	оно не	2	1
609	находящихся в	1	1
610	следует поставить	1	1
611	в таком	2	1
612	также не	1	1
613	в продолжение	1	1
614	как на	2	1
615	точно так	1	1
616	во всяком	4	1
617	все что	2	1
618	в роли	2	1
