N	2gram	Ircho_Kome_2	Psycholo
141	с тем	5	3
142	мы знаем	3	3
143	в своей	3	3
144	представить себе	3	3
145	представление о	2	3
146	в отличие	2	3
147	случае в	1	3
148	что эта	1	3
149	точно так	1	3
150	что на	3	3
151	и другой	1	3
152	и это	2	3
153	только при	1	3
154	в собственном	1	3
155	роль в	2	3
156	так и	12	3
157	что у	4	3
158	каждого из	1	3
159	но мы	1	3
160	он не	2	3
161	нуждается в	1	3
162	составляющих его	1	3
163	в частности	4	3
164	дело с	3	3
165	или его	2	3
166	только на	1	3
167	человека не	1	3
168	в конце	2	3
169	от того	2	3
170	на примере	1	3
171	до сих	2	3
172	не было	3	3
173	какой мере	1	3
174	в одной	2	3
175	из его	2	3
176	исходя из	1	3
177	в состоянии	1	3
178	сих пор	2	3
179	каждой из	2	3
180	от всех	2	3
181	т е	1	3
182	жизни и	3	3
183	все что	1	3
184	как на	1	3
185	то на	1	2
186	того же	3	2
187	и без	1	2
188	тех же	3	2
189	идет о	2	2
190	как мы	4	2
191	на эти	1	2
192	творчества с	1	2
193	благодаря тому	1	2
194	но даже	1	2
195	большей частью	1	2
196	в чем	1	2
197	в область	1	2
198	на основе	1	2
199	с совершенно	1	2
200	отношение к	2	2
201	что само	1	2
202	если она	1	2
203	независимо от	5	2
204	как к	1	2
205	в полном	1	2
206	когда он	1	2
207	более или	1	2
208	в себя	1	2
209	действия и	1	2
210	бы и	2	2
211	представляет собой	1	2
212	есть для	2	2
213	остановиться на	1	2
214	как он	3	2
215	в нем	6	2
216	главным образом	1	2
217	совпадают с	1	2
218	и с	5	2
219	его в	4	2
220	этом смысле	2	2
221	в них	4	2
222	он же	1	2
223	и очень	1	2
224	не всегда	2	2
225	и тогда	1	2
226	или менее	1	2
227	с точки	1	2
228	стало быть	1	2
229	тем не	1	2
230	их в	1	2
231	том же	1	2
232	даже в	2	2
233	этой области	1	2
234	не менее	4	2
235	тем самым	1	2
236	из нас	1	2
237	начинает с	2	2
238	на два	1	2
239	в основе	1	2
240	ничего не	1	2
241	таким путем	1	2
242	с достаточной	2	2
243	и теперь	1	2
244	в сознании	1	2
245	что речь	1	2
246	мы найдем	3	2
247	в основу	1	2
248	отказаться от	1	2
249	на это	2	2
250	и поэтому	3	2
251	приходит к	1	2
252	отношений и	1	2
253	приводит к	1	2
254	том случае	1	2
255	этими словами	1	2
256	показала что	1	2
257	с ним	1	2
258	означает что	1	2
259	и здесь	6	2
260	зрения на	1	2
261	там же	1	2
262	но и	10	2
263	нас в	1	2
264	этих двух	1	2
265	и во	2	2
266	я думаю	1	2
267	в другой	2	2
268	наконец в	2	2
269	и следовательно	1	2
270	к нему	3	2
271	как например	1	2
272	всю историю	1	2
273	тот же	2	2
274	будь то	1	2
275	его чувства	1	2
276	по мнению	1	2
277	по этому	1	2
278	в качестве	5	2
279	в жизни	1	2
280	от других	1	2
281	из них	7	2
282	одно из	2	2
283	и их	3	2
284	в одном	2	2
285	речь и	1	2
286	на долю	1	2
287	как раз	1	2
288	в каком	1	2
289	что для	4	2
290	говорит о	1	2
291	то и	1	2
292	не означает	1	2
293	о чем	3	2
294	в связи	3	2
295	мы видели	1	2
296	него в	1	2
297	xviii в	1	2
298	согласии с	1	2
299	целом ряде	1	2
300	что же	1	2
301	и там	1	2
302	из отдельных	1	2
303	отличается от	1	2
304	стоит только	1	2
305	должна была	2	2
306	и от	4	2
307	его не	1	2
308	ее и	1	2
309	бы в	2	2
310	и как	1	2
311	будто бы	1	2
312	утверждал что	1	2
313	до тех	3	2
314	всех других	1	2
315	что даже	1	2
316	из этого	2	2
317	имеет в	2	2
318	по поводу	3	2
319	как результат	1	2
320	гораздо более	1	2
321	говоря о	1	1
322	как говорят	1	1
323	первые шаги	1	1
324	драматическом искусстве	1	1
325	жизни мы	1	1
326	в первом	2	1
327	едва ли	14	1
328	и этот	1	1
329	темы в	1	1
330	в полной	1	1
331	и ее	2	1
332	привести и	1	1
333	ему в	1	1
334	то это	2	1
335	и был	2	1
336	результаты его	1	1
337	это время	3	1
338	в ней	3	1
339	свою очередь	1	1
340	собой в	1	1
341	меньше чем	2	1
342	еще не	6	1
343	и на	7	1
344	же мере	1	1
345	всегда можно	1	1
346	время в	1	1
347	бы то	2	1
348	служит для	1	1
349	с его	5	1
350	во всех	3	1
351	только после	1	1
352	там и	1	1
353	не без	1	1
354	по своему	2	1
355	то мы	1	1
356	в обеих	3	1
357	все больше	2	1
358	то он	1	1
359	о смерти	1	1
360	это слово	4	1
361	ответ на	3	1
362	иначе не	1	1
363	это сравнение	1	1
364	нет и	2	1
365	человеку и	2	1
366	меньше всего	4	1
367	чем же	1	1
368	мере в	1	1
369	для оценки	1	1
370	за этим	1	1
371	в известной	1	1
372	и нет	1	1
373	в одних	1	1
374	в распоряжении	1	1
375	тех случаях	1	1
376	которое и	1	1
377	и слова	1	1
378	как уже	1	1
379	не являются	1	1
380	конечно не	1	1
381	и хотя	2	1
382	и вслед	1	1
383	за собой	2	1
384	из самых	2	1
385	привести к	1	1
386	что нас	1	1
387	в тех	3	1
388	выражение в	1	1
389	что автор	1	1
390	с их	4	1
391	я дал	1	1
392	самым существенным	1	1
393	не приводит	1	1
394	на его	1	1
395	к выводу	1	1
396	сцену в	1	1
397	не следует	2	1
398	задний план	1	1
399	время и	1	1
400	всех остальных	2	1
401	и легко	1	1
402	и почему	2	1
403	и еще	2	1
404	же это	1	1
405	ни было	2	1
406	что ни	2	1
407	этот тезис	1	1
408	является не	2	1
409	и нам	1	1
410	но все	3	1
411	человека в	3	1
412	а вместе	1	1
413	могла бы	3	1
414	а затем	5	1
415	в мире	2	1
416	об этом	2	1
417	связанных с	2	1
418	полной мере	1	1
419	на все	1	1
420	времени и	1	1
421	знает что	1	1
422	не умеет	1	1
423	это не	2	1
424	окажется что	1	1
425	и мы	1	1
426	на этот	4	1
427	идет от	1	1
428	в стихах	1	1
429	ни одной	1	1
430	и уже	1	1
431	которой он	1	1
432	для себя	1	1
433	чем в	2	1
434	ведет к	1	1
435	поправки в	1	1
436	автора и	1	1
437	как таковой	1	1
438	еще раз	1	1
439	со всей	1	1
440	или к	1	1
441	чтобы подойти	1	1
442	для него	1	1
443	но если	3	1
444	и при	1	1
445	экономического развития	1	1
446	женщин и	1	1
447	нас не	1	1
448	можно найти	1	1
449	почти ни	1	1
450	из которой	1	1
451	значение слова	1	1
452	признать что	2	1
453	должны были	1	1
454	в памяти	1	1
455	образом и	1	1
456	п поэтому	1	1
457	вынуждены были	1	1
458	такую же	1	1
459	и более	1	1
460	не могли	1	1
461	есть некий	1	1
462	однако в	2	1
463	ним в	1	1
464	с которой	1	1
465	евгения онегина	1	1
466	между людьми	1	1
467	как можно	1	1
468	лиц и	1	1
469	самого начала	1	1
470	служить только	1	1
471	для каждого	1	1
472	как о	1	1
473	существует два	1	1
474	та или	1	1
475	это опять	1	1
476	не составляют	1	1
477	однако если	1	1
478	при отсутствии	1	1
479	и ход	1	1
480	того как	3	1
481	имеем дело	1	1
482	два мнения	1	1
483	такая же	2	1
484	буквальном смысле	1	1
485	вместо того	1	1
486	той самой	1	1
487	с новой	1	1
488	связи с	3	1
489	здесь же	1	1
490	во времена	1	1
491	обстоятельство что	1	1
492	в духе	2	1
493	ли не	7	1
494	числе и	1	1
495	для его	1	1
496	в поле	3	1
497	они и	1	1
498	все еще	1	1
499	как не	2	1
500	его умственную	1	1
501	такое что	1	1
502	чем отличается	1	1
503	мысль о	1	1
504	с самого	2	1
505	в пределах	1	1
506	исключительно с	1	1
507	из двух	1	1
508	в нескольких	1	1
509	его жизни	1	1
510	здесь нет	1	1
511	и результаты	1	1
512	даже у	1	1
513	по сравнению	1	1
514	но у	1	1
515	в эпоху	1	1
516	на самые	1	1
517	не меньше	1	1
518	выводу что	1	1
519	не дай	1	1
520	автор не	1	1
521	сводится к	1	1
522	в состав	2	1
523	быть более	1	1
524	и та	1	1
525	в драматическом	1	1
526	как ее	1	1
527	одного из	1	1
528	чтобы с	1	1
529	пор пока	1	1
530	в различных	1	1
531	через восприятие	1	1
532	а также	1	1
533	поскольку он	1	1
534	три основных	1	1
535	огромную роль	1	1
536	если принять	1	1
537	за основу	1	1
538	говорить об	1	1
539	искусства к	1	1
540	уже только	1	1
541	во всей	1	1
542	я вижу	1	1
543	своему содержанию	1	1
544	тех пор	3	1
545	содержится в	1	1
546	обе эти	1	1
547	в двух	6	1
548	чем это	2	1
549	гораздо важнее	1	1
550	такое чего	1	1
551	одной из	4	1
552	последних десятилетий	1	1
553	нем не	2	1
554	должен быть	1	1
555	действительном или	1	1
556	очень много	1	1
557	одна и	1	1
558	в т	1	1
559	внимание что	1	1
560	составить себе	1	1
561	значение и	1	1
562	если в	2	1
563	этому вопросу	1	1
564	речь в	1	1
565	за ним	1	1
566	этот раз	4	1
567	не так	1	1
568	изображается в	1	1
569	содержания и	1	1
570	мы находим	2	1
571	содержание и	1	1
572	произведения и	1	1
573	может служить	1	1
574	одну лишь	1	1
575	ее на	1	1
576	в других	2	1
577	жизни в	1	1
578	и из	1	1
579	без следа	1	1
580	именно в	1	1
581	здесь в	3	1
582	далеких от	1	1
583	указывая что	1	1
584	в свою	1	1
585	действующих лиц	5	1
586	на чем	1	1
587	а с	1	1
588	соответствии с	1	1
589	к более	1	1
590	она является	1	1
591	напомнить что	1	1
592	и самый	1	1
593	сам себе	1	1
594	одну из	1	1
595	была бы	1	1
596	для этой	2	1
597	действия в	1	1
598	конечной целью	1	1
599	если это	1	1
600	которого она	1	1
601	так называемых	2	1
602	было в	1	1
603	считать не	1	1
604	в творчестве	1	1
605	о себе	1	1
606	в углу	1	1
607	в разной	1	1
608	без помощи	1	1
609	образом на	1	1
610	что именно	2	1
611	общественной мысли	1	1
612	и столь	3	1
613	исходные предпосылки	1	1
614	представления о	2	1
615	он говорит	1	1
616	сравнению с	1	1
617	в той	2	1
618	в литературе	1	1
619	первом случае	1	1
620	в обратном	1	1
621	других авторов	2	1
622	в это	2	1
623	поэтому когда	1	1
624	его творчество	1	1
625	л в	1	1
626	нам приходится	1	1
627	оба они	1	1
628	судить о	1	1
629	о его	4	1
630	общественной жизни	1	1
631	над его	1	1
632	между собой	1	1
633	которые были	1	1
634	виде а	1	1
635	в более	1	1
636	при таком	1	1
637	на задний	1	1
638	или в	3	1
639	его с	1	1
640	как для	1	1
641	против того	1	1
642	хотя бы	2	1
643	же в	4	1
644	с он	1	1
645	между ними	1	1
646	из тех	1	1
647	настаивает на	1	1
648	только как	1	1
649	в системе	1	1
650	в их	3	1
651	роль играет	1	1
652	также в	2	1
653	поэтического творчества	1	1
654	с ними	2	1
655	с такой	1	1
656	бы его	1	1
657	можно привести	2	1
658	этим объясняется	2	1
659	в действительности	2	1
660	никто не	3	1
661	а может	1	1
662	случае если	1	1
663	думать что	1	1
664	от ее	2	1
665	том числе	3	1
666	событий в	1	1
