N	2gram	Tiupa_Anal_1	Psycholo
242	дело не	3	2
243	нельзя не	1	2
244	ничего не	1	2
245	под этим	1	2
246	прибегать к	1	2
247	всех прочих	1	2
248	можем мы	1	2
249	не могут	3	2
250	что оно	1	2
251	утверждать что	1	2
252	свою очередь	1	2
253	не могу	2	2
254	данном случае	2	2
255	по аналогии	1	2
256	одного из	2	2
257	том как	1	2
258	же мере	2	2
259	для этого	2	2
260	со стороны	2	2
261	внимание к	1	2
262	с ним	4	2
263	внимание на	1	2
264	и та	2	2
265	но мы	1	2
266	аналогии с	1	2
267	и во	1	2
268	в которую	1	2
269	слов и	1	2
270	все прочие	2	2
271	и одновременно	3	2
272	что даже	1	2
273	все они	1	2
274	в качестве	31	2
275	для всех	1	2
276	есть в	1	2
277	уже не	4	2
278	или не	2	2
279	чтобы он	1	2
280	в виде	1	2
281	по выражению	2	2
282	к своим	1	2
283	следует что	2	2
284	для него	2	2
285	всяком случае	1	2
286	могло бы	1	2
287	к первой	1	2
288	следует понимать	1	2
289	и вместе	1	2
290	к самому	1	2
291	для художественного	2	2
292	представляют собой	2	2
293	на примере	2	2
294	здесь в	1	2
295	а с	3	2
296	говорит о	1	2
297	однако и	1	2
298	же точно	1	2
299	к его	1	2
300	к себе	1	2
301	хотя бы	3	2
302	к своему	1	2
303	в данном	2	2
304	смысле этого	1	2
305	что же	2	2
306	быть не	3	2
307	этого слова	7	2
308	с этой	1	2
309	о мире	1	2
310	при таком	1	2
311	ко второй	1	2
312	не более	4	2
313	же в	1	2
314	его к	2	2
315	нам не	1	2
316	была бы	2	2
317	имеет место	5	2
318	они не	1	2
319	во всяком	1	2
320	как известно	3	1
321	именно эта	1	1
322	зависимость от	1	1
323	художественного произведения	5	1
324	с кем	1	1
325	и потому	2	1
326	перед смертью	1	1
327	и есть	3	1
328	в первом	2	1
329	и до	2	1
330	в зависимости	1	1
331	что мы	3	1
332	говоря мы	1	1
333	к художественному	1	1
334	мы имеем	6	1
335	которую я	1	1
336	но никто	1	1
337	от первой	1	1
338	это означает	3	1
339	он как	1	1
340	не столько	2	1
341	на себя	2	1
342	сложнее и	1	1
343	и другая	1	1
344	что герой	1	1
345	событий и	1	1
346	степени как	1	1
347	что можно	1	1
348	что ж	1	1
349	не остается	2	1
350	быть понято	1	1
351	еще не	3	1
352	это возможно	1	1
353	заключенное в	1	1
354	смертью когда	1	1
355	я на	1	1
356	в чем	1	1
357	с его	3	1
358	говоря не	1	1
359	в сюжете	1	1
360	и эстетики	2	1
361	чем это	1	1
362	но не	10	1
363	на основе	2	1
364	мы будем	1	1
365	самая существенная	1	1
366	в сторону	1	1
367	не все	2	1
368	присутствует в	1	1
369	отношение к	2	1
370	отличие от	6	1
371	тут же	1	1
372	нет и	2	1
373	определяется не	1	1
374	один и	1	1
375	как говорит	2	1
376	независимо от	1	1
377	что действительно	1	1
378	как нам	1	1
379	перечень тех	1	1
380	хотя и	1	1
381	бы я	1	1
382	между двумя	3	1
383	над собой	1	1
384	более или	1	1
385	в действительности	1	1
386	о самом	1	1
387	то в	2	1
388	в себя	6	1
389	ситуации в	1	1
390	себя к	1	1
391	только способ	1	1
392	или во	1	1
393	всей своей	1	1
394	в известном	1	1
395	рассказ о	2	1
396	и тот	1	1
397	зависимости от	1	1
398	только один	1	1
399	нам как	1	1
400	имеем в	1	1
401	заставит нас	1	1
402	и те	1	1
403	на его	2	1
404	не следует	4	1
405	литературных произведений	1	1
406	вы видите	1	1
407	и читателя	2	1
408	не как	1	1
409	собой не	2	1
410	том чтобы	7	1
411	подобно тому	3	1
412	но все	1	1
413	этом последнем	1	1
414	однако все	1	1
415	не будет	3	1
416	а затем	1	1
417	к любой	2	1
418	том случае	1	1
419	только не	2	1
420	и с	2	1
421	есть введение	1	1
422	для своей	1	1
423	все их	1	1
424	того или	3	1
425	с другими	4	1
426	есть не	8	1
427	это не	6	1
428	деле в	2	1
429	мы постараемся	1	1
430	в итоге	1	1
431	из первых	1	1
432	для них	1	1
433	она и	1	1
434	все равно	1	1
435	нас к	1	1
436	в обратном	1	1
437	он и	1	1
438	о чем	1	1
439	рода и	2	1
440	должно быть	2	1
441	и тогда	2	1
442	еще раз	1	1
443	же я	1	1
444	и становится	1	1
445	было не	1	1
446	или менее	1	1
447	первой части	1	1
448	о ком	2	1
449	и при	1	1
450	таким же	1	1
451	со всяким	1	1
452	ее понимании	1	1
453	в их	5	1
454	на каждом	2	1
455	не от	1	1
456	от себя	3	1
457	бы мы	1	1
458	есть высшая	1	1
459	при рассмотрении	3	1
460	борьбу с	1	1
461	ставит себя	1	1
462	однако в	3	1
463	бы быть	3	1
464	даже в	3	1
465	случае мы	1	1
466	этих трех	1	1
467	ему как	1	1
468	а от	1	1
469	как будет	1	1
470	человек и	1	1
471	как зерно	1	1
472	как язык	2	1
473	к этим	1	1
474	на него	1	1
475	в самых	1	1
476	и отношений	1	1
477	это еще	1	1
478	смысл его	3	1
479	того и	3	1
480	что ни	1	1
481	этих двух	1	1
482	смешивать с	1	1
483	мире и	2	1
484	вместо этого	1	1
485	этом отношении	2	1
486	одним из	3	1
487	сюжета в	1	1
488	мы встречаем	1	1
489	подробная характеристика	1	1
490	она приобретает	1	1
491	целого в	4	1
492	и заключается	2	1
493	всего в	1	1
494	того о	1	1
495	понять что	1	1
496	не есть	8	1
497	все еще	1	1
498	искусства как	1	1
499	расходится с	1	1
500	он указывает	1	1
501	но по	1	1
502	но при	1	1
503	в собственном	3	1
504	мысль о	2	1
505	уже с	1	1
506	на той	1	1
507	принимают участие	2	1
508	роль в	2	1
509	на свой	1	1
510	мы подошли	1	1
511	так и	4	1
512	те же	1	1
513	не с	4	1
514	понято как	1	1
515	же эти	1	1
516	та и	1	1
517	в результате	1	1
518	достаточной мере	1	1
519	по мере	1	1
520	какой это	1	1
521	словесного искусства	1	1
522	что самая	1	1
523	может не	1	1
524	на вопрос	4	1
525	сказанного выше	1	1
526	и делается	1	1
527	определенным образом	1	1
528	к действительности	1	1
529	и просто	2	1
530	можно сказать	2	1
531	основе своей	2	1
532	литературные произведения	1	1
533	времени в	1	1
534	в конечном	4	1
535	положения и	1	1
536	авторов в	1	1
537	этих слов	1	1
538	или иначе	1	1
539	ним и	2	1
540	под именем	1	1
541	вслед за	1	1
542	что искусство	1	1
543	быть и	1	1
544	своей сущности	1	1
545	дело с	4	1
546	от смысла	1	1
547	будто бы	3	1
548	на элементы	1	1
549	по этому	1	1
550	произведения что	1	1
551	или несколько	1	1
552	рассказывает не	1	1
553	только на	1	1
554	понимать и	1	1
555	себя и	4	1
556	в начале	2	1
557	или читатель	1	1
558	от других	1	1
559	смысла в	2	1
560	участие в	1	1
561	за ним	1	1
562	только одно	1	1
563	автор как	1	1
564	эти три	1	1
565	выше следует	1	1
566	тому же	4	1
567	не о	2	1
568	друг друга	1	1
569	каждый из	2	1
570	не говорит	1	1
571	смерти и	1	1
572	само собой	1	1
573	не было	1	1
574	именно в	4	1
575	а именно	3	1
576	письма и	1	1
577	тому как	3	1
578	в отличие	6	1
579	ни на	1	1
580	что для	1	1
581	превращается в	1	1
582	полагал что	1	1
583	и опять	1	1
584	постараемся сейчас	1	1
585	и составляет	2	1
586	целым рядом	1	1
587	в рассказе	1	1
588	когда же	1	1
589	него не	1	1
590	что из	2	1
591	одна и	1	1
592	если не	1	1
593	виде в	1	1
594	которой в	1	1
595	бы оно	1	1
596	равно как	1	1
597	вступает в	3	1
598	в частности	19	1
599	о себе	1	1
600	всех трех	1	1
601	и особенно	1	1
602	ради которых	1	1
603	решение вопроса	1	1
604	заключается что	1	1
605	ним как	1	1
606	любой из	1	1
607	дает понять	1	1
608	в тот	1	1
609	а отнюдь	1	1
610	из этой	1	1
611	смысл в	1	1
612	восприятия все	1	1
613	художественное произведение	5	1
614	внимания на	1	1
615	о его	1	1
616	текст и	2	1
617	отличается от	2	1
618	составляет основу	1	1
619	в достаточной	1	1
620	не является	2	1
621	деле как	1	1
622	бы как	1	1
623	полного понимания	1	1
624	том виде	1	1
625	имеет дело	1	1
626	как не	1	1
627	в отдельных	1	1
628	он прав	1	1
629	от него	1	1
630	собственно говоря	4	1
631	они суть	1	1
632	мы должны	1	1
633	в-третьих эта	1	1
634	этом можно	1	1
635	сказано о	1	1
636	утверждал что	1	1
637	в заключительном	1	1
638	именно здесь	1	1
639	в романе	1	1
640	между ними	1	1
641	и эта	1	1
642	своего предмета	3	1
643	или иного	3	1
644	мере в	3	1
645	что то	1	1
646	логическое но	1	1
647	просто не	1	1
648	жизни и	1	1
649	со времен	1	1
650	случае если	1	1
651	тем самым	7	1
652	все что	1	1
653	этой точки	1	1
