N	2gram	Vygotskiy__1	Marksizm
673	организму является	1	1
674	на развитие	1	1
675	во внутренней	1	1
676	всей проблемы	3	1
677	также в	1	1
678	о сознании	1	1
679	в ту	2	1
680	условия для	1	1
681	из современных	2	1
682	этих вопросов	1	1
683	самые основы	1	1
684	образом как	1	1
685	в точном	1	1
686	целое в	1	1
687	мы видим	4	1
688	мы увидим	1	1
689	и психологических	1	1
690	к нашему	1	1
691	в предшествующей	1	1
692	или они	2	1
693	от них	2	1
694	на целом	1	1
695	делает его	1	1
696	сознания в	2	1
697	с одной	8	1
698	без этого	2	1
699	так что	1	1
700	к какому	1	1
701	уже не	2	1
702	форм т.е	1	1
703	уже в	3	1
704	связаны друг	1	1
705	этой функции	1	1
706	каким образом	1	1
707	между элементами	1	1
708	или даже	2	1
709	от значения	1	1
710	вопроса он	1	1
711	лишь постольку	1	1
712	ту или	2	1
713	выражена в	1	1
714	искать в	1	1
715	слова в	1	1
716	в одном	4	1
717	теории познания	1	1
718	в единичном	1	1
719	может служить	1	1
720	но что	1	1
721	само по	1	1
722	быть по	1	1
723	он один	1	1
724	само собой	1	1
725	друг от	3	1
726	общение в	1	1
727	звеном между	1	1
728	до наших	1	1
729	должно опираться	1	1
730	одной стороны	9	1
731	со стороны	1	1
732	данным моментом	1	1
733	между которыми	1	1
734	элементы которые	1	1
735	на ее	2	1
736	или меньшей	1	1
737	тому как	1	1
738	в природе	3	1
739	думается нам	1	1
740	что для	5	1
741	его социальная	1	1
742	психологии на	1	1
743	случайных и	1	1
744	превращается в	3	1
745	в любой	1	1
746	она является	1	1
747	оно представляет	1	1
748	как ни	1	1
749	основных и	1	1
750	о чем	2	1
751	что мы	5	1
752	под влиянием	2	1
753	входить в	1	1
754	прибавить еще	2	1
755	все основные	2	1
756	ко всем	3	1
757	как это	2	1
758	чрезвычайно важно	1	1
759	как процесс	1	1
760	но не	4	1
761	и самостоятельной	1	1
762	речь не	3	1
763	их к	1	1
764	к жизни	1	1
765	центр тяжести	1	1
766	речи а	1	1
767	по существу	4	1
768	для понимания	1	1
769	друг с	4	1
770	значит что	1	1
771	это значит	1	1
772	чтобы сделать	1	1
773	лежит в	2	1
774	есть и	1	1
775	ли не	1	1
776	психологии так	1	1
777	внешнего мира	2	1
778	эти два	1	1
779	является для	2	1
780	эти элементы	1	1
781	его за	1	1
782	высказывания и	1	1
783	между прочим	1	1
784	остается в	1	1
785	звуком и	2	1
786	социальной среды	1	1
787	является как	2	1
788	в более	1	1
789	вопрос в	1	1
790	мышления в	8	1
791	ее содержания	1	1
792	для индивидуального	1	1
793	такого рода	1	1
794	и слова	1	1
795	в силах	1	1
796	человек и	1	1
797	оформившиеся и	1	1
798	у них	1	1
799	находит свое	1	1
800	является чистым	1	1
801	не будучи	1	1
802	только с	1	1
803	в большей	1	1
804	мысль в	1	1
805	и психические	1	1
806	и другие	1	1
807	всех тех	5	1
808	о примате	1	1
809	с ней	2	1
810	но этот	2	1
811	никакой связи	2	1
812	она по	1	1
813	звук как	1	1
814	главе мы	1	1
815	допустить что	2	1
816	ли они	1	1
817	ее в	2	1
818	весь процесс	1	1
819	каждое слово	1	1
820	разработка этой	1	1
821	можно назвать	2	1
822	дает для	1	1
823	этой точки	1	1
824	гораздо более	1	1
825	которая не	1	1
