N	2gram	Bakhtin_Fr_5	EvropaiE
137	и для	3	3
138	и от	4	3
139	мира и	8	3
140	жизни в	2	3
141	на своем	1	3
142	ее в	1	3
143	как на	4	3
144	в таком	1	3
145	во всяком	1	3
146	и наиболее	2	2
147	и отчасти	2	2
148	ведь и	3	2
149	и этот	1	2
150	есть не	1	2
151	но как	1	2
152	в сторону	2	2
153	друг от	1	2
154	и чем	1	2
155	в истории	2	2
156	более чем	1	2
157	его на	1	2
158	с этим	4	2
159	хотя и	5	2
160	целый ряд	1	2
161	и как	5	2
162	что это	2	2
163	чем больше	1	2
164	чем на	2	2
165	в этой	6	2
166	этой культуры	1	2
167	и если	2	2
168	как оно	1	2
169	но именно	2	2
170	он не	6	2
171	и еще	1	2
172	но было	1	2
173	таким образом	8	2
174	в мире	1	2
175	и с	10	2
176	к природе	1	2
177	для них	2	2
178	своему характеру	1	2
179	далеко не	1	2
180	дело идет	3	2
181	нас к	1	2
182	одна и	1	2
183	такой же	4	2
184	и того	1	2
185	в эту	2	2
186	и сейчас	1	2
187	в котором	1	2
188	и более	1	2
189	всего человечества	1	2
190	тогда когда	1	2
191	как будто	1	2
192	именно потому	1	2
193	что на	3	2
194	к той	1	2
195	не могут	2	2
196	от друга	1	2
197	свою очередь	1	2
198	данном случае	2	2
199	если бы	1	2
200	и поэтому	1	2
201	и та	2	2
202	в будущее	2	2
203	и что	2	2
204	притом в	1	2
205	в значительной	2	2
206	и во	4	2
207	к нему	2	2
208	в его	13	2
209	во всей	1	2
210	и можно	1	2
211	и существенно	1	2
212	в сферу	1	2
213	эти последние	2	2
214	но с	1	2
215	есть в	3	2
216	не можем	1	2
217	в большинстве	2	2
218	если в	2	2
219	в одном	3	2
220	заметить что	2	2
221	в других	1	2
222	во власти	1	2
223	а именно	2	2
224	на этот	3	2
225	а не	4	2
226	человеческой культуры	2	2
227	и тут	1	2
228	что все	2	2
229	начиная с	2	2
230	вместе с	3	2
231	не дают	1	2
232	ко всему	2	2
233	для понимания	1	2
234	войны и	2	2
235	и таким	1	2
236	происходит в	2	2
237	то не	1	2
238	и все	7	2
239	но еще	1	2
240	бы в	4	2
241	еще более	1	2
242	стороны в	1	2
243	и наконец	2	2
244	мы видим	5	2
245	а в	4	2
246	имеет в	1	2
247	между ними	1	2
248	г по	2	2
249	жизни и	8	2
250	и эта	1	2
251	ту же	2	1
252	также что	1	1
253	ко всем	1	1
254	например в	5	1
255	связана с	1	1
256	мы здесь	1	1
257	и это	4	1
258	и до	2	1
259	права и	3	1
260	всех и	4	1
261	той же	4	1
262	том насколько	1	1
263	большую роль	1	1
264	чтобы не	2	1
265	почти все	3	1
266	говорить о	2	1
267	то это	1	1
268	истории в	1	1
269	с его	7	1
270	тем как	1	1
271	то мы	1	1
272	и всего	1	1
273	видели что	1	1
274	значение и	2	1
275	по отношению	1	1
276	отличие от	2	1
277	и будет	1	1
278	за пределы	1	1
279	относится к	2	1
280	нужно признать	1	1
281	в одной	3	1
282	в рамках	1	1
283	все остальные	1	1
284	все же	2	1
285	кроме того	4	1
286	находящиеся в	1	1
287	что по	1	1
288	говорит об	1	1
289	в этот	2	1
290	и детей	1	1
291	за свои	1	1
292	та же	1	1
293	самой природе	1	1
294	как некий	1	1
295	он в	2	1
296	которые в	1	1
297	что автор	1	1
298	идут в	1	1
299	нами в	1	1
300	и значительно	1	1
301	но его	3	1
302	когда такое	1	1
303	тому же	4	1
304	на его	1	1
305	при этом	2	1
306	и когда	1	1
307	не как	1	1
308	в новой	1	1
309	то как	1	1
310	на земле	1	1
311	на этом	5	1
312	находит себе	1	1
313	находим у	1	1
314	в человеческом	1	1
315	но все	1	1
316	значительной степени	1	1
317	как они	3	1
318	а затем	1	1
319	в нем	10	1
320	значение в	1	1
321	поэзии и	1	1
322	и неизбежно	1	1
323	полной мере	1	1
324	лишь в	2	1
325	мы сказали	1	1
326	весь мир	6	1
327	в жизни	1	1
328	о которых	1	1
329	рядом с	2	1
330	она и	2	1
331	этом явлении	1	1
332	тела если	1	1
333	у народа	2	1
334	жизни но	1	1
335	значение как	1	1
336	потому и	1	1
337	как таковой	1	1
338	народа и	2	1
339	их на	1	1
340	и всей	1	1
341	стороне от	1	1
342	в западной	1	1
343	момент во	1	1
344	мы говорили	2	1
345	как одной	1	1
346	в отличие	2	1
347	что при	1	1
348	не представляется	1	1
349	признать что	1	1
350	около года	1	1
351	в современном	1	1
352	том же	2	1
353	для этого	1	1
354	для нее	1	1
355	тому что	1	1
356	о будущем	1	1
357	за несколько	1	1
358	все эти	5	1
359	не менее	3	1
360	вплоть до	2	1
361	но они	3	1
362	человечество не	1	1
363	что эта	2	1
364	что с	1	1
365	принадлежат к	1	1
366	правда в	1	1
367	одна из	1	1
368	чтобы в	1	1
369	страна эта	1	1
370	мы все	1	1
371	о таких	2	1
372	для всего	1	1
373	казалось бы	1	1
374	римской империи	1	1
375	в самой	8	1
376	к определенному	1	1
377	к концу	1	1
378	конец но	1	1
379	мире и	1	1
380	своего существования	1	1
381	и его	13	1
382	за всех	1	1
383	связи с	6	1
384	не находим	1	1
385	в основе	4	1
386	у нас	1	1
387	глядят в	1	1
388	мир в	1	1
389	его для	2	1
390	числе и	2	1
391	строй его	1	1
392	свое значение	1	1
393	свои границы	1	1
394	иногда на	1	1
395	и о	4	1
396	и художественное	1	1
397	существенное значение	1	1
398	и науки	1	1
399	значительной мере	1	1
400	и сами	1	1
401	он определяет	1	1
402	жизни только	1	1
403	то время	3	1
404	имеют в	1	1
405	котором мы	1	1
406	и сам	1	1
407	те же	1	1
408	и другими	1	1
409	об этом	4	1
410	еще в	2	1
411	когда в	2	1
412	к первому	1	1
413	поэтому в	1	1
414	в некоторой	1	1
415	которая в	1	1
416	и вообще	2	1
417	имеет значения	1	1
418	с ним	5	1
419	будет уже	1	1
420	связанная с	2	1
421	связанное с	1	1
422	слово на	2	1
423	в состав	1	1
424	тех кто	1	1
425	на вопрос	1	1
426	значение имеют	1	1
427	или на	1	1
428	времени в	1	1
429	нас в	2	1
430	связь между	1	1
431	из себя	1	1
432	всего этого	3	1
433	в ту	2	1
434	старого мира	1	1
435	различия между	1	1
436	быть и	1	1
437	один из	2	1
438	в двух	1	1
439	тот же	1	1
440	связь и	1	1
441	речи о	1	1
442	с ними	1	1
443	всех этих	6	1
444	ли он	2	1
445	на несколько	1	1
446	которое мы	1	1
447	и ее	1	1
448	же при	1	1
449	по этому	1	1
450	больше чем	2	1
451	со своим	1	1
452	переходит в	2	1
453	конечно не	2	1
454	на такой	1	1
455	если мы	2	1
456	завершения в	1	1
457	только тогда	1	1
458	в начале	2	1
459	что не	1	1
460	например к	1	1
461	одно из	2	1
462	для него	3	1
463	и их	5	1
464	ссылок на	1	1
465	мы находим	4	1
466	и должна	1	1
467	не о	1	1
468	присущую им	1	1
469	от того	3	1
470	гораздо сложнее	2	1
471	в более	1	1
472	но за	1	1
473	значение имеет	1	1
474	и тысячи	1	1
475	здесь нужно	1	1
476	к которому	1	1
477	в ряде	2	1
478	русской истории	1	1
479	что для	1	1
480	положений и	1	1
481	не было	3	1
482	в любой	1	1
483	на которых	1	1
484	выше и	1	1
485	власти и	1	1
486	человеческой жизни	1	1
487	так называемой	1	1
488	которые по	1	1
489	него не	2	1
490	мы знаем	1	1
491	если не	1	1
492	в связи	5	1
493	культуры он	1	1
494	именно поэтому	1	1
495	связь с	3	1
496	видели в	1	1
497	что во	1	1
498	но кроме	1	1
499	поэтому если	1	1
500	уже знакомые	1	1
501	тенденций в	1	1
502	эпох и	1	1
503	к жизни	1	1
504	для всех	3	1
505	что за	1	1
506	это были	1	1
507	границ между	1	1
508	и впредь	1	1
509	выход в	1	1
510	некоторое время	1	1
511	с ее	5	1
512	этого слова	1	1
513	из русской	1	1
514	слова и	2	1
515	всех великих	1	1
516	в формах	1	1
517	мощи и	1	1
518	и новой	1	1
519	и где	1	1
520	более того	1	1
521	с полной	3	1
522	многие из	1	1
523	одного и	1	1
524	в мировой	1	1
525	этому и	1	1
526	нельзя сказать	1	1
527	своем пути	1	1
528	не переходит	1	1
529	приближаются к	2	1
530	сохраняет в	1	1
531	ее и	1	1
532	находим в	3	1
533	но это	5	1
534	и другие	3	1
535	в обстановке	1	1
536	всего мира	1	1
537	этого времени	1	1
538	понимать как	1	1
539	но этот	3	1
540	в свое	1	1
541	будучи в	1	1
542	включает в	1	1
543	вполне понятно	1	1
544	время с	1	1
545	это в	2	1
546	он на	1	1
547	можно назвать	1	1
548	том числе	4	1
