N	2gram	Propp_Isto_5	Vladivir
193	во всяком	1	3
194	сам по	1	2
195	на ступени	2	2
196	не имеют	1	2
197	должна быть	1	2
198	есть не	1	2
199	мы не	5	2
200	совершенно так	1	2
201	время как	1	2
202	не вполне	1	2
203	на себя	3	2
204	мы и	2	2
205	это время	2	2
206	не нужно	1	2
207	он сам	1	2
208	быть в	1	2
209	что его	3	2
210	данном случае	2	2
211	но как	1	2
212	легко может	1	2
213	а и	1	2
214	себе и	1	2
215	как говорит	1	2
216	с этим	5	2
217	что касается	1	2
218	и наконец	1	2
219	это тоже	1	2
220	и к	1	2
221	от этого	4	2
222	в которой	4	2
223	в целом	3	2
224	остановиться на	1	2
225	интересно что	1	2
226	но на	1	2
227	дальше и	1	2
228	что она	1	2
229	он ни	1	2
230	и еще	1	2
231	не как	4	2
232	в силу	1	2
233	работе о	1	2
234	и по	2	2
235	стоит на	1	2
236	в жизни	1	2
237	в это	2	2
238	но уже	3	2
239	о которых	2	2
240	были в	1	2
241	этого факта	1	2
242	в этих	6	2
243	к тем	1	2
244	и сейчас	1	2
245	можно найти	2	2
246	ли можно	1	2
247	вне всякого	1	2
248	в их	1	2
249	оказывается что	2	2
250	знаем что	6	2
251	выше мы	2	2
252	и более	1	2
253	тем самым	1	2
254	как можно	2	2
255	что эта	1	2
256	она не	2	2
257	на него	8	2
258	иметь в	1	2
259	найти в	1	2
260	и всегда	1	2
261	же время	1	2
262	связи с	8	2
263	здесь же	1	2
264	обращает на	1	2
265	что на	1	2
266	далеко за	1	2
267	взять его	1	2
268	роль в	2	2
269	здесь нет	1	2
270	во многом	1	2
271	можно только	1	2
272	но мы	3	2
273	его в	9	2
274	где у	1	2
275	бы в	1	2
276	знания и	1	2
277	в каких	1	2
278	бросается в	2	2
279	но с	1	2
280	одной из	1	2
281	и так	1	2
282	он уже	1	2
283	это же	3	2
284	то и	1	2
285	в нашей	1	2
286	свидетельствует о	1	2
287	а то	1	2
288	из них	2	2
289	себе в	1	2
290	понимает что	1	2
291	здесь и	1	2
292	друг друга	3	2
293	и вместе	2	2
294	для того	3	2
295	без всякой	1	2
296	со стороны	2	2
297	что мы	2	2
298	но оно	3	2
299	нет ничего	1	2
300	то можно	1	2
301	в европе	3	2
302	и выше	1	2
303	к своему	1	2
304	в изображении	1	2
305	а если	2	2
306	на почве	1	2
307	наряду с	4	2
308	стороны и	1	2
309	с этой	2	2
310	является для	1	2
311	есть она	1	2
312	в книге	3	2
313	в одно	2	2
314	которых он	1	2
315	но такой	1	2
316	но когда	3	2
317	только что	1	2
318	все они	1	2
319	он понимает	1	2
320	характерна для	1	2
321	факта то	1	2
322	другой стороны	8	2
323	совершенно не	2	2
324	того же	2	2
325	к его	2	2
326	из этого	1	2
327	же и	1	2
328	к этой	1	2
329	ни на	1	2
330	к этому	2	2
331	также что	3	1
332	например в	5	1
333	до него	4	1
334	рассматривается как	1	1
335	себя как	1	1
336	мы здесь	4	1
337	себе путь	1	1
338	тех же	2	1
339	так у	1	1
340	и должны	1	1
341	и есть	1	1
342	из его	1	1
343	именно работы	1	1
344	он знает	1	1
345	здесь уже	1	1
346	теперь мы	1	1
347	та же	1	1
348	представлением о	3	1
349	и такой	1	1
350	представление о	17	1
351	свое первоначальное	1	1
352	что тело	2	1
353	и совсем	1	1
354	во всех	2	1
355	то мы	1	1
356	бросаются в	1	1
357	пройти через	1	1
358	силы и	1	1
359	если в	3	1
360	очевидно что	2	1
361	уже как	1	1
362	него с	1	1
363	некоторые черты	1	1
364	что они	1	1
365	к сожалению	1	1
366	относится к	1	1
367	под руководством	1	1
368	трудно сказать	1	1
369	как в	6	1
370	категории а	1	1
371	когда он	2	1
372	как иначе	1	1
373	себе не	1	1
374	как таковое	2	1
375	он в	1	1
376	думать что	1	1
377	может считаться	1	1
378	часто даже	1	1
379	он делает	2	1
380	его но	1	1
381	она все	1	1
382	даже с	1	1
383	и легко	1	1
384	одно целое	1	1
385	уже видели	1	1
386	и вот	1	1
387	имеют никакого	1	1
388	их в	3	1
389	мало того	1	1
390	не исчерпывают	1	1
391	не за	1	1
392	этом он	1	1
393	его не	3	1
394	не трудно	1	1
395	на этой	4	1
396	что перед	1	1
397	знает что	1	1
398	говорит что	1	1
399	уже знаем	1	1
400	после этого	2	1
401	мифа у	1	1
402	который сам	1	1
403	есть благо	1	1
404	не всегда	4	1
405	которой он	2	1
406	фигурирует в	2	1
407	смысл и	1	1
408	что собственно	1	1
409	которую он	1	1
410	вещи в	1	1
411	во время	7	1
412	и при	2	1
413	работы в	1	1
414	и процесс	1	1
415	она в	1	1
416	прийти к	2	1
417	место в	1	1
418	превратилась в	1	1
419	в которых	3	1
420	бы мы	2	1
421	не путем	1	1
422	должны были	1	1
423	не будем	5	1
424	но он	2	1
425	без всяких	2	1
426	войти в	1	1
427	только этого	1	1
428	на всю	1	1
429	случае мы	1	1
430	виду что	1	1
431	с которой	1	1
432	что с	1	1
433	имеет свое	1	1
434	особенно ярко	1	1
435	и другое	1	1
436	самого начала	1	1
437	считает что	1	1
438	одна из	2	1
439	в науке	1	1
440	в основе	1	1
441	но вместе	3	1
442	он еще	1	1
443	это мы	1	1
444	помощи которой	2	1
445	того как	4	1
446	у этого	1	1
447	но очень	1	1
448	незаметно и	1	1
449	в процессе	1	1
450	как будто	1	1
451	ли это	1	1
452	и оно	1	1
453	очень часто	1	1
454	его за	1	1
455	указывает на	1	1
456	все еще	4	1
457	что при	3	1
458	не единственный	1	1
459	время он	1	1
460	и он	6	1
461	без всякого	1	1
462	в ее	4	1
463	здесь также	1	1
464	второго лица	1	1
465	в себя	3	1
466	с самого	1	1
467	говорится что	3	1
468	так в	2	1
469	и сам	2	1
470	это можно	1	1
471	его нет	1	1
472	здесь он	2	1
473	ясно что	5	1
474	особенно в	2	1
475	том как	2	1
476	а еще	2	1
477	о ней	1	1
478	на вопрос	1	1
479	другими словами	1	1
480	язык и	2	1
481	все вещи	1	1
482	одного из	1	1
483	или на	2	1
484	мира а	1	1
485	можно сказать	2	1
486	распространение в	1	1
487	входил в	1	1
488	доходит до	1	1
489	не могло	1	1
490	является с	1	1
491	я думаю	1	1
492	во всей	1	1
493	же после	1	1
494	вслед за	1	1
495	в свете	3	1
496	бы допустить	1	1
497	может иметь	1	1
498	видели и	3	1
499	и она	3	1
500	и мы	2	1
501	не считать	2	1
502	видим что	5	1
503	в литературе	1	1
504	же можно	4	1
505	другое не	1	1
506	если теперь	1	1
507	один из	2	1
508	мы видим	8	1
509	с появлением	5	1
510	самые разнообразные	1	1
511	их не	1	1
512	не касается	1	1
513	тот что	1	1
514	в эти	1	1
515	не то	1	1
516	же он	1	1
517	самом деле	2	1
518	времени когда	1	1
519	конечно не	1	1
520	каким же	1	1
521	вопроса о	1	1
522	нами и	2	1
523	него и	5	1
524	а это	1	1
525	категории и	1	1
526	не дает	1	1
527	и других	2	1
528	за ним	4	1
529	эти два	1	1
530	него нет	1	1
531	тогда в	1	1
532	него это	1	1
533	и никакой	1	1
534	в руки	1	1
535	легко можно	1	1
536	он один	1	1
537	представляют собой	3	1
538	самое интересное	1	1
539	и др	3	1
540	возможно что	1	1
541	или иной	1	1
542	и из	3	1
543	до сих	2	1
544	будем здесь	2	1
545	что человек	1	1
546	основной вывод	1	1
547	потом в	1	1
548	он это	1	1
549	есть представление	1	1
550	такое же	2	1
551	что для	1	1
552	вопрос почему	1	1
553	в некоторых	4	1
554	здесь дело	1	1
555	а сам	2	1
556	его по	2	1
557	полемизировать с	1	1
558	о чем	2	1
559	вышли в	1	1
560	дается как	1	1
561	с которым	2	1
562	уже давно	1	1
563	в частности	7	1
564	их к	1	1
565	его на	4	1
566	не сразу	1	1
567	из которых	2	1
568	не знал	2	1
569	он призывает	1	1
570	этих работ	2	1
571	по своему	1	1
572	есть на	2	1
573	в тех	1	1
574	или одной	1	1
575	которым он	1	1
576	в состоянии	1	1
577	том смысле	1	1
578	было ни	1	1
579	нас интересует	1	1
580	на пути	1	1
581	этом случае	7	1
582	сих пор	2	1
583	но так	2	1
584	только для	1	1
585	заставляет нас	1	1
586	все это	4	1
587	не видно	1	1
588	и таким	2	1
589	должны быть	1	1
590	пока еще	1	1
591	в более	3	1
592	и часто	1	1
593	потому не	1	1
594	не говорится	1	1
595	более ранних	1	1
596	в христианстве	1	1
597	мира и	1	1
598	тот кто	7	1
599	или другой	1	1
600	души в	1	1
601	у них	1	1
602	на свою	1	1
603	эти труды	1	1
604	есть уже	1	1
605	все того	1	1
606	и начинается	1	1
607	в свою	3	1
608	утверждать что	1	1
609	всего мира	1	1
610	с ней	2	1
611	только как	1	1
612	состоит из	3	1
613	он представляет	1	1
614	то здесь	2	1
615	бог в	2	1
616	они были	1	1
617	уже только	2	1
618	все люди	1	1
619	чтобы он	2	1
620	можно наблюдать	3	1
621	ниже мы	1	1
622	допустить что	1	1
623	жизни и	2	1
624	но эти	3	1
625	и черты	1	1
626	и другие	1	1
627	том числе	1	1
628	эти категории	1	1
629	все что	1	1
630	этой точки	1	1
631	они не	3	1
