N	3gram	Bakhtin_Pr_3	Problemy
242	даже и хуже	1	1
243	и сочетается с	1	1
244	исступлении послушно принять	1	1
245	своем смысле и	1	1
246	человека с человеком	2	1
247	университете содержать компанионом	1	1
248	с ними в	1	1
249	почти никогда не	1	1
250	грусти проклятий слез-то	1	1
251	на первом плане	1	1
252	значит когда уже	1	1
253	он ни был	3	1
254	что дело идет	1	1
255	пишет мамаша а	1	1
256	я жив не	1	1
257	всякого права действовать	1	1
258	ли вы милостивый	1	1
259	жизни совсем вскричал	1	1
260	здесь же мы	1	1
261	в нем и	1	1
262	вы говорите что	1	1
263	первом плане стоит	1	1
264	чтобы всякому человеку	1	1
265	в пользу ли?	1	1
266	о голодной смерти	1	1
267	что тогда будет?	1	1
268	всех сколько потому	1	1
269	диалога в котором	1	1
270	из которого мы	1	1
271	диалог у достоевского	2	1
272	вдруг припомнился ему	1	1
273	неудавшееся самоубийство ипполита	1	1
274	уже говорили что	2	1
275	с матерью что	1	1
276	впоследствии будет почетным	1	1
277	даже и не	1	1
278	раскольников еще до	1	1
279	решении дунечки выйти	1	1
280	вы что лужинская	1	1
281	она есть раз	1	1
282	или отказаться от	1	1
283	дочерью не пожертвовать	1	1
284	а со мной?	1	1
285	же вы в	1	1
286	что если кроме	1	1
287	дело идет дорого	1	1
288	ну как для	1	1
289	ли вполне? так	1	1
290	содержать компанионом сделать	1	1
291	поэтому он и	1	1
292	мамаша а что	1	1
293	ну если потом	1	1
294	она уж и	1	1
295	не кто иной	1	1
296	ну как же-с	1	1
297	в нем нет	1	1
298	потом не под	1	1
299	и хуже гаже	1	1
300	опять стало быть	1	1
301	том что все	1	1
302	жить и любить	1	1
303	вы измерили ли	1	1
304	с другими людьми	1	1
305	пожертвовать о милые	1	1
306	а мать? да	1	1
307	в данном случае	1	1
308	хуже гаже подлее	1	1
309	от жизни совсем	1	1
310	к тому же	2	1
311	деле обо мне-то	1	1
312	что он есть	1	1
313	сделать в конторе	1	1
314	он уже с	1	1
315	в исступлении послушно	1	1
316	жив не бывать	1	1
317	стоит ну как	1	1
318	марфа же вы	1	1
319	как мы сейчас	1	1
320	особенно отчетливо и	1	1
321	вдруг в исступлении	1	1
322	его может устроить	1	1
323	пока мир стоит	1	1
324	в противоречии с	1	1
325	всякому человеку хоть	1	1
326	может устроить в	1	1
327	дунечки выйти за	1	1
328	не в монологическом	1	1
329	человека из подполья	13	1
330	иногда до жиль-блаза	1	1
331	я не люблю	1	1
332	сколько потому что	1	1
333	раз навсегда и	1	1
334	сквернее жребия с	1	1
335	вы петровна? а	1	1
336	знаете ли вы	3	1
337	хоть куда-нибудь можно	1	1
338	вполне? так ли?	1	1
339	в высшей степени	3	1
340	выйти за лужина	1	1
341	вечная сонечка пока	1	1
342	и если не	1	1
343	в ходу и	1	1
344	когда все ясно	1	1
345	так же не	1	1
346	жребий ничем не	1	1
347	судьбу его обеспечить	1	1
348	устроить в университете	1	1
349	в ней в	1	1
350	установка по отношению	1	1
351	так что ли?	1	1
352	и на первом	1	1
353	и в речах	1	1
354	по ту сторону	2	1
355	вчерашний вопрос мармеладова	1	1
356	в обычном смысле	2	1
357	и идеологической позиции	1	1
358	действовать жить и	1	1
359	тогда будет? ведь	1	1
360	петровна? а с	1	1
361	можно было пойти	1	1
362	тут мы и	1	1
363	в его произведениях	1	1
364	ли понимаете ли	1	1
365	в диалогах с	1	1
366	вы что значит	1	1
367	не сквернее жребия	1	1
368	так чтобы в	1	1
369	все отказавшись от	1	1
370	в сущности не	2	1
371	в котором не	1	1
372	не скупясь на	1	1
373	обо мне-то подумали?	1	1
374	каждый из них	2	1
375	в творчестве достоевского	3	1
376	смысле и в	1	1
377	комфорта расчет а	1	1
378	и позволяет ему	1	1
379	несправедливые сердца да	1	1
380	в большей или	1	1
381	или меньшей степени	1	1
382	есть отвращение презрение	1	1
383	что сонечкин жребий	1	1
384	для него значит	1	1
385	увидит? а со	1	1
386	диалог в сущности	1	1
387	что значит сия	1	1
388	будет? ведь она	1	1
389	же мы остановимся	1	1
390	то что он	1	1
391	что у достоевского	2	1
392	героев переходим к	1	1
393	что и сонечкина	1	1
394	все равно что	1	1
395	мармеладова вечная сонечка	1	1
396	как для такого	1	1
397	проклятий слез-то скрываемых	1	1
398	разумно ли? знаете	1	1
399	это конечно не	1	1
400	прежде всего в	1	1
401	в университете содержать	1	1
402	ничем не сквернее	1	1
403	излишек комфорта расчет	1	1
404	может быть пишет	1	1
405	от сонечкина жребия	1	1
406	нарочито и подчеркнуто	1	1
407	жертву-то обе вы	1	1
408	что ли? понимаете	1	1
409	все ясно увидит?	1	1
410	что же вы	1	1
411	подлее потому что	1	1
412	раскрываются только в	1	1
413	себе все отказавшись	1	1
414	не откажемся сонечка	1	1
415	с другой стороны	3	1
416	что тут не	1	1
417	в себе все	1	1
418	для того чтобы	1	1
419	чистота все равно	1	1
420	среди других слов	1	1
421	ясно что тут	1	1
422	мать? да ведь	1	1
423	сонечка сонечка мармеладова	1	1
424	славным человеком окончит	1	1
425	вашей жертвы дунечка	1	1
426	дунечка что сонечкин	1	1
427	и в своих	1	1
428	пожалуй что не	1	1
429	стало быть чистоту	1	1
430	быть чистоту наблюдать	1	1
431	словом о себе	2	1
432	в бедных людях	1	1
433	сердца да чего	1	1
434	никогда не является	1	1
435	в себе его	1	1
436	что же это	1	1
437	родион романович раскольников	1	1
438	пожалуй богачом впоследствии	1	1
439	слово в них	1	1
440	ли? знаете ли	1	1
441	уже некуда больше	1	1
442	тут не может	1	1
443	вопрос мармеладова ибо	1	1
444	дунечка сия чистота	1	1
445	мармеладова ибо надо	1	1
446	быть пишет мамаша	1	1
447	там где он	2	1
448	в конторе всю	1	1
449	тогда? а и	1	1
450	у вас дунечка	1	1
451	к чужому сознанию	3	1
452	мы бы сказали	1	1
453	достоевского вовсе не	1	1
454	чистота? понимаете ли	1	1
455	если кроме любви-то	1	1
456	же тогда? а	1	1
457	и слово о	2	1
458	такою дочерью не	1	1
459	ли? понимаете ли	1	1
460	милые и несправедливые	1	1
461	любви-то и уважения	1	1
462	сонечка мармеладова вечная	1	1
463	но тем не	1	1
464	быть даже и	1	1
465	у достоевского есть	1	1
466	в чужих устах	2	1
467	тому пока я	1	1
468	не так что	1	1
469	большей или меньшей	1	1
470	но только в	1	1
471	мере таких которые	1	1
472	пока я жив	1	1
473	не под силу	1	1
474	он как мы	1	1
475	родя первенец ну	1	1
476	всю судьбу его	1	1
477	не пожертвовать о	1	1
478	голодной смерти дело	1	1
479	в этом случае	2	1
480	чистота а может	1	1
481	достоевского переходим к	1	1
482	и выходит тогда	1	1
483	от всякого права	1	1
484	люблю шпионов и	1	1
485	рядом с этим	1	1
486	задушить в себе	1	1
487	чистоту наблюдать придется	1	1
488	мне-то подумали? не	1	1
489	вас дунечка все-таки	1	1
490	и не хочет	1	1
491	для себя самого	4	1
492	что у меня	3	1
493	жребия с господином	1	1
494	в своем смысле	1	1
495	послушно принять судьбу	1	1
496	измерили ли вполне?	1	1
497	отказаться от жизни	1	1
498	и уважения не	1	1
499	уж и теперь	1	1
500	слово о слове	1	1
501	быть даже славным	1	1
502	в ослабленной форме	1	1
503	сия чистота ну	1	1
504	подумали? не хочу	1	1
505	ведь она уж	1	1
506	ясно увидит? а	1	1
507	отказавшись от всякого	1	1
508	сколько грусти проклятий	1	1
509	навсегда и задушить	1	1
510	придется не так	1	1
511	ходу и на	1	1
512	таких которые в	1	1
513	он как бы	1	1
514	сия чистота? понимаете	1	1
515	сонечкина жребия пожалуй	1	1
516	не хочу я	2	1
517	что все позволено	2	1
518	пользу ли? разумно	1	1
519	со мной? да	1	1
520	среди них он	1	1
521	самим собою в	1	1
522	жертву-то жертву-то обе	1	1
523	как бы беспрерывно	1	1
524	же вы петровна?	1	1
525	как бы ни	1	1
526	сухость рассказа иногда	1	1
527	с собою и	1	1
528	одного и того	1	1
529	человеку хоть куда-нибудь	1	1
530	твердого образа героя	1	1
531	о милые и	1	1
532	дан не в	1	1
533	бы он ни	3	1
534	отдельных мыслей и	1	1
535	с чужим словом	1	1
536	скрываемых ото всех	1	1
537	наблюдать придется не	1	1
538	скорби-то сколько грусти	1	1
539	и голос сони	1	1
540	его обеспечить пожалуй	1	1
541	презрение омерзение что	1	1
542	вполне понятно что	2	1
543	уже с самого	1	1
544	но ни один	1	1
545	не вступает в	1	1
546	тут не кто	1	1
547	плане стоит ну	1	1
548	бывать тому пока	1	1
549	идея у достоевского	1	1
550	бывать не принимаю	1	1
551	и такою дочерью	1	1
552	к нему все	1	1
553	я вашей жертвы	1	1
554	в целом мире	1	1
555	из подполья но	1	1
556	которые в мою	1	1
557	тем не менее	2	1
558	и сонечкина чистота	1	1
559	как родион романович	1	1
560	да чего тут	1	1
561	жребия пожалуй что	1	1
562	окончит жизнь а	1	1
563	может быть вы	1	1
564	братьях карамазовых в	1	1
565	что же тогда?	1	1
566	с самого начала	8	1
567	вовсе не является	1	1
568	героя и его	2	1
569	иной как родион	1	1
570	лицом к лицу	1	1
571	а тогда когда	1	1
572	мы и от	1	1
573	с человеком а	1	1
574	когда уже некуда	1	1
575	стоит жертву-то жертву-то	1	1
576	и от сонечкина	1	1
577	в одном голосе	1	1
578	под силу ли?	1	1
579	гаже подлее потому	1	1
580	сонечка пока мир	1	1
581	силу ли? в	1	1
582	и его слово	1	1
583	самом деле обо	1	1
584	о решении дунечки	1	1
585	именно потому что	2	1
586	что он сам	2	1
587	кто иной как	1	1
588	дорого стоит дунечка	1	1
589	помимо его воли	1	1
590	все-таки на излишек	1	1
591	жертвы дунечка не	1	1
592	идет дорого дорого	1	1
593	входит в его	1	1
594	в одном сознании	1	1
