N	2gram	Propp_Isto_4	Komedia
392	им ни	1	1
393	представляло собой	1	1
394	и другой	1	1
395	его с	2	1
396	для его	1	1
397	и сыном	1	1
398	все еще	3	1
399	можно полагать	1	1
400	же образом	1	1
401	и служит	1	1
402	на основе	1	1
403	только при	1	1
404	причиной его	1	1
405	в пределах	1	1
406	приводит к	1	1
407	встреча с	1	1
408	на свой	1	1
409	есть человек	1	1
410	нельзя сказать	1	1
411	чтобы дать	1	1
412	здесь нет	1	1
413	мог бы	1	1
414	о связи	1	1
415	веры в	1	1
416	по сравнению	3	1
417	жизнь и	1	1
418	является в	1	1
419	задний план	2	1
420	в эпоху	1	1
421	не будучи	1	1
422	с ним	1	1
423	можно найти	2	1
424	по смыслу	1	1
425	а также	3	1
426	экономическую основу	1	1
427	внимание на	1	1
428	но мы	3	1
429	одного из	1	1
430	все его	1	1
431	нас в	1	1
432	этих двух	1	1
433	за свое	1	1
434	в греческой	1	1
435	этой стороне	1	1
436	от них	2	1
437	при дворе	2	1
438	но нет	1	1
439	что же	1	1
440	полагать что	1	1
441	для античности	1	1
442	и ни	1	1
443	служит не	1	1
444	и следовательно	1	1
445	ничего этого	1	1
446	замечает что	1	1
447	людей с	1	1
448	к которому	1	1
449	у своего	1	1
450	имеется в	2	1
451	по своей	2	1
452	землю и	1	1
453	обстановку в	1	1
454	всякого рода	3	1
455	гораздо важнее	1	1
456	мы видим	6	1
457	речи о	1	1
458	которому они	1	1
459	что даже	1	1
460	по свидетельству	2	1
461	позволяют нам	1	1
462	даже если	1	1
463	очень много	1	1
464	то он	1	1
465	плен в	1	1
466	по мнению	1	1
467	в могилу	2	1
468	начало ее	1	1
469	разрешение его	1	1
470	человека с	3	1
471	конечно не	2	1
472	каждому по	1	1
473	в большинстве	1	1
474	только на	1	1
475	попадают в	1	1
476	и они	2	1
477	то и	1	1
478	или через	1	1
479	не все	1	1
480	мы достаточно	1	1
481	большинстве случаев	1	1
482	он имеет	1	1
483	к каким	1	1
484	земли и	2	1
485	могло бы	2	1
486	как их	1	1
487	среди которых	1	1
488	речь и	1	1
489	как раз	1	1
490	к той	1	1
491	о которых	1	1
492	в очень	1	1
493	которые как	1	1
494	во власти	1	1
495	и даже	4	1
496	первоначально это	1	1
497	однако что	1	1
498	на ее	1	1
499	на дочери	1	1
500	не один	1	1
501	не обязательно	1	1
502	были найдены	2	1
503	выступает в	1	1
504	случаев мы	1	1
505	а с	1	1
506	ii как	1	1
507	и затем	1	1
508	что не	1	1
509	говорит о	2	1
510	такую же	2	1
511	у нас	2	1
512	этого не	2	1
513	не на	3	1
514	а не	6	1
515	другой стороны	4	1
516	его по	1	1
517	сослаться на	1	1
518	найдена в	1	1
519	там где	3	1
520	становится ясным	1	1
521	действия в	1	1
522	с помощью	2	1
523	может привести	1	1
524	или другая	1	1
525	связь с	12	1
526	этой же	1	1
527	других случаях	1	1
528	из трех	3	1
529	или по	1	1
530	власть над	11	1
531	над ним	1	1
532	к своему	3	1
533	предположить что	6	1
534	он говорит	2	1
535	такого рода	2	1
536	и там	2	1
537	именно в	1	1
538	образом на	1	1
539	по существу	3	1
540	не заметил	1	1
541	исходя из	1	1
542	в современной	2	1
543	себя их	1	1
544	но даже	1	1
545	человека который	1	1
546	показывают что	2	1
547	нечто подобное	2	1
548	содержится в	2	1
549	в более	1	1
550	это уже	2	1
551	случаях когда	3	1
552	из дома	1	1
553	на задний	2	1
554	только теперь	2	1
555	в результате	1	1
556	поэтому она	1	1
557	у первого	1	1
558	когда он	6	1
559	внимания заслуживает	1	1
560	тем более	1	1
561	год или	1	1
562	и как	5	1
563	особого внимания	1	1
564	будто бы	1	1
565	том чтобы	1	1
566	ставились в	1	1
567	силы в	1	1
568	вот этот	2	1
569	в дом	1	1
570	тому назад	1	1
571	к ее	1	1
572	иначе чем	1	1
573	в общих	1	1
574	между ними	3	1
575	не знает	1	1
576	сказать что	2	1
577	только как	1	1
578	все к	1	1
579	по которой	1	1
580	т е	18	1
581	точно так	5	1
582	думать что	1	1
583	в северной	2	1
584	так же	18	1
585	как на	1	1
586	все что	4	1
