N	2gram	Vygotskiy__5	Narrotol
232	данного понятия	1	2
233	нет у	1	2
234	и только	1	2
235	известном смысле	7	2
236	дело с	1	2
237	фраза не	1	2
238	может оказаться	1	2
239	и ее	1	2
240	есть в	1	2
241	каждый из	1	2
242	этого понятия	1	2
243	для него	5	2
244	или даже	1	2
245	представляют собой	2	2
246	одну из	1	2
247	к которому	4	2
248	говорит о	3	2
249	не было	1	2
250	не на	3	2
251	зависит от	4	2
252	точек зрения	4	2
253	о чем	2	2
254	совершенно очевидно	2	2
255	протяжении этого	1	2
256	в область	2	2
257	а если	1	2
258	тому как	4	2
259	по существу	3	2
260	исходя из	1	2
261	что мы	4	2
262	и для	1	2
263	в связи	1	2
264	в результате	4	2
265	которая в	2	2
266	совершенно иной	2	2
267	и все	1	2
268	тем более	4	2
269	хотя в	1	2
270	между ними	1	2
271	совершенно не	2	2
272	или иного	1	2
273	первом случае	1	2
274	не что	1	2
275	этого слова	1	2
276	в какой	6	2
277	включает в	3	2
278	так же	15	2
279	этой точки	4	2
280	они не	3	2
281	меру того	2	1
282	также и	1	1
283	к их	2	1
284	переходит к	1	1
285	того же	7	1
286	на самом	1	1
287	он может	3	1
288	и есть	7	1
289	отношения между	3	1
290	в какой-то	1	1
291	и больше	1	1
292	с таким	3	1
293	уже по	4	1
294	не распадается	1	1
295	есть не	2	1
296	речевой деятельности	1	1
297	часто бывает	1	1
298	назад по	1	1
299	при анализе	2	1
300	связаны между	3	1
301	нашу мысль	1	1
302	степени если	1	1
303	гуманитарных наук	1	1
304	на сегодняшний	1	1
305	есть нечто	1	1
306	совпадает с	2	1
307	но она	1	1
308	в изложении	1	1
309	мы и	5	1
310	в целом	4	1
311	что существует	1	1
312	сам по	1	1
313	себе а	1	1
314	целое и	1	1
315	очередь по	1	1
316	внимание и	3	1
317	нему в	1	1
318	нам представляется	1	1
319	в различных	2	1
320	в чем	3	1
321	и осмысленного	1	1
322	во всех	2	1
323	бы она	1	1
324	по своему	3	1
325	не требует	2	1
326	иметь в	1	1
327	самым мы	1	1
328	могло быть	1	1
329	мы будем	2	1
330	легко может	1	1
331	только потому	1	1
332	для обозначения	1	1
333	перед глазами	1	1
334	а он	1	1
335	с совершенно	1	1
336	друг от	4	1
337	один и	3	1
338	и навыков	1	1
339	мере в	5	1
340	это одно	1	1
341	через границу	1	1
342	в общую	1	1
343	как нам	1	1
344	кто не	1	1
345	всеми основными	1	1
346	сознания в	3	1
347	могли бы	6	1
348	и наконец	1	1
349	детство и	1	1
350	ином отношении	1	1
351	и к	2	1
352	в действительности	3	1
353	в самом	4	1
354	но по	1	1
355	обратное влияние	3	1
356	сказать о	1	1
357	формы в	1	1
358	с фактической	2	1
359	это разделение	1	1
360	речи но	2	1
361	самым существенным	1	1
362	из его	1	1
363	из общей	2	1
364	но на	1	1
365	так сказать	1	1
366	на его	2	1
367	но само	1	1
368	в первую	1	1
369	в понимании	1	1
370	фактической стороны	2	1
371	внутренней речи	7	1
372	отношений между	2	1
373	том чтобы	1	1
374	факт который	2	1
375	свое время	2	1
376	свою силу	1	1
377	в плане	1	1
378	что ни	1	1
379	и по	4	1
380	на этом	3	1
381	в специальных	1	1
382	или иных	1	1
383	к очень	1	1
384	таким образом	19	1
385	этом последнем	1	1
386	здесь мы	1	1
387	и ответ	1	1
388	и может	3	1
389	в совершенно	2	1
390	единое целое	1	1
391	в другом	6	1
392	об этом	1	1
393	мы уже	1	1
394	входит в	1	1
395	первую очередь	1	1
396	этом смысле	1	1
397	за другой	1	1
398	должен был	1	1
399	но уже	1	1
400	в них	2	1
401	образует фон	1	1
402	все равно	2	1
403	и определяет	1	1
404	сегодняшний день	1	1
405	в слове	1	1
406	мы видели	3	1
407	как сказано	1	1
408	оно имеет	2	1
409	в чистом	1	1
410	мы не	3	1
411	в развитии	28	1
412	может идти	3	1
413	вопроса а	1	1
414	и ничего	1	1
415	как таковой	1	1
416	их на	1	1
417	одного и	3	1
418	что если	4	1
419	в ходе	12	1
420	таким же	3	1
421	в следующем	1	1
422	за которым	1	1
423	в котором	2	1
424	в их	3	1
425	к предмету	2	1
426	к одному	2	1
427	место в	1	1
428	на свою	2	1
429	мысли и	5	1
430	от его	1	1
431	процессов и	1	1
432	для изучения	1	1
433	образом и	1	1
434	но он	7	1
435	что было	2	1
436	приобретает в	1	1
437	и более	3	1
438	их в	2	1
439	в конце	1	1
440	и предполагает	1	1
441	тому чтобы	4	1
442	том же	1	1
443	что этот	1	1
444	и то	4	1
445	ни одна	1	1
446	непосредственным образом	1	1
447	приводят к	2	1
448	чистом виде	1	1
449	но еще	1	1
450	передний план	1	1
451	дело не	1	1
452	и сама	1	1
453	в процессе	13	1
454	не нуждается	1	1
455	его позиция	1	1
456	он еще	2	1
457	вытекает из	3	1
458	почему в	2	1
459	этих двух	3	1
460	только когда	1	1
461	к ней	1	1
462	лишь в	1	1
463	и является	3	1
464	потому что	21	1
465	к этим	1	1
466	на всем	2	1
467	выборе и	1	1
468	и делает	1	1
469	только одним	2	1
470	в области	12	1
471	с другом	7	1
472	перед ним	1	1
473	от того	3	1
474	у нас	2	1
475	выше но	1	1
476	представляется нам	1	1
477	в специальном	1	1
478	начиная с	1	1
479	не могут	4	1
480	мы узнаем	1	1
481	чтобы сделать	2	1
482	и развития	12	1
483	же самое	4	1
484	возможностей в	1	1
485	для такого	1	1
486	что оно	6	1
487	как для	1	1
488	всем протяжении	2	1
489	для себя	1	1
490	двоякого рода	1	1
491	как они	3	1
492	от друга	4	1
493	что все	6	1
494	в виду	2	1
495	и от	2	1
496	мысль о	1	1
497	распадается на	1	1
498	только то	1	1
499	зрения не	1	1
500	с языком	1	1
501	однако эта	1	1
502	но может	1	1
503	и совершенно	1	1
504	по аналогии	1	1
505	к его	3	1
506	тот же	5	1
507	строго говоря	1	1
508	если бы	8	1
509	бывает в	1	1
510	с ним	5	1
511	это существенно	1	1
512	ничто в	1	1
513	на ту	1	1
514	и здесь	2	1
515	в самой	1	1
516	что каждый	1	1
517	и ставит	1	1
518	на что	1	1
519	аналогии с	1	1
520	и во	1	1
521	эта фраза	2	1
522	и того	3	1
523	которых в	1	1
524	этот момент	1	1
525	необходимо должна	1	1
526	что и	3	1
527	может приобрести	1	1
528	если за	1	1
529	слов и	2	1
530	все время	1	1
531	может иметь	2	1
532	с которыми	2	1
533	того что	16	1
534	он практически	1	1
535	кроме самого	2	1
536	с ними	1	1
537	мы увидим	1	1
538	смысле является	1	1
539	равно что	1	1
540	не происходит	1	1
541	функции не	1	1
542	очередь как	1	1
543	это же	1	1
544	со всеми	2	1
545	для второго	1	1
546	то и	2	1
547	в начале	1	1
548	не обладают	1	1
549	и протекает	1	1
550	предполагает наличие	2	1
551	в понятие	1	1
552	а то	1	1
553	не дает	2	1
554	две другие	1	1
555	ответ на	3	1
556	что первое	1	1
557	его и	3	1
558	или один	1	1
559	не так	1	1
560	никто не	2	1
561	согласно которой	1	1
562	вовсе не	2	1
563	мы можем	6	1
564	из нее	5	1
565	само по	2	1
566	при отсутствии	1	1
567	т.д не	1	1
568	для современной	2	1
569	вне ее	1	1
570	его мысли	3	1
571	другого в	1	1
572	между которыми	1	1
573	внутреннюю структуру	1	1
574	знаний и	1	1
575	до сих	3	1
576	связаны с	1	1
577	нельзя сказать	1	1
578	и тех	1	1
579	здесь в	1	1
580	и прежде	1	1
581	чем он	2	1
582	как же	1	1
583	и знает	1	1
584	его из	1	1
585	более того	1	1
586	с которым	1	1
587	на передний	1	1
588	их друг	1	1
589	когда же	1	1
590	к высшему	1	1
591	и уже	1	1
592	в речи	1	1
593	позволяет нам	1	1
594	связь с	1	1
595	ни на	2	1
596	нее как	1	1
597	к единому	1	1
598	в меру	4	1
599	не удается	1	1
600	над ним	1	1
601	общей структуре	1	1
602	очевидно что	2	1
603	к жизни	3	1
604	для первого	1	1
605	в тех	1	1
606	и там	1	1
607	обоих этих	5	1
608	друг с	7	1
609	предполагает отношение	1	1
610	в состоянии	4	1
611	мыслится как	1	1
612	или хотя	1	1
613	с этой	4	1
614	вверх и	1	1
615	как только	1	1
616	благодаря этому	2	1
617	является для	2	1
618	той мере	3	1
619	сих пор	3	1
620	из принципиально	1	1
621	этом и	1	1
622	имеет возможность	1	1
623	от нас	1	1
624	в смысле	3	1
625	ни второе	1	1
626	тех или	1	1
627	в следующей	1	1
628	известной степени	1	1
629	которых он	2	1
630	процесса или	1	1
631	случаях когда	1	1
632	его собственными	1	1
633	хотя они	1	1
634	необходимым для	1	1
635	место для	1	1
636	на большую	1	1
637	своей природе	3	1
638	ни первое	1	1
639	ни одного	2	1
640	для нас	1	1
641	это часто	1	1
642	от него	1	1
643	как уже	3	1
644	но зато	1	1
645	но это	3	1
646	в равной	1	1
647	если все	1	1
648	он оказывается	2	1
649	обратиться к	2	1
650	в системе	4	1
651	в общем	1	1
652	в готовом	1	1
653	вопрос как	3	1
654	две стороны	1	1
655	не знает	5	1
656	отношением к	2	1
657	речи и	6	1
658	что понятие	1	1
659	внутреннее единство	1	1
660	в свое	2	1
661	если же	1	1
662	где он	1	1
663	это было	1	1
664	по поводу	2	1
665	все основные	3	1
666	себе без	1	1
667	которая не	1	1
