N	2gram	Bakhtin_Pr_5	Freidism
164	отцом и	1	3
165	войти в	2	3
166	тому чтобы	2	3
167	случае не	1	3
168	можем сказать	2	3
169	тому что	2	3
170	самого начала	8	3
171	одна из	1	3
172	на него	5	3
173	чем не	1	3
174	мыслей и	1	3
175	к себе	18	3
176	не могут	1	3
177	бы он	2	3
178	она не	1	3
179	с ее	3	3
180	свою очередь	1	3
181	всем этим	2	3
182	внутренняя речь	3	3
183	приводит к	2	3
184	что может	1	3
185	если бы	1	3
186	и что	6	3
187	бы то	3	3
188	во втором	1	3
189	и она	1	3
190	со всеми	3	3
191	человека с	3	3
192	себя в	2	3
193	из которого	1	3
194	у него	4	3
195	в них	4	3
196	и т.п	6	3
197	на этот	2	3
198	о себе	17	3
199	вместе с	2	3
200	по своему	4	3
201	слова и	11	3
202	сейчас же	1	3
203	и от	3	3
204	но это	6	3
205	не является	1	3
206	это как	3	3
207	когда он	3	3
208	не знает	6	3
209	внешнюю речь	1	3
210	ни на	2	3
211	отношения к	1	2
212	чтобы не	2	2
213	в ослабленной	2	2
214	в такой	4	2
215	и то	5	2
216	тех же	1	2
217	это и	3	2
218	в первом	2	2
219	и до	1	2
220	уже указывали	1	2
221	высшей степени	3	2
222	во внутреннем	4	2
223	благодаря тому	1	2
224	не совсем	1	2
225	как не	1	2
226	того же	1	2
227	без труда	1	2
228	сказать и	1	2
229	в ее	3	2
230	видели что	1	2
231	но как	4	2
232	с которыми	2	2
233	ответ на	1	2
234	себе и	7	2
235	отличие от	2	2
236	чем же	1	2
237	в своем	2	2
238	в этот	2	2
239	что это	4	2
240	последующей жизни	1	2
241	или во	1	2
242	не стали	1	2
243	человек не	1	2
244	внутренней речи	5	2
245	их в	2	2
246	но все	4	2
247	на всю	2	2
248	сознание и	2	2
249	же касается	1	2
250	в глубине	1	2
251	них не	1	2
252	это было	2	2
253	это не	3	2
254	по всему	1	2
255	этого не	3	2
256	всю жизнь	2	2
257	его все	1	2
258	которой он	3	2
259	приходит в	1	2
260	том что	3	2
261	в эту	4	2
262	и при	1	2
263	в их	1	2
264	мы говорили	2	2
265	в отличие	2	2
266	его отношение	4	2
267	сих пор	1	2
268	теми же	2	2
269	иным как	1	2
270	желание смерти	2	2
271	освободиться от	1	2
272	в отношении	9	2
273	случае в	1	2
274	его целом	2	2
275	в таких	1	2
276	что с	2	2
277	но для	2	2
278	правда в	1	2
279	в процессе	1	2
280	для всего	1	2
281	только не	1	2
282	не лучше	1	2
283	тем не	1	2
284	и мысли	3	2
285	только с	3	2
286	этом отношении	1	2
287	когда мы	1	2
288	отличается от	1	2
289	что оно	2	2
290	они и	1	2
291	оно не	1	2
292	для себя	7	2
293	оно может	1	2
294	и самое	2	2
295	образы и	1	2
296	в оно	1	2
297	в виду	3	2
298	роль в	1	2
299	в глаза	5	2
300	это вовсе	1	2
301	и вообще	2	2
302	о нем	2	2
303	в другом	12	2
304	и поэтому	1	2
305	до сих	1	2
306	этих двух	2	2
307	нуждается в	3	2
308	что и	3	2
309	во всей	1	2
310	ослабленной форме	2	2
311	всего этого	3	2
312	человека как	2	2
313	и об	2	2
314	в него	3	2
315	быть и	2	2
316	на которой	2	2
317	очень много	1	2
318	для нее	1	2
319	с одной	1	2
320	для всех	1	2
321	на всем	1	2
322	и у	4	2
323	уже в	3	2
324	только на	4	2
325	ни было	3	2
326	он продолжает	1	2
327	из них	3	2
328	его и	3	2
329	в конце	5	2
330	ничего что	2	2
331	на счет	1	2
332	рядом с	4	2
333	и даже	5	2
334	в высшей	3	2
335	с другой	4	2
336	человека в	1	2
337	и тех	1	2
338	здесь в	2	2
339	чем он	1	2
340	а с	3	2
341	до конца	4	2
342	а не	4	2
343	так же	7	2
344	мы остановимся	3	2
345	самого себя	1	2
346	и всей	1	2
347	со всею	1	2
348	другого человека	3	2
349	в основном	1	2
350	только для	1	2
351	всех людей	1	2
352	же самое	1	2
353	к другим	2	2
354	это уже	2	2
355	и часто	1	2
356	в силах	2	2
357	ибо не	1	2
358	и ни	2	2
359	конце концов	3	2
360	да и	5	2
361	из тех	1	2
362	к его	1	2
363	в заключение	1	2
364	вполне понятно	2	2
365	и другие	1	2
366	в своих	1	2
367	к этому	1	2
368	как на	1	2
369	ту же	1	1
370	одним из	1	1
371	в движение	2	1
372	и через	1	1
373	за то	1	1
374	пробиться к	4	1
375	но тем	1	1
376	ибо как	2	1
377	показать что	2	1
378	нам кажется	1	1
379	кажется что	2	1
380	находится уже	1	1
381	ведь и	4	1
382	этого он	1	1
383	с таким	2	1
384	и этот	2	1
385	обойтись без	3	1
386	несколько иной	1	1
387	а как	2	1
388	со всех	1	1
389	сильное впечатление	1	1
390	или наоборот	1	1
391	я как	3	1
392	которую мы	1	1
393	вопрос о	2	1
394	но она	1	1
395	которое не	1	1
396	но даже	1	1
397	ему в	1	1
398	один пример	1	1
399	то это	1	1
400	конечно и	1	1
401	в целом	3	1
402	и заставляет	1	1
403	не способен	1	1
404	в каждой	2	1
405	всех сторон	1	1
406	проявляется в	1	1
407	и самого	1	1
408	собой в	1	1
409	вкратце остановиться	1	1
410	оценок и	1	1
411	что по	1	1
412	оценок точек	1	1
413	что его	2	1
414	служит для	1	1
415	без всякого	2	1
416	но конечно	2	1
417	отказ от	1	1
418	же на	1	1
419	к которой	1	1
420	друг на	2	1
421	силы и	1	1
422	в качестве	1	1
423	с собою	5	1
424	мы сейчас	1	1
425	нет и	4	1
426	что они	6	1
427	который однако	1	1
428	определения и	1	1
429	его я	1	1
430	в центре	1	1
431	независимо от	1	1
432	вот как	4	1
433	результате получается	1	1
434	на исповеди	1	1
435	в различные	1	1
436	новыми и	1	1
437	всей этой	1	1
438	по ошибке	1	1
439	и каждое	1	1
440	его к	3	1
441	не склонен	1	1
442	социальная и	1	1
443	считает ее	1	1
444	за собой	3	1
445	но эта	2	1
446	та же	4	1
447	бы и	2	1
448	говорили что	4	1
449	это понять	1	1
450	другого как	2	1
451	свой голос	2	1
452	он в	4	1
453	тут и	1	1
454	бы не	2	1
455	ее во	1	1
456	по преимуществу	1	1
457	мы обратимся	1	1
458	как он	2	1
459	люди а	1	1
460	идеологии это	1	1
461	а вовсе	1	1
462	вообще не	2	1
463	он ни	1	1
464	другом человеке	2	1
465	глубже и	1	1
466	же это	1	1
467	идеи и	1	1
468	они служат	1	1
469	родились из	1	1
470	свои собственные	2	1
471	только ему	1	1
472	из него	1	1
473	его можно	1	1
474	без исключения	2	1
475	в нее	1	1
476	конца и	1	1
477	такого же	2	1
478	это конечно	1	1
479	всех отношениях	1	1
480	не следует	1	1
481	а затем	2	1
482	со всем	1	1
483	глубокий и	1	1
484	еще хуже	1	1
485	входит в	1	1
486	чтобы все	2	1
487	этом смысле	3	1
488	он приходит	1	1
489	не чем	1	1
490	во многом	1	1
491	далеко не	1	1
492	на друга	2	1
493	словом слово	1	1
494	переходим к	4	1
495	он и	5	1
496	звучать как	1	1
497	резкое выражение	1	1
498	глазами другого	1	1
499	и было	1	1
500	в один	1	1
501	не мог	3	1
502	все или	1	1
503	этом случае	1	1
504	таким же	1	1
505	и тут	2	1
506	явления это	1	1
507	он должен	1	1
508	и без	4	1
509	почти не	1	1
510	на собственном	1	1
511	переносит в	1	1
512	участие в	1	1
513	еще с	1	1
514	слова мы	2	1
515	понятно что	2	1
516	нему и	4	1
517	на первой	1	1
518	из области	1	1
519	в одном	6	1
520	которые в	1	1
521	друг другу	4	1
522	по крайней	1	1
523	и эти	1	1
524	есть именно	1	1
525	однако в	2	1
526	с такими	1	1
527	любовь к	1	1
528	заставляет его	1	1
529	борется с	1	1
530	же такое	1	1
531	нас к	1	1
532	да ведь	1	1
533	раз и	3	1
534	его внутреннего	2	1
535	точно и	1	1
536	иной раз	1	1
537	если и	2	1
538	может обойтись	1	1
539	так ли	1	1
540	в идеологическом	1	1
541	и должно	1	1
542	отметить что	1	1
543	в содержании	1	1
544	друг друга	2	1
545	это последнее	1	1
546	на два	1	1
547	первая часть	1	1
548	мы вспоминаем	1	1
549	материала в	1	1
550	признаться в	1	1
551	образом в	1	1
552	о них	2	1
553	все без	1	1
554	это с	1	1
555	вопрос который	1	1
556	дело в	1	1
557	человек как	1	1
558	в форму	1	1
559	или как	3	1
560	заложенные в	1	1
561	это сделать	1	1
562	того в	1	1
563	к ней	2	1
564	он хочет	4	1
565	слове и	2	1
566	характерные для	1	1
567	чтобы пробиться	1	1
568	другой но	1	1
569	другой точки	1	1
570	этого необходимо	2	1
571	выдает себя	1	1
572	что на	2	1
573	ли это	2	1
574	приведенный нами	1	1
575	и со	3	1
576	от их	1	1
577	нет ни	2	1
578	их правда	1	1
579	его за	4	1
580	его с	5	1
581	за что	1	1
582	той или	4	1
583	по сравнению	1	1
584	этот второй	1	1
585	велико что	1	1
586	о том	2	1
587	целом то	1	1
588	характер этого	1	1
589	и это	5	1
590	и которая	1	1
591	приходит к	1	1
592	до них	1	1
593	меня в	2	1
594	ни одно	1	1
595	в душу	2	1
596	мысль о	1	1
597	через три	1	1
598	то время	1	1
599	в дальнейшем	2	1
600	дано в	1	1
601	что такой	1	1
602	котором мы	1	1
603	и сам	7	1
604	в мире	4	1
605	на нее	2	1
606	времени и	2	1
607	больше в	1	1
608	как голос	1	1
609	мог бы	2	1
610	увидим что	2	1
611	с собой	2	1
612	в результате	1	1
613	проявляет себя	1	1
614	и внутренняя	1	1
615	жизнь и	2	1
616	должны признать	1	1
617	собою но	1	1
618	ничего не	3	1
619	ними и	1	1
620	находится в	1	1
621	все его	4	1
622	мы чувствуем	1	1
623	никогда и	1	1
624	на все	1	1
625	то есть	16	1
626	этих внутренних	1	1
627	это я	3	1
628	и та	2	1
629	после того	1	1
630	любви к	1	1
631	и во	3	1
632	не выходит	1	1
633	что ими	1	1
634	с теми	1	1
635	все на	1	1
636	а у	1	1
637	уже при	1	1
638	от них	1	1
639	какие мы	1	1
640	на одном	1	1
641	что человек	1	1
642	ними в	1	1
643	позднего периода	1	1
644	в форме	3	1
645	крайней мере	1	1
646	тотчас же	4	1
647	выше в	1	1
648	нем и	1	1
649	а его	1	1
650	слов и	3	1
651	все время	4	1
652	о своих	1	1
653	у которого	1	1
654	к которому	1	1
655	оставаясь в	1	1
656	глубине души	1	1
657	голосом его	1	1
658	но так	3	1
659	же все	1	1
660	его совести	1	1
661	в двух	1	1
662	согласиться с	1	1
663	путем слияния	1	1
664	и быть	1	1
665	во всем	4	1
666	дана в	1	1
667	и так	4	1
668	всех его	1	1
669	бы ни	1	1
670	содержание его	1	1
671	следил за	1	1
672	есть в	1	1
673	для других	3	1
674	эти черты	1	1
675	то и	1	1
676	отношений к	1	1
677	же из	1	1
678	чтобы он	1	1
679	в виде	7	1
680	не принимает	4	1
681	в ином	1	1
682	и других	1	1
683	уже с	2	1
684	слова в	6	1
685	другую сторону	1	1
686	я что	1	1
687	остановимся только	2	1
688	само собою	1	1
689	на душу	1	1
690	ему а	1	1
691	как будто	4	1
692	тем что	4	1
693	к той	1	1
694	даже и	3	1
695	и только	1	1
696	момент в	1	1
697	в другой	1	1
698	связан с	2	1
699	или иной	4	1
700	точек зрения	2	1
701	она в	2	1
702	внутренним голосом	1	1
703	на них	7	1
704	признать все	1	1
705	с большим	1	1
706	и между	1	1
707	это кажется	2	1
708	такое же	2	1
709	себе сам	1	1
710	своего собственного	3	1
711	здесь действительно	1	1
712	в некоторых	1	1
713	громадное значение	1	1
714	превращается в	1	1
715	и своего	3	1
716	вот в	1	1
717	и речь	2	1
718	у других	1	1
719	человек в	1	1
720	меньше всего	1	1
721	своей любви	1	1
722	отнюдь не	1	1
723	в слове	6	1
724	там где	7	1
725	или с	1	1
726	жизнь в	1	1
727	себя на	1	1
728	материалом для	2	1
729	есть борьба	1	1
730	все основные	1	1
731	такой форме	1	1
732	для самого	1	1
733	в строгом	1	1
734	себе самому	18	1
735	слова поэтому	1	1
736	требует от	1	1
737	из которых	1	1
738	к своему	5	1
739	он приводит	1	1
740	ненависть к	2	1
741	и ведет	1	1
742	прорывается в	1	1
743	смысле этого	2	1
744	отношения человека	1	1
745	и голос	5	1
746	правда он	2	1
747	что весь	1	1
748	ко всему	1	1
749	даже с	1	1
750	только себя	1	1
751	в первой	1	1
752	та внутренняя	1	1
753	материал для	2	1
754	или хотя	1	1
755	этого слова	5	1
756	нас интересует	1	1
757	особенно к	1	1
758	благодаря этому	2	1
759	что сознание	1	1
760	остается в	1	1
761	под влиянием	3	1
762	его душе	1	1
763	настолько велико	1	1
764	но на	4	1
765	этот принцип	1	1
766	которая в	1	1
767	может войти	3	1
768	бы ему	1	1
769	но эти	2	1
770	же степени	2	1
771	и события	2	1
772	бы в	4	1
773	еще более	1	1
774	тем более	1	1
775	его уже	1	1
776	будто бы	2	1
777	я в	4	1
778	или не	1	1
779	же в	1	1
780	его высшей	1	1
781	в том	5	1
782	отношении к	7	1
783	требует чтобы	1	1
784	может и	1	1
785	нет ничего	1	1
786	это все	1	1
787	их с	1	1
788	роли в	1	1
789	чем иным	1	1
790	из этого	2	1
791	который не	1	1
792	собою по	1	1
793	нет что	1	1
794	значение в	1	1
