N	2gram	Voloshinov_2	PoTuStor
103	то что	4	3
104	между ними	2	3
105	жизни и	2	3
106	во всяком	3	3
107	нем нет	2	2
108	нам кажется	1	2
109	в самом	6	2
110	мы уже	6	2
111	мы не	2	2
112	и о	2	2
113	из сказанного	1	2
114	говорить о	1	2
115	что можно	1	2
116	того же	5	2
117	между собой	1	2
118	из этих	1	2
119	совсем не	1	2
120	но как	2	2
121	конечном счете	1	2
122	за пределы	3	2
123	с этим	3	2
124	в этот	1	2
125	что это	2	2
126	но ведь	3	2
127	т.е не	2	2
128	вообще не	1	2
129	он не	3	2
130	момента в	1	2
131	то же	16	2
132	связанные с	1	2
133	связанных с	1	2
134	на протяжении	2	2
135	было бы	4	2
136	в жизни	2	2
137	кажется что	1	2
138	в них	1	2
139	как и	9	2
140	в своей	3	2
141	почти не	1	2
142	войти в	1	2
143	можем сказать	2	2
144	и вся	1	2
145	не менее	1	2
146	его целом	1	2
147	два полюса	1	2
148	не нуждается	1	2
149	никогда не	7	2
150	только и	1	2
151	и лишь	3	2
152	сводится к	2	2
153	здесь же	1	2
154	так называемый	1	2
155	в каком	3	2
156	все то	2	2
157	не могут	1	2
158	на границе	2	2
159	что оно	3	2
160	т.е в	1	2
161	не будет	3	2
162	на основе	3	2
163	в пределах	10	2
164	и вообще	1	2
165	с ним	1	2
166	находится в	1	2
167	не существовало	1	2
168	о том	3	2
169	другими словами	2	2
170	рождения и	1	2
171	что и	3	2
172	во всей	1	2
173	оно и	1	2
174	мы видим	1	2
175	что он	4	2
176	и действительно	1	2
177	и так	1	2
178	со всеми	1	2
179	есть в	1	2
180	если мы	6	2
181	в начале	2	2
182	в душе	4	2
183	и других	1	2
184	цели и	1	2
185	к ним	1	2
186	у него	2	2
187	и т.п	10	2
188	характерно для	1	2
189	оно не	1	2
190	себя и	1	2
191	что не	2	2
192	а на	1	2
193	не на	2	2
194	они-то и	2	2
195	с помощью	6	2
196	конечно мы	1	2
197	так же	5	2
198	но это	1	2
199	это последнее	1	2
200	и для	7	2
201	не существует	3	2
202	сознания и	3	2
203	но отнюдь	1	2
204	ни было	6	2
205	не есть	3	2
206	все остальные	1	2
207	не знает	2	2
208	а может	1	2
209	ее в	1	2
210	к этому	5	2
211	можно назвать	1	2
212	они не	2	2
213	человека и	1	1
214	мы здесь	2	1
215	и то	3	1
216	дело обстоит	2	1
217	словами и	1	1
218	науки о	2	1
219	это и	1	1
220	конечно с	1	1
221	что эти	1	1
222	не имеют	3	1
223	высшей степени	3	1
224	случае нельзя	1	1
225	динамическое взаимоотношение	1	1
226	и могут	1	1
227	его не	1	1
228	ему важно	1	1
229	теперь мы	2	1
230	последовательное выражение	1	1
231	вопрос о	2	1
232	и дать	1	1
233	всего сказанного	1	1
234	план в	1	1
235	почти исключительно	2	1
236	из того	1	1
237	конечно и	2	1
238	не совсем	1	1
239	зависимости от	2	1
240	в ней	3	1
241	и самого	2	1
242	изжить себя	1	1
243	он был	2	1
244	иное как	2	1
245	столь же	3	1
246	бы то	4	1
247	что его	1	1
248	но не	2	1
249	к процессу	1	1
250	коем случае	2	1
251	же на	1	1
252	значение и	2	1
253	каком направлении	1	1
254	менее всего	3	1
255	вступают в	1	1
256	иногда и	3	1
257	а наше	1	1
258	что они	2	1
259	только путем	2	1
260	мы снова	1	1
261	в течение	1	1
262	в центре	1	1
263	отвлечемся от	1	1
264	дает нам	1	1
265	определения этих	1	1
266	как нам	1	1
267	все же	5	1
268	однако не	1	1
269	хотя и	1	1
270	когда он	1	1
271	не являются	1	1
272	его к	2	1
273	увидим что	1	1
274	от этого	2	1
275	к чему	1	1
276	уже не	1	1
277	точку зрения	2	1
278	всех социальных	1	1
279	под ним	1	1
280	в нашем	2	1
281	знаем в	1	1
282	значение так	2	1
283	и дифференцированности	1	1
284	как он	1	1
285	необходимости не	1	1
286	как основа	2	1
287	что она	1	1
288	не следует	2	1
289	что было	1	1
290	главным образом	1	1
291	и последовательное	1	1
292	но именно	1	1
293	а просто	1	1
294	именно и	1	1
295	в корне	3	1
296	и связанные	1	1
297	идеологического творчества	2	1
298	из него	2	1
299	находит себе	2	1
300	его понимание	1	1
301	без исключения	2	1
302	последнее слово	1	1
303	человека в	1	1
304	то ни	5	1
305	как они	1	1
306	различие между	2	1
307	конечно в	3	1
308	пытается вывести	1	1
309	той же	3	1
310	на все	2	1
311	где оно	1	1
312	не нашел	1	1
313	лишь в	14	1
314	входит в	1	1
315	это было	2	1
316	может стать	2	1
317	сказанного нами	2	1
318	уже знаем	2	1
319	на почве	9	1
320	форму и	3	1
321	в свой	1	1
322	мы сказали	3	1
323	на большой	1	1
324	его состав	1	1
325	еще одно	1	1
326	все существенное	2	1
327	и социально	1	1
328	он является	1	1
329	с тем	1	1
330	несмотря на	1	1
331	для широких	1	1
332	и того	5	1
333	одного и	4	1
334	здесь она	1	1
335	и взял	1	1
336	метода в	1	1
337	от своего	2	1
338	быть именно	3	1
339	господствует в	1	1
340	к предмету	1	1
341	но сознание	1	1
342	на первых	1	1
343	свой смысл	1	1
344	значение для	1	1
345	выше мы	1	1
346	друг другу	1	1
347	это сознание	1	1
348	оно само	1	1
349	и почти	2	1
350	т.е на	1	1
351	быть сделан	1	1
352	же мы	1	1
353	вернемся к	1	1
354	на один	1	1
355	в атмосфере	2	1
356	в тесной	2	1
357	существует для	2	1
358	и внешней	2	1
359	а иногда	3	1
360	иной раз	1	1
361	есть прежде	1	1
362	только здесь	2	1
363	в смысле	6	1
364	тогда когда	1	1
365	дело в	1	1
366	одна из	7	1
367	в сущности	14	1
368	всех без	2	1
369	что иное	1	1
370	того чтобы	6	1
371	для всего	3	1
372	не имеет	3	1
373	вообще нет	1	1
374	и всегда	1	1
375	достигнутого в	1	1
376	в коем	2	1
377	ничего не	4	1
378	этих двух	1	1
379	всего на	1	1
380	они являются	3	1
381	его должно	1	1
382	в русском	4	1
383	связи с	13	1
384	следует что	4	1
385	и делает	1	1
386	мы и	1	1
387	характерен для	2	1
388	и социального	1	1
389	с другом	1	1
390	и со	1	1
391	от того	1	1
392	не давая	1	1
393	в духе	1	1
394	мы узнаем	1	1
395	и такие	1	1
396	одно только	2	1
397	же самое	6	1
398	должны быть	2	1
399	к тому	6	1
400	на мать	1	1
401	ориентируется в	1	1
402	бы он	3	1
403	той или	4	1
404	для его	3	1
405	как известно	1	1
406	человека имеет	1	1
407	из всего	2	1
408	всем этим	2	1
409	удалось нащупать	1	1
410	только при	1	1
411	он определяет	1	1
412	было значительно	1	1
413	в себя	1	1
414	говорили что	1	1
415	приводит к	2	1
416	роль в	1	1
417	и что	1	1
418	и сам	1	1
419	в другом	3	1
420	его жизни	1	1
421	отсюда и	1	1
422	еще в	1	1
423	если бы	11	1
424	еще так	1	1
425	из одного	4	1
426	мы живем	1	1
427	в разных	1	1
428	и рациональный	1	1
429	раз того	1	1
430	действия но	1	1
431	и здесь	5	1
432	и т.д	4	1
433	но к	2	1
434	рассчитана на	1	1
435	внимание на	1	1
436	как ее	1	1
437	пр в	1	1
438	жизни если	1	1
439	других людей	1	1
440	эта сила	1	1
441	говорить об	1	1
442	эти два	1	1
443	оно сплошь	1	1
444	в другой	1	1
445	быть ничего	1	1
446	нем и	1	1
447	все время	2	1
448	каких бы	1	1
449	и мир	1	1
450	это приводит	1	1
451	к нему	5	1
452	что здесь	1	1
453	этом моменте	1	1
454	себя с	2	1
455	сомнению что	1	1
456	что конечно	1	1
457	тот же	1	1
458	к современной	1	1
459	дело с	1	1
460	мы увидим	2	1
461	бы из	1	1
462	может оказаться	1	1
463	образа с	1	1
464	это же	2	1
465	делает его	2	1
466	с одной	3	1
467	в качестве	3	1
468	себя в	2	1
469	же и	1	1
470	оказывается в	1	1
471	мы принуждены	1	1
472	уже в	2	1
473	всем его	1	1
474	в конкретной	1	1
475	в нашей	1	1
476	оно в	1	1
477	это значение	1	1
478	рано или	1	1
479	смысла в	1	1
480	не дает	1	1
481	в борьбу	1	1
482	конечно нет	1	1
483	его и	3	1
484	ведь это	2	1
485	ним и	1	1
486	общего языка	1	1
487	вовсе не	11	1
488	привела к	2	1
489	ее не	1	1
490	случае не	1	1
491	и им	1	1
492	как раз	4	1
493	этом отношении	1	1
494	внутреннего мира	2	1
495	даже и	2	1
496	для того	6	1
497	проникнуть к	1	1
498	или поздно	1	1
499	со всем	1	1
500	со стороны	1	1
501	или иной	5	1
502	в высшей	3	1
503	с другой	3	1
504	в немногих	1	1
505	эта работа	1	1
506	здесь в	2	1
507	эти две	1	1
508	в каких	1	1
509	и прежде	2	1
510	в свою	6	1
511	а с	2	1
512	на которые	1	1
513	лишь моментом	2	1
514	говорит о	1	1
515	в некоторых	1	1
516	связано с	3	1
517	у нас	3	1
518	одной стороны	3	1
519	а наоборот	1	1
520	и самый	1	1
521	а не	9	1
522	потому-то и	1	1
523	остается таким	1	1
524	ведь именно	1	1
525	для человека	1	1
526	в связи	7	1
527	оно ни	2	1
528	бы оно	1	1
529	связь с	4	1
530	и особенно	2	1
531	подлежит конечно	1	1
532	в данном	5	1
533	что же	1	1
534	вне этой	2	1
535	у самого	1	1
536	из этой	1	1
537	друг с	1	1
538	в состоянии	1	1
539	и философии	2	1
540	человеческой психики	1	1
541	конечно если	1	1
542	т.е те	1	1
543	быть не	1	1
544	несколько слов	1	1
545	имеет значение	1	1
546	этом и	1	1
547	развития именно	1	1
548	в более	2	1
549	известной степени	1	1
550	и часто	1	1
551	всего одно	1	1
552	формы и	2	1
553	не подлежит	1	1
554	образований в	1	1
555	это первое	1	1
556	мы только	3	1
557	особого рода	1	1
558	это часто	1	1
559	интерес к	1	1
560	еще более	2	1
561	и ни	1	1
562	мы должны	1	1
563	на языке	2	1
564	ключом к	1	1
565	только что	3	1
566	же в	1	1
567	к ее	1	1
568	по поводу	1	1
569	и практически	1	1
570	жизни в	1	1
571	психики и	1	1
572	нет ничего	1	1
573	работы и	1	1
574	противоречий и	1	1
575	а ведь	2	1
576	является и	1	1
577	сознания на	1	1
578	не что	1	1
579	абстрактные моменты	1	1
580	на своем	1	1
581	и слов	1	1
582	т.е как	1	1
583	именно здесь	2	1
584	и эта	2	1
585	как на	2	1
