N	2gram	Tiupa_Lite_2	Problemy
187	но зато	1	3
188	другой стороны	4	3
189	жизни и	4	3
190	я и	4	2
191	зависимость от	2	2
192	себя как	2	2
193	это и	1	2
194	здесь и	1	2
195	если б	1	2
196	той же	2	2
197	он знает	1	2
198	себе как	1	2
199	время от	1	2
200	ни единого	1	2
201	ты как	1	2
202	мы и	1	2
203	того же	4	2
204	и он	3	2
205	слово не	2	2
206	столь же	5	2
207	во всех	3	2
208	герой не	1	2
209	отличие от	1	2
210	за пределы	1	2
211	в произведениях	1	2
212	по которому	1	2
213	в своем	1	2
214	когда он	1	2
215	в чем-то	1	2
216	в этот	1	2
217	всех этих	1	2
218	он должен	1	2
219	подобно тому	2	2
220	не бывает	2	2
221	было бы	2	2
222	он есть	1	2
223	в жизни	2	2
224	мог бы	1	2
225	в них	2	2
226	всю жизнь	1	2
227	был бы	2	2
228	этого необходимо	1	2
229	в отличие	1	2
230	своего рода	13	2
231	оно должно	1	2
232	тем не	2	2
233	войти в	1	2
234	однако в	6	2
235	тому что	1	2
236	выступает здесь	1	2
237	знал что	1	2
238	но только	2	2
239	и без	2	2
240	этом случае	2	2
241	такая же	1	2
242	как на	3	2
243	мире и	1	2
244	же он	1	2
245	то чтоб	1	2
246	для другого	1	2
247	становится для	1	2
248	не является	2	2
249	отнюдь не	4	2
250	как для	1	2
251	той или	1	2
252	и говорит	1	2
253	всей своей	3	2
254	так в	5	2
255	обращаясь к	3	2
256	жизнь и	1	2
257	тебе не	1	2
258	находится в	1	2
259	на другого	1	2
260	о том	2	2
261	на нее	1	2
262	переходит в	1	2
263	и только	2	2
264	другого в	3	2
265	еще более	1	2
266	один из	4	2
267	но с	3	2
268	тот же	2	2
269	то в	2	2
270	при всей	2	2
271	со всеми	1	2
272	в эти	1	2
273	вот этот	1	2
274	уже не	2	2
275	слова не	1	2
276	чего бы	1	2
277	него нет	1	2
278	не для	1	2
279	друг друга	2	2
280	каждый из	4	2
281	нет в	2	2
282	один в	1	2
283	или иной	1	2
284	к которому	1	2
285	говорит о	1	2
286	не было	2	2
287	а так	1	2
288	человек в	1	2
289	и потому	1	2
290	тому как	2	2
291	я к	1	2
292	с этой	2	2
293	которой он	1	2
294	пока еще	1	2
295	мире а	1	2
296	более того	1	2
297	а к	2	2
298	обращается к	3	2
299	не с	3	2
300	но именно	1	2
301	которых он	1	2
302	теперь же	1	2
303	найти себя	1	2
304	в последнем	1	2
305	сам в	1	2
306	время не	1	2
307	каждое слово	1	2
308	ту же	2	1
309	одним из	3	1
310	начинается с	1	1
311	с кем	1	1
312	я всем	1	1
313	сознания этот	1	1
314	лучше всех	1	1
315	но тем	4	1
316	идет о	3	1
317	о нет	1	1
318	от самого	1	1
319	в первом	1	1
320	по преимуществу	2	1
321	отношения к	1	1
322	могу обойтись	1	1
323	в их	3	1
324	обойтись без	1	1
325	из всех	1	1
326	и само	1	1
327	что уже	1	1
328	себя лишь	1	1
329	но даже	1	1
330	из которых	2	1
331	начала в	1	1
332	слово он	1	1
333	в каждой	2	1
334	становясь на	1	1
335	свою очередь	1	1
336	меньшей степени	1	1
337	разумеется не	2	1
338	я рад	1	1
339	он был	1	1
340	не такой	1	1
341	себя а	1	1
342	нам представляется	2	1
343	я на	3	1
344	на своих	1	1
345	один лишь	1	1
346	сказать и	1	1
347	мной в	1	1
348	то он	1	1
349	не все	1	1
350	не просто	1	1
351	и место	1	1
352	будучи одним	1	1
353	сделать в	1	1
354	в душу	1	1
355	как нам	1	1
356	в полном	1	1
357	победы над	1	1
358	что по	1	1
359	и хотя	1	1
360	что слово	1	1
361	что едва	1	1
362	разве я	1	1
363	ни один	1	1
364	за это	1	1
365	автор строит	1	1
366	воли он	1	1
367	в этой	3	1
368	судьбу свою	1	1
369	особое место	1	1
370	и до	2	1
371	жизнь как	2	1
372	во многих	1	1
373	слово это	1	1
374	в статье	1	1
375	же это	1	1
376	вы в	1	1
377	в живых	1	1
378	к собственному	1	1
379	на жизнь	2	1
380	что может	1	1
381	всех своих	3	1
382	на то	1	1
383	одно и	2	1
384	человека в	4	1
385	здесь мы	1	1
386	а затем	2	1
387	что такой	1	1
388	в глубине	1	1
389	то есть	5	1
390	мире как	1	1
391	и мы	1	1
392	в последующих	1	1
393	в итоге	1	1
394	этой страшной	1	1
395	слово я	1	1
396	но уже	2	1
397	она и	1	1
398	но лишь	3	1
399	далеком от	1	1
400	движется в	1	1
401	и было	1	1
402	пред вами	1	1
403	в романе	1	1
404	в других	1	1
405	которую он	1	1
406	в этих	1	1
407	можно сказать	1	1
408	не столько	3	1
409	на фоне	5	1
410	оказывается что	1	1
411	но эта	1	1
412	художественного мира	2	1
413	на виду	1	1
414	что этот	1	1
415	имел в	1	1
416	глядит на	1	1
417	своего образа	1	1
418	них дает	1	1
419	его открытой	1	1
420	одна из	5	1
421	на два	2	1
422	я буду	1	1
423	у кого	1	1
424	в основе	2	1
425	от жизни	1	1
426	не случайно	4	1
427	не лучше	1	1
428	этих двух	1	1
429	в форму	1	1
430	а во	1	1
431	и по	1	1
432	а ты	1	1
433	развивается в	1	1
434	только пусть	1	1
435	я вследствие	1	1
436	с читателем	2	1
437	и теперь	1	1
438	связи с	1	1
439	не видит	2	1
440	этом отношении	3	1
441	среди них	1	1
442	полный простор	1	1
443	над самим	1	1
444	не могут	1	1
445	сравнительно с	1	1
446	это конечно	1	1
447	об одном	1	1
448	всего в	1	1
449	и другим	1	1
450	я но	2	1
451	все еще	2	1
452	для того	2	1
453	характерный для	2	1
454	время он	1	1
455	него как	1	1
456	я тебя	2	1
457	приходит к	1	1
458	не уверен	1	1
459	и о	1	1
460	того чтобы	1	1
461	на нем	1	1
462	ни одно	1	1
463	здесь не	1	1
464	говорит и	1	1
465	данном случае	3	1
466	на основе	1	1
467	своей полноте	1	1
468	в особенности	1	1
469	только не	1	1
470	в себя	3	1
471	приводит к	1	1
472	на свой	1	1
473	обратным знаком	1	1
474	же касается	1	1
475	можно было	1	1
476	за то	2	1
477	каждого из	1	1
478	того и	1	1
479	в отношениях	1	1
480	является в	1	1
481	поэтому в	1	1
482	в построении	1	1
483	от тебя	1	1
484	приближается к	1	1
485	тех кто	4	1
486	исканий и	1	1
487	не перед	1	1
488	никак не	1	1
489	после того	1	1
490	самому себе	1	1
491	знаю я	3	1
492	должно было	1	1
493	нет у	1	1
494	все на	1	1
495	путь к	2	1
496	я а	1	1
497	ним с	1	1
498	только ему	1	1
499	ним и	1	1
500	его герой	1	1
501	да в	1	1
502	во всей	1	1
503	в ту	1	1
504	еще только	1	1
505	от всех	1	1
506	всей вселенной	1	1
507	все выше	1	1
508	по своей	1	1
509	что только	1	1
510	я иду	1	1
511	два года	1	1
512	с одной	7	1
513	себя в	6	1
514	для всех	5	1
515	со своим	1	1
516	чужой воли	1	1
517	я я	2	1
518	совершенно аналогична	1	1
519	а напротив	1	1
520	еще одной	1	1
521	а то	1	1
522	и других	4	1
523	ответ на	1	1
524	не так	2	1
525	себе в	1	1
526	руки и	1	1
527	ведь это	2	1
528	чтобы она	1	1
529	его речь	1	1
530	власти над	2	1
531	и столь	2	1
532	к той	1	1
533	ее на	1	1
534	есть борьба	1	1
535	десять лет	1	1
536	никого не	1	1
537	что на	1	1
538	мы это	1	1
539	что человек	1	1
540	еще и	1	1
541	быть с	1	1
542	не говоря	2	1
543	на всей	1	1
544	к человеку	1	1
545	я пишу	2	1
546	первоначально это	1	1
547	выше и	2	1
548	что находится	1	1
549	есть лишь	1	1
550	него не	2	1
551	все более	1	1
552	нет ничего	1	1
553	него в	1	1
554	с обратным	1	1
555	к его	1	1
556	я тебе	1	1
557	в строгом	1	1
558	бы этому	1	1
559	требует от	1	1
560	или нет?	1	1
561	какого бы	1	1
562	в столь	1	1
563	в данном	3	1
564	на себя	2	1
565	груди а	1	1
566	это его	2	1
567	в тот	1	1
568	на первом	2	1
569	я с	1	1
570	быть не	2	1
571	в основном	1	1
572	надо мной	3	1
573	под названием	2	1
574	оглядка на	1	1
575	сам же	1	1
576	еще одна	1	1
577	классическим образцом	1	1
578	которая в	1	1
579	придет и	1	1
580	мысль о	1	1
581	со второй	1	1
582	диалога но	1	1
583	собственная а	1	1
584	это прямые	1	1
585	в слова	1	1
586	себя он	1	1
587	над собою	1	1
588	ты не	1	1
589	одной из	2	1
590	о своем	1	1
591	в свою	1	1
592	из тех	2	1
593	этой позиции	1	1
594	ко всему	2	1
595	из этого	1	1
596	который не	1	1
597	себе не	2	1
598	ней с	1	1
599	в своих	2	1
600	тишина и	2	1
601	с первого	1	1
602	он на	2	1
603	причастности к	4	1
604	и вновь	2	1
605	мной и	1	1
