N	2gram	Vygotskiy__3	Komedia
413	теми же	1	1
414	это предположение	1	1
415	и ребенка	1	1
416	возможность проследить	1	1
417	том же	1	1
418	ним в	1	1
419	от более	1	1
420	так называемого	1	1
421	этого мало	1	1
422	вполне совпадают	1	1
423	в атмосфере	1	1
424	случае в	1	1
425	на три	1	1
426	на рубеже	1	1
427	без того	1	1
428	того как	3	1
429	положение между	1	1
430	и остается	1	1
431	к этим	1	1
432	в самых	1	1
433	и снова	4	1
434	не могло	1	1
435	на котором	2	1
436	для завершения	1	1
437	так много	1	1
438	это мнение	1	1
439	и по	5	1
440	предполагать что	1	1
441	по своей	7	1
442	во всем	3	1
443	мы подходим	1	1
444	вот что	1	1
445	детьми и	1	1
446	что речь	4	1
447	одному и	1	1
448	без слов	2	1
449	несколько предметов	1	1
450	с другом	5	1
451	могут быть	5	1
452	числе и	1	1
453	указывает на	2	1
454	что при	1	1
455	но сама	1	1
456	здесь мы	2	1
457	принять за	1	1
458	с истинным	1	1
459	следовательно не	2	1
460	они стали	2	1
461	подобно тому	1	1
462	приходит к	6	1
463	нас важно	1	1
464	от друга	1	1
465	что там	2	1
466	здесь также	1	1
467	и от	2	1
468	было сделать	1	1
469	в себя	3	1
470	действия и	1	1
471	и может	2	1
472	как с	4	1
473	и совершенно	1	1
474	в живых	1	1
475	что у	1	1
476	с известными	1	1
477	не объясняет	1	1
478	характеризуется как	1	1
479	особенно в	1	1
480	мог бы	4	1
481	при необходимости	1	1
482	когда в	3	1
483	вошел в	1	1
484	мы в	2	1
485	отрицать что	2	1
486	для этого	2	1
487	средством для	1	1
488	сводится к	1	1
489	раз эта	1	1
490	язык и	1	1
491	отношения со	1	1
492	делает возможным	1	1
493	все его	1	1
494	в пользу	5	1
495	может не	1	1
496	пользуется словом	2	1
497	но столь	1	1
498	то в	3	1
499	путь к	3	1
500	этому поводу	1	1
501	складывается из	1	1
502	этот момент	2	1
503	к установлению	2	1
504	этом и	2	1
505	все основания	1	1
506	вслед за	3	1
507	своей природе	1	1
508	для самого	1	1
509	не требует	1	1
510	не свободно	3	1
511	раннем детстве	1	1
512	на которой	1	1
513	но наиболее	1	1
514	себе вопросы	1	1
515	мы видим	3	1
516	этого материала	1	1
517	только в	10	1
518	на несколько	1	1
519	по этому	3	1
520	относится ли	1	1
521	со всеми	6	1
522	чтобы их	2	1
523	лишь бы	1	1
524	человека с	1	1
525	обо всем	1	1
526	в построении	2	1
527	и у	6	1
528	а напротив	1	1
529	в нашей	2	1
530	остается то	1	1
531	действий и	1	1
532	целого ряда	1	1
533	является не	2	1
534	каким образом	1	1
535	и других	2	1
536	к каким	1	1
537	заключить что	1	1
538	и их	3	1
539	не находит	1	1
540	на одном	1	1
541	речи что	4	1
542	подходим к	1	1
543	слов только	1	1
544	с этими	1	1
545	служить в	1	1
546	как его	1	1
547	не случайно	1	1
548	без внимания	1	1
549	образом что	2	1
550	что слова	2	1
551	случае с	1	1
552	ведь мы	1	1
553	интересующей нас	2	1
554	некоторые исследователи	1	1
555	склонны видеть	2	1
556	с общим	1	1
557	выходит за	1	1
558	самом его	1	1
559	стороны он	2	1
560	а именно	1	1
561	человека а	1	1
562	с той	2	1
563	чем он	1	1
564	и между	1	1
565	а с	3	1
566	относящихся к	1	1
567	показывает что	8	1
568	говорит о	1	1
569	противоречие между	1	1
570	появляющиеся в	1	1
571	превращается в	1	1
572	он только	1	1
573	остается еще	1	1
574	чем за	1	1
575	на которых	2	1
576	не на	1	1
577	с которым	1	1
578	же точно	3	1
579	не выдерживает	1	1
580	в слове	1	1
581	мы остановимся	2	1
582	в изучении	2	1
583	ребенка и	17	1
584	как ни	1	1
585	не видит	1	1
586	и вперед	1	1
587	мы находим	1	1
588	служить для	1	1
589	ближе всего	3	1
590	или на	1	1
591	ко всем	1	1
592	и потому	2	1
593	относятся к	2	1
594	не удается	1	1
595	другие не	1	1
596	так мы	2	1
597	обратил внимание	1	1
598	видит в	1	1
599	к жизни	2	1
600	такого рода	2	1
601	одновременно с	1	1
602	тому как	2	1
603	в тех	2	1
604	и там	1	1
605	некоторое время	2	1
606	в мир	1	1
607	да и	1	1
608	друг с	5	1
609	в состоянии	1	1
610	быть не	1	1
611	в реальном	2	1
612	что между	1	1
613	ребенка это	1	1
614	и тому	1	1
615	на пути	2	1
616	нашей работы	1	1
617	в основном	6	1
618	в так	1	1
619	в смысле	4	1
620	нечто подобное	1	1
621	к вопросу	1	1
622	стоит задача	2	1
623	задолго до	2	1
624	ли сразу	1	1
625	не знаем	1	1
626	попытка найти	1	1
627	или в	2	1
628	в другой	1	1
629	о котором	2	1
630	это как	1	1
631	чтобы понять	1	1
632	отличаются от	5	1
633	на первый	2	1
634	последнего времени	1	1
635	для нас	2	1
636	могли бы	11	1
637	или менее	3	1
638	же что	1	1
639	в этих	2	1
640	за него	1	1
641	ибо в	1	1
642	уже известными	1	1
643	все они	2	1
644	что начальные	1	1
645	условий и	1	1
646	сделать вывод	1	1
647	ни малейшей	1	1
648	иное чем	2	1
649	с ней	3	1
650	сказать что	4	1
651	и только	2	1
652	ибо именно	1	1
653	но этот	1	1
654	бы его	1	1
655	легко понять	1	1
656	всем этом	2	1
657	пути к	3	1
658	по поводу	1	1
659	и эта	2	1
660	уже после	1	1
661	они относятся	1	1
662	как на	2	1
663	этой точки	2	1
664	том числе	1	1
665	ничего общего	3	1
