N	2gram	Bakhtin_Pr_2	StatiiOP
104	крайней мере	1	4
105	в речи	5	4
106	он говорит	2	4
107	это есть	1	4
108	что здесь	1	4
109	в смысле	1	4
110	и для	3	4
111	но это	4	4
112	сказать что	2	4
113	была бы	2	4
114	в своей	4	4
115	из этого	1	4
116	это в	1	4
117	можно назвать	1	4
118	во всяком	2	4
119	я и	2	3
120	он был	3	3
121	с его	4	3
122	кроме того	3	3
123	в творчестве	2	3
124	и наконец	6	3
125	все эти	5	3
126	и если	1	3
127	на этом	1	3
128	от нее	1	3
129	что этот	2	3
130	в другом	7	3
131	нет в	1	3
132	о которых	1	3
133	несмотря на	1	3
134	в их	3	3
135	что я	6	3
136	но он	4	3
137	пушкина но	1	3
138	во время	4	3
139	действующие лица	1	3
140	на тему	1	3
141	же время	5	3
142	это слово	5	3
143	связи с	1	3
144	и здесь	3	3
145	что все	1	3
146	нельзя не	1	3
147	в словах	4	3
148	и что	5	3
149	нельзя сказать	2	3
150	и его	8	3
151	вот что	1	3
152	уже не	3	3
153	уже в	2	3
154	для него	8	3
155	так как	4	3
156	как раз	4	3
157	связан с	1	3
158	к которому	1	3
159	что для	1	3
160	одной стороны	1	3
161	до конца	4	3
162	в рассказе	3	3
163	бы совершенно	1	3
164	его как	1	3
165	в связи	1	3
166	каждая из	1	3
167	быть это	1	3
168	тем более	1	3
169	обращается к	1	3
170	конце концов	2	3
171	все они	1	3
172	к этому	1	3
173	в виде	3	3
174	в какой	1	3
175	самом деле	5	2
176	он может	1	2
177	выражения как	1	2
178	такое же	1	2
179	в чисто	1	2
180	знаете что	1	2
181	той же	3	2
182	выходит из	1	2
183	в сущности	9	2
184	того же	3	2
185	в каждой	2	2
186	не был	2	2
187	во всех	4	2
188	тем как	1	2
189	то он	1	2
190	но как	1	2
191	если в	1	2
192	к слову	1	2
193	с которыми	1	2
194	нет и	1	2
195	большое значение	1	2
196	в произведениях	3	2
197	им в	2	2
198	его к	2	2
199	в самом	7	2
200	сюда относятся	1	2
201	так сказать	6	2
202	т д	4	2
203	не как	6	2
204	в плане	1	2
205	и по	1	2
206	но все	2	2
207	то есть	4	2
208	звучат в	1	2
209	известно что	2	2
210	ее в	2	2
211	а с	2	2
212	он и	3	2
213	между собою	4	2
214	мы не	4	2
215	такой же	3	2
216	и тогда	1	2
217	не мог	1	2
218	которую он	2	2
219	в такой	2	2
220	эта тема	1	2
221	в которых	2	2
222	точку зрения	1	2
223	которые в	1	2
224	в прямом	1	2
225	тем не	2	2
226	для этого	2	2
227	не была	3	2
228	этих трех	3	2
229	в отношении	3	2
230	не менее	3	2
231	но они	1	2
232	тогда когда	1	2
233	одна из	2	2
234	так чтобы	4	2
235	не имеет	1	2
236	никогда не	9	2
237	классицизма в	1	2
238	и всегда	2	2
239	слова как	3	2
240	этих двух	1	2
241	на себе	2	2
242	этот образ	1	2
243	могут быть	3	2
244	к тому	4	2
245	для его	1	2
246	на это	1	2
247	как мы	10	2
248	с ее	1	2
249	в виду	3	2
250	без всякого	2	2
251	в драматическом	1	2
252	что у	2	2
253	на нее	1	2
254	или в	8	2
255	времени и	2	2
256	здесь нет	3	2
257	во многом	1	2
258	произведения как	2	2
259	с одной	1	2
260	на что	1	2
261	и во	1	2
262	он его	1	2
263	в драме	1	2
264	от них	2	2
265	в форме	2	2
266	тему о	1	2
267	и только	3	2
268	все время	1	2
269	еще не	9	2
270	и ее	3	2
271	в уста	1	2
272	есть в	3	2
273	то и	2	2
274	что если	3	2
275	в поэзии	2	2
276	во втором	1	2
277	а то	2	2
278	в новом	1	2
279	это место	2	2
280	мы находим	1	2
281	вовсе не	5	2
282	при всей	1	2
283	в выборе	1	2
284	должен был	1	2
285	или иной	3	2
286	до сих	7	2
287	слово в	8	2
288	себя и	3	2
289	что не	2	2
290	но есть	1	2
291	не на	4	2
292	что из	1	2
293	ни на	3	2
294	вместе с	1	2
295	в одной	3	2
296	а у	1	2
297	в рамках	1	2
298	но не	5	2
299	без труда	1	2
300	в последнем	3	2
301	сюда относится	1	2
302	в это	1	2
303	этого слова	2	2
304	на другое	1	2
305	сих пор	7	2
306	является как	2	2
307	здесь есть	1	2
308	один из	1	2
309	в результате	4	2
310	работы над	1	2
311	в духе	1	2
312	и ни	1	2
313	все более	1	2
314	одной из	1	2
315	к сожалению	1	2
316	ту же	2	1
317	за пределы	3	1
318	одним из	1	1
319	также и	3	1
320	е как	1	1
321	не признать	1	1
322	сам по	5	1
323	и то	2	1
324	смысле слова	1	1
325	на самом	1	1
326	чем этот	1	1
327	идет о	1	1
328	тем же	2	1
329	и так	2	1
330	в первом	2	1
331	не хочет	3	1
332	речи на	1	1
333	и до	4	1
334	должна быть	3	1
335	собственном смысле	1	1
336	видеть в	1	1
337	иной если	1	1
338	но те	1	1
339	уже по	1	1
340	отношения к	2	1
341	есть не	1	1
342	к народу	1	1
343	на материале	2	1
344	это совершенно	1	1
345	при анализе	1	1
346	собой как	1	1
347	положения в	1	1
348	вопрос о	2	1
349	из своих	1	1
350	стиля в	1	1
351	этом не	1	1
352	на себя	2	1
353	но уже	1	1
354	сложнее и	1	1
355	ему в	1	1
356	в некотором	1	1
357	мы и	2	1
358	и он	5	1
359	с большим	2	1
360	между собой	2	1
361	установку на	2	1
362	себя а	1	1
363	быть в	2	1
364	всего этого	2	1
365	этой почве	1	1
366	то мы	1	1
367	и среди	2	1
368	или иначе	1	1
369	мы будем	3	1
370	и другие	1	1
371	с самой	1	1
372	в сторону	2	1
373	со всеми	3	1
374	старался угадать	1	1
375	автора но	1	1
376	и органическим	1	1
377	вследствие чего	1	1
378	опирается на	2	1
379	его разновидности	1	1
380	из уст	1	1
381	что как	1	1
382	в своем	4	1
383	и нет	4	1
384	в одних	1	1
385	он часто	1	1
386	однако не	1	1
387	когда он	3	1
388	целый ряд	2	1
389	и как	2	1
390	но эта	2	1
391	и художественного	1	1
392	сказать вот	1	1
393	более или	3	1
394	я выше	1	1
395	нет здесь	1	1
396	от этого	1	1
397	в романтической	1	1
398	отношения с	1	1
399	тон в	1	1
400	так или	1	1
401	бы не	2	1
402	его же	1	1
403	еще один	3	1
404	другом случае	1	1
405	как он	2	1
406	но на	2	1
407	человек не	1	1
408	что она	1	1
409	в нем	12	1
410	и больше	1	1
411	и социальной	1	1
412	свою собственную	1	1
413	он должен	1	1
414	не к	1	1
415	что еще	1	1
416	что ни	1	1
417	говорит следующее	1	1
418	первого типа	8	1
419	тем с	1	1
420	а затем	2	1
421	конечно в	2	1
422	самого автора	1	1
423	к другу	2	1
424	самим собой	3	1
425	на этой	1	1
426	зрения на	1	1
427	творчества он	1	1
428	ко второму	2	1
429	которая как	2	1
430	все действующие	1	1
431	делает его	1	1
432	отражение в	1	1
433	большим количеством	1	1
434	в ином	1	1
435	словами самого	2	1
436	он пользовался	1	1
437	он является	2	1
438	рядом с	5	1
439	к которым	1	1
440	а за	3	1
441	к последней	1	1
442	мы знаем	1	1
443	чем в	1	1
444	мере не	1	1
445	нисколько не	1	1
446	этих произведений	1	1
447	или менее	3	1
448	стиле есть	1	1
449	мы как	1	1
450	поэтому он	1	1
451	какое место	1	1
452	и при	2	1
453	не во	2	1
454	почти не	2	1
455	сам и	2	1
456	на фоне	5	1
457	от себя	1	1
458	собою а	2	1
459	одном из	1	1
460	поэтому в	1	1
461	тон речи	1	1
462	друг другу	1	1
463	и эти	1	1
464	сюжет из	1	1
465	том же	4	1
466	по себе	11	1
467	даже в	3	1
468	и очень	2	1
469	что есть	1	1
470	не раз	1	1
471	иной раз	2	1
472	что ему	1	1
473	не о	1	1
474	может служить	2	1
475	дело в	2	1
476	того как	2	1
477	столкновение двух	2	1
478	на него	3	1
479	что вы	1	1
480	иметь в	1	1
481	того чтобы	1	1
482	значение этого	1	1
483	не могло	1	1
484	хотя все	1	1
485	и каково	1	1
486	например у	2	1
487	в самой	4	1
488	или как	4	1
489	явление в	1	1
490	к определенному	2	1
491	ее с	1	1
492	по своей	1	1
493	к вам	1	1
494	друг друга	1	1
495	а лишь	2	1
496	со своим	1	1
497	сюжет в	1	1
498	до того	1	1
499	смысле конечно	1	1
500	перед ним	2	1
501	и со	3	1
502	в стиле	4	1
503	свое собственное	1	1
504	очень часто	1	1
505	все то	1	1
506	да рядом	1	1
507	и другой	1	1
508	героев и	1	1
509	зрения своей	1	1
510	же самое	1	1
511	первого и	1	1
512	является одним	1	1
513	не случайно	1	1
514	а что	5	1
515	его с	1	1
516	бы он	2	1
517	той или	3	1
518	здесь же	1	1
519	это а	1	1
520	слова с	7	1
521	него как	2	1
522	здесь еще	1	1
523	для себя	2	1
524	он ищет	1	1
525	и о	2	1
526	и говорить	2	1
527	здесь не	6	1
528	воспроизводится с	1	1
529	в ее	1	1
530	в собственном	1	1
531	типа в	1	1
532	он с	3	1
533	и этим	3	1
534	в произведении	4	1
535	в пределах	16	1
536	так в	1	1
537	приводит к	6	1
538	оперу то	1	1
539	в классической	1	1
540	в рамки	1	1
541	явления о	1	1
542	на том	2	1
543	и сам	7	1
544	в образе	2	1
545	можно было	3	1
546	в нескольких	1	1
547	не за	3	1
548	здесь он	1	1
549	те же	1	1
550	здесь как	1	1
551	особенно в	2	1
552	чем у	3	1
553	том как	1	1
554	не стоит	1	1
555	является в	1	1
556	был не	1	1
557	о котором	1	1
558	и простого	1	1
559	из одного	4	1
560	и вообще	1	1
561	по мере	4	1
562	с ним	3	1
563	стремление к	1	1
564	в содержании	1	1
565	форме в	2	1
566	но может	1	1
567	связанная с	1	1
568	но здесь	5	1
569	в позднейшем	1	1
570	все его	2	1
571	все дело	1	1
572	автор не	1	1
573	для идеи	1	1
574	всегда у	1	1
575	известной степени	1	1
576	голос в	1	1
577	со словами	2	1
578	чего она	1	1
579	его жизни	2	1
580	и берет	1	1
581	может не	1	1
582	в значительной	1	1
583	во множественном	1	1
584	не выходит	1	1
585	знает что	2	1
586	такими же	1	1
587	он берет	1	1
588	позднейшем творчестве	1	1
589	же нет	2	1
590	это имеет	1	1
591	что и	3	1
592	пути и	2	1
593	возникает вопрос	1	1
594	из одних	1	1
595	человека как	1	1
596	и самые	1	1
597	одно место	1	1
598	о рассказе	1	1
599	но так	2	1
600	служит также	1	1
601	в двух	1	1
602	его в	3	1
603	стиль в	1	1
604	менее в	1	1
605	это очень	1	1
606	он уже	1	1
607	тема в	1	1
608	между этими	1	1
609	но то	1	1
610	это с	1	1
611	место из	1	1
612	же он	1	1
613	где они	1	1
614	именно на	1	1
615	конечно не	2	1
616	с нею	1	1
617	раз в	1	1
618	он заставляет	1	1
619	и они	2	1
620	как человека	1	1
621	ни одного	4	1
622	в данной	1	1
623	из них	2	1
624	что сама	1	1
625	и их	3	1
626	в известной	1	1
627	слова в	12	1
628	в одном	12	1
629	как его	4	1
630	но что	1	1
631	во всей	1	1
632	голоса но	1	1
633	в других	1	1
634	указание на	1	1
635	умел придать	1	1
636	всегда строится	1	1
637	не укладывается	3	1
638	из двух	1	1
639	и из	1	1
640	то это	2	1
641	был в	1	1
642	ничего а	1	1
643	и тех	1	1
644	по своим	3	1
645	а именно	1	1
646	лица в	1	1
647	он это	2	1
648	более резкой	1	1
649	элементов в	1	1
650	еще и	1	1
651	на которые	1	1
652	являются лишь	1	1
653	или этот	1	1
654	говорит о	1	1
655	материал в	2	1
656	этого нового	1	1
657	которые происходят	2	1
658	человек в	1	1
659	о чем	1	1
660	там где	4	1
661	нужно иметь	1	1
662	совершенно очевидно	1	1
663	речи и	4	1
664	в одно	3	1
665	с помощью	1	1
666	эти слова	1	1
667	подхода к	1	1
668	или стилизация	1	1
669	не знал	1	1
670	видит в	1	1
671	в той	5	1
672	смысле этого	1	1
673	что же	7	1
674	даже с	1	1
675	по существу	3	1
676	об особенностях	1	1
677	то к	1	1
678	его другим	1	1
679	форма в	1	1
680	дан в	1	1
681	множественном числе	1	1
682	должно быть	4	1
683	эти вопросы	1	1
684	сплошь да	1	1
685	в формах	3	1
686	и различные	2	1
687	о его	1	1
688	но для	3	1
689	хуже для	1	1
690	в книге	1	1
691	ведет его	1	1
692	однако и	1	1
693	совершается в	1	1
694	п в	1	1
695	это он	4	1
696	может использовать	1	1
697	это как	1	1
698	своей собственной	1	1
699	а к	1	1
700	совершенно иное	1	1
701	совершенно иной	1	1
702	для нас	2	1
703	и все	6	1
704	места в	1	1
705	бы в	5	1
706	очень тонко	2	1
707	своих героев	1	1
708	но зато	3	1
709	хотя бы	2	1
710	что другое	1	1
711	укладывается в	2	1
712	впечатление которое	1	1
713	сверх того	1	1
714	очень хорошо	2	1
715	как человек	2	1
716	отношении к	2	1
717	с теми	2	1
718	не знает	3	1
719	отношением к	1	1
720	они как	1	1
721	но можно	1	1
722	мы здесь	2	1
723	но этот	2	1
724	автора в	1	1
725	и еще	2	1
726	есть и	3	1
727	занимает в	1	1
728	художественного творчества	2	1
729	жизни и	1	1
730	но эти	4	1
731	вполне понятно	1	1
732	но каждая	1	1
733	как слово	2	1
734	этой точки	1	1
735	только не	1	1
736	и эта	2	1
737	так же	2	1
738	все что	1	1
739	они не	1	1
