N	2gram	Losev_Vlad_1	FransuaR
219	что он	12	2
220	это не	1	2
221	вопрос об	1	2
222	уже в	7	2
223	только на	3	2
224	ни одного	1	2
225	этому вопросу	1	2
226	из них	2	2
227	в одном	1	2
228	как раз	7	2
229	в других	1	2
230	для того	2	2
231	интерес к	1	2
232	далеко не	1	2
233	говорит о	1	2
234	одной стороны	1	2
235	был в	3	2
236	то ни	1	2
237	его как	1	2
238	вышли в	1	2
239	знания и	2	2
240	не может	6	2
241	вместе с	3	2
242	так же	1	2
243	нет ни	1	2
244	из которых	1	2
245	он говорит	2	2
246	в данном	1	2
247	однако эти	1	2
248	с некоторыми	1	2
249	а не	1	2
250	с этой	1	2
251	весь этот	1	2
252	но это	3	2
253	все же	3	2
254	многие из	1	2
255	и для	2	2
256	которых он	2	2
257	на языке	1	2
258	а в	9	2
259	между ними	1	2
260	другой стороны	3	2
261	более или	3	2
262	глубоких и	1	2
263	и эта	1	2
264	к этому	6	2
265	он часто	1	2
266	воспоминания об	1	1
267	как известно	1	1
268	в обычном	1	1
269	и разум	1	1
270	в этот	4	1
271	того же	6	1
272	этого последнего	2	1
273	мировоззрения и	1	1
274	почти всегда	1	1
275	он всегда	1	1
276	от всяких	1	1
277	в германии	1	1
278	и литературы	1	1
279	концу века	1	1
280	том насколько	1	1
281	по мнению	1	1
282	был конечно	1	1
283	уже после	1	1
284	его французской	1	1
285	наиболее глубокий	1	1
286	большую роль	1	1
287	вопрос о	1	1
288	он как	3	1
289	на свою	3	1
290	между этими	1	1
291	ему в	2	1
292	i с	2	1
293	к своему	3	1
294	в текущем	1	1
295	литературы и	1	1
296	по этому	2	1
297	не нужно	1	1
298	в чем	2	1
299	а следовательно	1	1
300	как у	1	1
301	мы еще	1	1
302	то он	6	1
303	с какими	1	1
304	для других	1	1
305	в эти	7	1
306	по отношению	1	1
307	значение для	2	1
308	момент к	1	1
309	и речи	3	1
310	большое значение	1	1
311	себя в	4	1
312	которые не	1	1
313	в одной	1	1
314	как в	3	1
315	для всех	1	1
316	в одних	1	1
317	это был	5	1
318	что по	1	1
319	очень сильное	1	1
320	влекла его	1	1
321	и глубокой	1	1
322	поэтому он	1	1
323	и у	4	1
324	было свойственно	1	1
325	он в	3	1
326	из этих	2	1
327	им в	1	1
328	вообще а	1	1
329	тому же	2	1
330	был здесь	1	1
331	как он	4	1
332	всей его	2	1
333	но на	3	1
334	жизнью и	1	1
335	стал на	1	1
336	не следует	1	1
337	а скорее	1	1
338	не к	1	1
339	силой с	1	1
340	и вот	3	1
341	в доме	7	1
342	свое время	6	1
343	из него	1	1
344	это конечно	3	1
345	больше всего	2	1
346	для всей	1	1
347	те же	1	1
348	на все	2	1
349	лишь в	2	1
350	это было	6	1
351	заключается в	1	1
352	с другими	1	1
353	его личности	1	1
354	чувства к	3	1
355	те годы	3	1
356	на почве	1	1
357	этом смысле	4	1
358	и единственным	1	1
359	с детьми	1	1
360	из первых	1	1
361	только одно	1	1
362	о которых	1	1
363	их как	1	1
364	были в	2	1
365	место и	1	1
366	со своими	3	1
367	с года	1	1
368	чем в	1	1
369	это совершенно	1	1
370	она была	2	1
371	и сейчас	2	1
372	известной степени	1	1
373	не во	1	1
374	особенности же	1	1
375	место в	2	1
376	время своего	1	1
377	еще с	1	1
378	мысли и	4	1
379	бы мы	1	1
380	и приветствия	1	1
381	не раз	4	1
382	которые в	1	1
383	но во	1	1
384	годы были	1	1
385	уже сказали	2	1
386	том же	1	1
387	и вся	1	1
388	тому что	1	1
389	время был	1	1
390	таких случаях	1	1
391	ясностью и	1	1
392	к такой	1	1
393	иной раз	6	1
394	всего это	1	1
395	этими двумя	1	1
396	правда в	1	1
397	в науке	3	1
398	и притом	3	1
399	и сама	1	1
400	не по	2	1
401	было не	1	1
402	можно судить	4	1
403	он мог	1	1
404	он с	1	1
405	следовательно и	1	1
406	и всегда	3	1
407	на меня	1	1
408	и весь	2	1
409	которые и	2	1
410	непосредственное влияние	1	1
411	и многочисленные	1	1
412	за исключением	1	1
413	фигура он	1	1
414	под названием	2	1
415	свидетельствуют о	3	1
416	этом отношении	1	1
417	глаз на	1	1
418	всю ночь	1	1
419	в стиле	1	1
420	если этот	1	1
421	и далее	1	1
422	уже о	1	1
423	книги как	1	1
424	не могут	1	1
425	же самое	1	1
426	для такого	1	1
427	этой книги	1	1
428	к тому	3	1
429	для его	2	1
430	здесь под	1	1
431	и свое	2	1
432	в полной	2	1
433	своего отца	1	1
434	и он	3	1
435	где он	2	1
436	приведем еще	1	1
437	мы привели	1	1
438	правда не	1	1
439	и это	2	1
440	например он	1	1
441	из всего	1	1
442	его была	2	1
443	значительной мере	1	1
444	на нем	1	1
445	здесь не	3	1
446	была совсем	1	1
447	нами выше	1	1
448	только со	1	1
449	может только	1	1
450	свою сторону	1	1
451	только то	1	1
452	но мы	2	1
453	с самого	1	1
454	и самого	1	1
455	так в	1	1
456	очень долго	1	1
457	особенно в	1	1
458	которая была	1	1
459	которые он	1	1
460	глубоко и	2	1
461	еще в	4	1
462	далекого от	1	1
463	в некоторой	1	1
464	специфический и	1	1
465	он жил	1	1
466	наконец еще	1	1
467	строго говоря	1	1
468	году и	2	1
469	но к	1	1
470	на вопрос	1	1
471	и являются	1	1
472	и что	6	1
473	влияние на	1	1
474	на что	2	1
475	что его	4	1
476	для нас	4	1
477	в вопросах	2	1
478	там же	13	1
479	науке и	1	1
480	на протяжении	1	1
481	и всю	1	1
482	от них	1	1
483	ко всей	1	1
484	для той	1	1
485	все в	1	1
486	даже для	1	1
487	видели и	1	1
488	вообще в	1	1
489	условия для	1	1
490	оказался в	2	1
491	в которую	2	1
492	человека а	1	1
493	и всего	1	1
494	мог найти	1	1
495	в формах	1	1
496	их роль	1	1
497	порядка и	1	1
498	целое в	1	1
499	и одновременно	1	1
500	всякого рода	2	1
501	он стал	2	1
502	тот же	3	1
503	время когда	1	1
504	дело с	1	1
505	что даже	1	1
506	в годах	6	1
507	но более	1	1
508	и так	3	1
509	и тем	1	1
510	со всеми	1	1
511	к которой	1	1
512	со своим	5	1
513	как нечто	1	1
514	сторону этих	1	1
515	еще очень	1	1
516	в начале	3	1
517	кажется что	2	1
518	не из	2	1
519	и близким	1	1
520	прямое и	1	1
521	мы знаем	2	1
522	одно из	1	1
523	деятельности он	1	1
524	представлений о	1	1
525	более далекого	1	1
526	конечно со	1	1
527	мы можем	1	1
528	как его	1	1
529	только с	1	1
530	была эпоха	1	1
531	тем что	2	1
532	притом не	1	1
533	и вместе	1	1
534	и малых	1	1
535	того в	2	1
536	всем он	1	1
537	появилось новое	1	1
538	этот последний	1	1
539	же деле	1	1
540	того что	2	1
541	мне и	1	1
542	хотя с	1	1
543	и из	3	1
544	в неразрывное	1	1
545	что дело	2	1
546	не один	1	1
547	именно в	1	1
548	а именно	2	1
549	после смерти	4	1
550	а с	5	1
551	он считал	1	1
552	самом же	1	1
553	нужно сказать	1	1
554	из тех	1	1
555	он смеется	1	1
556	на этот	6	1
557	которых мы	1	1
558	однако и	1	1
559	жизнь в	2	1
560	только несколько	1	1
561	говорил и	2	1
562	которой он	5	1
563	под влиянием	3	1
564	он даже	3	1
565	очень часто	1	1
566	и вообще	4	1
567	было в	1	1
568	него в	2	1
569	о своих	1	1
570	одновременно он	1	1
571	и иной	1	1
572	например когда	1	1
573	и мир	1	1
574	правда он	1	1
575	что за	1	1
576	в точности	1	1
577	в тех	2	1
578	из ближайших	1	1
579	в тот	2	1
580	на свете	1	1
581	в очень	2	1
582	этого слова	1	1
583	с некоторым	1	1
584	первом плане	1	1
585	конца он	1	1
586	не будем	2	1
587	и тогда	1	1
588	к другим	1	1
589	он находил	1	1
590	время это	1	1
591	с большой	1	1
592	на слово	1	1
593	в более	1	1
594	это уже	1	1
595	и часто	1	1
596	было еще	1	1
597	великих и	1	1
598	отношениях между	1	1
599	и от	5	1
600	о котором	2	1
601	и слова	1	1
602	от него	2	1
603	со второй	1	1
604	и ни	2	1
605	тем более	2	1
606	у которого	1	1
607	которой мы	2	1
608	ее в	1	1
609	в современных	1	1
610	же в	1	1
611	но если	1	1
612	как вы	2	1
613	время как	1	1
614	всеми его	1	1
615	по поводу	12	1
616	этой же	1	1
617	в период	5	1
618	и только	1	1
619	но этот	3	1
620	почему он	1	1
621	одновременно и	1	1
622	из этого	2	1
623	в свое	5	1
624	были и	1	1
625	работы в	1	1
626	людей но	1	1
627	время не	1	1
628	жизни и	5	1
629	еще большим	1	1
630	была для	2	1
631	как на	2	1
632	и особенно	4	1
633	того он	1	1
