N	2gram	Propp_Isto_2	Narrotol
353	с социальным	1	1
354	она обладает	1	1
355	только с	2	1
356	как будто	3	1
357	в каком	1	1
358	детей в	8	1
359	имеет право	1	1
360	что можно	1	1
361	в городе	1	1
362	принадлежит к	2	1
363	не могут	1	1
364	выразить свое	1	1
365	во все	1	1
366	и вполне	2	1
367	как только	1	1
368	и смертью	1	1
369	ли в	1	1
370	возвращается домой	1	1
371	если же	1	1
372	как мы	1	1
373	дома не	3	1
374	и о	1	1
375	но по	3	1
376	то она	1	1
377	с ее	2	1
378	в виду	2	1
379	действующие лица	2	1
380	появляется в	1	1
381	на другой	2	1
382	своего мира	1	1
383	и иных	1	1
384	с кем-нибудь	1	1
385	приводит к	2	1
386	яркий пример	1	1
387	на нее	2	1
388	особенно в	1	1
389	которая была	1	1
390	когда его	1	1
391	в чужом	1	1
392	по ее	1	1
393	как ему	1	1
394	это только	2	1
395	о своей	2	1
396	приобщается к	1	1
397	его тело	1	1
398	то они	1	1
399	настолько что	1	1
400	время в	1	1
401	другими словами	4	1
402	говорит об	1	1
403	или на	4	1
404	к обряду	1	1
405	в которое	1	1
406	свидетельствующая о	1	1
407	это было	1	1
408	к нему	5	1
409	которого не	1	1
410	с одним	3	1
411	и во	1	1
412	этот момент	1	1
413	который и	1	1
414	в другой	4	1
415	хотя оно	1	1
416	иначе в	1	1
417	также в	2	1
418	следовало бы	1	1
419	персонажами в	1	1
420	и она	3	1
421	это всегда	1	1
422	происходит в	2	1
423	быть и	1	1
424	что смерть	2	1
425	но с	2	1
426	оно и	2	1
427	в двух	1	1
428	одной из	4	1
429	этот вопрос	1	1
430	которым он	1	1
431	сына в	4	1
432	к их	1	1
433	очень много	8	1
434	и так	2	1
435	это означает	1	1
436	именно на	1	1
437	в этнографии	1	1
438	так что	6	1
439	не можем	1	1
440	указания на	1	1
441	ничего нельзя	1	1
442	затем следует	1	1
443	героя с	1	1
444	в нашей	2	1
445	в дом	3	1
446	как кажется	1	1
447	него и	1	1
448	является не	2	1
449	этом в	1	1
450	не будут	1	1
451	и их	2	1
452	в одном	5	1
453	в прошлом	1	1
454	никто не	1	1
455	но что	1	1
456	к человеку	1	1
457	в системе	2	1
458	заметить что	2	1
459	тем что	4	1
460	отсылает к	1	1
461	степени в	1	1
462	вопрос как	1	1
463	поскольку это	1	1
464	именно как	1	1
465	нужно было	1	1
466	если под	1	1
467	до сих	6	1
468	а именно	3	1
469	что не	1	1
470	но все-таки	1	1
471	ничем не	1	1
472	у его	1	1
473	и с	4	1
474	когда она	3	1
475	что мы	3	1
476	от солнца	1	1
477	не видит	3	1
478	может иметь	1	1
479	вместе с	7	1
480	и потому	1	1
481	xix века	1	1
482	другое противоположное	1	1
483	предположить что	3	1
484	он говорит	1	1
485	к жизни	1	1
486	дети в	1	1
487	это так	2	1
488	это за	2	1
489	его мать	1	1
490	что же	1	1
491	в мир	2	1
492	и воскресению	1	1
493	на свете	1	1
494	делает и	1	1
495	герой в	3	1
496	в умении	1	1
497	сих пор	7	1
498	в стране	1	1
499	о его	2	1
500	все это	3	1
501	и оно	1	1
502	от социального	1	1
503	спрашивать о	1	1
504	еще одна	1	1
505	и ушел	3	1
506	в связи	5	1
507	не подлежит	1	1
508	или в	2	1
509	только у	2	1
510	когда он	3	1
511	чем является	1	1
512	в этих	11	1
513	еще более	1	1
514	мы должны	4	1
515	будто бы	2	1
516	хотя в	3	1
517	человека не	1	1
518	не обладает	3	1
519	требует чтобы	1	1
520	не знает	2	1
521	сложные и	1	1
522	почему он	1	1
523	не что	2	1
524	бы его	1	1
525	что при	5	1
526	из этого	1	1
527	и представления	1	1
528	ее в	2	1
529	см в	2	1
530	она уходит	1	1
531	к этому	1	1
