N	2gram	Bakhtin_sl_2	KulturaY
368	сама по	3	1
369	к сожалению	1	1
370	идет о	1	1
371	в рамках	1	1
372	независимо от	2	1
373	до его	1	1
374	как к	3	1
375	что как	1	1
376	один только	1	1
377	словом в	4	1
378	кроме того	2	1
379	пример такой	1	1
380	и как	3	1
381	сказал бы	1	1
382	и к	6	1
383	живом языке	1	1
384	не исчерпывается	1	1
385	в себя	2	1
386	себе как	2	1
387	не приходится	3	1
388	в целом	1	1
389	исключительно на	1	1
390	слово ср	1	1
391	сущности и	1	1
392	и полным	1	1
393	нами в	1	1
394	бы только	2	1
395	в себе	2	1
396	но он	2	1
397	другом случае	1	1
398	эпохи и	2	1
399	удельный вес	6	1
400	письменный язык	1	1
401	этот процесс	1	1
402	дальше и	1	1
403	случае перед	1	1
404	самая постановка	1	1
405	сказать в	1	1
406	слово в	11	1
407	все те	1	1
408	мы можем	1	1
409	не значит	1	1
410	которая является	1	1
411	вообще не	1	1
412	языком и	7	1
413	в соответствующем	1	1
414	и сопоставляет	1	1
415	прежде чем	1	1
416	или иных	1	1
417	в каждом	1	1
418	больше всего	1	1
419	борьбы и	1	1
420	типы и	1	1
421	нем есть	1	1
422	к другу	1	1
423	речь а	1	1
424	этой традиции	1	1
425	и русский	1	1
426	литературного языка	12	1
427	этого процесса	3	1
428	от степени	1	1
429	те или	1	1
430	на почве	4	1
431	но их	1	1
432	постановка вопроса	1	1
433	это ее	1	1
434	здесь нет	1	1
435	далеко не	2	1
436	в слове	6	1
437	и уже	1	1
438	и вне	2	1
439	как сказано	1	1
440	на газету	1	1
441	такой же	1	1
442	себе все	1	1
443	на таких	1	1
444	и становится	1	1
445	статьях и	1	1
446	и при	2	1
447	речи от	1	1
448	здесь а	1	1
449	не здесь	1	1
450	лежат в	1	1
451	данной формы	1	1
452	место в	1	1
453	языке но	2	1
454	свой смысл	2	1
455	далее в	2	1
456	всегда остается	1	1
457	в одном	2	1
458	точку зрения	3	1
459	которые в	2	1
460	нам в	1	1
461	есть именно	1	1
462	языка над	1	1
463	борьбу с	2	1
464	как от	1	1
465	языка за	1	1
466	вещей и	1	1
467	однако в	2	1
468	бы быть	1	1
469	для нее	1	1
470	и естественных	1	1
471	даже в	2	1
472	и вся	1	1
473	правильности ее	1	1
474	xviii века	1	1
475	самого начала	1	1
476	на котором	2	1
477	тогда когда	2	1
478	дело в	2	1
479	одна из	4	1
480	и два	1	1
481	языковым сознанием	2	1
482	до сих	2	1
483	к такому	1	1
484	самого по	1	1
485	значение этого	1	1
486	для всего	1	1
487	свой язык	2	1
488	его от	3	1
489	для постановки	1	1
490	может конечно	3	1
491	языка это	2	1
492	на те	1	1
493	во всем	4	1
494	себе во	1	1
495	только с	2	1
496	и принужден	1	1
497	п все	3	1
498	именно такой	1	1
499	говорят в	1	1
500	лежит в	1	1
501	внутренней необходимостью	1	1
502	как только	1	1
503	слова но	1	1
504	в высокой	1	1
505	значительной степени	6	1
506	слова с	4	1
507	если же	1	1
508	всегда в	1	1
509	смысле в	1	1
510	относящихся сюда	1	1
511	языка по	1	1
512	своим языком	1	1
513	то она	1	1
514	с ее	2	1
515	всего этого	1	1
516	говорит и	2	1
517	без всякого	2	1
518	языка лишь	1	1
519	с каким	1	1
520	словом но	1	1
521	и пользуется	1	1
522	с самого	1	1
523	с языком	2	1
524	и иные	1	1
525	слова а	1	1
526	например о	1	1
527	не с	3	1
528	связан с	3	1
529	здесь как	2	1
530	и которые	1	1
531	словесной культуры	1	1
532	в научном	1	1
533	к вопросам	1	1
534	имеет дело	2	1
535	однако самая	1	1
536	бы говорить	1	1
537	поэтому в	1	1
538	разговорного языка	1	1
539	той культурной	1	1
540	к языку	1	1
541	языковое сознание	9	1
542	стиля есть	1	1
543	но может	1	1
544	века на	1	1
545	отчасти уже	1	1
546	о том	2	1
547	таков например	2	1
548	установки на	1	1
549	и абстрактно	1	1
550	иное значение	1	1
551	не стоит	1	1
552	в чем	3	1
553	в значительной	6	1
554	будет очень	1	1
555	нас в	1	1
556	языка или	2	1
557	на протяжении	2	1
558	или иные	1	1
559	и тщательно	1	1
560	тем или	1	1
561	два типа	1	1
562	увидеть и	1	1
563	отметить что	3	1
564	лишь к	1	1
565	ее содержание	1	1
566	от этих	1	1
567	их удельный	1	1
568	борьба в	1	1
569	в изменении	1	1
570	языка мы	1	1
571	в него	7	1
572	мы уже	2	1
573	может иметь	3	1
574	строится не	1	1
575	как например	2	1
576	слов или	1	1
577	одной из	1	1
578	дело с	4	1
579	в какой	1	1
580	правда и	2	1
581	то он	1	1
582	здесь о	1	1
583	стилистическая задача	1	1
584	не языковая	1	1
585	здесь с	1	1
586	именно на	2	1
587	чаще всего	1	1
588	характерной для	1	1
589	с какой	1	1
590	что язык	2	1
591	первостепенное значение	1	1
592	указать на	1	1
593	в большинстве	6	1
594	борьбы с	3	1
595	вместить в	1	1
596	в поэзии	2	1
597	в виде	2	1
598	языка который	1	1
599	слова может	2	1
600	или даже	3	1
601	его и	2	1
602	одно из	1	1
603	для него	7	1
604	и их	5	1
605	говорить об	1	1
606	мы находим	1	1
607	живого слова	1	1
608	сами по	1	1
609	не для	1	1
610	отношение к	4	1
611	к ним	1	1
612	много и	1	1
613	должен был	1	1
614	речи к	1	1
615	и никогда	1	1
616	свое выражение	1	1
617	речью в	1	1
618	в других	1	1
619	и только	1	1
620	правды и	1	1
621	не до	1	1
622	в письменной	1	1
623	бы до	1	1
624	или иной	5	1
625	себе представить	1	1
626	ведь на	1	1
627	лингвистических дисциплин	1	1
628	и между	2	1
629	применяется к	1	1
630	и др	4	1
631	новые и	1	1
632	наличных в	1	1
633	слов а	1	1
634	одной стороны	5	1
635	поскольку она	1	1
636	самое слово	1	1
637	и непосредственно	2	1
638	человек в	6	1
639	не допускает	1	1
640	с которым	2	1
641	принимать не	1	1
642	и слово	2	1
643	в одно	2	1
644	зрения а	1	1
645	все более	1	1
646	такой степени	1	1
647	можно утверждать	1	1
648	прямо сказать	3	1
649	здесь уже	2	1
650	он говорит	1	1
651	не был	2	1
652	если оно	2	1
653	или и	1	1
654	слово как	7	1
655	последнем случае	1	1
656	эти слова	2	1
657	ведет к	1	1
658	и формируется	1	1
659	и там	3	1
660	к проблеме	3	1
661	значение как	2	1
662	слова есть	1	1
663	еще раз	3	1
664	более и	1	1
665	несколько слов	2	1
666	быть и	3	1
667	форм присущих	1	1
668	сих пор	2	1
669	над языком	1	1
670	заставляет нас	1	1
671	влечет за	1	1
672	правды но	1	1
673	в новых	2	1
674	которые были	1	1
675	тех или	1	1
676	более того	2	1
677	и часто	3	1
678	не знаем	2	1
679	новое слово	2	1
680	тем и	1	1
681	она может	2	1
682	на новый	1	1
683	речи как	2	1
684	это как	1	1
685	постановке вопроса	1	1
686	обращается к	1	1
687	речи так	1	1
688	и смысл	1	1
689	есть всего	1	1
690	в свете	3	1
691	в этих	7	1
692	пробный камень	1	1
693	все элементы	1	1
694	не предполагает	1	1
695	подход более	1	1
696	может и	2	1
697	этой проблемы	1	1
698	было показано	1	1
699	не замечать	1	1
700	эта установка	1	1
701	языка то	3	1
702	или иным	1	1
703	ли они	1	1
704	и слов	1	1
705	и другие	2	1
706	каждое слово	1	1
707	они не	2	1
708	которая не	1	1
