N	2gram	Vygotskiy__2	StatiiOP
241	но на	3	2
242	в наших	1	2
243	вообще не	1	2
244	при этом	3	2
245	он не	7	2
246	свою собственную	2	2
247	он должен	2	2
248	этого вопроса	1	2
249	и более	2	2
250	на совершенно	1	2
251	свое время	1	2
252	что все	4	2
253	при помощи	4	2
254	в данной	1	2
255	его в	1	2
256	должен был	1	2
257	нас сейчас	1	2
258	не всегда	1	2
259	нисколько не	2	2
260	в такой	2	2
261	далее в	1	2
262	бы мы	2	2
263	всякий раз	2	2
264	которые в	1	2
265	это дело	1	2
266	их в	4	2
267	уже выше	1	2
268	тем самым	3	2
269	как можно	1	2
270	что эта	6	2
271	она не	1	2
272	что с	5	2
273	как о	1	2
274	на него	1	2
275	говорить о	2	2
276	случае не	2	2
277	вытекает из	3	2
278	ничего не	3	2
279	больше чем	2	2
280	стола и	1	2
281	убедиться в	1	2
282	в сознании	1	2
283	только с	1	2
284	что на	2	2
285	начиная с	1	2
286	числе и	3	2
287	что при	3	2
288	ср с	1	2
289	и это	3	2
290	без всякого	2	2
291	и сам	3	2
292	для этого	3	2
293	материала и	1	2
294	а также	2	2
295	другом месте	2	2
296	отчета в	2	2
297	в пользу	4	2
298	может не	1	2
299	на точку	1	2
300	и все	3	2
301	этому поводу	3	2
302	и во	1	2
303	а потому	1	2
304	сказать еще	1	2
305	не надо	3	2
306	и можно	2	2
307	также в	1	2
308	говорит в	1	2
309	для установления	1	2
310	к нему	1	2
311	что здесь	2	2
312	на которой	2	2
313	по своей	6	2
314	с которыми	1	2
315	из которого	1	2
316	оказывается в	1	2
317	конечно не	1	2
318	уже в	5	2
319	ведь если	1	2
320	свидетельствует о	1	2
321	этот раз	1	2
322	одно из	1	2
323	могло бы	1	2
324	не для	1	2
325	у него	2	2
326	в других	2	2
327	бы это	1	2
328	еще и	1	2
329	одной стороны	7	2
330	но разве	2	2
331	однако и	2	2
332	языка не	1	2
333	который не	1	2
334	стороны в	1	2
335	нет никаких	2	2
336	и потому	1	2
337	и их	5	2
338	по существу	5	2
339	я с	1	2
340	том смысле	1	2
341	этого слова	3	2
342	в свое	1	2
343	и тогда	2	2
344	но для	2	2
345	что то	1	2
346	о котором	1	2
347	ни одного	1	2
348	зрения в	1	2
349	в этих	2	2
350	несмотря на	4	2
351	не знает	1	2
352	в своих	1	2
353	справедливо указывает	1	2
354	том числе	3	2
355	этого в	1	1
356	он о	1	1
357	до него	1	1
358	увидим ниже	2	1
359	должно стать	1	1
360	есть очень	1	1
361	как известно	6	1
362	на деле	5	1
363	и есть	2	1
364	здесь и	3	1
365	речи на	1	1
366	что эти	1	1
367	этому пути	1	1
368	видеть в	1	1
369	едва ли	7	1
370	том какое	1	1
371	в зависимости	6	1
372	и этот	1	1
373	полагает что	5	1
374	изложения и	1	1
375	главы в	1	1
376	так чтобы	1	1
377	словарь языка	1	1
378	почти исключительно	1	1
379	с но	8	1
380	от друга	2	1
381	но даже	1	1
382	один пример	1	1
383	очень давно	1	1
384	зависимости от	6	1
385	там нет	1	1
386	и самого	2	1
387	и на	1	1
388	между собой	1	1
389	это действительно	1	1
390	время в	1	1
391	бы то	1	1
392	с его	4	1
393	мысль что	6	1
394	значение которых	1	1
395	от современного	1	1
396	о языке	2	1
397	отказ от	1	1
398	видит в	2	1
399	но как	1	1
400	тех же	1	1
401	должны были	3	1
402	очевидно что	3	1
403	случай в	1	1
404	но которые	1	1
405	друг от	2	1
406	нет и	2	1
407	общего правила	1	1
408	мы снова	1	1
409	это самое	1	1
410	как говорит	2	1
411	каждая из	2	1
412	чем мы	1	1
413	показать что	5	1
414	стороны и	2	1
415	в одних	1	1
416	перед нами	2	1
417	я должен	1	1
418	мысль в	1	1
419	законченная и	1	1
420	и к	6	1
421	самое важное	2	1
422	еще на	1	1
423	бы с	3	1
424	он в	3	1
425	в нашем	1	1
426	или во	2	1
427	в известном	2	1
428	с их	2	1
429	он делает	1	1
430	бы только	1	1
431	и до	3	1
432	имеет для	1	1
433	как он	6	1
434	всей его	2	1
435	что каждая	2	1
436	время и	1	1
437	раз когда	1	1
438	которая является	1	1
439	как увидим	2	1
440	этой книге	1	1
441	дела не	1	1
442	и верное	1	1
443	новой форме	1	1
444	и вот	1	1
445	приходим к	1	1
446	действительно так	1	1
447	но дело	1	1
448	без исключения	1	1
449	котором говорит	1	1
450	том же	2	1
451	бы они	2	1
452	для всей	2	1
453	могла бы	1	1
454	в количестве	1	1
455	том случае	1	1
456	нашей критики	1	1
457	в таких	1	1
458	а по	1	1
459	на все	2	1
460	с целью	2	1
461	входит в	1	1
462	это было	1	1
463	на протяжении	2	1
464	известно что	1	1
465	и соответствующие	1	1
466	ответу на	1	1
467	которым он	1	1
468	в ином	2	1
469	для них	1	1
470	он является	2	1
471	в них	4	1
472	является для	4	1
473	это положение	1	1
474	о которых	3	1
475	показывает что	1	1
476	на основании	1	1
477	с тем	1	1
478	всю жизнь	1	1
479	во внимание	1	1
480	которой он	1	1
481	в развитии	26	1
482	можно считать	2	1
483	действительно не	3	1
484	иначе говоря	2	1
485	в один	2	1
486	эта ошибка	1	1
487	не больше	1	1
488	когда в	2	1
489	со всей	4	1
490	что значит	1	1
491	и при	1	1
492	что такое	1	1
493	нас не	1	1
494	мы приходим	1	1
495	ли можно	2	1
496	своеобразное и	1	1
497	место в	1	1
498	еще с	1	1
499	значение то	1	1
500	своеобразное понимание	1	1
501	значение для	4	1
502	одном из	1	1
503	нас интересует	2	1
504	а есть	1	1
505	том чтобы	4	1
506	речи в	6	1
507	том и	1	1
508	однако в	1	1
509	и наоборот	1	1
510	бы быть	1	1
511	и общей	1	1
512	объяснения в	1	1
513	что поэтому	1	1
514	по себе	7	1
515	же мы	1	1
516	нас к	2	1
517	трудно было	1	1
518	таких случаях	1	1
519	и другое	2	1
520	в обоих	1	1
521	тогда когда	5	1
522	одна из	1	1
523	что их	1	1
524	и притом	1	1
525	к этим	1	1
526	в процессе	11	1
527	значение этого	1	1
528	не могло	2	1
529	из других	1	1
530	казалось бы	8	1
531	самый язык	2	1
532	на язык	2	1
533	того как	4	1
534	только и	1	1
535	смысл то	1	1
536	вывод который	1	1
537	и лишь	1	1
538	того в	1	1
539	где уже	1	1
540	ту мысль	5	1
541	своей задачей	1	1
542	такой вид	1	1
543	и является	1	1
544	и после	1	1
545	о чем-то	1	1
546	уже и	2	1
547	и делает	1	1
548	которая по	1	1
549	к изучению	1	1
550	фактов и	1	1
551	больше того	3	1
552	не потому	2	1
553	является то	2	1
554	один раз	1	1
555	в момент	1	1
556	которых он	3	1
557	разрыв между	1	1
558	не могут	2	1
559	когда мы	1	1
560	него по	1	1
561	другой и	1	1
562	отличается от	1	1
563	к тому	7	1
564	слова с	1	1
565	правда не	1	1
566	то ни	1	1
567	опираясь на	2	1
568	как мы	6	1
569	и о	1	1
570	превратное представление	1	1
571	в виду	6	1
572	на основе	7	1
573	является делом	1	1
574	должна получить	1	1
575	как по	2	1
576	последнее время	5	1
577	и говорит	1	1
578	только то	1	1
579	существует все	1	1
580	с самого	1	1
581	его работа	1	1
582	на том	2	1
583	он так	1	1
584	итак если	1	1
585	эти факты	1	1
586	проблем и	1	1
587	принцип для	1	1
588	но у	1	1
589	является в	1	1
590	отношении как	1	1
591	мы вправе	1	1
592	значение при	1	1
593	вот это	1	1
594	автора к	2	1
595	о ней	1	1
596	и возможно	1	1
597	кого не	1	1
598	функция а	2	1
599	поэтому как	1	1
600	прав в	2	1
601	язык и	1	1
602	его речи	2	1
603	утверждает что	3	1
604	после того	1	1
605	что его	4	1
606	можно сказать	2	1
607	и который	1	1
608	там же	1	1
609	положение об	1	1
610	образом мы	1	1
611	нас особенно	1	1
612	и всю	2	1
613	его личности	1	1
614	эта концепция	1	1
615	для той	1	1
616	иными словами	2	1
617	показывает как	1	1
618	во всей	5	1
619	в другой	2	1
620	по правильному	1	1
621	в свете	1	1
622	более высоким	1	1
623	что тот	1	1
624	следовательно в	1	1
625	в современной	1	1
626	указывает что	2	1
627	или нет	1	1
628	что только	1	1
629	чем он	1	1
630	приведенных выше	2	1
631	тот же	7	1
632	как нечто	2	1
633	положение в	1	1
634	это стремление	1	1
635	ii в	1	1
636	который в	4	1
637	деле не	1	1
638	быть вообще	1	1
639	бы ни	2	1
640	и из	2	1
641	именно на	1	1
642	какой степени	1	1
643	считает установление	1	1
644	них нельзя	1	1
645	первостепенное значение	1	1
646	не имеют	1	1
647	сомнений в	1	1
648	если мы	6	1
649	всем его	1	1
650	на определенной	1	1
651	еще одну	1	1
652	каким образом	2	1
653	и обратно	2	1
654	и других	2	1
655	то у	1	1
656	себе отчета	2	1
657	был бы	1	1
658	тогда он	1	1
659	ведь это	1	1
660	слова в	1	1
661	в одном	2	1
662	сами по	1	1
663	можно с	1	1
664	к ним	1	1
665	естественно что	1	1
666	его положение	1	1
667	в случаях	1	1
668	от того	2	1
669	характерны для	1	1
670	указание на	4	1
671	были бы	2	1
672	заключается вовсе	1	1
673	не были	1	1
674	или иной	2	1
675	точек зрения	1	1
676	так не	1	1
677	при отсутствии	1	1
678	и тех	1	1
679	здесь в	1	1
680	никакого определенного	1	1
681	с той	1	1
682	это кажется	1	1
683	такое же	1	1
684	не отдает	2	1
685	и др	5	1
686	обратиться к	1	1
687	в некоторых	2	1
688	связано с	1	1
689	с рядом	1	1
690	до конца	1	1
691	более того	1	1
692	для начала	1	1
693	в руках	1	1
694	по тем	1	1
695	возвращаясь к	1	1
696	речи это	2	1
697	чем на	1	1
698	еще до	1	1
699	ближе к	1	1
700	четырех томов	1	1
701	которая на	1	1
702	для этой	1	1
703	и вовсе	1	1
704	не видит	1	1
705	но что	2	1
706	направлении и	1	1
707	по мысли	1	1
708	вместе с	6	1
709	усомниться в	1	1
710	такой форме	1	1
711	мы говорим	1	1
712	тот факт	1	1
713	что именно	3	1
714	который видит	1	1
715	обязывает нас	1	1
716	из которых	3	1
717	какого бы	1	1
718	к своему	1	1
719	не дают	1	1
720	которые являются	1	1
721	той и	2	1
722	в течение	2	1
723	она обязана	1	1
724	и там	1	1
725	им с	1	1
726	впрочем это	1	1
727	случайным обстоятельствам	1	1
728	это были	1	1
729	и другой	2	1
730	него в	1	1
731	как например	2	1
732	главы из	1	1
733	этом смысле	2	1
734	к вопросу	2	1
735	относиться к	1	1
736	и какими	1	1
737	факт что	1	1
738	от той	1	1
739	и от	1	1
740	или в	3	1
741	которые дают	1	1
742	в отдельных	2	1
743	всего что	1	1
744	это может	1	1
745	у них	2	1
746	виде в	1	1
747	той или	2	1
748	в третьем	1	1
749	бы в	1	1
750	приемы в	1	1
751	вообще в	2	1
752	чрезвычайно важные	1	1
753	против того	1	1
754	знак в	1	1
755	исключительно в	1	1
756	сверх того	1	1
757	потребность в	4	1
758	которым мы	5	1
759	в целях	1	1
760	свою задачу	1	1
761	одной из	3	1
762	но эта	3	1
763	с ней	2	1
764	отдает себе	2	1
765	из каких	1	1
766	начать с	1	1
767	их с	1	1
768	к его	2	1
769	с несомненностью	2	1
770	оно не	1	1
771	из этого	1	1
772	включает в	1	1
773	и б	1	1
774	а может	1	1
775	основана на	1	1
776	к этому	4	1
777	как на	1	1
778	точно так	1	1
779	в роли	1	1
780	они не	3	1
781	смысле что	1	1
782	где существует	1	1
