N	2gram	Bakhtin_Fr_4	RusskieA
164	игра в	8	2
165	говорит о	1	2
166	в виду	2	2
167	то время	2	2
168	можно было	1	2
169	еще в	1	2
170	жизнь и	4	2
171	образом в	3	2
172	из основных	1	2
173	с другой	4	2
174	vii и	1	2
175	все в	2	2
176	у них	3	2
177	ее от	1	2
178	что и	1	2
179	в форме	1	2
180	также в	2	2
181	в него	1	2
182	в самый	1	2
183	один из	4	2
184	и ее	1	2
185	по этому	1	2
186	плодородия и	1	2
187	этого праздника	3	2
188	где они	2	2
189	есть в	2	2
190	на эту	3	2
191	представлений о	2	2
192	каждый из	1	2
193	церкви и	3	2
194	со смехом	3	2
195	же деле	2	2
196	здесь в	6	2
197	а с	1	2
198	прежде всего	8	2
199	самом же	2	2
200	одной стороны	2	2
201	сжигают чучело	1	2
202	там где	3	2
203	что такие	2	2
204	и начинают	1	2
205	с этой	1	2
206	этом и	1	2
207	под названием	1	2
208	и для	2	2
209	жизни в	2	2
210	и при	2	2
211	праздников в	1	2
212	из этого	2	2
213	в своих	2	2
214	это в	2	2
215	и сожжения	1	1
216	ту же	1	1
217	принимает форму	1	1
218	отношение к	1	1
219	человека и	1	1
220	в приведенном	2	1
221	и есть	4	1
222	над этим	1	1
223	здесь и	3	1
224	из самых	1	1
225	женщины и	3	1
226	и до	5	1
227	смерть в	1	1
228	что эти	1	1
229	очень много	1	1
230	с таким	2	1
231	с вином	2	1
232	сливается с	1	1
233	мы уже	10	1
234	г в	1	1
235	и название	1	1
236	уверен что	1	1
237	в первый	1	1
238	на место	1	1
239	не была	1	1
240	на дерево	1	1
241	говорить о	1	1
242	их с	2	1
243	изображение его	1	1
244	в самих	1	1
245	речь это	1	1
246	так называемые	2	1
247	нового урожая	1	1
248	г к	1	1
249	в ней	3	1
250	что каждый	1	1
251	на нем	2	1
252	проявляет себя	1	1
253	и хлеб	1	1
254	в различных	2	1
255	веселый характер	2	1
256	явлений и	1	1
257	если в	2	1
258	воплощенной в	1	1
259	нет и	1	1
260	и свои	3	1
261	что они	2	1
262	к сожалению	1	1
263	относится к	1	1
264	по обычаю	1	1
265	костра в	1	1
266	первый взгляд	1	1
267	игр и	2	1
268	независимо от	1	1
269	стороны и	1	1
270	в своем	3	1
271	все остальные	3	1
272	перед нами	4	1
273	этом же	1	1
274	в сопровождении	1	1
275	хотя и	2	1
276	ленты и	1	1
277	и наконец	2	1
278	церковный обряд	1	1
279	нового и	1	1
280	более или	3	1
281	в самом	1	1
282	тем временем	1	1
283	животных и	3	1
284	уже в	2	1
285	он в	1	1
286	что так	1	1
287	рассказ о	1	1
288	и будущее	1	1
289	только один	1	1
290	тому же	1	1
291	ее как	1	1
292	лица и	1	1
293	как он	2	1
294	на то	1	1
295	и если	1	1
296	и куда	1	1
297	и играют	1	1
298	в нем	5	1
299	ей в	1	1
300	некоторые общие	1	1
301	место куда	1	1
302	так сказать	2	1
303	всех этих	3	1
304	различные формы	1	1
305	к разным	1	1
306	довольно часто	1	1
307	празднеств и	1	1
308	мало того	1	1
309	только в	2	1
310	земле на	1	1
311	на этих	1	1
312	но все	1	1
313	это конечно	2	1
314	встречаются и	1	1
315	что все	1	1
316	значение в	1	1
317	связанных с	2	1
318	и чтобы	1	1
319	этих форм	2	1
320	а как	2	1
321	знает что	1	1
322	входит в	1	1
323	уже знаем	1	1
324	и дает	2	1
325	по улицам	2	1
326	по всему	2	1
327	о которой	1	1
328	их как	2	1
329	и некоторых	1	1
330	хотя здесь	1	1
331	здесь все	1	1
332	такой же	3	1
333	остается в	1	1
334	или менее	3	1
335	или точнее	1	1
336	в праздничное	1	1
337	как все	1	1
338	в которые	2	1
339	на свадьбах	1	1
340	место в	2	1
341	на свою	1	1
342	своего рода	6	1
343	как другие	1	1
344	мир и	2	1
345	только для	4	1
346	но они	4	1
347	женского пола	1	1
348	как от	1	1
349	и радость	1	1
350	из числа	1	1
351	и очень	1	1
352	i в	1	1
353	что эта	1	1
354	этот был	2	1
355	виду что	1	1
356	дело в	2	1
357	связан и	1	1
358	изо рта	1	1
359	на него	1	1
360	в основе	2	1
361	запрещала и	1	1
362	существование так	1	1
363	следовательно и	1	1
364	ничего не	1	1
365	именно с	1	1
366	учения о	2	1
367	в полной	1	1
368	масленичное чучело	2	1
369	по своей	3	1
370	буквальном смысле	1	1
371	и его	8	1
372	же он	1	1
373	так например	1	1
374	изображается как	1	1
375	которое не	2	1
376	женщины в	3	1
377	как будто	2	1
378	этом отношении	1	1
379	эта толпа	1	1
380	и оно	1	1
381	и здесь	3	1
382	в духе	1	1
383	сходство с	1	1
384	с полной	2	1
385	и за	3	1
386	кто же	1	1
387	имели и	1	1
388	время они	1	1
389	здесь еще	1	1
390	обычно в	1	1
391	нет такого	1	1
392	и это	2	1
393	не будет	1	1
394	указывали на	1	1
395	свою очередь	1	1
396	средством от	1	1
397	и сами	1	1
398	всем этим	1	1
399	здесь не	3	1
400	об умирающем	1	1
401	местах где	1	1
402	в особенности	2	1
403	и этим	2	1
404	надев на	1	1
405	это для	1	1
406	время которого	2	1
407	на шее	1	1
408	некоторых других	1	1
409	что у	3	1
410	так и	11	1
411	найти в	1	1
412	возможно что	1	1
413	думает что	1	1
414	он был	2	1
415	без всякой	1	1
416	с этого	1	1
417	если бы	1	1
418	собой и	1	1
419	и вообще	1	1
420	с ним	2	1
421	находится в	1	1
422	ему нужно	1	1
423	на этой	2	1
424	веселья которые	1	1
425	с того	1	1
426	можно сказать	1	1
427	наряд и	1	1
428	и во	1	1
429	нас в	1	1
430	других игр	1	1
431	в его	8	1
432	смертью и	1	1
433	не надо	1	1
434	в ту	2	1
435	все время	3	1
436	в литературе	4	1
437	быть и	1	1
438	но с	1	1
439	год и	1	1
440	с себя	1	1
441	платком и	1	1
442	силу их	1	1
443	о двух	1	1
444	тот же	3	1
445	с ними	3	1
446	с веселыми	1	1
447	что он	4	1
448	мы увидим	2	1
449	и так	3	1
450	несколько подробнее	1	1
451	от них	1	1
452	и обновления	3	1
453	и уничтожен	1	1
454	же и	3	1
455	в большинстве	6	1
456	только на	1	1
457	при помощи	1	1
458	превращаются в	1	1
459	на столе	1	1
460	ни с	2	1
461	мир в	2	1
462	был бы	1	1
463	для него	1	1
464	в одном	1	1
465	в конце	9	1
466	носит характер	1	1
467	ее не	1	1
468	как его	1	1
469	как раз	2	1
470	указание на	1	1
471	они становятся	1	1
472	само собой	1	1
473	не противоречит	1	1
474	об игре	1	1
475	разрывают на	1	1
476	в марте	1	1
477	рядом с	5	1
478	время как	1	1
479	в другой	2	1
480	в это	1	1
481	ней и	1	1
482	и даже	3	1
483	живой и	2	1
484	имеет и	1	1
485	игры и	1	1
486	в ряде	2	1
487	появившись на	1	1
488	и др	4	1
489	выступает в	1	1
490	превращается в	3	1
491	смысла и	1	1
492	всему что	1	1
493	этому времени	1	1
494	на которых	1	1
495	не на	2	1
496	они часто	1	1
497	на весь	5	1
498	влияние и	1	1
499	на смерть	1	1
500	земли в	1	1
501	этой игры	1	1
502	под влиянием	1	1
503	свою судьбу	1	1
504	марте г	1	1
505	эти слова	1	1
506	в одной	2	1
507	и потому	1	1
508	некоторые из	3	1
509	другая сторона	1	1
510	привязывают к	1	1
511	по своему	4	1
512	смысле этого	1	1
513	и основной	1	1
514	когда же	2	1
515	есть одна	1	1
516	ко всему	1	1
517	был в	1	1
518	обновления жизни	1	1
519	в тех	1	1
520	в современной	1	1
521	как средства	4	1
522	этого слова	1	1
523	и не	16	1
524	урожая и	1	1
525	деле эти	1	1
526	но это	4	1
527	это выражение	1	1
528	и тогда	1	1
529	при всем	1	1
530	более поздние	1	1
531	но эту	1	1
532	и другими	1	1
533	тот кто	1	1
534	год в	1	1
535	от него	1	1
536	трав и	1	1
537	не более	1	1
538	его уже	1	1
539	приходится на	1	1
540	только что	1	1
541	которые в	1	1
542	в мифе	1	1
543	новое рождение	1	1
544	новую жизнь	1	1
545	его к	2	1
546	он же	1	1
547	и начинается	1	1
548	этой же	3	1
549	о своем	2	1
550	в свою	1	1
551	сказать что	5	1
552	другой стороны	3	1
553	они как	1	1
554	в праздник	6	1
555	же они	1	1
556	всех других	1	1
557	одновременно и	3	1
558	есть и	4	1
559	и становится	1	1
560	и эта	2	1
561	земли поэтому	1	1
562	день св	1	1
563	он толкует	1	1
564	как на	2	1
565	все что	1	1
