N	2gram	Bakhtin_Fr_3	Literetu
314	например с	1	1
315	литературой но	1	1
316	весь мир	1	1
317	своей основе	1	1
318	из первых	1	1
319	даже по	1	1
320	литературного произведения	1	1
321	что непосредственно	1	1
322	в них	9	1
323	все равно	1	1
324	этого не	1	1
325	и уже	1	1
326	землею и	1	1
327	чем в	1	1
328	вслушиваться в	1	1
329	этом в	1	1
330	и конец	1	1
331	на первый	1	1
332	во время	8	1
333	вообще очень	3	1
334	этой связи	1	1
335	нас не	1	1
336	во времена	1	1
337	в их	4	1
338	не к	2	1
339	по год	2	1
340	жизни с	2	1
341	тогда еще	1	1
342	в трудах	1	1
343	и новые	1	1
344	права на	1	1
345	но это	3	1
346	такую же	1	1
347	но он	2	1
348	друг другу	1	1
349	что было	2	1
350	и эти	1	1
351	что сам	1	1
352	в таких	3	1
353	возвращается к	1	1
354	вовсе не	12	1
355	где каждый	1	1
356	в историческом	1	1
357	о подлинном	1	1
358	сам он	1	1
359	тому что	1	1
360	первое из	1	1
361	в отношении	1	1
362	этот был	1	1
363	и притом	1	1
364	и духовного	1	1
365	и сама	2	1
366	мы все	1	1
367	он мог	1	1
368	он с	2	1
369	только не	1	1
370	не имеет	1	1
371	такого же	1	1
372	эти стороны	2	1
373	к концу	1	1
374	и xx	1	1
375	во всем	3	1
376	ему и	1	1
377	именно его	1	1
378	в книге	2	1
379	века не	1	1
380	входят в	1	1
381	уже и	1	1
382	ему не	2	1
383	в образах	6	1
384	xx века	5	1
385	начиная с	3	1
386	сходство с	1	1
387	значительной степени	2	1
388	жить в	1	1
389	правда не	3	1
390	и о	4	1
391	в виду	7	1
392	свою очередь	1	1
393	остается в	1	1
394	с каким	1	1
395	и от	3	1
396	при котором	1	1
397	языка и	1	1
398	так в	4	1
399	на том	1	1
400	нельзя не	1	1
401	времени и	2	1
402	было в	1	1
403	здесь нет	2	1
404	участия в	1	1
405	и мировоззрение	1	1
406	она была	1	1
407	том как	1	1
408	имеется в	1	1
409	жизнь и	1	1
410	для этого	3	1
411	лишь то	1	1
412	самой жизни	1	1
413	другом месте	1	1
414	тех кто	1	1
415	на художественную	1	1
416	говорит об	2	1
417	с временем	3	1
418	с того	2	1
419	в значительной	3	1
420	нас в	2	1
421	на нее	1	1
422	материал для	1	1
423	в толпе	1	1
424	лет спустя	1	1
425	людей в	1	1
426	нуждается в	3	1
427	в бытовой	1	1
428	способность к	1	1
429	которой в	1	1
430	в преодолении	1	1
431	и она	1	1
432	вообще в	1	1
433	в литературе	5	1
434	к нему	2	1
435	но так	1	1
436	одной из	2	1
437	будто бы	1	1
438	к их	1	1
439	xix веке	1	1
440	xix и	1	1
441	об их	2	1
442	мире и	1	1
443	в эти	2	1
444	вот этот	2	1
445	так что	1	1
446	для всех	1	1
447	и у	2	1
448	на протяжении	3	1
449	уже для	1	1
450	и других	6	1
451	роль и	1	1
452	и их	1	1
453	в котором	2	1
454	представлений о	1	1
455	мы рассмотрели	1	1
456	так как	4	1
457	ее не	2	1
458	в веках	2	1
459	у него	8	1
460	связано с	1	1
461	была еще	1	1
462	именно этой	1	1
463	превращается в	1	1
464	их именно	1	1
465	лишь один	1	1
466	но из	1	1
467	театральные подмостки	1	1
468	момент в	2	1
469	только на	4	1
470	не были	2	1
471	для художника	1	1
472	на уровне	1	1
473	влияние на	2	1
474	есть не	1	1
475	что они	1	1
476	чем он	2	1
477	и тело	2	1
478	что для	2	1
479	его из	1	1
480	к более	1	1
481	ничем не	1	1
482	не было	5	1
483	они входят	1	1
484	одновременно не	1	1
485	с тем	1	1
486	и далее	2	1
487	не на	1	1
488	до высокой	1	1
489	в свете	3	1
490	и я	1	1
491	в ряду	1	1
492	в связи	5	1
493	этого явления	2	1
494	внутреннюю свободу	1	1
495	ко всем	3	1
496	некоторые из	1	1
497	подобного рода	1	1
498	книге о	1	1
499	и противоположный	1	1
500	речь не	1	1
501	в человеке	1	1
502	контексте романа	1	1
503	к своему	1	1
504	конечно не	2	1
505	в той	6	1
506	как средство	1	1
507	в контексте	1	1
508	что здесь	1	1
509	к объекту	1	1
510	в живописи	1	1
511	все это	4	1
512	характерные для	1	1
513	и где	1	1
514	год и	1	1
515	под названием	1	1
516	это уже	1	1
517	этот образ	7	1
518	и более	1	1
519	официальной культуры	5	1
520	внутреннего облика	1	1
521	потому не	1	1
522	о котором	1	1
523	совершенно иную	1	1
524	свидетельствует о	2	1
525	и все	9	1
526	в литературной	1	1
527	в этих	6	1
528	еще более	4	1
529	хотя бы	2	1
530	все остальные	1	1
531	для людей	1	1
532	нисколько не	1	1
533	себе и	1	1
534	в общем	1	1
535	над собою	1	1
536	изменилось в	1	1
537	две стороны	1	1
538	сказать что	3	1
539	на другом	1	1
540	не что	1	1
541	культуры в	1	1
542	из этого	2	1
543	и жизнь	1	1
544	есть и	2	1
545	из своей	1	1
546	и состоит	1	1
547	смеховой культуры	6	1
548	в таком	1	1
549	ряде других	1	1
550	к этой	3	1
551	с ролью	1	1
552	который не	1	1
553	они не	3	1
