N	2gram	Bakhtin_Pr_1	VeschiIm
259	абстрактный момент	1	2
260	и всякий	1	2
261	не все	1	2
262	тогда как	1	2
263	себе и	3	2
264	наряду с	1	2
265	как в	6	2
266	и нет	1	2
267	понять и	1	2
268	бы я	1	2
269	и понимания	3	2
270	это тоже	1	2
271	то в	1	2
272	себе как	1	2
273	образом и	1	2
274	выражение в	4	2
275	приводит к	3	2
276	только один	1	2
277	но ведь	1	2
278	он не	4	2
279	как личность	1	2
280	для того	2	2
281	и вот	2	2
282	но все	4	2
283	об этом	1	2
284	есть конечно	1	2
285	то есть	24	2
286	и тем	2	2
287	ни в	3	2
288	все равно	2	2
289	и уже	3	2
290	реальность и	1	2
291	бы к	2	2
292	знает и	1	2
293	другой вопрос	1	2
294	признать что	1	2
295	понимания и	1	2
296	же мы	1	2
297	тому что	2	2
298	нею и	1	2
299	но они	4	2
300	с которой	4	2
301	дело в	1	2
302	на него	2	2
303	но только	1	2
304	чем не	1	2
305	казалось бы	1	2
306	в самой	7	2
307	как она	1	2
308	тех или	1	2
309	и его	13	2
310	ничто не	1	2
311	это уже	1	2
312	не потому	2	2
313	у меня	1	2
314	из самого	1	2
315	я сам	1	2
316	для такого	1	2
317	быть совершенно	1	2
318	если же	2	2
319	оно может	1	2
320	данном случае	2	2
321	самим собою	2	2
322	является в	1	2
323	находится в	1	2
324	именно потому	2	2
325	на вопрос	2	2
326	никак не	2	2
327	и во	2	2
328	это было	1	2
329	заключается в	2	2
330	говорить об	2	2
331	во втором	1	2
332	подходит к	4	2
333	и можно	1	2
334	образа с	1	2
335	мы подходим	1	2
336	или его	1	2
337	в качестве	1	2
338	на такой	1	2
339	не из	2	2
340	его и	1	2
341	только к	1	2
342	на столе	1	2
343	свое выражение	1	2
344	а потому	2	2
345	на ее	1	2
346	превращается в	1	2
347	ничем не	1	2
348	что из	2	2
349	в частности	1	2
350	который мы	1	2
351	в первой	2	2
352	кроме того	3	2
353	привело бы	1	2
354	тип не	1	2
355	но именно	4	2
356	отношении к	2	2
357	жизни в	1	2
358	может и	1	2
359	была бы	2	2
360	от всех	1	2
361	первом случае	1	2
362	в своих	2	2
363	так же	6	2
364	во всяком	4	2
365	этой точки	1	2
366	и наиболее	1	1
367	эта новая	1	1
368	же нам	1	1
369	упорно и	1	1
370	также что	1	1
371	сознание в	3	1
372	же как	1	1
373	словом как	1	1
374	самим по	1	1
375	идет о	3	1
376	сразу и	1	1
377	по этим	1	1
378	же по	2	1
379	из самых	1	1
380	по преимуществу	3	1
381	она все	1	1
382	исходит из	3	1
383	тогда я	1	1
384	едва ли	1	1
385	это такой	1	1
386	в зависимости	3	1
387	собою в	1	1
388	уже по	1	1
389	бы уже	2	1
390	для своего	2	1
391	что если	1	1
392	в которой	4	1
393	среды и	1	1
394	именно к	1	1
395	он как	1	1
396	наличие в	1	1
397	в каждый	1	1
398	время как	1	1
399	в полной	1	1
400	жизни как	1	1
401	и со	1	1
402	уже в	5	1
403	и самого	4	1
404	и на	10	1
405	первый план	1	1
406	три плана	2	1
407	с его	6	1
408	мы выставили	1	1
409	и открыто	1	1
410	же предполагает	1	1
411	его сознания	3	1
412	ответ на	1	1
413	и правда	1	1
414	отличие от	2	1
415	наиболее для	1	1
416	в едином	4	1
417	да так	1	1
418	и чем	1	1
419	в настоящем	3	1
420	которые не	1	1
421	в истории	2	1
422	и всякой	1	1
423	что как	1	1
424	как нам	2	1
425	сознания но	1	1
426	перед нами	4	1
427	частей и	1	1
428	хотя и	1	1
429	действительно адекватное	1	1
430	и к	4	1
431	слова он	1	1
432	ясно и	1	1
433	о самом	1	1
434	все эти	8	1
435	чем бы	1	1
436	в этой	4	1
437	зависимости от	3	1
438	как он	2	1
439	неправильно и	1	1
440	как диалектическое	1	1
441	но на	1	1
442	при этом	3	1
443	он ни	1	1
444	это третье	1	1
445	и еще	1	1
446	он должен	1	1
447	к одному	1	1
448	не к	1	1
449	не как	12	1
450	том чтобы	1	1
451	извне как	1	1
452	и творческого	1	1
453	какой бы	2	1
454	бы оно	1	1
455	из него	1	1
456	смысле как	1	1
457	и по	2	1
458	одному и	1	1
459	однако в	2	1
460	или иных	1	1
461	к очень	1	1
462	выражение и	1	1
463	есть все	1	1
464	и духовное	1	1
465	до последней	1	1
466	того или	1	1
467	на бумаге	1	1
468	а без	1	1
469	по природе	1	1
470	может стать	1	1
471	которая как	1	1
472	форму и	1	1
473	и свойств	1	1
474	эта лежит	1	1
475	он все	2	1
476	во многом	1	1
477	в них	3	1
478	далеко не	1	1
479	всегда и	1	1
480	он и	5	1
481	и вне	1	1
482	смысле или	1	1
483	же самый	1	1
484	становится и	1	1
485	человеческом я	1	1
486	и целое	1	1
487	потому и	1	1
488	самого последнего	1	1
489	на первый	1	1
490	остается только	1	1
491	мы замечаем	1	1
492	именно и	2	1
493	в котором	2	1
494	ту сторону	1	1
495	то для	1	1
496	от несущественного	1	1
497	одной очень	1	1
498	в отличие	2	1
499	они уже	3	1
500	строго говоря	1	1
501	конечно тоже	1	1
502	поэтому в	2	1
503	единство и	1	1
504	и цельное	1	1
505	есть его	1	1
506	но эта	4	1
507	что было	3	1
508	тем самым	1	1
509	не могли	2	1
510	даже в	2	1
511	заставляет его	2	1
512	сам он	3	1
513	раз и	3	1
514	особым образом	1	1
515	ум и	1	1
516	есть а	1	1
517	было не	1	1
518	пределах самого	1	1
519	к такому	1	1
520	человека по	2	1
521	остро и	1	1
522	сам для	1	1
523	этим он	1	1
524	под этим	2	1
525	всего на	1	1
526	явление в	1	1
527	видим что	1	1
528	по своей	1	1
529	истину в	1	1
530	и является	1	1
531	это слово	1	1
532	в сознании	2	1
533	внутренней жизни	1	1
534	эти три	1	1
535	только с	2	1
536	уже и	1	1
537	и делает	1	1
538	в каком	1	1
539	с другом	3	1
540	личности в	4	1
541	смысл может	1	1
542	поэтому не	2	1
543	нет ни	2	1
544	не могут	6	1
545	разумеется все	1	1
546	могут быть	1	1
547	которого я	1	1
548	его значение	1	1
549	отсюда вытекает	1	1
550	только одну	1	1
551	существует только	1	1
552	которая заставляет	1	1
553	в применении	1	1
554	священных книг	1	1
555	из всего	2	1
556	в конце	5	1
557	какой-то другой	1	1
558	объединения и	1	1
559	как не	4	1
560	только при	2	1
561	и от	1	1
562	как по	1	1
563	только не	1	1
564	него самого	3	1
565	с самого	2	1
566	то время	2	1
567	в пределах	9	1
568	дано в	2	1
569	до самого	1	1
570	природе своей	1	1
571	что у	1	1
572	достаточно чтобы	1	1
573	здесь как	1	1
574	такое понимание	1	1
575	именно этот	1	1
576	на непосредственный	1	1
577	он остается	2	1
578	из основных	1	1
579	о нем	11	1
580	искусства и	1	1
581	вот почему	1	1
582	или от	1	1
583	общением с	1	1
584	говорит об	1	1
585	за пределами	1	1
586	той степени	1	1
587	таким же	2	1
588	последнего времени	1	1
589	поставить и	1	1
590	самой по	1	1
591	слово слово	1	1
592	от них	1	1
593	с любым	1	1
594	не надо	1	1
595	но конечно	2	1
596	вслед за	1	1
597	что бы	1	1
598	а его	3	1
599	а именно	1	1
600	сравнение с	1	1
601	и полное	1	1
602	к которому	1	1
603	существенно и	3	1
604	этом смысле	9	1
605	но с	1	1
606	в какой	1	1
607	в угоду	1	1
608	тем или	1	1
609	несколько подробнее	1	1
610	впрочем и	1	1
611	имеет под	1	1
612	никак нельзя	2	1
613	не было	3	1
614	именно на	2	1
615	было так	1	1
616	чужую душу	2	1
617	конечно не	1	1
618	не можем	1	1
619	и у	4	1
620	так можно	1	1
621	единое и	1	1
622	в начале	1	1
623	является не	3	1
624	от других	1	1
625	при помощи	1	1
626	быть объяснены	1	1
627	зрения на	8	1
628	себе в	1	1
629	результате такого	1	1
630	всяком случае	3	1
631	сами по	3	1
632	отличен от	1	1
633	вовсе не	8	1
634	части и	1	1
635	или между	1	1
636	подходим к	1	1
637	е и	1	1
638	и утверждение	1	1
639	не о	1	1
640	как его	1	1
641	у него	6	1
642	своем существе	1	1
643	к той	2	1
644	ее на	1	1
645	это свое	1	1
646	нужно сказать	1	1
647	это сравнение	1	1
648	но из	1	1
649	бы это	1	1
650	реальность в	1	1
651	только у	3	1
652	живой и	1	1
653	до сих	2	1
654	нельзя сказать	1	1
655	говорит о	1	1
656	к человеку	2	1
657	в некоторых	1	1
658	стремится к	1	1
659	с большей	1	1
660	и самый	1	1
661	так это	1	1
662	жизнь в	1	1
663	его как	5	1
664	же точно	1	1
665	он становится	1	1
666	в бытии	1	1
667	этот принцип	3	1
668	и она	1	1
669	что каждый	1	1
670	совершенно в	1	1
671	следовательно что	1	1
672	из которых	2	1
673	он говорит	2	1
674	как существенный	1	1
675	слепым и	1	1
676	качеств и	1	1
677	не существенно	2	1
678	смысле этого	1	1
679	себя то	1	1
680	мы даем	1	1
681	по существу	4	1
682	та точка	1	1
683	друг с	3	1
684	в состоянии	1	1
685	распадается на	1	1
686	лежит в	1	1
687	действительности как	1	1
688	мы сказали	1	1
689	или другого	1	1
690	этого слова	2	1
691	слова и	1	1
692	сих пор	2	1
693	является как	1	1
694	построение не	1	1
695	ничего кроме	1	1
696	но для	2	1
697	не больше	1	1
698	всего она	1	1
699	от той	1	1
700	и человек	1	1
701	его нет	1	1
702	сознания и	3	1
703	его с	1	1
704	ее и	1	1
705	лишь как	5	1
706	у них	1	1
707	и внешней	1	1
708	не понимая	1	1
709	чтобы его	2	1
710	своей индивидуальной	1	1
711	случае и	1	1
712	как явление	1	1
713	конце концов	4	1
714	мы должны	2	1
715	ибо в	1	1
716	динамика и	1	1
717	хотя в	1	1
718	в одинаковом	1	1
719	и сила	1	1
720	одной из	1	1
721	становления и	1	1
722	слова я	1	1
723	третьего не	1	1
724	слово в	2	1
725	с ней	1	1
726	только как	1	1
727	другой стороны	2	1
728	к его	1	1
729	жизни а	2	1
730	мы увидим	1	1
731	из этого	1	1
732	сам в	1	1
733	и идеи	1	1
734	ли он	2	1
735	в действительности	1	1
736	но эти	2	1
737	чтобы эти	1	1
738	как таковое	1	1
739	образ в	2	1
740	то оно	1	1
741	в противоположность	3	1
742	к этому	2	1
743	они не	3	1
744	гораздо более	1	1
