N	2gram	Bakhtin_Pr_1	Dialekti
759	и идеи	1	1
760	собою то	1	1
761	есть то	3	1
762	дана как	1	1
763	это та	1	1
764	о себе	9	1
765	в искусстве	2	1
766	и другие	2	1
767	образ в	2	1
768	то оно	1	1
769	они не	3	1
770	все что	3	1
