N	2gram	Tiupa_Anal_1	Problema
283	в их	5	2
284	не столько	2	2
285	в отличие	6	2
286	от себя	3	2
287	бы мы	1	2
288	является в	1	2
289	и более	4	2
290	произведения в	11	2
291	однако в	3	2
292	себя или	1	2
293	нас к	1	2
294	в отношении	1	2
295	при условии	1	2
296	дело не	3	2
297	на котором	1	2
298	в процессе	2	2
299	в основе	6	2
300	в самой	1	2
301	слова как	1	2
302	и по	2	2
303	со своим	1	2
304	ничто не	2	2
305	могут быть	4	2
306	что оно	1	2
307	вещь но	1	2
308	для себя	2	2
309	и сами	1	2
310	определенным образом	1	2
311	структуру и	1	2
312	даже самое	2	2
313	она может	3	2
314	том как	1	2
315	разного рода	3	2
316	это вполне	1	2
317	на отдельные	1	2
318	и во	1	2
319	мы ни	1	2
320	своему содержанию	1	2
321	даже если	1	2
322	который в	2	2
323	произведения то	1	2
324	с одной	3	2
325	себя в	6	2
326	ведь если	1	2
327	в начале	2	2
328	из них	2	2
329	никто не	3	2
330	от тех	1	2
331	друг друга	1	2
332	или ином	3	2
333	само собой	1	2
334	были бы	1	2
335	даже не	1	2
336	нам не	1	2
337	до сих	1	2
338	не обязательно	1	2
339	именно в	4	2
340	а с	3	2
341	предмета но	1	2
342	в поисках	1	2
343	человеческой жизни	1	2
344	о чем	1	2
345	произведение в	2	2
346	с людьми	1	2
347	в частности	19	2
348	вместе с	4	2
349	и особенно	1	2
350	происходит в	1	2
351	как это	1	2
352	путь от	1	2
353	из которых	4	2
354	по своему	1	2
355	к понятию	1	2
356	сих пор	1	2
357	о его	1	2
358	от нас	1	2
359	и для	1	2
360	бы как	1	2
361	при таком	1	2
362	только тогда	1	2
363	в результате	1	2
364	своей собственной	1	2
365	ее и	1	2
366	от него	1	2
367	все они	1	2
368	эту вещь	1	2
369	к самому	1	2
370	героя в	2	2
371	и состоит	5	2
372	по поводу	1	2
373	это понятие	1	2
374	этой точки	1	2
375	речь идет	1	1
376	которых состоит	1	1
377	одним из	3	1
378	не остается	2	1
379	л толстого	1	1
380	он может	2	1
381	значении этого	7	1
382	самый предмет	1	1
383	есть сама	1	1
384	об искусстве	2	1
385	в первом	2	1
386	ее целостность	1	1
387	смысл этого	1	1
388	должна быть	1	1
389	собственном смысле	1	1
390	то самое	1	1
391	которая при	1	1
392	той же	2	1
393	например в	1	1
394	принадлежит только	1	1
395	но никто	1	1
396	вопрос о	2	1
397	не чисто	1	1
398	не вполне	1	1
399	оно есть	1	1
400	которое не	1	1
401	сама художественная	1	1
402	до полного	1	1
403	имеет или	1	1
404	и отличается	1	1
405	произведение и	1	1
406	и на	5	1
407	между собой	2	1
408	это возможно	1	1
409	является таким	1	1
410	если исходить	1	1
411	бы не	2	1
412	своего рода	3	1
413	чем это	1	1
414	в сторону	1	1
415	не все	2	1
416	вообще как	1	1
417	произведение не	2	1
418	и нас	1	1
419	один и	1	1
420	независимо от	1	1
421	его на	1	1
422	что именно	2	1
423	до его	2	1
424	однако не	3	1
425	целом но	1	1
426	по пути	1	1
427	ином отношении	1	1
428	более или	1	1
429	дело уже	1	1
430	именно эта	1	1
431	о самом	1	1
432	в литературном	1	1
433	а во-вторых	1	1
434	произведения искусства	3	1
435	чисто художественный	1	1
436	из этих	2	1
437	поскольку в	1	1
438	учение о	1	1
439	рассказ о	2	1
440	от мифа	1	1
441	отношение между	1	1
442	и тот	1	1
443	но его	1	1
444	тому же	4	1
445	как он	3	1
446	личность но	1	1
447	еще одна	1	1
448	на его	2	1
449	выделить в	1	1
450	а скорее	1	1
451	все те	1	1
452	от которого	2	1
453	например или	1	1
454	функции и	1	1
455	и читателя	2	1
456	не к	2	1
457	собой не	2	1
458	читателя но	1	1
459	том чтобы	7	1
460	какой бы	2	1
461	его от	1	1
462	что ни	1	1
463	возможно только	1	1
464	и заключается	2	1
465	не должно	1	1
466	от нее	1	1
467	здесь мы	1	1
468	однако все	1	1
469	произведение искусства	9	1
470	произведения с	2	1
471	для своей	1	1
472	лишь в	5	1
473	к художественной	1	1
474	входит в	1	1
475	в него	1	1
476	быть не	3	1
477	литературном произведении	1	1
478	этом мы	1	1
479	произведение как	1	1
480	в них	1	1
481	далеко не	6	1
482	с иной	1	1
483	не всегда	4	1
484	в своих	1	1
485	при созерцании	1	1
486	текста может	2	1
487	бытия с	1	1
488	автора и	3	1
489	и того	5	1
490	есть субстрат	1	1
491	перед собой	2	1
492	осмысления этого	1	1
493	или менее	1	1
494	во время	1	1
495	отрыве от	2	1
496	к тем	1	1
497	от своего	2	1
498	она сама	1	1
499	даже при	1	1
500	в такой	1	1
501	она в	1	1
502	имеется и	1	1
503	то его	1	1
504	не как	1	1
505	которое дает	2	1
506	слова в	1	1
507	и другого	4	1
508	и той	1	1
509	втором случае	1	1
510	точку зрения	1	1
511	для данного	2	1
512	не привносит	1	1
513	но он	1	1
514	и эти	1	1
515	речи в	1	1
516	но содержат	1	1
517	том и	2	1
518	зрения и	1	1
519	даже в	3	1
520	случае мы	1	1
521	вплоть до	1	1
522	из нас	1	1
523	тогда когда	2	1
524	искусства обычно	1	1
525	для языка	1	1
526	одной и	1	1
527	того чтобы	3	1
528	только не	2	1
529	того и	3	1
530	не всякий	1	1
531	подобно тому	3	1
532	при наличии	3	1
533	они являются	1	1
534	в структуру	1	1
535	такая же	1	1
536	не ставит	1	1
537	не говорит	1	1
538	во всем	1	1
539	на него	1	1
540	вместо этого	1	1
541	для непосредственного	1	1
542	ставит перед	1	1
543	выхожу один	1	1
544	всех прочих	1	1
545	художественной литературы	1	1
546	виду не	1	1
547	мы встречаем	1	1
548	представляется нам	1	1
549	исходить из	1	1
550	данного произведения	3	1
551	заключается что	1	1
552	не могут	3	1
553	анализа в	2	1
554	оно не	1	1
555	утверждать что	1	1
556	ни даже	1	1
557	какой-нибудь стороны	1	1
558	быть может	2	1
559	внимание на	1	1
560	но при	1	1
561	на нем	1	1
562	анализа будет	1	1
563	самим собою	1	1
564	в собственном	3	1
565	значение этих	1	1
566	и самого	2	1
567	в пределах	2	1
568	сознания с	1	1
569	на том	1	1
570	если они	1	1
571	целое как	1	1
572	особенно в	2	1
573	строго говоря	1	1
574	образа а	1	1
575	означает что	3	1
576	образом в	1	1
577	это рассуждение	1	1
578	произведения как	7	1
579	но к	2	1
580	или может	1	1
581	и та	2	1
582	говорит об	1	1
583	все прочие	2	1
584	но мы	1	1
585	подходящего термина	1	1
586	я на	1	1
587	особого рода	7	1
588	связь между	1	1
589	в отрыве	2	1
590	этих слов	1	1
591	во втором	1	1
592	и каждого	1	1
593	нуждается в	8	1
594	который и	1	1
595	себя но	1	1
596	этом как	1	1
597	язык есть	2	1
598	в ту	1	1
599	все время	1	1
600	как самостоятельную	1	1
601	в литературе	4	1
602	другого не	1	1
603	с художественным	1	1
604	близкого человека	1	1
605	дело с	4	1
606	о художественном	1	1
607	он уже	1	1
608	самые разнообразные	1	1
609	их жизни	1	1
610	это означает	3	1
611	бы ни	2	1
612	или несколько	1	1
613	действительность но	1	1
614	от автора	1	1
615	для всех	1	1
616	к художественности	1	1
617	есть чисто	2	1
618	не можем	1	1
619	если и	1	1
620	или не	2	1
621	не обходится	1	1
622	языка как	1	1
623	свидетельствует о	2	1
624	в душе	1	1
625	к своим	1	1
626	себе в	2	1
627	как языковой	1	1
628	и художественно	1	1
629	выход за	1	1
630	в обыденной	1	1
631	в одном	1	1
632	с указанием	1	1
633	у него	1	1
634	образом не	2	1
635	смысла и	3	1
636	для того	4	1
637	понимая под	1	1
638	знаки и	1	1
639	не подлежащий	1	1
640	или иначе	1	1
641	модель в	1	1
642	предмет художественного	1	1
643	представляет собою	2	1
644	может показаться	1	1
645	или о	1	1
646	себя и	4	1
647	что не	3	1
648	делать выводы	1	1
649	не означает	1	1
650	однако и	1	1
651	была бы	2	1
652	этот принцип	1	1
653	будет иметь	1	1
654	искусства при	2	1
655	начиная с	1	1
656	приближении к	1	1
657	требует от	1	1
658	к своему	1	1
659	одной стороны	3	1
660	для обозначения	1	1
661	смысле этого	1	1
662	здесь имеется	1	1
663	типа как	1	1
664	содержат в	1	1
665	ли эта	1	1
666	один я	1	1
667	в художественную	1	1
668	еще раз	1	1
669	как предмет	4	1
670	только для	2	1
671	остается в	1	1
672	тому или	1	1
673	как отражение	1	1
674	одного и	2	1
675	указать на	1	1
676	образом с	1	1
677	или иному	1	1
678	имеет дело	1	1
679	о котором	1	1
680	это как	2	1
681	но отнюдь	1	1
682	в отдельных	1	1
683	не с	4	1
684	себя самого	1	1
685	в литературной	1	1
686	составляющих его	1	1
687	не должен	2	1
688	этого другого	1	1
689	истории литературы	4	1
690	его уже	1	1
691	зрения в	1	1
692	исключительно в	1	1
693	несмотря на	2	1
694	хотя в	1	1
695	а н	1	1
696	в целях	1	1
697	или других	1	1
698	равно как	1	1
699	на дорогу	1	1
700	не сами	1	1
701	мере в	3	1
702	первом случае	2	1
703	приводит нас	1	1
704	к другим	1	1
705	ее в	1	1
706	ничего иного	2	1
707	они не	1	1
