N	2gram	Vygotskiy__1	Literetu
368	на все	1	1
369	в лирике	1	1
370	механизм действия	1	1
371	искусства в	9	1
372	своей основе	1	1
373	и была	1	1
374	обращаются к	1	1
375	я хотел	2	1
376	самые различные	1	1
377	в них	2	1
378	изучалось переживание	1	1
379	все равно	1	1
380	всеми другими	1	1
381	и уже	1	1
382	растворяясь в	1	1
383	и вне	1	1
384	выразить то	1	1
385	чем в	1	1
386	ведет к	1	1
387	на этот	1	1
388	воспринимающего субъекта	1	1
389	и того	1	1
390	был бы	5	1
391	в понимании	1	1
392	из общего	1	1
393	что такое	2	1
394	нас не	1	1
395	самый механизм	1	1
396	на месте	1	1
397	во времена	1	1
398	стремится в	1	1
399	в их	1	1
400	не к	1	1
401	жизни с	1	1
402	что сделал	1	1
403	в трудах	1	1
404	но это	3	1
405	такую же	1	1
406	творчества она	1	1
407	зрителя а	1	1
408	в таких	1	1
409	новые и	1	1
410	вовсе не	6	1
411	поведение и	1	1
412	исследование искусства	1	1
413	тому что	4	1
414	произведении искусства	3	1
415	мне нравится	1	1
416	чистом виде	3	1
417	вещей как	1	1
418	она не	5	1
419	мысли в	3	1
420	тогда когда	5	1
421	вложил в	1	1
422	на два	2	1
423	к новым	1	1
424	в процессе	5	1
425	и искусство	1	1
426	с и	5	1
427	мы все	2	1
428	в самых	1	1
429	и субъективное	1	1
430	только не	3	1
431	мышления и	3	1
432	таким расчетом	3	1
433	и объективной	1	1
434	эпохи в	3	1
435	поэтическое произведение	1	1
436	живописи и	1	1
437	и другими	3	1
438	такого же	1	1
439	кипит и	1	1
440	во всем	3	1
441	либо изучалась	1	1
442	той самой	1	1
443	как ни	1	1
444	и теперь	2	1
445	в книге	2	1
446	не принадлежит	1	1
447	уже и	2	1
448	и делает	1	1
449	своего творчества	1	1
450	в действительности	1	1
451	и проза	1	1
452	точке зрения	1	1
453	находятся только	1	1
454	у меня	3	1
455	психологическое исследование	1	1
456	когда мы	3	1
457	как только	1	1
458	его за	1	1
459	сходство с	2	1
460	его с	1	1
461	она же	1	1
462	эстетических отношений	1	1
463	слово которое	1	1
464	приходит к	2	1
465	и о	4	1
466	эстетическую реакцию	1	1
467	в виду	4	1
468	свою очередь	1	1
469	но при	1	1
470	психологию искусства	3	1
471	и от	2	1
472	языка и	1	1
473	система раздражителей	1	1
474	между искусством	1	1
475	материала для	2	1
476	не за	1	1
477	времени и	1	1
478	было в	1	1
479	здесь нет	1	1
480	эстетического а	1	1
481	она была	1	1
482	который я	1	1
483	можно только	1	1
484	том как	1	1
485	и восприятия	1	1
486	приводит их	1	1
487	переживается как	1	1
488	на вопрос	2	1
489	столь же	4	1
490	определенным образом	1	1
491	но мы	3	1
492	чтобы вызвать	3	1
493	аналогии с	1	1
494	в значительной	1	1
495	нас в	2	1
496	на точку	1	1
497	в конечном	3	1
498	в музыке	2	1
499	на нее	1	1
500	искусство однако	1	1
501	иная хотя	1	1
502	этой идее	1	1
503	области искусства	2	1
504	теперь уже	1	1
505	в ряд	1	1
506	когда оно	2	1
507	нуждается в	3	1
508	искусства к	1	1
509	бы в	2	1
510	также в	1	1
511	всегда производилось	1	1
512	мы находимся	1	1
513	человека как	1	1
514	который стал	2	1
515	и мир	1	1
516	в литературе	1	1
517	тех пор	1	1
518	к нему	2	1
519	людей а	1	1
520	но так	1	1
521	производилось в	1	1
522	в искусстве	4	1
523	в двух	1	1
524	метода то	1	1
525	мысли об	1	1
526	одной из	1	1
527	будь то	2	1
528	будто бы	2	1
529	и действительно	1	1
530	в самое	1	1
531	по мнению	2	1
532	в обществе	3	1
533	в мировом	1	1
534	так что	5	1
535	для всех	4	1
536	есть в	7	1
537	искусства с	4	1
538	и у	4	1
539	нами и	1	1
540	ее а	1	1
541	то и	2	1
542	искусства как	4	1
543	оно в	1	1
544	за счет	1	1
545	речь в	1	1
546	по выражению	1	1
547	и других	3	1
548	но совершенно	2	1
549	к поколению	1	1
550	ту или	2	1
551	к чему-то	2	1
552	и их	2	1
553	в котором	4	1
554	так как	18	1
555	столетия а	1	1
556	бытия и	1	1
557	у него	4	1
558	случае не	2	1
559	на долю	2	1
560	да это	2	1
561	расчетом чтобы	2	1
562	в каждом	3	1
563	существенным из	1	1
564	но из	1	1
565	направлений либо	1	1
566	только на	3	1
567	с общим	1	1
568	из двух	1	1
569	души не	1	1
570	для художника	1	1
571	двух направлений	2	1
572	есть не	2	1
573	что они	2	1
574	в психологии	6	1
575	совпадает с	4	1
576	это все	3	1
577	а с	1	1
578	все яснее	1	1
579	из жизненных	1	1
580	социальной жизни	1	1
581	что для	2	1
582	предмет и	1	1
583	обратиться к	2	1
584	к более	1	1
585	не было	3	1
586	с тем	3	1
587	сам себе	1	1
588	в свете	1	1
589	человек есть	1	1
590	произведения искусства	1	1
591	в связи	2	1
592	в те	1	1
593	стороны в	1	1
594	он представляет	1	1
595	что поскольку	2	1
596	произведениям искусства	1	1
597	творца в	1	1
598	их к	1	1
599	конечно не	1	1
600	для искусства	1	1
601	в художественных	1	1
602	целом ряде	2	1
603	в той	1	1
604	есть только	2	1
605	начинается там	3	1
606	личного авторства	2	1
607	и там	2	1
608	ли не	1	1
609	организованных с	1	1
610	что здесь	2	1
611	к объекту	1	1
612	в живописи	2	1
613	все это	8	1
614	общественной жизни	1	1
615	точно и	2	1
616	к другим	2	1
617	искусством и	2	1
618	и более	1	1
619	и нужна	1	1
620	представляется автору	1	1
621	совершается в	1	1
622	потому не	3	1
623	как система	1	1
624	вызвать эстетическую	1	1
625	зрителя читателя	1	1
626	для нас	5	1
627	или менее	2	1
628	к цели	1	1
629	и все	5	1
630	художественного восприятия	1	1
631	в этих	4	1
632	я должен	1	1
633	хотя бы	1	1
634	как без	1	1
635	но вот	1	1
636	человека не	3	1
637	не есть	3	1
638	границу между	1	1
639	какой степени	1	1
640	отдельному человеку	1	1
641	из тех	1	1
642	сказать что	7	1
643	на другом	1	1
644	на один	2	1
645	уже только	1	1
646	всех других	2	1
647	не что	1	1
648	бы его	1	1
649	из этого	2	1
650	изучалась психология	1	1
651	и состоит	2	1
652	психология творца	1	1
653	в таком	3	1
654	к этой	2	1
655	у людей	1	1
656	этой точки	5	1
