N	3gram	Losev_Prob_2	VeschiIm
116	на первый план	3	1
117	до сих пор	4	1
118	и не может	1	1
119	тот или иной	4	1
120	сих пор мы	1	1
121	в зависимости от	1	1
122	и со стороны	1	1
123	сами по себе	2	1
124	не то что	1	1
125	по себе и	2	1
126	также и то	2	1
127	не имеет никакого	2	1
128	что не только	1	1
129	и для всех	1	1
130	и от всякого	1	1
131	том что тут	1	1
132	в свете того	1	1
133	это значит не	1	1
134	тем или другим	1	1
135	в то или	1	1
136	по самому своему	2	1
137	и можно ли	1	1
138	но и всякий	1	1
139	не только понятие	1	1
140	есть то что	2	1
141	и тем не	1	1
142	не может считаться	1	1
143	но ясно также	1	1
144	ни в какой	1	1
145	она должна быть	1	1
146	может быть и	2	1
147	стороны и с	1	1
148	даже и не	2	1
149	хотя бы и	3	1
150	и с другой	1	1
151	что бы то	1	1
152	можно ли в	1	1
153	тем более нечто	1	1
154	то время как	1	1
155	и заставляет нас	1	1
156	не есть что-нибудь	1	1
157	так же как	1	1
158	того что мы	1	1
159	или хотя бы	2	1
160	и то это	1	1
161	самого же начала	1	1
162	можем ли мы	1	1
163	не потому что	1	1
164	и о них	1	1
165	не просто как	3	1
166	зачем же нам	1	1
167	мы не знаем	1	1
168	с одной стороны	5	1
169	в конце концов	7	1
170	взятая сама по	2	1
171	и уж тем	5	1
172	данную вещь и	1	1
173	и в этом	3	1
174	а тем не	2	1
175	пусть хотя бы	2	1
176	тоже ведь есть	1	1
177	тех или других	3	1
178	или по крайней	3	1
179	и ничто другое	1	1
180	даже и в	3	1
181	и ничего не	1	1
182	о чем не	1	1
183	думают что если	1	1
184	следовательно вообще не	1	1
185	в каком случае	3	1
186	какой бы то	1	1
187	не относится к	1	1
188	один из моментов	2	1
189	вещи как ее	1	1
190	она все же	1	1
191	одной из самых	1	1
192	уже и не	1	1
193	или указывает на	1	1
194	есть только в	1	1
195	то что на	1	1
196	а только в	1	1
197	общается с другими	1	1
198	с другой стороны	5	1
199	в самом понятии	1	1
200	только понятие но	1	1
201	когда мы говорим	2	1
202	только о том	1	1
203	весьма и весьма	1	1
204	вовсе еще не	1	1
205	потому что они	1	1
206	может быть никакого	1	1
207	никак нельзя сказать	1	1
208	а в том	1	1
209	тем более не	2	1
210	есть ни просто	1	1
211	уж тем более	5	1
212	относится к смысловой	1	1
213	ни в каком	4	1
214	не есть нечто	1	1
215	нельзя сказать что	1	1
216	во всяком случае	10	1
217	ведь не есть	1	1
218	мы не можем	1	1
219	вовсе не есть	10	1
220	в подлинном смысле	1	1
221	в то время	1	1
222	тоже никуда не	1	1
223	несет с собой	1	1
224	это и есть	2	1
225	о том что	14	1
226	в их фактическом	1	1
227	не может существовать	1	1
228	хотя бы в	1	1
229	не только не	2	1
230	мы говорить о	1	1
231	в истории философии	1	1
232	вопрос о том	2	1
233	на то или	1	1
234	и прежде всего	2	1
235	итак если вещь	1	1
236	но все же	1	1
237	для себя свое	1	1
238	ни о чем	1	1
239	если оно есть	1	1
240	для того чтобы	2	1
241	самого себя и	1	1
242	относится к сфере	1	1
243	этом смысле и	1	1
244	допустим что мы	1	1
245	есть ли он	1	1
246	мы сказали что	1	1
247	том о чем	1	1
248	о которой ничего	1	1
249	сказать даже больше	1	1
250	один из видов	1	1
251	это может быть	1	1
252	о том о	1	1
253	в себе в	2	1
254	свидетельствует о том	1	1
255	а если оно	1	1
256	на то чтобы	1	1
257	как же это	3	1
258	только тогда когда	3	1
259	и а и	1	1
260	мы еще не	2	1
261	и только в	1	1
