N	2gram	Bakhtin_Pr_3	Narrotol
135	или иной	1	3
136	в соответствии	2	3
137	да и	2	3
138	с этой	1	3
139	и для	4	3
140	лицо и	1	3
141	сказать что	10	3
142	к его	1	3
143	в таком	2	3
144	по его	1	2
145	героя на	1	2
146	мы не	4	2
147	ему в	1	2
148	пространство и	1	2
149	подчеркнуть что	3	2
150	в каждой	1	2
151	в ней	7	2
152	еще не	5	2
153	он сам	4	2
154	столь же	1	2
155	на самом	1	2
156	этого рассказа	2	2
157	же она	1	2
158	себе и	1	2
159	могли бы	1	2
160	как уже	1	2
161	со своей	1	2
162	в самом	2	2
163	из этих	1	2
164	и пространства	1	2
165	как он	2	2
166	что она	1	2
167	той же	5	2
168	было бы	5	2
169	должен был	1	2
170	несмотря на	2	2
171	ведет к	1	2
172	с точки	2	2
173	и что	1	2
174	но он	2	2
175	и более	2	2
176	в обоих	1	2
177	в процессе	1	2
178	говорить о	2	2
179	и внутренней	1	2
180	достоевского и	6	2
181	имеем дело	1	2
182	своей природе	1	2
183	потому что	5	2
184	в сознании	2	2
185	в области	3	2
186	личности в	1	2
187	и здесь	1	2
188	все то	3	2
189	в направлении	1	2
190	и он	1	2
191	здесь не	4	2
192	не могу	3	2
193	всей своей	2	2
194	можно было	1	2
195	а во	1	2
196	восходит к	1	2
197	или иначе	1	2
198	эти два	2	2
199	что и	3	2
200	представления о	2	2
201	второй план	1	2
202	дело с	1	2
203	со всеми	8	2
204	в начале	2	2
205	не все	1	2
206	в душе	1	2
207	вовсе не	3	2
208	может служить	1	2
209	жизни на	2	2
210	в других	1	2
211	только на	1	2
212	именно в	2	2
213	нового времени	8	2
214	говорит о	2	2
215	превращается в	1	2
216	в строгом	1	2
217	к своему	1	2
218	по своему	6	2
219	о чем	1	2
220	начале рассказа	1	2
221	его жизни	1	2
222	но это	3	2
223	это был	2	2
224	в результате	1	2
225	тем более	2	2
226	хотя бы	2	2
227	во время	1	2
228	вступает в	1	2
229	они все	1	2
230	в своих	2	2
231	во сне	5	2
232	можно назвать	2	2
233	как на	1	2
234	они не	3	2
235	а между	2	1
236	как все	1	1
237	одним из	3	1
238	также и	4	1
239	например в	5	1
240	относится и	1	1
241	отделен от	1	1
242	место среди	1	1
243	это и	1	1
244	даже сказать	1	1
245	каждый из	1	1
246	было я	1	1
247	между двумя	1	1
248	смерть в	1	1
249	видеть в	1	1
250	в зависимости	2	1
251	века в	4	1
252	рассказ и	1	1
253	сказать с	1	1
254	на пороге	10	1
255	если я	1	1
256	смысле можно	1	1
257	не была	1	1
258	но она	1	1
259	а для	2	1
260	чисто внешней	1	1
261	мы и	2	1
262	зависимости от	2	1
263	проявляется в	4	1
264	в xix	1	1
265	видения жизни	1	1
266	иное как	1	1
267	во всех	12	1
268	более от	1	1
269	других писателей	1	1
270	в общем	1	1
271	отношение к	6	1
272	не просто	1	1
273	воплощенной в	1	1
274	человеку и	1	1
275	за пределы	1	1
276	человека его	1	1
277	относится к	1	1
278	некоторые жанровые	1	1
279	рассказ о	1	1
280	наряду с	5	1
281	в одной	2	1
282	в акте	1	1
283	своей жизни	1	1
284	высшим достижением	1	1
285	или косвенно	1	1
286	что касается	2	1
287	им в	1	1
288	и наконец	2	1
289	более или	3	1
290	себе не	1	1
291	здесь и	4	1
292	вовлекается в	1	1
293	в которой	2	1
294	в литературном	1	1
295	так или	1	1
296	все так	1	1
297	к месту	1	1
298	в главе	1	1
299	с их	2	1
300	есть на	1	1
301	претендует на	1	1
302	этим создается	1	1
303	быть только	2	1
304	например как	2	1
305	иных основаниях	1	1
306	главное в	1	1
307	из виду	1	1
308	нашего времени	1	1
309	в плане	1	1
310	из него	1	1
311	на этом	1	1
312	людей и	1	1
313	прежде чем	2	1
314	в нее	1	1
315	с собой	1	1
316	иной жизни	1	1
317	здесь мы	2	1
318	и характер	1	1
319	есть все	1	1
320	конечно в	2	1
321	обоих случаях	1	1
322	есть не	1	1
323	этом смысле	1	1
324	я все	1	1
325	истории и	2	1
326	рассказчика и	1	1
327	в новое	4	1
328	здесь нет	1	1
329	смерть и	1	1
330	поведения и	1	1
331	на полноту	1	1
332	но уже	1	1
333	но мы	1	1
334	и особенно	3	1
335	всю жизнь	1	1
336	не всегда	1	1
337	за всю	1	1
338	до достоевского	3	1
339	ему по	1	1
340	в развитии	3	1
341	еще раз	5	1
342	между ними	2	1
343	или менее	3	1
344	есть в	3	1
345	не литературное	1	1
346	человек и	2	1
347	в такой	1	1
348	и без	3	1
349	в гостинице	1	1
350	всяком случае	1	1
351	мысли и	1	1
352	от себя	1	1
353	направлен на	2	1
354	есть его	1	1
355	что было	1	1
356	мира на	1	1
357	их в	2	1
358	и относительно	1	1
359	всего его	1	1
360	освободиться от	1	1
361	связи с	1	1
362	между людьми	3	1
363	при всех	2	1
364	вплоть до	4	1
365	но они	4	1
366	как можно	1	1
367	человека но	1	1
368	человечества и	1	1
369	иной раз	1	1
370	и время	1	1
371	на кладбище	3	1
372	принадлежат к	1	1
373	и притом	1	1
374	второго плана	1	1
375	в основе	5	1
376	знаешь что	1	1
377	время как	1	1
378	т.п то	1	1
379	в единство	1	1
380	что иное	1	1
381	это еще	2	1
382	мыслей и	1	1
383	слове и	1	1
384	у шекспира	1	1
385	а лишь	1	1
386	и теперь	1	1
387	только с	1	1
388	как будто	2	1
389	к той	1	1
390	художественной литературы	2	1
391	раскрывается в	1	1
392	детей в	1	1
393	что можно	1	1
394	истории не	1	1
395	во все	5	1
396	как только	1	1
397	же самое	1	1
398	души человеческой	1	1
399	как для	1	1
400	мысли о	2	1
401	если же	1	1
402	ярким примером	1	1
403	как мы	5	1
404	что человек	1	1
405	с ее	1	1
406	что все	1	1
407	и образ	1	1
408	распространяется на	1	1
409	на другой	1	1
410	и исчезает	1	1
411	с книгой	1	1
412	человеческой мысли	2	1
413	например о	1	1
414	особенно в	4	1
415	к анализу	1	1
416	каждого из	2	1
417	которая была	1	1
418	во многом	2	1
419	превращаясь в	1	1
420	по сравнению	4	1
421	жизнь и	1	1
422	благодаря этому	1	1
423	он остается	1	1
424	и смерть	1	1
425	жил как	1	1
426	через смерть	1	1
427	то они	1	1
428	в самой	1	1
429	время в	1	1
430	как возможность	1	1
431	площади или	1	1
432	или на	2	1
433	не умею	1	1
434	таким же	1	1
435	в исповеди	1	1
436	служит его	1	1
437	сам себя	1	1
438	это была	2	1
439	это было	3	1
440	нет это	1	1
441	со второй	1	1
442	и во	4	1
443	этот момент	1	1
444	а потому	1	1
445	во всей	4	1
446	утрачивает свою	2	1
447	по разным	1	1
448	них в	2	1
449	от этих	1	1
450	наконец в	2	1
451	о единстве	1	1
452	все время	1	1
453	ибо жизнь	1	1
454	и она	1	1
455	его рассказа	1	1
456	быть и	2	1
457	с той	1	1
458	можем вернуться	1	1
459	но с	1	1
460	в двух	2	1
461	одной из	4	1
462	как мир	1	1
463	очень много	1	1
464	и так	3	1
465	по мнению	1	1
466	мы будем	1	1
467	именно на	1	1
468	именно тем	2	1
469	так что	1	1
470	это самая	1	1
471	того же	2	1
472	и детей	1	1
473	не можем	1	1
474	в большинстве	4	1
475	вернуться к	1	1
476	человека ее	2	1
477	он первый	1	1
478	обычно бывает	1	1
479	от своей	1	1
480	большинстве случаев	4	1
481	мир в	1	1
482	и их	2	1
483	этих героев	1	1
484	до всего	1	1
485	не для	1	1
486	не о	2	1
487	к человеку	2	1
488	заметить что	1	1
489	тем что	2	1
490	жизни я	1	1
491	на иных	1	1
492	для того	1	1
493	где в	2	1
494	мире где	1	1
495	именно как	1	1
496	даже не	1	1
497	до сих	5	1
498	это пока	1	1
499	сюжетного действия	1	1
500	ли это	1	1
501	которые по	1	1
502	этого человека	1	1
503	и эпизодов	1	1
504	в ряде	1	1
505	прямо или	1	1
506	это все	1	1
507	что не	1	1
508	связано с	1	1
509	от тех	1	1
510	ничем не	1	1
511	более того	6	1
512	человеческой жизни	3	1
513	его как	1	1
514	характеров и	1	1
515	и с	6	1
516	из многочисленных	1	1
517	их самих	1	1
518	с помощью	1	1
519	проникновения в	1	1
520	жизненные ситуации	1	1
521	по контрасту	1	1
522	с какою	2	1
523	вместе с	2	1
524	и потому	5	1
525	что именно	2	1
526	не сразу	1	1
527	xix века	1	1
528	о самоубийстве	1	1
529	без другого	1	1
530	сравнению с	4	1
531	с подлинным	1	1
532	встречи и	1	1
533	и света	1	1
534	рассказа в	1	1
535	одно без	1	1
536	на свете	2	1
537	или хотя	1	1
538	слова и	3	1
539	и от	3	1
540	сих пор	5	1
541	характера в	1	1
542	о его	1	1
543	все это	8	1
544	этом и	1	1
545	человеческого характера	1	1
546	мире а	1	1
547	которых он	1	1
548	он вовсе	1	1
549	в связи	2	1
550	не существует	1	1
551	сохраняется и	1	1
552	не подлежит	1	1
553	котором он	1	1
554	или в	1	1
555	сознания и	1	1
556	включают в	1	1
557	когда он	1	1
558	к одной	1	1
559	история в	1	1
560	в этих	5	1
561	еще более	5	1
562	мы должны	4	1
563	в диалогической	1	1
564	живым продолжением	1	1
565	по ходу	1	1
566	понимает его	1	1
567	сходятся в	1	1
568	самому и	1	1
569	всего на	1	1
570	в романе	1	1
571	не знает	4	1
572	себя самого	3	1
573	отношением к	1	1
574	и сейчас	1	1
575	мир но	1	1
576	с xvii	1	1
577	в последнем	1	1
578	одновременно и	3	1
579	не что	1	1
580	в кругу	1	1
581	где он	1	1
582	к другим	2	1
583	а я	2	1
584	о себе	2	1
585	ее в	3	1
586	к этому	4	1
587	во всяком	1	1
588	сделал бы	1	1
