N	2gram	Losev_Prob_1	Istorich
125	знаем что	2	3
126	вопрос о	1	3
127	в конце	6	3
128	как мы	7	3
129	тогда когда	1	3
130	того как	3	3
131	или когда	2	3
132	и его	3	3
133	связи с	5	3
134	из одного	1	3
135	должны быть	1	3
136	данном случае	8	3
137	здесь нет	2	3
138	это происходит	1	3
139	в качестве	2	3
140	так что	6	3
141	уже в	3	3
142	на ней	1	3
143	при помощи	13	3
144	не случайно	1	3
145	между прочим	2	3
146	и даже	11	3
147	но есть	2	3
148	в свете	1	3
149	вступает в	1	3
150	что за	1	3
151	выше в	1	3
152	что мы	13	3
153	сих пор	3	3
154	но это	8	3
155	от него	1	3
156	ее в	2	3
157	мы здесь	2	2
158	очень много	3	2
159	здесь и	1	2
160	из самых	1	2
161	что эти	1	2
162	не имеют	5	2
163	по его	2	2
164	время как	1	2
165	на себя	2	2
166	и ее	8	2
167	того же	3	2
168	оказывается что	2	2
169	и на	8	2
170	не знал	5	2
171	что его	3	2
172	только после	2	2
173	но конечно	1	2
174	если в	1	2
175	со стороны	1	2
176	не просто	23	2
177	которые не	3	2
178	в одной	1	2
179	с этим	3	2
180	которой они	1	2
181	и нет	1	2
182	перед нами	5	2
183	этом же	1	2
184	что по	1	2
185	в действительности	3	2
186	в самом	6	2
187	в которой	2	2
188	не видят	1	2
189	он в	2	2
190	все эти	8	2
191	во многих	2	2
192	думать что	1	2
193	еще один	1	2
194	им в	1	2
195	нами в	1	2
196	ее как	1	2
197	вообще не	2	2
198	на его	2	2
199	связанные с	1	2
200	в силу	1	2
201	так например	1	2
202	в одну	1	2
203	не будет	2	2
204	с целью	4	2
205	вместе со	1	2
206	было бы	8	2
207	известно что	1	2
208	и тем	13	2
209	ни в	7	2
210	ли эти	1	2
211	сам он	1	2
212	их на	1	2
213	нас не	2	2
214	в котором	5	2
215	к этому	1	2
216	но он	3	2
217	есть еще	3	2
218	что этот	2	2
219	для нее	1	2
220	тому что	4	2
221	она не	2	2
222	вплоть до	1	2
223	в таких	2	2
224	в то	6	2
225	и другое	2	2
226	случаях мы	1	2
227	что такое	6	2
228	в основе	1	2
229	что вы	3	2
230	к ней	1	2
231	друг друга	1	2
232	здесь тоже	1	2
233	не могут	2	2
234	и это	9	2
235	но по	1	2
236	без всякого	2	2
237	в ее	3	2
238	нами выше	1	2
239	то время	1	2
240	они должны	1	2
241	на том	4	2
242	об этой	1	2
243	ли и	1	2
244	имеется в	1	2
245	все дело	1	2
246	другими словами	3	2
247	не содержит	2	2
248	не стоит	2	2
249	доходит до	1	2
250	в ряд	2	2
251	тем более	5	2
252	здесь не	7	2
253	тот же	1	2
254	и так	2	2
255	по этому	3	2
256	с одного	1	2
257	этот вопрос	1	2
258	конечно не	1	2
259	уже не	3	2
260	не можем	2	2
261	только на	4	2
262	что не	3	2
263	из них	3	2
264	мы знаем	1	2
265	это обстоятельство	1	2
266	не так	1	2
267	прежде всего	10	2
268	она будет	1	2
269	и начал	1	2
270	до сих	3	2
271	на этот	3	2
272	говорит о	3	2
273	что из	1	2
274	совершенно очевидно	1	2
275	становится ясным	2	2
276	в связи	4	2
277	но оно	1	2
278	как это	6	2
279	он говорит	1	2
280	а если	1	2
281	в литературе	4	2
282	а потом	2	2
283	это значит	1	2
284	довольно много	1	2
285	и от	1	2
286	и о	8	2
287	в основном	1	2
288	есть знак	8	2
289	но для	3	2
290	идти дальше	1	2
291	в другое	1	2
292	он стал	1	2
293	но вот	1	2
294	в целях	2	2
295	сказать что	13	2
296	от всех	2	2
297	в отдельности	4	2
298	и эта	1	2
299	точно так	4	2
300	ту же	1	1
301	он стоит	2	1
302	отношения к	1	1
303	одним из	1	1
304	случае есть	1	1
305	самом деле	6	1
306	только потому	3	1
307	показать что	1	1
308	к этой	1	1
309	в чисто	1	1
310	не хочет	3	1
311	якобы только	1	1
312	сам автор	1	1
313	должна быть	1	1
314	и больше	1	1
315	этого он	1	1
316	не должны	3	1
317	или ее	1	1
318	о каких	1	1
319	есть не	6	1
320	можно и	1	1
321	не встречает	1	1
322	с теорией	1	1
323	очень далеко	1	1
324	или наоборот	1	1
325	это совершенно	4	1
326	не бояться	1	1
327	что если	2	1
328	в представлениях	1	1
329	бы что	1	1
330	его создает	1	1
331	еще до	1	1
332	самый акт	1	1
333	который был	1	1
334	но она	3	1
335	что иное	2	1
336	текст мы	1	1
337	я не	1	1
338	увидим ниже	2	1
339	боя а	1	1
340	с большим	1	1
341	большей частью	2	1
342	еще у	1	1
343	более или	3	1
344	и этого	2	1
345	он был	1	1
346	в которых	3	1
347	что то	1	1
348	миф о	1	1
349	бы то	1	1
350	одно важное	1	1
351	из земли	1	1
352	видели что	1	1
353	совсем не	4	1
354	то он	2	1
355	о смерти	1	1
356	заметим что	1	1
357	друг на	1	1
358	и всякий	1	1
359	только тогда	1	1
360	его во	2	1
361	тут же	1	1
362	ничуть не	1	1
363	в свои	1	1
364	до наших	1	1
365	сама по	4	1
366	во что	1	1
367	или вообще	2	1
368	дает нам	1	1
369	в своем	5	1
370	также при	1	1
371	и как	6	1
372	это тоже	2	1
373	и к	1	1
374	духа и	1	1
375	самом начале	1	1
376	есть ли	1	1
377	роль играет	1	1
378	не приходится	1	1
379	два обстоятельства	1	1
380	ни один	1	1
381	мне не	1	1
382	образом и	2	1
383	в этой	10	1
384	в известном	1	1
385	что к	2	1
386	в наших	1	1
387	здесь по-видимому	1	1
388	но именно	3	1
389	здесь однако	1	1
390	у древних	3	1
391	образом на	1	1
392	есть та	2	1
393	он пользуется	1	1
394	ни было	1	1
395	для понимания	1	1
396	говорите что	1	1
397	из него	1	1
398	что ни	2	1
399	в нее	1	1
400	в каждом	1	1
401	то ни	1	1
402	другой предмет	1	1
403	в совершенно	1	1
404	в другом	1	1
405	до бесконечности	1	1
406	них не	1	1
407	а по	1	1
408	входит в	4	1
409	на протяжении	1	1
410	надо считать	1	1
411	не простое	1	1
412	ведь она	1	1
413	однако здесь	3	1
414	стоит на	1	1
415	еще одно	1	1
416	солнце и	1	1
417	но уже	5	1
418	в предмете	3	1
419	он является	1	1
420	о которых	3	1
421	и делает	3	1
422	далеко не	5	1
423	для своего	2	1
424	с тем	5	1
425	на друга	1	1
426	со своими	1	1
427	и уже	3	1
428	для чего	2	1
429	рассмотрении оказывается	1	1
430	и было	1	1
431	должно быть	2	1
432	или менее	3	1
433	не представляет	1	1
434	именно он	1	1
435	но если	2	1
436	и при	2	1
437	в своей	8	1
438	которую мы	1	1
439	именно и	1	1
440	наших дней	1	1
441	и без	1	1
442	бесконечное количество	4	1
443	скажем несколько	1	1
444	с точки	3	1
445	древних греков	1	1
446	этого вопроса	1	1
447	что я	1	1
448	пор мы	2	1
449	не путем	1	1
450	свое существование	1	1
451	природы но	1	1
452	и другого	1	1
453	и той	1	1
454	данный текст	1	1
455	друг другу	2	1
456	силу и	1	1
457	этом ничего	1	1
458	на небо	1	1
459	чем собственно	1	1
460	этом а	1	1
461	что сам	1	1
462	не обязательна	2	1
463	и то	6	1
464	по себе	15	1
465	что эта	1	1
466	не для	2	1
467	же мы	2	1
468	и есть	6	1
469	то с	9	1
470	без него	1	1
471	и одной	1	1
472	некоторых случаях	1	1
473	можно ли	5	1
474	чистом виде	1	1
475	таких случаях	2	1
476	не раз	1	1
477	тем самым	4	1
478	хотелось бы	1	1
479	мышления и	4	1
480	дело в	3	1
481	что их	2	1
482	в науке	2	1
483	здесь прежде	1	1
484	которого он	2	1
485	что ей	1	1
486	для всего	2	1
487	а кто	1	1
488	того и	1	1
489	его от	3	1
490	больше чем	2	1
491	действительности но	4	1
492	имеем дело	1	1
493	находятся в	1	1
494	и весь	4	1
495	при всем	1	1
496	они являются	1	1
497	оно есть	1	1
498	она должна	1	1
499	же он	1	1
500	в сознании	5	1
501	женщины в	1	1
502	как будто	3	1
503	когда к	1	1
504	мы и	4	1
505	однако это	3	1
506	ему не	1	1
507	предмета есть	1	1
508	вот в	2	1
509	очень часто	1	1
510	же самое	9	1
511	и другим	2	1
512	к тому	3	1
513	а что	1	1
514	указывает на	14	1
515	оно не	3	1
516	утверждать что	1	1
517	если же	1	1
518	где он	1	1
519	хочет идти	1	1
520	обязательна и	1	1
521	этот акт	3	1
522	должен быть	1	1
523	для себя	3	1
524	здесь необходимо	4	1
525	в некоторых	1	1
526	эту ночь	1	1
527	сводится к	1	1
528	о содержании	1	1
529	мысль о	1	1
530	как знак	2	1
531	вопрос что	1	1
532	на поверхность	1	1
533	и может	2	1
534	это такое	1	1
535	еще нужно	1	1
536	не их	1	1
537	как ее	1	1
538	если они	1	1
539	и сам	1	1
540	можно было	3	1
541	на нее	1	1
542	действительности это	1	1
543	не с	1	1
544	ясно что	3	1
545	и которые	5	1
546	мог бы	1	1
547	на обратном	1	1
548	том как	2	1
549	и с	2	1
550	если бы	4	1
551	что под	1	1
552	по мере	1	1
553	он остается	1	1
554	которые можно	1	1
555	находится в	1	1
556	к своему	1	1
557	себя не	1	1
558	и поэтому	1	1
559	того он	1	1
560	и та	1	1
561	видите ли	3	1
562	никак не	4	1
563	ясным что	2	1
564	что одновременно	1	1
565	можно сказать	5	1
566	а также	4	1
567	кто он	1	1
568	и во	3	1
569	как они	2	1
570	нас особенно	1	1
571	которые и	1	1
572	один момент	1	1
573	и всю	2	1
574	и требует	1	1
575	в его	6	1
576	в третьем	1	1
577	во всей	3	1
578	и только	4	1
579	можно проследить	1	1
580	именно в	4	1
581	которая и	1	1
582	нем и	1	1
583	в ту	1	1
584	или может	2	1
585	который бы	2	1
586	потустороннего мира	1	1
587	в самый	1	1
588	по содержанию	1	1
589	значит что	3	1
590	но с	1	1
591	сразу же	2	1
592	оказалось что	1	1
593	всякого рода	1	1
594	только одной	2	1
595	не сказано	1	1
596	принимать его	1	1
597	путаницы в	1	1
598	к нашему	2	1
599	и потому	2	1
600	он уже	1	1
601	который в	1	1
602	и оба	1	1
603	жизни и	1	1
604	ясности в	1	1
605	а только	5	1
606	закономерность для	1	1
607	то ему	1	1
608	вот что	1	1
609	много как	1	1
610	или не	3	1
611	в жизни	3	1
612	в виде	15	1
613	в начале	1	1
614	красоты и	1	1
615	а то	1	1
616	не дает	1	1
617	за ним	1	1
618	утверждал что	1	1
619	ту или	1	1
620	он имеет	1	1
621	которые в	2	1
622	котором можно	1	1
623	не сам	1	1
624	и их	1	1
625	здесь перед	3	1
626	мы рассматривали	1	1
627	остановимся только	1	1
628	богов и	1	1
629	не о	2	1
630	как его	2	1
631	но что	2	1
632	вполне можно	2	1
633	не говорит	1	1
634	к той	1	1
635	от того	1	1
636	мало для	1	1
637	образом что	1	1
638	мы возьмем	2	1
639	другое что	1	1
640	смерти и	1	1
641	даже и	8	1
642	для того	8	1
643	это будет	1	1
644	ближайшем рассмотрении	1	1
645	связан с	1	1
646	на ее	1	1
647	здесь в	3	1
648	для этого	3	1
649	мы еще	1	1
650	для такой	1	1
651	и пр	4	1
652	на смену	1	1
653	от этого	1	1
654	ей не	1	1
655	в любой	1	1
656	и самый	1	1
657	в картине	1	1
658	да не	1	1
659	ниже но	1	1
660	означало бы	1	1
661	его как	2	1
662	человек в	1	1
663	о чем	6	1
664	под влиянием	1	1
665	для этой	1	1
666	является его	1	1
667	всей той	1	1
668	начиная с	1	1
669	и начала	2	1
670	в самой	3	1
671	что общность	1	1
672	из трех	1	1
673	в него	2	1
674	или по	1	1
675	самый факт	2	1
676	к другой	1	1
677	просто как	1	1
678	требует от	1	1
679	из которых	1	1
680	направление в	2	1
681	быть это	1	1
682	xix века	1	1
683	по своему	9	1
684	он будет	2	1
685	есть результат	4	1
686	что обладая	1	1
687	что же	9	1
688	для возникновения	1	1
689	и появление	1	1
690	вокруг себя	1	1
691	два раза	1	1
692	при ближайшем	2	1
693	многих других	1	1
694	все наше	2	1
695	уже сам	1	1
696	здесь идет	1	1
697	с некоторым	1	1
698	этого факта	1	1
699	этом случае	2	1
700	в условиях	1	1
701	т п	1	1
702	от нас	3	1
703	сознании и	4	1
704	д и	4	1
705	вообще говоря	1	1
706	и часто	2	1
707	для выражения	1	1
708	их исторического	1	1
709	тем и	2	1
710	его с	1	1
711	представлениях о	1	1
712	он за	1	1
713	на анализе	1	1
714	ее и	1	1
715	в эту	2	1
716	не хотят	1	1
717	но зато	1	1
718	от всего	3	1
719	хотя бы	3	1
720	только что	2	1
721	все они	1	1
722	же в	4	1
723	к самому	1	1
724	здесь только	2	1
725	которые даются	1	1
726	может и	3	1
727	все еще	1	1
728	хотели бы	1	1
729	опять к	1	1
730	не знает	1	1
731	только как	1	1
732	обычно не	1	1
733	они все	1	1
734	сколько угодно	3	1
735	этом все	1	1
736	у которых	1	1
737	ниже мы	2	1
738	которые имеют	1	1
739	самое и	1	1
740	поставить вопрос	1	1
741	всем этом	2	1
742	но эти	1	1
743	а я	1	1
744	на другой	1	1
745	это в	1	1
746	можно будет	2	1
747	как на	1	1
748	в таком	9	1
