N	2gram	Losev_Prob_3	formyVre
218	и нет	2	2
219	не являются	2	2
220	и к	6	2
221	имеет в	1	2
222	от этого	1	2
223	в этот	1	2
224	в целом	6	2
225	тому же	1	2
226	в нашем	5	2
227	как бы	9	2
228	как он	1	2
229	всей его	2	2
230	широком смысле	2	2
231	как оно	3	2
232	не как	1	2
233	новое и	1	2
234	уже не	7	2
235	его от	1	2
236	и по	2	2
237	но дело	1	2
238	что все	2	2
239	об этом	3	2
240	к другу	1	2
241	ясно что	6	2
242	было бы	8	2
243	бы совершенно	1	2
244	нет в	1	2
245	строгом смысле	1	2
246	этого произведения	3	2
247	автора и	1	2
248	и всей	2	2
249	для него	3	2
250	в своей	5	2
251	с точки	2	2
252	начиная от	1	2
253	не к	1	2
254	оказывается что	1	2
255	в отличие	2	2
256	в которых	3	2
257	точку зрения	1	2
258	но он	1	2
259	есть именно	5	2
260	необходимо чтобы	1	2
261	по себе	25	2
262	раз и	4	2
263	тогда когда	1	2
264	дело в	4	2
265	никогда не	6	2
266	того и	1	2
267	в самой	2	2
268	к ней	1	2
269	в другую	1	2
270	и является	4	2
271	во всем	1	2
272	этот образ	1	2
273	не столь	1	2
274	а мы	2	2
275	в каком	4	2
276	мы встречаем	1	2
277	есть только	4	2
278	во все	1	2
279	той или	12	2
280	оно не	1	2
281	здесь еще	1	2
282	во всякой	1	2
283	всего этого	1	2
284	в буквальном	2	2
285	если они	1	2
286	можно только	1	2
287	по сравнению	2	2
288	разумеется что	1	2
289	и вообще	8	2
290	с ним	7	2
291	или иной	8	2
292	часто и	1	2
293	в глаза	1	2
294	а также	4	2
295	связь между	1	2
296	во втором	1	2
297	человеческую жизнь	2	2
298	там где	1	2
299	того что	8	2
300	довлеет себе	1	2
301	разного рода	2	2
302	быть и	3	2
303	собой разумеется	1	2
304	всякого рода	4	2
305	и кончая	1	2
306	есть в	3	2
307	уже в	3	2
308	если мы	16	2
309	речи в	1	2
310	ни с	4	2
311	никто не	2	2
312	совершенно безразлично	1	2
313	мы находим	7	2
314	исторического процесса	1	2
315	отличие от	3	2
316	тем что	4	2
317	сколько угодно	4	2
318	само собой	2	2
319	подходом к	1	2
320	и даже	14	2
321	даже не	2	2
322	с другой	7	2
323	не обязательно	2	2
324	далеко не	1	2
325	еще и	7	2
326	одной стороны	1	2
327	и стал	1	2
328	он только	2	2
329	жизнь в	3	2
330	что мы	8	2
331	здесь только	7	2
332	но оно	3	2
333	его на	1	2
334	к своему	1	2
335	в данном	9	2
336	сравнению с	2	2
337	этим мы	2	2
338	наконец и	1	2
339	слова и	3	2
340	идеологическим содержанием	1	2
341	но для	1	2
342	здесь в	3	2
343	в более	1	2
344	не является	11	2
345	и может	2	2
346	как она	2	2
347	для нас	16	2
348	у них	2	2
349	мы должны	7	2
350	хотя бы	3	2
351	она же	1	2
352	ее в	1	2
353	или не	1	2
354	была бы	1	2
355	совершенно не	4	2
356	равно как	1	2
357	в которой	2	2
358	можно назвать	1	2
359	и шире	1	1
360	одним из	1	1
361	он может	1	1
362	особенностями и	1	1
363	идет о	1	1
364	и есть	5	1
365	которое мы	5	1
366	тем же	2	1
367	когда это	2	1
368	и за	2	1
369	или ее	1	1
370	из всех	1	1
371	мы имеем	2	1
372	и само	1	1
373	бы в	2	1
374	и ничего	1	1
375	его под	1	1
376	обходится без	1	1
377	нам в	1	1
378	и совсем	1	1
379	не чисто	1	1
380	именно к	1	1
381	бы и	1	1
382	только благодаря	2	1
383	почти все	1	1
384	его только	2	1
385	который был	1	1
386	как под	1	1
387	на себе	3	1
388	не вполне	1	1
389	из того	3	1
390	и он	1	1
391	в брак	1	1
392	он сам	4	1
393	первый план	2	1
394	мы наблюдали	1	1
395	без которой	1	1
396	самом деле	3	1
397	данном случае	7	1
398	то он	2	1
399	но как	4	1
400	в противоречии	1	1
401	есть по	1	1
402	второй план	1	1
403	сказать как	1	1
404	и поэтому	1	1
405	независимо от	1	1
406	а было	1	1
407	бесконечный ряд	8	1
408	однако не	1	1
409	перед нами	8	1
410	тех случаях	1	1
411	могли бы	4	1
412	нами в	2	1
413	по пути	1	1
414	и сам	5	1
415	это просто	1	1
416	при сопоставлении	2	1
417	себе не	2	1
418	эту проблему	1	1
419	сливается с	1	1
420	из жизни	1	1
421	что это	3	1
422	бы не	1	1
423	из этих	1	1
424	и резко	1	1
425	тоже не	5	1
426	в этой	3	1
427	такое значение	1	1
428	типа то	1	1
429	вообще а	1	1
430	и тот	1	1
431	но его	1	1
432	количество этих	1	1
433	на то	3	1
434	к выводу	1	1
435	связанные с	1	1
436	наш анализ	1	1
437	оно было	1	1
438	стремится к	1	1
439	о которой	1	1
440	не изображается	1	1
441	в понимании	1	1
442	а вовсе	2	1
443	категорий в	1	1
444	образа в	2	1
445	функции и	1	1
446	значение может	1	1
447	целом а	1	1
448	здесь для	1	1
449	с чем	2	1
450	такого же	2	1
451	здесь мы	1	1
452	как они	1	1
453	факт что	1	1
454	конечно в	1	1
455	встречаем например	1	1
456	определенном направлении	1	1
457	них не	1	1
458	для своей	1	1
459	зрения на	2	1
460	очень важны	1	1
461	это было	2	1
462	особенно в	1	1
463	вместе со	1	1
464	и соответствующие	1	1
465	море но	1	1
466	по всему	1	1
467	ее особенностями	1	1
468	и понимание	1	1
469	о которых	3	1
470	на второй	1	1
471	глубоко и	1	1
472	которой он	1	1
473	тождество их	1	1
474	на одну	2	1
475	бальзака в	1	1
476	уже видели	1	1
477	в один	1	1
478	и тогда	3	1
479	во время	1	1
480	этом случае	5	1
481	и при	2	1
482	выступает на	1	1
483	нас не	5	1
484	наших дней	1	1
485	всяком случае	6	1
486	страсти и	1	1
487	что дело	2	1
488	на месте	1	1
489	но сами	1	1
490	не столько	2	1
491	говорил о	1	1
492	оно стало	1	1
493	своего рода	1	1
494	и другого	1	1
495	как другие	1	1
496	является только	5	1
497	вот эта	1	1
498	образом и	2	1
499	значит в	1	1
500	и более	2	1
501	вещей и	1	1
502	не должно	1	1
503	для нее	2	1
504	человека но	3	1
505	же мы	1	1
506	и очень	3	1
507	нет никакого	4	1
508	из которых	2	1
509	вплоть до	1	1
510	того если	1	1
511	в таких	3	1
512	ничего нового	1	1
513	понимаем как	1	1
514	она не	3	1
515	иной раз	3	1
516	и художественной	2	1
517	как о	5	1
518	дело не	2	1
519	правда в	1	1
520	и вместо	1	1
521	нас и	2	1
522	и сама	2	1
523	как его	1	1
524	например что	1	1
525	и имеет	1	1
526	та или	3	1
527	бы происходить	1	1
528	что их	2	1
529	это именно	1	1
530	ровно ничего	2	1
531	и после	2	1
532	это слово	1	1
533	для нашей	1	1
534	моментов это	1	1
535	с которой	2	1
536	у нас	10	1
537	такие же	1	1
538	от их	1	1
539	то более	1	1
540	и такие	3	1
541	как только	3	1
542	отличается от	4	1
543	еще яснее	1	1
544	этого и	1	1
545	что оно	2	1
546	бы он	1	1
547	для его	3	1
548	всегда есть	2	1
549	свое значение	3	1
550	где этот	1	1
551	времени но	1	1
552	ни даже	1	1
553	это само	1	1
554	и сами	2	1
555	как самого	1	1
556	были бы	2	1
557	и получает	1	1
558	нет никакой	1	1
559	на том	1	1
560	в другом	2	1
561	с собой	3	1
562	не говорится	1	1
563	вещи и	7	1
564	из всего	1	1
565	собой в	1	1
566	поэтому нет	1	1
567	в эпоху	1	1
568	очень резко	2	1
569	выводу что	1	1
570	образом в	1	1
571	и здесь	5	1
572	не был	2	1
573	мы это	1	1
574	но к	1	1
575	о том	6	1
576	внимание на	1	1
577	все прочие	1	1
578	находятся в	3	1
579	например такие	1	1
580	мы понимаем	1	1
581	сила или	1	1
582	все в	1	1
583	в данных	1	1
584	является здесь	2	1
585	будем называть	1	1
586	своего образа	1	1
587	или иная	3	1
588	которой мы	1	1
589	на ее	2	1
590	от них	1	1
591	и только	6	1
592	по разным	1	1
593	в античной	1	1
594	даже на	1	1
595	в теории	1	1
596	в ту	1	1
597	может иметь	3	1
598	в него	1	1
599	бросается в	1	1
600	время у	1	1
601	что он	9	1
602	что даже	4	1
603	целого и	1	1
604	не имеющих	1	1
605	очень много	3	1
606	всех его	1	1
607	жить и	1	1
608	xix и	1	1
609	точка зрения	1	1
610	себя в	2	1
611	так что	12	1
612	ведь в	2	1
613	указать на	1	1
614	обо всем	1	1
615	переходит в	2	1
616	не создают	1	1
617	с нею	2	1
618	и они	1	1
619	случаях когда	1	1
620	вернуться к	2	1
621	об его	4	1
622	является не	2	1
623	или даже	5	1
624	при помощи	8	1
625	из них	2	1
626	цели и	1	1
627	могло бы	3	1
628	с указанием	1	1
629	сами по	6	1
630	произведения и	2	1
631	богини с	1	1
632	и искусства	2	1
633	мы можем	6	1
634	или это	1	1
635	в средневековом	1	1
636	но уже	3	1
637	которые могут	1	1
638	есть некоторого	2	1
639	дальше в	1	1
640	она имеет	1	1
641	тут же	4	1
642	которой нет	1	1
643	явления природы	1	1
644	ее на	1	1
645	деле и	1	1
646	них и	1	1
647	но за	1	1
648	это будет	4	1
649	нет например	1	1
650	проявлений и	1	1
651	связан с	1	1
652	и обратно	1	1
653	говорим о	3	1
654	являются только	3	1
655	тот момент	1	1
656	сама по	8	1
657	точно не	1	1
658	резко отличается	1	1
659	на отдельные	2	1
660	месте и	1	1
661	это повторяем	2	1
662	что им	1	1
663	то и	5	1
664	и своего	2	1
665	которых мы	1	1
666	а наоборот	1	1
667	не на	1	1
668	с которым	1	1
669	о чем	2	1
670	есть развертывание	1	1
671	особенностей и	1	1
672	если не	3	1
673	для этой	1	1
674	в те	1	1
675	между собою	2	1
676	уже давно	1	1
677	в реальное	1	1
678	ничего для	1	1
679	начиная с	1	1
680	значение мы	1	1
681	здесь является	1	1
682	мы говорим	4	1
683	и гораздо	1	1
684	находим в	3	1
685	тот факт	1	1
686	этот смысл	1	1
687	по своему	2	1
688	другу и	1	1
689	когда мы	15	1
690	однако эти	1	1
691	смысле этого	1	1
692	эти точки	1	1
693	говоря об	1	1
694	типа как	1	1
695	в тех	3	1
696	самого себя	3	1
697	образ и	3	1
698	нашего анализа	1	1
699	бы его	1	1
700	есть такого	1	1
701	все наше	1	1
702	дело здесь	4	1
703	мы сказали	1	1
704	нам еще	1	1
705	этого слова	5	1
706	на дорогу	1	1
707	действительность в	1	1
708	между прочим	2	1
709	имел в	1	1
710	ведь и	1	1
711	неразрывно связаны	1	1
712	к другим	1	1
713	отличный от	1	1
714	это уже	3	1
715	слова но	1	1
716	не существует	1	1
717	и от	9	1
718	она может	2	1
719	узком смысле	1	1
720	но отнюдь	1	1
721	в отдельных	1	1
722	или другой	4	1
723	себя самого	1	1
724	на первый	4	1
725	но эти	1	1
726	от него	2	1
727	из себя	3	1
728	и ни	3	1
729	тем более	3	1
730	у которого	1	1
731	от всего	1	1
732	на одно	2	1
733	все они	2	1
734	их жизни	1	1
735	здесь даже	1	1
736	не обладает	1	1
737	с людьми	2	1
738	этот вопрос	3	1
739	с ней	5	1
740	не употребляется	2	1
741	это делает	1	1
742	глубочайшее отличие	1	1
743	но когда	2	1
744	является и	1	1
745	даже просто	2	1
746	для которой	4	1
747	героя в	2	1
748	к этой	1	1
749	в искусстве	4	1
750	в своих	1	1
751	гораздо более	5	1
