N	2gram	Vygotskiy__3	Vladivir
173	к жизни	2	2
174	то обстоятельство	3	2
175	некоторое время	2	2
176	всей этой	1	2
177	его к	3	2
178	из этих	4	2
179	более подробно	1	2
180	тому же	1	2
181	что она	5	2
182	при этом	5	2
183	в тот	1	2
184	на этом	3	2
185	от нее	4	2
186	что все	1	2
187	а по	2	2
188	было бы	10	2
189	известно что	1	2
190	ни в	9	2
191	в них	2	2
192	на основании	11	2
193	с тем	16	2
194	можно считать	3	2
195	нее в	2	2
196	на первый	2	2
197	точки зрения	6	2
198	это делает	1	2
199	почти не	1	2
200	место в	2	2
201	значение для	1	2
202	выше мы	1	2
203	тем не	5	2
204	и почти	1	2
205	даже в	1	2
206	судить по	1	2
207	этой области	1	2
208	не менее	6	2
209	тем самым	2	2
210	что с	4	2
211	дело не	1	2
212	не по	1	2
213	к изучению	2	2
214	которого он	1	2
215	того чтобы	8	2
216	того и	2	2
217	именно с	1	2
218	он оказался	1	2
219	раннем детстве	1	2
220	уже и	1	2
221	в каком	2	2
222	обстоятельство что	3	2
223	для его	1	2
224	указывает на	2	2
225	и свое	1	2
226	для того	7	2
227	для себя	1	2
228	то время	4	2
229	это мы	2	2
230	не столько	4	2
231	связи со	2	2
232	он так	1	2
233	ясно что	2	2
234	она была	1	2
235	что дело	1	2
236	о котором	2	2
237	но мы	1	2
238	и который	1	2
239	в которую	1	2
240	которой мы	1	2
241	этот момент	2	2
242	а именно	1	2
243	которая как	1	2
244	того что	10	2
245	с ними	3	2
246	всяком случае	4	2
247	никак нельзя	1	2
248	этот факт	1	2
249	на несколько	1	2
250	по этому	3	2
251	том чтобы	1	2
252	то и	4	2
253	чтобы он	1	2
254	и других	2	2
255	из них	4	2
256	мы знаем	4	2
257	тем что	8	2
258	в очень	1	2
259	и затем	1	2
260	обратить внимание	1	2
261	только что	2	2
262	с которым	1	2
263	что мы	7	2
264	виде в	2	2
265	него в	1	2
266	начиная с	1	2
267	с первого	1	2
268	еще на	1	2
269	где же	1	2
270	тем кто	1	2
271	в тех	2	2
272	знания в	1	2
273	по существу	1	2
274	в это	1	2
275	этом и	2	2
276	нисколько не	1	2
277	и для	2	2
278	которых он	2	2
279	указать на	1	2
280	в результате	3	2
281	речи с	1	2
282	от него	1	2
283	которую он	1	2
284	мы должны	6	2
285	в самом	3	2
286	и это	4	2
287	в частности	4	2
288	как на	2	2
289	во всяком	4	2
290	все что	2	2
291	всегда в	1	1
292	как известно	3	1
293	только потому	2	1
294	своей основной	1	1
295	то в	3	1
296	особого исследования	2	1
297	видеть в	1	1
298	отношения к	1	1
299	есть не	1	1
300	детском возрасте	2	1
301	характерная особенность	1	1
302	с самых	1	1
303	что уже	1	1
304	на место	1	1
305	в основных	1	1
306	каком случае	1	1
307	есть нечто	1	1
308	время как	4	1
309	не способен	1	1
310	в ней	1	1
311	и опыт	1	1
312	иное как	1	1
313	столь же	7	1
314	бы то	1	1
315	во всех	1	1
316	поскольку они	1	1
317	бы она	1	1
318	а следовательно	1	1
319	истинный смысл	1	1
320	видели что	3	1
321	понятий но	4	1
322	что вместо	1	1
323	с трудом	1	1
324	по отношению	3	1
325	слова на	1	1
326	возрасте эта	1	1
327	на вопрос	1	1
328	его развития	3	1
329	относится к	1	1
330	ему не	1	1
331	с чисто	1	1
332	что как	2	1
333	мы имели	4	1
334	в одних	1	1
335	этом же	1	1
336	как уже	6	1
337	что по	2	1
338	и хотя	1	1
339	для которого	1	1
340	не приходится	1	1
341	ни один	4	1
342	время это	1	1
343	так или	1	1
344	представляет собой	6	1
345	столько с	1	1
346	им в	3	1
347	на две	1	1
348	по мнению	1	1
349	жизнью и	1	1
350	чем у	1	1
351	близким к	1	1
352	однако он	1	1
353	в силу	6	1
354	одной и	2	1
355	как содержание	1	1
356	именно это	2	1
357	говоря в	1	1
358	поскольку она	1	1
359	но все	2	1
360	том же	1	1
361	смысле в	1	1
362	для всей	1	1
363	не будет	2	1
364	факт что	5	1
365	них не	1	1
366	заключается в	9	1
367	с другими	2	1
368	именно что	1	1
369	и тем	1	1
370	сколько с	1	1
371	поведения и	1	1
372	только одно	1	1
373	этом мы	1	1
374	для них	1	1
375	о которых	1	1
376	в высшей	6	1
377	мы имеем	4	1
378	тому что	2	1
379	когда я	1	1
380	с такой	1	1
381	чем в	1	1
382	мы не	9	1
383	стороны с	1	1
384	выражение в	1	1
385	остается в	1	1
386	в этих	2	1
387	а главное	1	1
388	таким же	2	1
389	и навсегда	1	1
390	что вся	1	1
391	в положительном	1	1
392	представление о	1	1
393	и понятия	1	1
394	бы мы	1	1
395	от его	1	1
396	вопрос о	1	1
397	мы теперь	1	1
398	для объяснения	1	1
399	и той	2	1
400	теми же	1	1
401	их в	3	1
402	ни было	2	1
403	ним в	1	1
404	он выступает	1	1
405	не для	1	1
406	в атмосфере	1	1
407	с теми	2	1
408	что их	1	1
409	случае не	1	1
410	что иное	1	1
411	не могло	1	1
412	только не	1	1
413	для всех	1	1
414	одна из	2	1
415	вывод который	1	1
416	имеем дело	2	1
417	или как	1	1
418	течение этого	1	1
419	он стоит	2	1
420	же этот	1	1
421	связи с	9	1
422	до того	1	1
423	этом отношении	3	1
424	окончательном виде	1	1
425	в области	7	1
426	больше того	1	1
427	не потому	1	1
428	становится для	1	1
429	очень часто	2	1
430	не могут	4	1
431	когда они	1	1
432	же самое	1	1
433	в окончательном	1	1
434	родство с	1	1
435	совместно с	1	1
436	этим самым	1	1
437	дальнейшем мы	1	1
438	то ни	1	1
439	с ее	5	1
440	свою очередь	2	1
441	всего этого	1	1
442	на другой	1	1
443	учении о	1	1
444	уже с	1	1
445	с самого	6	1
446	роль в	1	1
447	как с	4	1
448	и совершенно	1	1
449	понимание и	1	1
450	за то	1	1
451	а этот	1	1
452	особенно в	1	1
453	и которые	3	1
454	том виде	2	1
455	поэтому в	2	1
456	в некоторой	1	1
457	и первые	1	1
458	если бы	5	1
459	в эпоху	1	1
460	связанная с	1	1
461	против этого	1	1
462	уже сейчас	1	1
463	своем учении	1	1
464	сводится к	1	1
465	все исследование	2	1
466	другом месте	1	1
467	внимание на	2	1
468	нем с	1	1
469	одного из	2	1
470	не стоит	2	1
471	в значительной	1	1
472	связь между	4	1
473	предмет для	1	1
474	на решение	3	1
475	которые мы	1	1
476	и во	2	1
477	ко всей	1	1
478	для той	1	1
479	во всей	1	1
480	в другой	1	1
481	и понятно	1	1
482	он только	1	1
483	если это	1	1
484	для самого	1	1
485	говорит в	1	1
486	этот метод	2	1
487	на которой	1	1
488	и одновременно	2	1
489	не как	3	1
490	мне кажется	1	1
491	которое мы	1	1
492	изолированном виде	1	1
493	который в	3	1
494	самые разнообразные	1	1
495	между этими	1	1
496	ним но	1	1
497	вопрос об	2	1
498	с одной	5	1
499	со всеми	6	1
500	человека с	1	1
501	этому поводу	1	1
502	очень рано	2	1
503	предмета он	2	1
504	или не	1	1
505	образования в	1	1
506	и которая	1	1
507	же в	2	1
508	что не	1	1
509	целого ряда	1	1
510	слова не	2	1
511	общей философской	1	1
512	но которое	1	1
513	менее всего	1	1
514	это обстоятельство	3	1
515	который как	1	1
516	одно из	1	1
517	вообще в	1	1
518	в известной	1	1
519	ту же	1	1
520	в одном	2	1
521	друг друга	4	1
522	мы можем	7	1
523	как его	1	1
524	должны сказать	1	1
525	нельзя объяснить	1	1
526	не просто	1	1
527	от того	4	1
528	и вместе	2	1
529	и только	2	1
530	без того	1	1
531	только у	1	1
532	из главнейших	1	1
533	и несомненно	1	1
534	или иначе	2	1
535	с известным	1	1
536	связаны с	3	1
537	мы скажем	1	1
538	естественно и	1	1
539	именно в	5	1
540	которых мы	2	1
541	вообще и	1	1
542	будет ли	1	1
543	человека а	1	1
544	с той	2	1
545	в свою	3	1
546	говорит о	1	1
547	от другого	2	1
548	прежде всего	4	1
549	одной стороны	5	1
550	которые не	4	1
551	до конца	1	1
552	а не	1	1
553	как ни	1	1
554	подобного рода	1	1
555	есть начало	1	1
556	человек но	1	1
557	без которых	1	1
558	на эту	1	1
559	в изучении	2	1
560	с прежними	1	1
561	с помощью	42	1
562	уже давно	1	1
563	нет никаких	4	1
564	на который	1	1
565	у животных	3	1
566	так же	17	1
567	в отрицательном	2	1
568	по окончании	1	1
569	что понятие	4	1
570	так мы	2	1
571	поэтому не	1	1
572	из которых	5	1
573	в данном	1	1
574	также из	1	1
575	который мы	2	1
576	смысле этого	4	1
577	одновременно с	1	1
578	ребенком и	3	1
579	в состоянии	1	1
580	и более	1	1
581	взрослого и	1	1
582	быть не	1	1
583	этого слова	4	1
584	с этой	3	1
585	на пути	2	1
586	значение не	1	1
587	в основном	6	1
588	заставляет нас	1	1
589	и того	4	1
590	известной степени	1	1
591	и часто	1	1
592	об отношении	2	1
593	или в	2	1
594	и слова	1	1
595	бы в	2	1
596	отношении их	1	1
597	что образование	3	1
598	не есть	3	1
599	всеми его	1	1
600	связь с	3	1
601	но если	1	1
602	между ними	3	1
603	с ней	3	1
604	скажем только	1	1
605	он находит	1	1
606	дело с	3	1
607	которым он	1	1
608	по одному	1	1
609	не что	1	1
610	до какой	3	1
611	огромное значение	3	1
612	со всей	2	1
613	к другим	2	1
614	которые в	3	1
615	и эта	2	1
616	уже после	1	1
617	в таком	2	1
