N	2gram	Vygotskiy__4	EvropaiE
421	что с	4	1
422	имеет свое	1	1
423	этого же	1	1
424	и другое	1	1
425	в обоих	3	1
426	здесь на	1	1
427	не связана	1	1
428	наблюдений над	1	1
429	это мы	2	1
430	рассматривать как	2	1
431	что процесс	2	1
432	казалось бы	1	1
433	в разных	1	1
434	в самой	1	1
435	именно с	1	1
436	находятся в	2	1
437	благодаря своей	1	1
438	они являются	7	1
439	в русском	1	1
440	во всем	3	1
441	вместо того	1	1
442	и его	5	1
443	бы по	1	1
444	связи с	3	1
445	в сознании	4	1
446	подобно этому	1	1
447	считать что	1	1
448	доказать что	1	1
449	проблему развития	1	1
450	в основе	17	1
451	у нас	1	1
452	такие же	1	1
453	того обстоятельства	2	1
454	перед ними	1	1
455	относиться к	1	1
456	числе и	2	1
457	для мышления	1	1
458	свое значение	1	1
459	для себя	1	1
460	оно может	3	1
461	приходит к	3	1
462	своего развития	10	1
463	и сами	2	1
464	указывать на	2	1
465	последнее время	1	1
466	не исключает	1	1
467	то время	1	1
468	степени и	1	1
469	не повторяет	1	1
470	котором мы	1	1
471	и сам	1	1
472	что может	1	1
473	то станет	1	1
474	те же	6	1
475	и другими	1	1
476	одного из	1	1
477	которое оно	1	1
478	ко второй	1	1
479	является в	3	1
480	поэтому в	1	1
481	которая в	2	1
482	к другу	1	1
483	с ним	1	1
484	в определенной	1	1
485	означает что	1	1
486	связанная с	1	1
487	связанное с	1	1
488	к проблемам	1	1
489	на вопрос	1	1
490	внимание на	3	1
491	или на	1	1
492	может не	2	1
493	более высокой	1	1
494	нас в	3	1
495	не заключает	1	1
496	связанной с	1	1
497	развития не	2	1
498	положения и	1	1
499	связь между	2	1
500	из себя	1	1
501	которые мы	3	1
502	самом процессе	1	1
503	его мысль	1	1
504	того в	1	1
505	глаза на	1	1
506	и следовательно	1	1
507	с понятиями	2	1
508	друг к	1	1
509	значит что	2	1
510	развития но	1	1
511	в каждую	1	1
512	но так	2	1
513	один из	3	1
514	что наряду	1	1
515	тот же	9	1
516	не конец	1	1
517	с ними	1	1
518	дело с	1	1
519	мы увидим	1	1
520	которое мы	2	1
521	природе вещей	1	1
522	который в	1	1
523	они могут	2	1
524	на которые	1	1
525	никак нельзя	1	1
526	и ее	1	1
527	по этому	1	1
528	больше чем	1	1
529	даже вовсе	1	1
530	с которыми	1	1
531	практики но	1	1
532	к какому	1	1
533	внимание что	1	1
534	конечно не	1	1
535	уже не	1	1
536	уже в	6	1
537	если мы	10	1
538	то и	1	1
539	только тогда	1	1
540	в начале	2	1
541	что не	1	1
542	это значение	3	1
543	к созданию	1	1
544	от других	2	1
545	быть установлена	1	1
546	но от	1	1
547	области развития	1	1
548	этот раз	1	1
549	с традиционной	1	1
550	это обстоятельство	1	1
551	одно из	1	1
552	не будут	1	1
553	для него	2	1
554	и их	1	1
555	представить себе	2	1
556	зрения развития	1	1
557	исторического процесса	1	1
558	составных частей	1	1
559	как его	1	1
560	существовать в	1	1
561	от того	3	1
562	интересующей нас	4	1
563	указание что	1	1
564	своем значении	1	1
565	всецело к	1	1
566	даже не	1	1
567	она находится	1	1
568	и тысячи	1	1
569	к которому	3	1
570	с той	2	1
571	и затем	1	1
572	одних и	1	1
573	выступает в	5	1
574	что обе	1	1
575	на которых	1	1
576	если даже	1	1
577	с которым	2	1
578	каждую из	1	1
579	исторической эволюции	1	1
580	что из	1	1
581	что мы	7	1
582	мы знаем	1	1
583	если не	2	1
584	в связи	3	1
585	со значением	1	1
586	уже о	1	1
587	нет ничего	1	1
588	части ее	1	1
589	отдельными группами	1	1
590	тех и	4	1
591	этих случаях	1	1
592	а если	1	1
593	одновременно с	3	1
594	это различие	1	1
595	многих других	1	1
596	в состоянии	1	1
597	том смысле	2	1
598	должно быть	3	1
599	этого слова	11	1
600	этого факта	1	1
601	для тех	1	1
602	слова и	5	1
603	на пути	1	1
604	для развития	2	1
605	к двум	1	1
606	положение которое	1	1
607	тех или	1	1
608	вопрос в	1	1
609	к еще	1	1
610	одного и	6	1
611	указать на	1	1
612	выше не	1	1
613	этому и	1	1
614	что оно	4	1
615	о котором	1	1
616	приближаются к	1	1
617	возникает вопрос	1	1
618	в большей	1	1
619	такое явление	1	1
620	но это	1	1
621	себе ничего	1	1
622	и другие	9	1
623	приводящие к	1	1
624	не быть	1	1
625	существует в	2	1
626	что такие	2	1
627	но этот	1	1
628	в свое	2	1
629	время не	1	1
630	различны и	1	1
631	из более	1	1
632	лежащих в	2	1
633	подтверждение в	1	1
634	затем как	1	1
635	случае если	1	1
636	это в	2	1
637	другой можно	1	1
638	они относятся	1	1
639	который не	2	1
640	том числе	2	1
641	смысле что	1	1
