N	2gram	Tiupa_Anal_2	Hudozhes
105	не может	4	4
106	тому как	3	4
107	бы и	1	4
108	была бы	2	3
109	по преимуществу	4	3
110	едва ли	3	3
111	по его	1	3
112	на себя	5	3
113	и он	2	3
114	но при	1	3
115	еще не	2	3
116	и на	6	3
117	столь же	4	3
118	в ответ	2	3
119	о смерти	1	3
120	не все	1	3
121	со стороны	3	3
122	следующим образом	1	3
123	бы не	1	3
124	раз в	1	3
125	как он	1	3
126	в нем	1	3
127	и читателя	3	3
128	можно было	3	3
129	что все	2	3
130	мы уже	1	3
131	было бы	3	3
132	в них	1	3
133	соответствии с	2	3
134	несмотря на	3	3
135	в этих	2	3
136	личность в	2	3
137	как о	3	3
138	на него	2	3
139	и внутренней	1	3
140	о них	1	3
141	со своим	3	3
142	личности в	1	3
143	ни о	3	3
144	же самое	1	3
145	уже отмечали	1	3
146	внимание на	2	3
147	все его	1	3
148	это была	1	3
149	к нему	1	3
150	одной из	3	3
151	с ними	3	3
152	деле не	1	3
153	и ее	1	3
154	с одной	5	3
155	для нас	1	3
156	конечном счете	2	3
157	в одном	2	3
158	что на	3	3
159	с другой	6	3
160	на ее	1	3
161	и тех	1	3
162	во внешней	1	3
163	прежде всего	3	3
164	в соответствии	2	3
165	так же	2	3
166	противоречие с	1	3
167	одной стороны	4	3
168	в состоянии	2	3
169	все это	4	3
170	всего лишь	8	3
171	или в	3	3
172	к чужому	1	3
173	будто бы	1	3
174	все они	1	3
175	на фоне	3	3
176	героя и	1	3
177	о себе	2	3
178	по поводу	3	3
179	самом деле	1	3
180	все что	2	3
181	и то	3	2
182	в первом	1	2
183	той же	2	2
184	а как	2	2
185	который в	1	2
186	говорить о	6	2
187	они были	1	2
188	нам представляется	1	2
189	не хотелось	1	2
190	тем как	1	2
191	не понимаю	2	2
192	ответ на	3	2
193	внутреннего я	2	2
194	а всего	1	2
195	разговора о	1	2
196	как уже	3	2
197	и к	5	2
198	но в	6	2
199	со своей	1	2
200	бы с	1	2
201	жизни так	1	2
202	в нашем	3	2
203	из этих	1	2
204	разговор о	1	2
205	тому же	4	2
206	в принципе	1	2
207	не как	1	2
208	на этом	4	2
209	прежде чем	1	2
210	однако в	1	2
211	же не	2	2
212	не с	4	2
213	лишь в	9	2
214	его в	2	2
215	это было	2	2
216	от которого	2	2
217	характер и	1	2
218	автора и	3	2
219	обратимся к	1	2
220	и тогда	1	2
221	со всей	1	2
222	место в	3	2
223	от своего	2	2
224	с точки	2	2
225	не столько	3	2
226	что я	1	2
227	а вот	1	2
228	дело не	2	2
229	одна из	1	2
230	первая половина	1	2
231	только не	4	2
232	такова что	1	2
233	концепции личности	1	2
234	ему в	3	2
235	и мне	2	2
236	мысли о	1	2
237	между автором	1	2
238	как мы	3	2
239	данном случае	5	2
240	самим собою	1	2
241	приводит к	3	2
242	роль в	2	2
243	чужой жизнью	1	2
244	с собой	1	2
245	те же	2	2
246	с самим	3	2
247	во второй	4	2
248	в последней	1	2
249	мотивом смерти	1	2
250	смерти не	2	2
251	жизненная позиция	2	2
252	о нем	1	2
253	жизни не	1	2
254	и т.д	3	2
255	в другом	1	2
256	личность героя	1	2
257	а также	7	2
258	того или	3	2
259	нуждается в	1	2
260	один из	2	2
261	выражение глаз	1	2
262	зная что	1	2
263	дело с	1	2
264	ли он	1	2
265	являет собой	3	2
266	же и	1	2
267	нет я	1	2
268	его и	1	2
269	ни с	2	2
270	из них	3	2
271	вовсе не	2	2
272	другого и	2	2
273	или иной	3	2
274	как у	1	2
275	с мотивом	1	2
276	именно в	3	2
277	не наделен	1	2
278	еще и	1	2
279	себя и	1	2
280	разговор с	1	2
281	для общей	2	2
282	вместе с	2	2
283	в данном	8	2
284	или иного	3	2
285	в ряду	1	2
286	я с	1	2
287	сам не	1	2
288	главного героя	3	2
289	что же	1	2
290	в контексте	5	2
291	автором и	1	2
292	художественности в	2	2
293	только для	1	2
294	о его	4	2
295	составляет своего	1	2
296	не является	1	2
297	и для	2	2
298	еще одна	2	2
299	лицо и	1	2
300	отнюдь не	8	2
301	внешней жизни	1	2
302	в двух	2	2
303	потому что	1	2
304	хотя бы	1	2
305	точки зрения	4	2
306	а о	1	2
307	личности и	2	2
308	сказать что	2	2
309	и внутренне	2	2
310	что даже	1	2
311	т е	2	2
312	самое что	1	2
313	этой связи	1	2
314	как на	1	2
315	упоминание о	2	2
316	тем самым	4	2
317	в роли	2	2
318	одних и	1	1
319	отношения к	2	1
320	таком случае	2	1
321	и сменяется	1	1
322	тех же	1	1
323	так у	4	1
324	бы для	1	1
325	душевная характеристика	1	1
326	перед лицом	2	1
327	белую шею	1	1
328	здесь и	1	1
329	к другому	1	1
330	на две	3	1
331	другой жизни	1	1
332	жизнью других	1	1
333	также и	1	1
334	его своей	1	1
335	полагает что	1	1
336	мы имеем	3	1
337	героя я	1	1
338	себе как	1	1
339	между его	1	1
340	существования это	1	1
341	в противоречие	1	1
342	с темной	1	1
343	со смертью	3	1
344	установкой на	1	1
345	повествования в	2	1
346	в сущности	4	1
347	отсылает нас	1	1
348	жизненной позиции	3	1
349	к смыслу	2	1
350	повтор в	1	1
351	так она	1	1
352	словами гегеля	1	1
353	и самого	1	1
354	он был	2	1
355	упускать из	1	1
356	взгляде на	1	1
357	во всех	4	1
358	в сюжете	1	1
359	иного рода	2	1
360	во внешнем	1	1
361	то он	1	1
362	в сторону	5	1
363	взглядом очень	1	1
364	в общем	2	1
365	поскольку в	1	1
366	себе и	1	1
367	иной эстетической	2	1
368	за пределы	4	1
369	впрочем еще	2	1
370	не байрон	1	1
371	один и	1	1
372	ни одна	1	1
373	старуха которая	1	1
374	особую значимость	2	1
375	его я	1	1
376	возникает между	1	1
377	немалой степени	1	1
378	личностного я	1	1
379	дистанция между	1	1
380	хотя и	4	1
381	когда он	1	1
382	одного текста	1	1
383	этом контексте	2	1
384	ключевой момент	1	1
385	его к	1	1
386	самом начале	3	1
387	имеет в	1	1
388	себе не	2	1
389	эгоцентризм и	1	1
390	о самом	1	1
391	с действительной	1	1
392	не дано	2	1
393	светом и	1	1
394	в которой	1	1
395	отношения между	1	1
396	однако его	1	1
397	мне не	1	1
398	взаимодействиях с	1	1
399	так или	1	1
400	представляет собой	8	1
401	он в	4	1
402	все эти	1	1
403	не оставляет	1	1
404	чужих слов	1	1
405	и тот	1	1
406	но ведь	1	1
407	лица и	1	1
408	так сказать	1	1
409	жизнью и	2	1
410	с чем	1	1
411	по словам	1	1
412	мотива смерти	1	1
413	в восприятии	1	1
414	которому казалось	1	1
415	в силу	1	1
416	бы постепенно	1	1
417	уже говорилось	4	1
418	из виду	1	1
419	у читателя	1	1
420	содержит в	3	1
421	свое время	1	1
422	на жизнь	1	1
423	жизни здесь	1	1
424	картины мира	2	1
425	известном смысле	1	1
426	обнаруживает себя	3	1
427	и заключается	1	1
428	значительной степени	2	1
429	не следует	2	1
430	тут не	1	1
431	в каждом	1	1
432	интонаций в	1	1
433	а когда	1	1
434	деталей а	1	1
435	начинается словами	1	1
436	жалостливая барышня	1	1
437	самим собой	1	1
438	то есть	9	1
439	глав с	1	1
440	то все	1	1
441	зрения и	1	1
442	что один	1	1
443	и тем	4	1
444	даже в	2	1
445	делает его	1	1
446	о личности	2	1
447	бы уже	1	1
448	только одно	1	1
449	на уровне	9	1
450	быть только	1	1
451	силы в	1	1
452	этого персонажа	2	1
453	этого не	1	1
454	глазами и	1	1
455	которой он	1	1
456	он и	2	1
457	субъективности не	1	1
458	жизни но	2	1
459	модус художественности	3	1
460	в один	4	1
461	не мог	3	1
462	определений таков	1	1
463	героя обретает	1	1
464	бы место	1	1
465	у самой	1	1
466	вынуждены будем	1	1
467	в ходе	4	1
468	и при	1	1
469	никак не	2	1
470	таким же	1	1
471	рассказа о	1	1
472	человек и	1	1
473	взгляд на	1	1
474	недуховность была	1	1
475	в следующем	1	1
476	означало бы	1	1
477	и смерть	2	1
478	следующем эпизоде	1	1
479	самого героя	1	1
480	от себя	1	1
481	и уж	1	1
482	стало быть	2	1
483	скрытая от	1	1
484	художественного мира	2	1
485	этой плоскости	1	1
486	родинкой и	1	1
487	который всегда	1	1
488	теми же	2	1
489	обращение к	1	1
490	внимания на	1	1
491	далека от	1	1
492	и более	1	1
493	в конце	4	1
494	я героя	1	1
495	действительной жизнью	1	1
496	том же	1	1
497	краткие мгновения	1	1
498	не должна	1	1
499	в словах	3	1
500	к мнению	1	1
501	жизненных позиций	2	1
502	не любит	4	1
503	нас к	2	1
504	счел нужным	1	1
505	раз и	1	1
506	общей художественной	1	1
507	и случай	1	1
508	что вопреки	1	1
509	ничего нового	1	1
510	эстетической природы	1	1
511	что с	2	1
512	виду что	1	1
513	мы вынуждены	1	1
514	и другое	1	1
515	на себе	3	1
516	способа существования	1	1
517	было не	1	1
518	чеховская концепция	1	1
519	речи повествователя	1	1
520	полные розовые	1	1
521	же его	4	1
522	для всего	1	1
523	например не	1	1
524	кто видит	1	1
525	имеем дело	3	1
526	этих двух	1	1
527	розовые щеки	1	1
528	же после	1	1
529	сама жизнь	1	1
530	это именно	2	1
531	глядя на	1	1
532	как она	1	1
533	присутствия в	2	1
534	весьма существенно	1	1
535	возвращает нас	1	1
536	свободе воли	2	1
537	предстает в	1	1
538	и оказывается	1	1
539	снята а	1	1
540	героя а	1	1
541	за его	1	1
542	может показаться	1	1
543	художественном тексте	1	1
544	самоактуализация личности	1	1
545	его внутренней	1	1
546	встречается в	1	1
547	мы узнаем	2	1
548	во все	1	1
549	и такие	1	1
550	похож на	1	1
551	ли не	2	1
552	отличается от	1	1
553	всего в	2	1
554	в своего	1	1
555	всё что	1	1
556	бы он	1	1
557	той или	3	1
558	предшествующих характеристик	1	1
559	на это	1	1
560	говоря словами	1	1
561	на мягкую	1	1
562	в ситуации	3	1
563	и женские	1	1
564	а затем	2	1
565	которая сидела	1	1
566	для читателя	2	1
567	ее полные	1	1
568	в себя	4	1
569	не возникает	1	1
570	иначе говоря	11	1
571	читателя в	4	1
572	нельзя сказать	1	1
573	читательское внимание	1	1
574	щеки на	1	1
575	всегда говорит	1	1
576	времени и	1	1
577	она подхваченная	1	1
578	особенно в	7	1
579	каждого из	1	1
580	участия в	1	1
581	еще в	2	1
582	это только	2	1
583	наше внимание	1	1
584	жизнь и	1	1
585	по себе	2	1
586	не случайна	1	1
587	в разных	1	1
588	и поведения	1	1
589	становится очевидной	1	1
590	не ведает	1	1
591	что душевная	1	1
592	и здесь	1	1
593	случайно при	1	1
594	байрон я	1	1
595	оставляет места	1	1
596	и внутреннее	1	1
597	единственный в	1	1
598	на какой-нибудь	1	1
599	но мы	1	1
600	и что	1	1
601	обратим внимание	1	1
602	тихая добродушная	1	1
603	доминирует в	1	1
604	роль принадлежит	1	1
605	не позволяет	2	1
606	времени в	4	1
607	в значительной	2	1
608	внешней и	1	1
609	заключается в	1	1
610	на всех	2	1
611	сна в	1	1
612	места и	1	1
613	не понимал	1	1
614	путь к	1	1
615	будто он	1	1
616	или иначе	1	1
617	личности героя	1	1
618	мужские и	1	1
619	борьбе с	2	1
620	чем и	2	1
621	была тихая	1	1
622	еще более	2	1
623	даже для	1	1
624	и писать	1	1
625	я во	1	1
626	не знаю	2	1
627	равнодушии к	1	1
628	доминантной роли	1	1
629	в немалой	1	1
630	того что	2	1
631	двух взаимоисключающих	1	1
632	по своей	1	1
633	очень здоровая	1	1
634	к мотиву	1	1
635	оно и	1	1
636	с кротким	1	1
637	стороны других	1	1
638	сразу же	1	1
639	и одновременно	3	1
640	другого не	1	1
641	я другой	1	1
642	здесь ни	1	1
643	и потому	1	1
644	своей жизнью	1	1
645	во времени	2	1
646	например с	1	1
647	не мешает	1	1
648	в уста	1	1
649	о свободе	2	1
650	значимость и	1	1
651	персонажем как	1	1
652	так что	3	1
653	внимание в	1	1
654	для всех	2	1
655	уже в	1	1
656	его художественной	1	1
657	больше не	1	1
658	героя с	1	1
659	и составляющей	1	1
660	в начале	1	1
661	целого ряда	1	1
662	не принимает	1	1
663	как писал	2	1
664	по выражению	2	1
665	мышления и	1	1
666	за ним	1	1
667	что происходило	1	1
668	который как	1	1
669	или даже	2	1
670	представить себе	1	1
671	ведь это	2	1
672	в прозе	1	1
673	настолько чтобы	1	1
674	я в	3	1
675	так как	1	1
676	при всей	3	1
677	не о	2	1
678	может служить	1	1
679	отношении к	1	1
680	независимо от	1	1
681	на меня	1	1
682	людей не	1	1
683	постепенно снята	1	1
684	этом отношении	3	1
685	образом не	1	1
686	духовность предшествующих	1	1
687	легко можно	1	1
688	случае с	1	1
689	когда бы	1	1
690	и героя	1	1
691	бы это	1	1
692	где в	1	1
693	и даже	9	1
694	согласия между	1	1
695	о своей	2	1
696	и т.п	8	1
697	и точно	1	1
698	таков что	3	1
699	очевидным образом	2	1
700	в облике	1	1
701	в воображении	1	1
702	фразовых компонентов	1	1
703	на смену	3	1
704	к личности	1	1
705	настоящего времени	1	1
706	и стал	2	1
707	первом эпизоде	1	1
708	у меня	1	1
709	более того	1	1
710	не означает	1	1
711	слова своего	1	1
712	или человек	1	1
713	долгое время	1	1
714	а так	1	1
715	темной родинкой	1	1
716	адекватного восприятия	1	1
717	слова без	1	1
718	добродушная жалостливая	1	1
719	с позиции	2	1
720	в речи	3	1
721	вступает в	2	1
722	эти слова	1	1
723	оказывается не	2	1
724	места для	1	1
725	однако для	1	1
726	значении этого	1	1
727	личной ответственности	1	1
728	при переходе	2	1
729	в пределах	9	1
730	это своего	1	1
731	его личной	1	1
732	никоим образом	1	1
733	такого рода	2	1
734	дважды в	1	1
735	забывает что	1	1
736	за рамки	1	1
737	по существу	2	1
738	исходя из	1	1
739	минуты он	1	1
740	и смерти	4	1
741	с этой	1	1
742	слова и	1	1
743	еще раз	1	1
744	этом случае	4	1
745	что сознание	1	1
746	напряжение в	1	1
747	но это	1	1
748	в аспекте	4	1
749	слышит и	1	1
750	на человека	1	1
751	кротким мягким	1	1
752	с автором	1	1
753	в полном	1	1
754	его недуховность	1	1
755	которых он	1	1
756	для автора	1	1
757	восходящая к	1	1
758	на улице	1	1
759	постепенно углубляемая	1	1
760	уже известно	1	1
761	на внутреннюю	1	1
762	узнаем о	1	1
763	свои двадцать	1	1
764	как теперь	1	1
765	здесь по	1	1
766	мягким взглядом	1	1
767	бы в	3	1
768	в поле	4	1
769	природа этого	1	1
770	же в	1	1
771	внутреннее я	1	1
772	отрекается от	1	1
773	мягкую белую	1	1
774	нам не	1	1
775	читателя не	1	1
776	между я	1	1
777	сообщения о	2	1
778	с ней	1	1
779	не знает	3	1
780	другой стороны	2	1
781	совершенно не	1	1
782	что внутреннее	1	1
783	зачем же	1	1
784	но когда	1	1
785	точно так	1	1
786	уединенного сознания	8	1
787	читаем это	1	1
788	из этого	1	1
789	перед нею	1	1
790	и жизнь	1	1
791	барышня с	1	1
792	в действительности	3	1
793	на лице	2	1
794	об отношении	1	1
795	на примере	1	1
796	к этой	1	1
797	состоянии заменить	1	1
798	героя как	1	1
799	это в	1	1
800	который не	1	1
801	шею с	1	1
802	к этому	2	1
803	в таком	2	1
804	смысле что	1	1
