N	2gram	Vygotskiy__6	Psycholo
143	совершенно не	1	4
144	ее в	2	4
145	это в	2	4
146	к этому	1	4
147	например в	4	3
148	же как	6	3
149	и до	1	3
150	и за	1	3
151	это совершенно	1	3
152	что если	2	3
153	в первый	1	3
154	и он	1	3
155	применительно к	1	3
156	что его	1	3
157	но не	10	3
158	к которой	2	3
159	самом конце	1	3
160	конце концов	1	3
161	как в	3	3
162	что именно	2	3
163	от этого	3	3
164	не можем	1	3
165	легко показать	1	3
166	на этом	4	3
167	его в	6	3
168	должен был	3	3
169	ни в	1	3
170	этого слова	2	3
171	далеко не	1	3
172	обратимся к	1	3
173	всех этих	1	3
174	но если	4	3
175	в которых	2	3
176	совершенно иначе	1	3
177	их в	1	3
178	тем самым	8	3
179	она не	2	3
180	в то	6	3
181	в основе	3	3
182	в самых	1	3
183	в пределах	5	3
184	так и	6	3
185	к анализу	3	3
186	и здесь	3	3
187	что и	4	3
188	во всей	1	3
189	том как	2	3
190	дело с	2	3
191	с одной	1	3
192	конечно не	1	3
193	в виде	1	3
194	в одном	2	3
195	сами по	1	3
196	не для	1	3
197	тем что	8	3
198	и из	1	3
199	до сих	3	3
200	но и	10	3
201	на этот	4	3
202	здесь в	1	3
203	и затем	1	3
204	обратиться к	1	3
205	одной стороны	1	3
206	эти слова	1	3
207	из которых	1	3
208	надо сказать	1	3
209	в той	4	3
210	смысле этого	1	3
211	сих пор	3	3
212	при таком	1	3
213	что оно	7	3
214	тот же	1	3
215	в своих	3	3
216	точно так	1	3
217	сам по	1	2
218	и то	4	2
219	он может	2	2
220	между двумя	2	2
221	из его	1	2
222	что эти	1	2
223	с таким	1	2
224	мы имеем	4	2
225	при анализе	1	2
226	нам в	1	2
227	время как	5	2
228	принадлежит к	2	2
229	и ее	1	2
230	для нашей	2	2
231	мечты и	1	2
232	так если	2	2
233	с его	3	2
234	во всех	4	2
235	же самые	4	2
236	точка зрения	1	2
237	с психологической	1	2
238	себе и	2	2
239	она есть	1	2
240	в одной	4	2
241	чем мы	1	2
242	действие на	2	2
243	однако не	1	2
244	и наконец	2	2
245	не в	4	2
246	и к	6	2
247	в действительности	1	2
248	самое важное	1	2
249	но в	5	2
250	тому как	1	2
251	представляет собой	3	2
252	из этих	3	2
253	нами в	2	2
254	если он	2	2
255	при этом	3	2
256	тем и	3	2
257	едва ли	1	2
258	одной и	3	2
259	в нее	1	2
260	конца и	1	2
261	в житейском	1	2
262	то чтобы	1	2
263	на все	1	2
264	в них	3	2
265	иначе говоря	3	2
266	взгляд на	1	2
267	в такой	2	2
268	это делает	1	2
269	в котором	2	2
270	в их	3	2
271	что всякий	2	2
272	совершенно понятно	1	2
273	оказывается что	1	2
274	вопрос о	5	2
275	бы сказать	2	2
276	и той	3	2
277	допустим что	1	2
278	даже в	1	2
279	сущности говоря	4	2
280	и другое	2	2
281	что ему	1	2
282	не имеет	6	2
283	не по	3	2
284	и именно	1	2
285	только не	3	2
286	больше чем	3	2
287	и является	2	2
288	во всем	1	2
289	вместо того	2	2
290	только с	1	2
291	не потому	1	2
292	в руки	1	2
293	этот закон	2	2
294	к таким	2	2
295	есть только	1	2
296	но все	1	2
297	лежит в	3	2
298	как только	2	2
299	мысли о	1	2
300	мы могли	12	2
301	перейти к	2	2
302	что при	4	2
303	могли бы	9	2
304	без всякого	1	2
305	в ее	1	2
306	действия и	3	2
307	то время	6	2
308	и когда	1	2
309	то как	1	2
310	переход к	3	2
311	те же	3	2
312	когда его	1	2
313	и с	1	2
314	можно сказать	6	2
315	образом в	3	2
316	внимание на	2	2
317	но мы	3	2
318	знает что	1	2
319	один из	3	2
320	мы увидим	1	2
321	верно и	1	2
322	от одной	4	2
323	нас с	1	2
324	связи с	3	2
325	ни одного	1	2
326	в нашей	3	2
327	его и	1	2
328	мы знаем	4	2
329	заключить что	4	2
330	образом что	1	2
331	к самому	1	2
332	видим что	1	2
333	на примере	3	2
334	с другой	2	2
335	именно в	4	2
336	с той	1	2
337	а с	1	2
338	прежде всего	2	2
339	а на	1	2
340	не на	2	2
341	в руках	1	2
342	была бы	2	2
343	ни на	1	2
344	до этого	1	2
345	если взять	1	2
346	к другой	6	2
347	верно что	2	2
348	над ним	1	2
349	в тех	1	2
350	в обратном	2	2
351	по существу	2	2
352	который он	1	2
353	в это	1	2
354	на пути	1	2
355	и другом	1	2
356	в различной	1	2
357	на одной	1	2
358	совершается в	3	2
359	и от	2	2
360	в результате	1	2
361	слово в	1	2
362	другой стороны	2	2
363	а другой	5	2
364	самое что	1	2
365	а нечто	1	2
366	надо понимать	1	1
367	начинается с	3	1
368	он произносит	1	1
369	того же	7	1
370	не остается	1	1
371	естественно возникает	1	1
372	на другой	1	1
373	мы имели	1	1
374	тем же	1	1
375	в первом	4	1
376	к другому	4	1
377	элементарным и	1	1
378	нас на	1	1
379	каком отношении	1	1
380	есть не	1	1
381	для своего	1	1
382	этого нет	1	1
383	к новой	2	1
384	воюет с	1	1
385	имеет свою	1	1
386	исследования в	3	1
387	это всегда	1	1
388	что иное	1	1
389	требует от	3	1
390	было вызвано	1	1
391	мы получаем	1	1
392	к началу	1	1
393	привести и	1	1
394	но даже	1	1
395	она возникает	1	1
396	мы и	4	1
397	что можно	1	1
398	себе что	2	1
399	решение вопроса	1	1
400	еще не	8	1
401	это возможно	1	1
402	иное как	1	1
403	в восприятии	1	1
404	друг к	3	1
405	этой и	1	1
406	они должны	1	1
407	ко всякому	1	1
408	но как	3	1
409	с какими	1	1
410	по отношению	10	1
411	который мы	4	1
412	очевидно что	3	1
413	словами и	1	1
414	мы назвали	2	1
415	остановились на	1	1
416	несмотря на	2	1
417	мы сделали	2	1
418	которые они	1	1
419	за пределы	1	1
420	мы примем	1	1
421	связи и	3	1
422	то обстоятельство	1	1
423	относится к	4	1
424	которые не	1	1
425	в истории	1	1
426	своего пути	1	1
427	что во	1	1
428	для психологического	1	1
429	независимо от	3	1
430	общего с	1	1
431	сразу и	1	1
432	стороны и	1	1
433	как к	1	1
434	в полном	1	1
435	неизмеримо более	1	1
436	станет ясно	1	1
437	имеет в	1	1
438	для ее	1	1
439	и хотя	1	1
440	в этот	1	1
441	поэтому он	2	1
442	точку зрения	2	1
443	понятия с	2	1
444	из той	1	1
445	в нашем	4	1
446	не оставляет	1	1
447	и сцепление	3	1
448	он делает	2	1
449	только один	1	1
450	который определяет	1	1
451	нам как	1	1
452	в соответствующей	2	1
453	эту мысль	1	1
454	на его	3	1
455	к выводу	1	1
456	главным образом	1	1
457	своем развитии	4	1
458	ожидать что	1	1
459	встречаются на	1	1
460	и элементарных	1	1
461	что должно	1	1
462	именно то	1	1
463	он должен	4	1
464	он пользуется	1	1
465	воедино оба	1	1
466	вообще не	6	1
467	над ней	1	1
468	новое и	1	1
469	наших глазах	1	1
470	в скрытом	2	1
471	он утверждает	1	1
472	в плане	3	1
473	подобно тому	1	1
474	кривой и	1	1
475	может существовать	2	1
476	сделать то	1	1
477	не станем	2	1
478	как они	2	1
479	факт что	1	1
480	связей в	1	1
481	другой раз	5	1
482	в совершенно	2	1
483	в другом	2	1
484	была в	2	1
485	к другу	4	1
486	все их	1	1
487	те или	1	1
488	от одного	1	1
489	ко второму	1	1
490	раз он	2	1
491	этом смысле	2	1
492	это противоречие	2	1
493	они по	1	1
494	идет от	2	1
495	за ним	2	1
496	но уже	1	1
497	нашего исследования	5	1
498	был заканчивать	1	1
499	обозначить как	1	1
500	можно считать	1	1
501	понятия и	10	1
502	и еще	1	1
503	на первый	1	1
504	в этих	2	1
505	мы попытаемся	1	1
506	мы как	1	1
507	для него	6	1
508	но что	4	1
509	привело к	1	1
510	другим и	2	1
511	что такое	3	1
512	слова совершенно	1	1
513	и без	1	1
514	где мы	1	1
515	посмотреть как	1	1
516	которого является	2	1
517	самая сущность	1	1
518	не столько	1	1
519	мысли и	2	1
520	бы что	1	1
521	необходимых для	2	1
522	от его	1	1
523	последовательности в	1	1
524	ответить на	1	1
525	значение для	3	1
526	для объяснения	2	1
527	приблизительно так	1	1
528	весь ход	1	1
529	его жизнь	1	1
530	из области	2	1
531	которые в	4	1
532	начнем с	1	1
533	без всяких	1	1
534	и более	2	1
535	так называемое	1	1
536	не могли	5	1
537	том и	1	1
538	необходимо чтобы	2	1
539	мы встречаемся	1	1
540	и очень	1	1
541	основная ошибка	1	1
542	на один	1	1
543	что есть	1	1
544	в отношении	10	1
545	оказывается более	1	1
546	но они	1	1
547	все три	1	1
548	что с	3	1
549	этого нужно	1	1
550	мысли в	4	1
551	тогда когда	6	1
552	уже из	2	1
553	того как	5	1
554	к этим	1	1
555	которого он	1	1
556	образом сам	1	1
557	он еще	1	1
558	но только	2	1
559	значение этого	1	1
560	нам и	1	1
561	это мы	3	1
562	мы испытываем	1	1
563	вопрос который	1	1
564	частью как	1	1
565	дело в	1	1
566	находятся в	1	1
567	для различных	1	1
568	другие авторы	1	1
569	всего на	1	1
570	мысли он	1	1
571	своей природе	4	1
572	связь и	1	1
573	исследования мы	2	1
574	вернее сказать	1	1
575	в сознании	4	1
576	другу в	1	1
577	из того	5	1
578	до того	3	1
579	считать что	1	1
580	что вопрос	1	1
581	лежащие в	1	1
582	помогает нам	1	1
583	что на	4	1
584	мысли которые	1	1
585	конечно только	1	1
586	глубочайшим образом	1	1
587	обстоятельство что	1	1
588	к структуре	2	1
589	самое в	1	1
590	один раз	5	1
591	начиная с	1	1
592	и заключается	1	1
593	бы показать	1	1
594	им но	1	1
595	и развития	6	1
596	об одном	2	1
597	содержание в	1	1
598	бы он	1	1
599	относительно того	1	1
600	на это	1	1
601	подтверждение в	1	1
602	мы остановились	1	1
603	должен быть	1	1
604	оно может	1	1
605	сослаться на	3	1
606	свою очередь	1	1
607	он мог	2	1
608	лежащих в	1	1
609	с первого	1	1
610	только то	3	1
611	на той	1	1
612	она только	1	1
613	другой мы	1	1
614	совершенно разным	1	1
615	как с	2	1
616	которая определяет	1	1
617	нужно было	1	1
618	располагаются в	1	1
619	возможности его	1	1
620	остается только	1	1
621	которые находят	1	1
622	но у	1	1
623	является в	1	1
624	он сам	2	1
625	и вообще	2	1
626	это обычно	1	1
627	выводу что	1	1
628	раскрывается перед	1	1
629	быть в	1	1
630	и раскрытия	1	1
631	на их	1	1
632	его очень	1	1
633	и который	1	1
634	может не	1	1
635	этой действительности	1	1
636	и во	1	1
637	к нему	1	1
638	вся эта	1	1
639	которые мы	1	1
640	так точно	2	1
641	при исследовании	1	1
642	в житейских	2	1
643	на одном	2	1
644	в другой	3	1
645	уже во	1	1
646	мы хотим	1	1
647	замечательно то	1	1
648	которую играют	1	1
649	условия для	1	1
650	и связи	1	1
651	действительности следовательно	1	1
652	включается и	1	1
653	чтобы ответить	1	1
654	но так	1	1
655	но с	2	1
656	этого ряда	1	1
657	этой точки	1	1
658	условно обозначить	1	1
659	мы действительно	1	1
660	этого материала	1	1
661	которое мы	2	1
662	с прежним	1	1
663	между тем	1	1
664	за себя	1	1
665	деле не	1	1
666	таком построении	1	1
667	сам собой	1	1
668	от структуры	1	1
669	именно на	1	1
670	с которыми	1	1
671	есть в	3	1
672	о прошлом	1	1
673	и у	1	1
674	только на	2	1
675	слова в	1	1
676	как показывает	7	1
677	по законам	1	1
678	не из	2	1
679	было показать	2	1
680	о брате	1	1
681	эти два	1	1
682	полном смысле	1	1
683	и их	1	1
684	цели и	1	1
685	содержания и	1	1
686	иначе как	5	1
687	для правильного	1	1
688	моментов в	2	1
689	психологии и	1	1
690	вещей это	1	1
691	с этими	1	1
692	ее не	1	1
693	бы просто	1	1
694	противоположное направление	1	1
695	величайшее значение	1	1
696	встречаемся с	1	1
697	представляют собой	3	1
698	рядом с	1	1
699	были бы	2	1
700	к его	2	1
701	и даже	1	1
702	нам не	1	1
703	живой и	1	1
704	с другим	1	1
705	метод исследования	1	1
706	психологического исследования	2	1
707	к которому	2	1
708	и между	2	1
709	во второй	2	1
710	и др	2	1
711	которое имеет	1	1
712	не решает	2	1
713	и своего	2	1
714	материал в	1	1
715	остается еще	2	1
716	которых мы	2	1
717	заключенная в	1	1
718	шаг в	1	1
719	он даже	1	1
720	вопрос можно	1	1
721	в живой	1	1
722	ребенка и	2	1
723	мы поймем	1	1
724	совершенно очевидно	3	1
725	соответствует и	1	1
726	не об	1	1
727	ближе к	1	1
728	как материал	1	1
729	действия в	1	1
730	должны определить	1	1
731	все основные	2	1
732	перейти от	1	1
733	вся история	1	1
734	то можно	1	1
735	тот факт	1	1
736	противоположным тому	2	1
737	что за	1	1
738	и переходах	1	1
739	это есть	3	1
740	самого себя	1	1
741	два основных	1	1
742	отношению к	10	1
743	ряда и	1	1
744	там где	7	1
745	назвали выше	1	1
746	и которое	3	1
747	сам не	1	1
748	этого сделать	1	1
749	оказывается совершенно	2	1
750	в гораздо	1	1
751	но это	2	1
752	отличается от	3	1
753	в чем	6	1
754	к словесному	1	1
755	им в	1	1
756	и всю	1	1
757	к другим	11	1
758	это как	1	1
759	для мысли	1	1
760	становится понятным	1	1
761	в связи	2	1
762	основной прием	1	1
763	мы только	1	1
764	эту точку	2	1
765	совершенно иной	1	1
766	функций которые	3	1
767	решающую роль	1	1
768	от него	2	1
769	и новое	1	1
770	бы в	3	1
771	не должен	1	1
772	на языке	1	1
773	скажем что	1	1
774	по самой	5	1
775	и другие	2	1
776	психологической точки	1	1
777	в новый	2	1
778	от всякого	1	1
779	гораздо больше	1	1
780	раз после	1	1
781	иначе чем	1	1
782	с окончанием	1	1
783	а о	1	1
784	в свою	1	1
785	это все	1	1
786	с ней	3	1
787	новый и	2	1
788	из тех	1	1
789	том или	1	1
790	мы начинаем	2	1
791	речи и	5	1
792	то здесь	1	1
793	вперед по	1	1
794	это на	3	1
795	в глаза	1	1
796	самой своей	4	1
797	бы продолжить	1	1
798	можем заключить	1	1
799	не что	1	1
800	в отдельности	1	1
801	приблизительно в	1	1
802	который позволяет	1	1
803	уже выяснили	1	1
804	в заключение	1	1
805	другом случае	1	1
806	возникает как	1	1
807	того времени	1	1
808	это понятие	1	1
809	всякого исследования	1	1
810	мы приходим	1	1
811	ничего общего	1	1
