N	2gram	Potebnia_M_3	Problema
222	тем что	7	2
223	уже и	1	2
224	в области	2	2
225	нечто новое	1	2
226	не могут	5	2
227	его за	1	2
228	к тому	7	2
229	как мы	7	2
230	без всякого	1	2
231	данном случае	1	2
232	не прямо	1	2
233	говорится что	1	2
234	не за	1	2
235	за то	1	2
236	здесь как	3	2
237	он был	1	2
238	нас и	1	2
239	по себе	16	2
240	в глаза	1	2
241	бы то	1	2
242	тоже имеет	1	2
243	между тем	9	2
244	от них	2	2
245	вслед за	3	2
246	что здесь	1	2
247	что только	6	2
248	в какой	2	2
249	или же	4	2
250	по этому	1	2
251	этому поводу	1	2
252	есть в	3	2
253	конечно не	1	2
254	уже в	5	2
255	из них	6	2
256	видя в	1	2
257	и человека	1	2
258	на свое	3	2
259	до сих	3	2
260	ее в	1	2
261	что не	8	2
262	и люди	1	2
263	то и	6	2
264	человеческой жизни	3	2
265	не дается	4	2
266	эта идея	1	2
267	он говорит	2	2
268	в данном	1	2
269	да и	1	2
270	бросается в	1	2
271	с этой	2	2
272	сих пор	3	2
273	только для	1	2
274	один из	4	2
275	этот образ	4	2
276	мы выше	1	2
277	человек и	1	2
278	в большей	2	2
279	человека то	2	2
280	не будет	3	2
281	в свою	3	2
282	была бы	4	2
283	отношению к	5	2
284	жизни и	2	2
285	по поводу	4	2
286	к этому	3	2
287	во всяком	1	2
288	все что	4	2
289	небо и	1	2
290	я и	3	1
291	если б	5	1
292	знает как	1	1
293	как говорят	1	1
294	отношения к	1	1
295	и т	5	1
296	не думает	1	1
297	должен быть	1	1
298	сам по	5	1
299	о любви	2	1
300	на самом	1	1
301	тех же	1	1
302	в стороне	1	1
303	к своей	1	1
304	это и	2	1
305	так у	2	1
306	и есть	3	1
307	женщины с	1	1
308	человеческой души	1	1
309	из его	1	1
310	свое место	2	1
311	не находит	1	1
312	с давних	1	1
313	имея в	1	1
314	все свое	1	1
315	мать и	1	1
316	то самое	1	1
317	значение но	1	1
318	в их	2	1
319	хотя уже	1	1
320	мы уже	2	1
321	а как	2	1
322	что если	1	1
323	которую мы	1	1
324	вопрос о	1	1
325	из своих	1	1
326	при создании	2	1
327	под ним	2	1
328	не вполне	1	1
329	и ее	1	1
330	увидим ниже	1	1
331	из глубины	1	1
332	не знают	1	1
333	жизни это	1	1
334	с большим	1	1
335	слова при	3	1
336	и понятия	3	1
337	ближайшее отношение	1	1
338	предметом и	2	1
339	а еще	1	1
340	это возможно	1	1
341	время в	3	1
342	с его	1	1
343	противоречия между	1	1
344	только после	1	1
345	мысль что	1	1
346	не без	1	1
347	указание на	2	1
348	то он	2	1
349	а только	3	1
350	заметим что	1	1
351	бы в	2	1
352	если в	1	1
353	прибавим к	1	1
354	только путем	1	1
355	остается для	1	1
356	сама по	2	1
357	из сосуда	1	1
358	которые не	1	1
359	о необходимости	2	1
360	что хотя	2	1
361	в море	1	1
362	первый взгляд	1	1
363	с этим	6	1
364	своей и	1	1
365	что ее	1	1
366	этой стороны	2	1
367	это был	1	1
368	перед нами	2	1
369	на картине	1	1
370	могли бы	1	1
371	что по	2	1
372	было только	1	1
373	и наконец	2	1
374	его к	2	1
375	поздно и	1	1
376	довольно редким	1	1
377	я хотя	1	1
378	может открыть	1	1
379	и вслед	1	1
380	то в	1	1
381	эту идею	1	1
382	из жизни	1	1
383	что это	4	1
384	формы в	1	1
385	так или	2	1
386	художник должен	1	1
387	из этих	9	1
388	если мы	1	1
389	большей части	2	1
390	право на	1	1
391	может считаться	1	1
392	из разных	1	1
393	все силы	1	1
394	говорит не	1	1
395	имеет для	3	1
396	двух других	1	1
397	но на	1	1
398	ума без	1	1
399	и если	2	1
400	что она	3	1
401	бы от	1	1
402	главным образом	1	1
403	на создание	1	1
404	не вижу	1	1
405	т д	3	1
406	после этого	1	1
407	эта последняя	2	1
408	даже тогда	2	1
409	он должен	1	1
410	сердце и	1	1
411	и вот	1	1
412	в понятии	2	1
413	мало того	1	1
414	что ни	2	1
415	и по	4	1
416	в образе	3	1
417	так например	2	1
418	уже по	1	1
419	находим у	1	1
420	в нее	1	1
421	к очень	1	1
422	к божественному	1	1
423	от нее	2	1
424	себя и	4	1
425	с криком	1	1
426	и сделал	1	1
427	об этой	1	1
428	поэзии и	1	1
429	их и	1	1
430	времени и	1	1
431	говорить не	1	1
432	г в	1	1
433	входит в	2	1
434	те или	1	1
435	образом если	1	1
436	искусства в	1	1
437	от одного	1	1
438	этой силы	1	1
439	человечества но	1	1
440	должен был	1	1
441	всего прочего	1	1
442	же раз	1	1
443	друга что	1	1
444	можно заключить	2	1
445	между собою	6	1
446	здесь можно	1	1
447	представляет себе	1	1
448	при виде	1	1
449	которое тоже	1	1
450	который к	1	1
451	на первый	1	1
452	мы как	1	1
453	и при	4	1
454	что такое	2	1
455	в такой	1	1
456	одним и	3	1
457	не столько	2	1
458	что сердце	1	1
459	не как	2	1
460	первым и	1	1
461	жизни с	1	1
462	что я	5	1
463	том чтобы	2	1
464	самих по	2	1
465	все это	4	1
466	видно что	1	1
467	без всяких	1	1
468	их в	2	1
469	для большей	1	1
470	х годах	1	1
471	где нет	1	1
472	того кто	1	1
473	в устах	1	1
474	даже в	2	1
475	тому что	3	1
476	перед собою	2	1
477	тем самым	7	1
478	что эта	2	1
479	с которой	1	1
480	не имеет	6	1
481	на котором	2	1
482	или другие	1	1
483	самого и	1	1
484	которого он	1	1
485	чем не	1	1
486	себе самом	1	1
487	он с	1	1
488	из него	2	1
489	все свои	1	1
490	возможно и	1	1
491	же время	5	1
492	мысль весьма	1	1
493	глядя на	2	1
494	к ней	5	1
495	во всем	1	1
496	и чувство	1	1
497	есть это	1	1
498	не принадлежит	1	1
499	силы природы	1	1
500	до того	4	1
501	было не	1	1
502	ему в	2	1
503	и оно	3	1
504	ни о	3	1
505	представляется нам	1	1
506	уже о	1	1
507	что представление	1	1
508	когда мы	2	1
509	этого темного	1	1
510	в душе	10	1
511	его с	2	1
512	как для	1	1
513	он вечно	1	1
514	только одно	1	1
515	предмета к	1	1
516	в очень	1	1
517	на это	4	1
518	она не	2	1
519	бы ни	3	1
520	и это	4	1
521	и самое	2	1
522	смысле что	1	1
523	указанные до	1	1
524	говоря уже	1	1
525	имеет ближайшее	1	1
526	то или	2	1
527	получает для	1	1
528	что само	1	1
529	с самого	1	1
530	и образа	1	1
531	свободу и	1	1
532	и когда	1	1
533	из двух	3	1
534	на нее	1	1
535	этому что	1	1
536	те же	6	1
537	настолько насколько	3	1
538	мог бы	1	1
539	и каждый	1	1
540	когда в	2	1
541	том как	3	1
542	остается только	2	1
543	это только	1	1
544	смысле то	2	1
545	сходно с	2	1
546	этой жизни	1	1
547	силу того	1	1
548	обозначает не	1	1
549	со стороны	3	1
550	известное нам	1	1
551	только потому	3	1
552	сводится к	1	1
553	читаем в	1	1
554	и здесь	1	1
555	мы могли	1	1
556	другими словами	1	1
557	его жизни	2	1
558	или на	2	1
559	со сказанным	1	1
560	мы понимаем	1	1
561	образом мы	1	1
562	должно было	2	1
563	обращается к	1	1
564	что поэт	2	1
565	ее от	1	1
566	его только	2	1
567	творчества в	1	1
568	в другой	1	1
569	что бы	1	1
570	и следовательно	3	1
571	следовало бы	1	1
572	то все	1	1
573	тех пор	1	1
574	как из	1	1
575	которое было	2	1
576	в двух	1	1
577	время когда	1	1
578	понимание этого	1	1
579	одной из	2	1
580	всю ее	1	1
581	который хотя	1	1
582	образом даже	1	1
583	и такое	3	1
584	в обществе	1	1
585	же и	3	1
586	мысль моя	1	1
587	некоторым образом	3	1
588	только на	3	1
589	в поэзии	1	1
590	слова не	2	1
591	здесь же	1	1
592	каким образом	1	1
593	но совершенно	1	1
594	за ним	3	1
595	что для	4	1
596	она действительно	1	1
597	здесь мы	1	1
598	был бы	2	1
599	одно из	5	1
600	в новом	2	1
601	с первым	1	1
602	стоит и	1	1
603	никто не	3	1
604	к более	1	1
605	внутреннюю форму	5	1
606	но более	1	1
607	ее не	1	1
608	тому же	1	1
609	к ним	1	1
610	художника и	2	1
611	как его	1	1
612	кажется из	1	1
613	всякого разумного	1	1
614	заметить что	3	1
615	такой точки	1	1
616	этом отношении	2	1
617	от того	8	1
618	и вместе	3	1
619	в форме	2	1
620	имеет значение	6	1
621	до самого	1	1
622	нет и	1	1
623	нужно было	1	1
624	не были	2	1
625	даже не	1	1
626	как у	1	1
627	или иначе	1	1
628	что человек	2	1
629	другое понимание	1	1
630	чем он	1	1
631	мы его	1	1
632	на которые	1	1
633	в природе	2	1
634	на людей	1	1
635	души и	2	1
636	по всей	1	1
637	другому и	1	1
638	только по	5	1
639	ничего общего	2	1
640	превращается в	1	1
641	не было	4	1
642	не на	1	1
643	зависит от	6	1
644	в ту	1	1
645	сердце в	1	1
646	самом своем	1	1
647	в одно	3	1
648	приходит в	1	1
649	людьми и	1	1
650	входить в	1	1
651	но оно	6	1
652	на который	1	1
653	солнца с	1	1
654	и а	1	1
655	и потому	4	1
656	была такая	1	1
657	как одно	1	1
658	в статуе	1	1
659	или по	1	1
660	у человека	1	1
661	в человеке	3	1
662	к своему	2	1
663	одно с	1	1
664	заключить что	2	1
665	который мы	1	1
666	могут быть	3	1
667	есть как	1	1
668	для человека	4	1
669	то уже	1	1
670	там где	3	1
671	я с	1	1
672	том смысле	3	1
673	что тогда	1	1
674	но это	6	1
675	на существование	1	1
676	и таким	1	1
677	между прочим	1	1
678	можно однако	1	1
679	под влиянием	1	1
680	никакой нужды	1	1
681	в более	1	1
682	любовь к	1	1
683	или согласно	1	1
684	от человека	1	1
685	слова но	2	1
686	и от	4	1
687	душа не	1	1
688	искусства и	3	1
689	что оно	11	1
690	а все	1	1
691	в силах	1	1
692	по одному	1	1
693	бы даже	1	1
694	от него	2	1
695	собственно говоря	2	1
696	из себя	2	1
697	или нет	1	1
698	и которое	1	1
699	тем более	4	1
700	не видит	1	1
701	разве только	2	1
702	мы должны	4	1
703	своим созданием	1	1
704	мы думаем	1	1
705	только что	8	1
706	я в	1	1
707	ни было	1	1
708	есть уже	11	1
709	не я	3	1
710	здесь только	3	1
711	с ними	1	1
712	не говоря	3	1
713	от своего	1	1
714	только как	5	1
715	во-вторых если	2	1
716	был у	1	1
717	однако есть	1	1
718	почему он	1	1
719	сводится на	1	1
720	существом то	1	1
721	будет ли	2	1
722	таким же	1	1
723	человеческой природы	1	1
724	в голову	1	1
725	в искусстве	3	1
726	это в	2	1
727	которая не	2	1
