N	2gram	Propp_Isto_5	Problemy
568	что хотел	1	1
569	чтобы она	2	1
570	выдает себя	1	1
571	и вместе	2	1
572	ее на	1	1
573	в других	2	1
574	в очень	1	1
575	вид что	3	1
576	не были	1	1
577	со всем	1	1
578	без всякой	1	1
579	и из	3	1
580	до сих	2	1
581	а именно	4	1
582	и быть	2	1
583	мы еще	1	1
584	к его	2	1
585	человек характерно	1	1
586	превращается в	7	1
587	ей не	1	1
588	потом в	1	1
589	о чем	2	1
590	стоит в	1	1
591	если не	4	1
592	это давно	1	1
593	но оно	3	1
594	новый момент	1	1
595	нет ничего	1	1
596	человек в	1	1
597	трудно сказать	1	1
598	друга они	1	1
599	него в	1	1
600	нож и	1	1
601	и потому	2	1
602	он вас	1	1
603	всех людей	3	1
604	женщиной и	1	1
605	из которых	2	1
606	это она	1	1
607	над ним	3	1
608	мне на	1	1
609	в данном	3	1
610	и вас	1	1
611	и следует	1	1
612	находятся в	1	1
613	почувствовал что	1	1
614	некоторое время	2	1
615	даже с	1	1
616	в тот	1	1
617	всякого сомнения	1	1
618	ко мне	1	1
619	и уверенно	1	1
620	он начинает	1	1
621	или другого	1	1
622	сейчас же	1	1
623	этом случае	7	1
624	и некоторые	1	1
625	можно сказать	2	1
626	сих пор	2	1
627	в основном	4	1
628	только для	1	1
629	чтобы сделать	1	1
630	в который	1	1
631	не два	1	1
632	на мотиве	1	1
633	его нет	1	1
634	в другой	3	1
635	одна очень	1	1
636	собой он	1	1
637	главным образом	1	1
638	уже давно	1	1
639	же в	2	1
640	нем и	3	1
641	себя он	1	1
642	в свою	3	1
643	с ней	2	1
644	и жизнь	1	1
645	сам в	2	1
646	в свое	2	1
647	живет дольше	1	1
648	бы привести	1	1
649	в непосредственной	1	1
650	себе не	1	1
651	становится тем	1	1
652	и другие	1	1
653	в своих	1	1
654	уже после	2	1
655	к этому	2	1
656	как на	1	1
657	и вновь	2	1
