N	2gram	Bakhtin_KF_1	Problema
383	отношения к	1	1
384	и этот	3	1
385	той же	1	1
386	из всех	1	1
387	и само	1	1
388	моменты его	1	1
389	уже нужно	1	1
390	и свой	2	1
391	бы что	1	1
392	именно к	1	1
393	эстетики и	1	1
394	к смыслу	1	1
395	я не	6	1
396	эта функция	1	1
397	конечно и	1	1
398	имеет дело	1	1
399	имеют место	2	1
400	своему смыслу	1	1
401	может дать	3	1
402	быть в	4	1
403	бы то	2	1
404	оно ни	1	1
405	события в	3	1
406	за свое	4	1
407	ли кто-нибудь	1	1
408	как таковая	1	1
409	но конечно	3	1
410	а следовательно	3	1
411	разные моменты	1	1
412	он может	2	1
413	и всякий	1	1
414	только тогда	1	1
415	рождение и	1	1
416	есть просто	1	1
417	или иное	2	1
418	смысловой и	1	1
419	относится к	1	1
420	и я	5	1
421	субъекта и	1	1
422	в акте	3	1
423	данный момент	3	1
424	построения и	1	1
425	показать что	1	1
426	что ее	1	1
427	все же	5	1
428	даже трудно	1	1
429	чего нет	1	1
430	его к	2	1
431	к другим	1	1
432	тем же	1	1
433	от этого	2	1
434	не знает	5	1
435	бы и	3	1
436	ни один	1	1
437	бы не	3	1
438	ее как	2	1
439	думать что	2	1
440	ни одна	2	1
441	в известном	1	1
442	нами в	1	1
443	можно пройти	1	1
444	но его	1	1
445	к единству	1	1
446	в мышлении	1	1
447	если он	1	1
448	всей его	2	1
449	теории и	3	1
450	а скорее	1	1
451	должна быть	4	1
452	но само	1	1
453	момента в	1	1
454	эта последняя	1	1
455	не к	1	1
456	отношений между	1	1
457	однако он	1	1
458	мы отбросили	1	1
459	понятиями но	1	1
460	новое и	1	1
461	и будет	1	1
462	определяется с	2	1
463	на этом	1	1
464	будем говорить	1	1
465	этом последнем	1	1
466	в каждом	3	1
467	то ни	2	1
468	другом случае	1	1
469	это суть	2	1
470	а по	2	1
471	лишь в	8	1
472	и других	2	1
473	может стать	1	1
474	на почве	1	1
475	то все	1	1
476	эти моменты	2	1
477	или другой	1	1
478	мог бы	1	1
479	кажется что	2	1
480	бы совершенно	1	1
481	смысловых моментов	2	1
482	нет в	4	1
483	другие а	1	1
484	всеми другими	1	1
485	и было	1	1
486	есть смысловое	1	1
487	на первом	2	1
488	что между	1	1
489	она сама	1	1
490	другим и	1	1
491	но поскольку	1	1
492	мыслится и	1	1
493	данного предмета	1	1
494	место в	5	1
495	свой смысл	1	1
496	признать что	1	1
497	вопрос о	2	1
498	его построения	1	1
499	не путем	1	1
500	ее ни	1	1
501	является только	1	1
502	абстрактном мышлении	1	1
503	я есть	1	1
504	поэтому в	1	1
505	мир и	1	1
506	жизни является	2	1
507	отнюдь еще	1	1
508	всякий другой	1	1
509	имеет смысл	1	1
510	войти в	2	1
511	ни было	4	1
512	значимость в	1	1
513	том же	1	1
514	для нее	7	1
515	есть всегда	1	1
516	что эта	2	1
517	случае мы	2	1
518	событие но	1	1
519	если и	1	1
520	слова мы	1	1
521	не раз	1	1
522	его целом	10	1
523	что ему	1	1
524	как о	1	1
525	системах философии	1	1
526	дело не	2	1
527	тогда когда	3	1
528	в процессе	2	1
529	в основе	5	1
530	тем беднее	1	1
531	так чтобы	1	1
532	что ей	1	1
533	сознания как	2	1
534	образом в	1	1
535	есть тем	1	1
536	чтобы стать	1	1
537	совершенно правильно	1	1
538	это с	1	1
539	из него	3	1
540	слово и	1	1
541	на язык	3	1
542	как таковой	1	1
543	одна из	1	1
544	он пытается	1	1
545	находятся в	1	1
546	к ней	1	1
547	отвлечения от	3	1
548	просто с	1	1
549	должна находиться	1	1
550	только с	3	1
551	акт не	1	1
552	не мыслится	1	1
553	только от	1	1
554	акте в	1	1
555	это-то и	1	1
556	представляется нам	1	1
557	в момент	3	1
558	в специальном	1	1
559	исходить из	1	1
560	станет утверждать	1	1
561	оставить в	1	1
562	том кто	1	1
563	физических и	1	1
564	должны быть	1	1
565	случайна и	1	1
566	содержанием и	1	1
567	его с	2	1
568	бы он	2	1
569	b и	1	1
570	отказаться от	2	1
571	утверждать что	1	1
572	где он	3	1
573	должен быть	7	1
574	правда не	1	1
575	можно и	2	1
576	с ее	2	1
577	не субъективно	1	1
578	единый и	3	1
579	меня а	1	1
580	мысль о	1	1
581	чтобы быть	2	1
582	всей своей	2	1
583	образом то	1	1
584	его смысловую	1	1
585	только через	1	1
586	своей научной	1	1
587	закон но	1	1
588	не с	1	1
589	здесь как	1	1
590	этой мысли	1	1
591	связанных с	1	1
592	момента и	2	1
593	акт как	2	1
594	виде определенной	1	1
595	был не	1	1
596	и всякого	1	1
597	остановимся на	1	1
598	мысль не	2	1
599	в определенной	2	1
600	ничто в	1	1
601	и смерть	1	1
602	в контекст	1	1
603	все дело	1	1
604	сводится к	2	1
605	познания и	4	1
606	каждый раз	1	1
607	только обозначает	1	1
608	в другом	3	1
609	себя не	3	1
610	и та	2	1
611	его жизни	3	1
612	и просто	2	1
613	основе своей	2	1
614	мы познаем	1	1
615	единства и	2	1
616	ее и	6	1
617	мы делаем	1	1
618	он его	1	1
619	один момент	1	1
620	это в	1	1
621	нашего мышления	1	1
622	которой мы	1	1
623	общее и	3	1
624	что теоретически	1	1
625	и требует	1	1
626	во втором	1	1
627	нем может	1	1
628	мы ни	1	1
629	не более	1	1
630	и можно	1	1
631	последняя как	1	1
632	уже во	1	1
633	нем и	3	1
634	в ту	2	1
635	познания в	2	1
636	ни к	2	1
637	содержания но	2	1
638	известном смысле	1	1
639	по своей	1	1
640	содержится в	1	1
641	но с	1	1
642	охватить и	1	1
643	и этих	1	1
644	в стороне	1	1
645	и оба	1	1
646	сознания для	1	1
647	меня самого	1	1
648	смысла его	1	1
649	смыслу и	2	1
650	бы один	1	1
651	себя в	8	1
652	определения и	1	1
653	события и	1	1
654	акт и	4	1
655	конечно не	7	1
656	всем его	3	1
657	в конкретной	2	1
658	и теоретическая	1	1
659	не из	2	1
660	а то	1	1
661	не дает	3	1
662	в данной	1	1
663	в душе	1	1
664	в теоретических	6	1
665	его и	2	1
666	уже нет	1	1
667	ту или	1	1
668	он имеет	2	1
669	процесс и	2	1
670	мир в	11	1
671	только это	2	1
672	и их	6	1
673	и навсегда	2	1
674	процессе познания	1	1
675	могло бы	4	1
676	но всегда	2	1
677	слова ведь	1	1
678	ее не	1	1
679	друг друга	1	1
680	из нее	1	1
681	много и	1	1
682	она будет	1	1
683	общих понятий	3	1
684	к той	1	1
685	от того	3	1
686	смерти и	1	1
687	это будет	1	1
688	которые как	1	1
689	излишен и	1	1
690	являются здесь	1	1
691	со стороны	7	1
692	в данный	3	1
693	жизни при	1	1
694	на ее	1	1
695	этим путем	2	1
696	смысле только	1	1
697	было и	2	1
698	предмет и	2	1
699	больше и	1	1
700	к человеку	1	1
701	притом не	1	1
702	когена и	1	1
703	этих терминов	1	1
704	и жизни	4	1
705	предмет хотя	1	1
706	со мной	4	1
707	с которым	1	1
708	была бы	1	1
709	он становится	1	1
710	своей структуре	1	1
711	сторона не	1	1
712	мира в	6	1
713	ближе к	3	1
714	эти бесконечные	1	1
715	вступает в	3	1
716	как жизнь	1	1
717	смысл который	1	1
718	его содержание	1	1
719	в историю	1	1
720	этого момента	1	1
721	этих предметов	2	1
722	из которых	2	1
723	к бытию	1	1
724	и к	1	1
725	что за	2	1
726	может возникнуть	1	1
727	собою дело	1	1
728	это значит	1	1
729	этого факта	1	1
730	слова и	1	1
731	в смысле	6	1
732	остается в	1	1
733	для выражения	1	1
734	но такой	1	1
735	для этой	3	1
736	что я	5	1
737	отсюда ясно	1	1
738	в системах	1	1
739	и от	1	1
740	а все	3	1
741	здесь я	1	1
742	к живому	1	1
743	значило бы	2	1
744	от него	3	1
745	из себя	8	1
746	в третьем	1	1
747	все они	1	1
748	тот же	1	1
749	но оно	1	1
750	и даль	1	1
751	только как	4	1
752	не быть	3	1
753	стороне и	1	1
754	имеет место	1	1
755	нет но	1	1
756	одновременно и	1	1
757	по которой	1	1
758	ко всему	5	1
759	бы его	1	1
760	не выходит	1	1
761	просто не	1	1
762	жизни и	8	1
763	но эти	1	1
764	а я	1	1
765	и эта	2	1
766	это понятие	1	1
767	к этому	2	1
