N	2gram	Bakhtin_fo_2	Istorich
105	и другие	3	4
106	они не	1	4
107	особенно часто	1	3
108	мы не	1	3
109	он был	2	3
110	когда он	1	3
111	из этих	4	3
112	в очень	1	3
113	как он	2	3
114	всех этих	7	3
115	здесь мы	3	3
116	должен был	1	3
117	он и	1	3
118	хотя в	1	3
119	не мог	2	3
120	в их	3	3
121	и его	12	3
122	и это	2	3
123	в себя	2	3
124	так в	1	3
125	роль в	3	3
126	о том	4	3
127	того что	3	3
128	герой в	1	3
129	в качестве	3	3
130	в состоянии	1	3
131	одной стороны	1	3
132	как это	2	3
133	все это	6	3
134	между прочим	1	3
135	уже на	1	3
136	например в	1	2
137	самом деле	1	2
138	на самом	1	2
139	и бросил	1	2
140	и для	9	2
141	в сущности	2	2
142	принадлежит к	2	2
143	ни один	1	2
144	они были	2	2
145	и то	1	2
146	в которых	3	2
147	во всех	11	2
148	но не	5	2
149	его на	1	2
150	в которой	1	2
151	не могла	2	2
152	на его	1	2
153	так сказать	7	2
154	человеческого тела	12	2
155	сказал что	2	2
156	из него	1	2
157	и по	3	2
158	человека в	6	2
159	а затем	3	2
160	из них	8	2
161	на этой	1	2
162	это не	2	2
163	что смерть	1	2
164	есть и	4	2
165	ни в	1	2
166	как и	8	2
167	мы видели	2	2
168	ключ к	1	2
169	такой же	1	2
170	нисколько не	1	2
171	во время	10	2
172	и ее	1	2
173	не столько	1	2
174	представление о	2	2
175	превращения в	1	2
176	и эти	1	2
177	и более	2	2
178	их в	4	2
179	в таких	1	2
180	случае мы	1	2
181	и ноги	1	2
182	с которой	1	2
183	самого начала	1	2
184	одна из	1	2
185	здесь на	1	2
186	мертвых в	1	2
187	на котором	2	2
188	другой стороны	1	2
189	вместо того	1	2
190	нам важно	1	2
191	кроме того	3	2
192	только с	1	2
193	был бы	1	2
194	мифов и	1	2
195	к себе	4	2
196	мы в	1	2
197	когда мы	1	2
198	могут быть	2	2
199	того чтобы	8	2
200	с ее	1	2
201	в виду	3	2
202	здесь не	2	2
203	с самого	1	2
204	говорили что	1	2
205	дано в	2	2
206	имеется в	1	2
207	в разных	1	2
208	находится в	2	2
209	другом месте	2	2
210	в глаза	1	2
211	с другой	2	2
212	а также	3	2
213	в него	1	2
214	на острове	4	2
215	в новой	1	2
216	и так	2	2
217	у тебя	1	2
218	уже в	4	2
219	не знал	1	2
220	является не	1	2
221	и их	4	2
222	и вместе	1	2
223	и только	2	2
224	не было	3	2
225	в особенности	6	2
226	именно в	2	2
227	здесь в	6	2
228	когда герой	1	2
229	себя и	3	2
230	в некоторых	2	2
231	к еде	1	2
232	не боится	2	2
233	есть на	1	2
234	что весь	1	2
235	в тех	1	2
236	в тот	1	2
237	да и	1	2
238	по существу	5	2
239	ребенка и	1	2
240	в основном	8	2
241	о его	2	2
242	на смерть	3	2
243	более поздние	1	2
244	в немецкой	1	2
245	чтобы понять	1	2
246	в системе	1	2
247	не знает	2	2
248	сказать что	1	2
249	ее в	3	2
250	себя как	1	1
251	говорили о	1	1
252	который должен	1	1
253	основном же	1	1
254	можно говорить	1	1
255	относится и	1	1
256	вне связи	1	1
257	это и	1	1
258	к сыну	1	1
259	права и	1	1
260	почти всегда	2	1
261	не имеют	1	1
262	оно было	2	1
263	человек умер	1	1
264	кости и	1	1
265	хлеб и	1	1
266	их и	1	1
267	а как	1	1
268	есть не	1	1
269	жизни таких	1	1
270	и о	2	1
271	большую роль	1	1
272	мы сделаем	1	1
273	представлением о	1	1
274	говорить о	2	1
275	здесь необходимо	1	1
276	античный материал	1	1
277	но чтобы	1	1
278	их не	2	1
279	же что	1	1
280	и он	4	1
281	форм в	1	1
282	это время	1	1
283	вопрос об	1	1
284	в отличие	1	1
285	связи со	1	1
286	он сам	1	1
287	с его	1	1
288	и легенд	1	1
289	тем как	1	1
290	они у	2	1
291	от его	1	1
292	другой пример	3	1
293	на основе	3	1
294	но как	1	1
295	достаточно для	1	1
296	у других	1	1
297	получить от	1	1
298	а он	1	1
299	отличие от	1	1
300	отчего и	1	1
301	отнюдь не	4	1
302	в истории	4	1
303	как говорит	1	1
304	тем больше	1	1
305	до его	1	1
306	мы также	1	1
307	однако не	1	1
308	и как	3	1
309	что по	1	1
310	и тот	1	1
311	и к	2	1
312	на своем	1	1
313	следующим образом	1	1
314	от этого	2	1
315	в этот	3	1
316	и питье	2	1
317	и этим	1	1
318	утверждая что	1	1
319	животных и	1	1
320	лежит на	1	1
321	как то	1	1
322	коснуться лишь	1	1
323	по окончании	1	1
324	в главе	7	1
325	еще один	1	1
326	остановиться на	1	1
327	им в	1	1
328	другом случае	1	1
329	друг от	2	1
330	его но	1	1
331	человек не	2	1
332	и позже	1	1
333	о смерти	2	1
334	войти в	1	1
335	на земле	2	1
336	быть сопоставлено	1	1
337	и которые	1	1
338	так например	1	1
339	и дурак	1	1
340	с собой	1	1
341	в основу	1	1
342	и ждут	1	1
343	связанные с	5	1
344	в совершенно	3	1
345	связанных с	3	1
346	и внутренняя	1	1
347	них не	1	1
348	для своей	1	1
349	органов не	1	1
350	в несколько	1	1
351	это было	1	1
352	раз он	1	1
353	этого как	1	1
354	в преисподней	1	1
355	а это	1	1
356	смерть и	8	1
357	в них	7	1
358	превращаются в	1	1
359	он же	1	1
360	далеко не	2	1
361	не узнает	1	1
362	это впечатление	1	1
363	несмотря на	1	1
364	ему мы	1	1
365	характерно что	2	1
366	зато в	1	1
367	она во-первых	1	1
368	переносится в	1	1
369	всего нужно	2	1
370	бы на	1	1
371	в своей	1	1
372	женщин и	2	1
373	в преисподнюю	1	1
374	еще нет	3	1
375	чем подробнее	1	1
376	необходимо указать	2	1
377	миф объясняет	1	1
378	принимают в	1	1
379	дает в	1	1
380	но эта	2	1
381	которые в	1	1
382	над ними	2	1
383	что было	3	1
384	ее так	1	1
385	и долго	1	1
386	по себе	2	1
387	и связанные	1	1
388	облик смерти	1	1
389	вплоть до	2	1
390	его органы	1	1
391	или что	1	1
392	как можно	3	1
393	виду что	1	1
394	как те	1	1
395	эти формы	2	1
396	в то	5	1
397	и снова	1	1
398	их развитие	1	1
399	слово и	1	1
400	правда в	1	1
401	на землю	2	1
402	близки к	1	1
403	через рот	1	1
404	этих двух	1	1
405	которого еще	2	1
406	во всем	1	1
407	по земле	1	1
408	особое значение	2	1
409	был так	1	1
410	до того	2	1
411	что на	3	1
412	тела и	5	1
413	в глубину	1	1
414	в бою	1	1
415	попавшего в	1	1
416	с другом	4	1
417	есть у	1	1
418	у нас	2	1
419	мы встречаем	1	1
420	не могут	1	1
421	во все	2	1
422	как только	1	1
423	его с	1	1
424	смерти было	1	1
425	наконец что	1	1
426	играет здесь	1	1
427	если же	1	1
428	этой исторической	1	1
429	приходит к	1	1
430	как мы	6	1
431	выходит через	1	1
432	от друга	2	1
433	всего этого	1	1
434	без всякого	2	1
435	характер и	1	1
436	добродетели и	1	1
437	передается по	1	1
438	тело в	1	1
439	в пределах	5	1
440	в дальнейшем	5	1
441	яркий пример	1	1
442	и совершенно	3	1
443	здесь он	1	1
444	с кухней	1	1
445	особенно в	2	1
446	этим в	1	1
447	она была	1	1
448	том как	3	1
449	в материале	1	1
450	мира и	9	1
451	с ним	4	1
452	мире в	1	1
453	на море	1	1
454	сводится к	1	1
455	под этим	1	1
456	вот почему	1	1
457	человека за	1	1
458	время в	1	1
459	пока они	1	1
460	появляется в	1	1
461	там же	1	1
462	людей как	1	1
463	ее и	2	1
464	и семь	1	1
465	и во	6	1
466	все в	2	1
467	вся эта	1	1
468	этот момент	1	1
469	нуждается в	1	1
470	говорит он	1	1
471	есть с	1	1
472	непосредственно в	1	1
473	века и	2	1
474	и следовательно	1	1
475	одним ударом	2	1
476	здесь однако	1	1
477	значит что	2	1
478	он велел	1	1
479	в частности	5	1
480	быть и	2	1
481	и одновременно	1	1
482	в двух	2	1
483	ну теперь	1	1
484	всякого рода	1	1
485	приведенных выше	1	1
486	тот же	3	1
487	жизни она	2	1
488	могло быть	1	1
489	и действительно	1	1
490	должен быть	1	1
491	здесь с	1	1
492	по этому	1	1
493	сына он	1	1
494	именно на	1	1
495	так вот	1	1
496	для всех	1	1
497	уже не	3	1
498	не можем	1	1
499	иной форме	1	1
500	свидетельствует о	1	1
501	трупа но	1	1
502	еще одну	1	1
503	него и	2	1
504	на этих	1	1
505	и других	2	1
506	ни с	1	1
507	то они	1	1
508	себе в	1	1
509	как их	1	1
510	представлений о	2	1
511	в прошлом	3	1
512	вовсе не	13	1
513	они сами	2	1
514	входят в	1	1
515	но что	1	1
516	тому времени	1	1
517	еду и	1	1
518	каждый из	2	1
519	смерти на	1	1
520	ее на	1	1
521	др все	1	1
522	доходит до	1	1
523	не были	2	1
524	приведенных случаях	1	1
525	со всем	1	1
526	формах в	1	1
527	мы это	1	1
528	миру и	1	1
529	и прежде	3	1
530	такое же	1	1
531	в природе	1	1
532	мы еще	3	1
533	в настоящем	1	1
534	которыми он	1	1
535	зевса и	1	1
536	что не	1	1
537	них и	1	1
538	по направлению	1	1
539	а на	2	1
540	здесь эта	1	1
541	смерти но	1	1
542	до конца	2	1
543	ничем не	1	1
544	и непосредственно	1	1
545	среди них	1	1
546	одну из	1	1
547	о чем	3	1
548	мифы в	1	1
549	мир для	1	1
550	следовало бы	1	1
551	вокруг него	1	1
552	его по	1	1
553	видели в	1	1
554	название и	1	1
555	и потому	2	1
556	пусть эти	1	1
557	их к	1	1
558	хозяин дома	1	1
559	а так	1	1
560	по своему	2	1
561	три часа	1	1
562	чем в	1	1
563	в той	2	1
564	друг с	4	1
565	его мать	1	1
566	там где	2	1
567	человек с	1	1
568	исходя из	1	1
569	это значит	3	1
570	мыслится как	2	1
571	в уже	1	1
572	эту черту	1	1
573	в это	3	1
574	останавливаться на	1	1
575	этого слова	1	1
576	с этой	4	1
577	и дух	2	1
578	он слышит	1	1
579	только для	2	1
580	здесь имеет	2	1
581	например у	1	1
582	на одной	1	1
583	указать на	1	1
584	же представление	1	1
585	на небе	2	1
586	в точном	1	1
587	в результате	1	1
588	же случай	1	1
589	это как	1	1
590	он за	1	1
591	но когда	1	1
592	особого рода	1	1
593	у них	2	1
594	бы он	1	1
595	этого рода	1	1
596	еще более	4	1
597	как явление	2	1
598	они пели	1	1
599	стороны в	1	1
600	еще по	1	1
601	ноги и	1	1
602	все они	3	1
603	на более	1	1
604	же в	4	1
605	лежит в	2	1
606	дома но	1	1
607	и вдруг	1	1
608	всего человека	1	1
609	друга но	1	1
610	к самому	1	1
611	его к	1	1
612	требует чтобы	1	1
613	не похожи	1	1
614	поздние представления	1	1
615	в свою	1	1
616	его дочери	1	1
617	гл vii	2	1
618	они ударили	1	1
619	другая особенность	1	1
620	в отдельности	1	1
621	связи и	1	1
622	в самом	1	1
623	живого и	1	1
624	это свидетельствует	1	1
625	пор она	1	1
626	жене или	1	1
627	к этому	3	1
628	в таком	1	1
